date,ts_code,name,action,price,shares,amount,commission,reason,category
2025-09-26,600642.SH,申能股份,buy,7.748,11900,92198.11,92.2,新买入，评分80(🔥 大胆攒股)，股息率5.81%，目标权重5.3%,基础设施红利
2025-09-26,600352.SH,浙江龙盛,buy,9.87,10300,101659.56,101.66,新买入，评分66(✅ 积极布局)，股息率4.56%，目标权重5.8%,防御红利
2025-09-26,511880.SH,银华日利,buy,128.844,300,38653.28,38.65,闲置现金扫入,现金管理
2025-12-26,002372.SZ,伟星新材,sell,10.759,3300,35505.46,71.01,减仓，评分79(✅ 积极布局)，权重8.2%→6.1%,防御红利
2025-12-26,600642.SH,申能股份,sell,8.012,11900,95342.56,190.69,清仓，评分79(✅ 积极布局)，低于观察阈值，当前权重5.4%,基础设施红利
2025-12-26,600352.SH,浙江龙盛,sell,10.779,10300,111025.86,222.05,清仓，评分64(👀 观察等待)，低于观察阈值，当前权重6.3%,防御红利
2025-12-26,601665.SH,齐鲁银行,buy,5.596,19200,107435.33,107.44,新买入，评分65(✅ 积极布局)，股息率4.76%，目标权重6.1%,金融红利
2025-12-26,600820.SH,隧道股份,buy,6.637,10400,69020.95,69.02,新买入，评分70(✅ 积极布局)，股息率4.83%，目标权重4.0%,基础设施红利
2025-12-26,600606.SH,绿地控股,buy,1.662,23100,38384.35,38.38,加仓，评分85(🔥 大胆攒股)，股息率15.06%，权重3.7%→5.9%,基础设施红利
2025-12-26,600816.SH,建元信托,buy,2.873,17500,50275.22,50.28,加仓，评分85(🔥 大胆攒股)，股息率17.42%，权重6.3%→9.2%,金融红利
2026-03-27,600901.SH,江苏金租,sell,6.474,15400,99692.21,199.38,清仓，评分64(👀 观察等待)，低于观察阈值，当前权重5.7%,金融红利
2026-03-27,601665.SH,齐鲁银行,sell,5.724,19200,109905.98,219.81,清仓，评分62(👀 观察等待)，低于观察阈值，当前权重6.3%,金融红利
2026-03-27,002271.SZ,东方雨虹,sell,15.315,2300,35223.74,70.45,减仓，评分85(🔥 大胆攒股)，权重11.3%→9.2%,防御红利
2026-03-27,600642.SH,申能股份,buy,9.219,8000,73753.68,73.75,新买入，评分70(✅ 积极布局)，股息率4.89%，目标权重4.3%,基础设施红利
2026-03-27,600008.SH,首创环保,buy,3.213,23100,74225.15,74.23,新买入，评分72(✅ 积极布局)，股息率5.30%，目标权重4.3%,基础设施红利
2026-03-27,511880.SH,银华日利,buy,129.527,600,77716.13,77.72,闲置现金扫入,现金管理
