code,name,industry,total_ret,cagr,price_chg,div_contrib,div_ratio,div_amplify,buy_price,last_price,div_total,max_yr_loss
000825.SZ,太钢不锈,特种钢,-2.5966897633139308,-0.26026100256915097,-23.217629655781646,20.620939892467717,32.4967429024,26.868037514860642,4.402052170110571,3.38,32496.7429024,-37.286427414675295
000830.SZ,鲁西化工,化工原料,379.1413400653001,16.9653488037677,220.47160751950855,158.66973254579153,159.430314,49.54713063401712,3.579100216951909,11.47,159430.314,-36.140938302979144
000831.SZ,中国稀土,小金属,-14.667901444999988,-1.571221335920947,-15.47235796231915,0.8044565173191618,0.6551800000000001,0.9009009009008917,32.16699217503217,27.19,655.1800000000001,-41.33869336330444
000878.SZ,云南铜业,铜,-9.272815178141014,-0.9659364972768092,-16.969828464637615,7.697013286496601,7.384620000000002,9.250974166546388,14.42849000365818,11.98,7384.620000000001,-44.11364532078667
000883.SZ,湖北能源,水力发电,25.06678503172237,2.264536475304868,0.8562868453583894,24.21049818636398,22.51402396,24.013220923548563,4.788992487305998,4.83,22514.02396,-22.32371931222642
000887.SZ,中鼎股份,汽车配件,14.006954066665344,1.3220551056249752,-0.9266385756547701,14.933592642320114,14.3185158,15.048975957257337,12.717848490102618,12.6,14318.515800000001,-41.727661601247476
000893.SZ,亚钾国际,农药化肥,81.1260771475,6.122861973665561,81.16775899078212,-0.04168184328212021,0.0,0.0,10.730386084308254,19.44,0.0,-54.62935878545295
000898.SZ,鞍钢股份,普钢,-22.219173286953275,-2.4790078066769916,-41.572297100289376,19.3531238133361,26.090347775,33.13921021140806,3.9878343394731335,2.33,26090.347775000002,-25.294283307276277
000921.SZ,海信家电,家用电器,482.1989751003211,19.266369533076876,345.75562975615657,136.44334534416453,62.67670695939999,30.636035176221952,6.815393451478983,30.38,62676.7069594,-43.811151888858355
000932.SZ,华菱钢铁,普钢,139.94098004319807,9.149386430592443,84.64497917704745,55.29600086615062,60.12613999999999,29.98161472637719,2.269219568641726,4.19,60126.14,-25.277290171832835
000933.SZ,神火股份,铝,290.42741079448774,14.594793313962938,212.61169028934535,77.8157205051424,58.692445000000006,24.90974729241877,5.386874682905598,16.84,58692.445,-61.136672280732704
000937.SZ,冀中能源,煤炭开采,236.03512708663524,12.888401545245687,64.42637560914928,171.60875147748595,140.27462949999997,104.42772004889976,3.8193385804038598,6.28,140274.62949999998,-31.00030396642054
000951.SZ,中国重汽,汽车整车,234.61571363472225,12.840626484590123,126.32981567917186,108.2858979555504,71.1551875,47.852125693160815,7.391867461119303,16.73,71155.1875,-27.324212237381275
000958.SZ,电投产融,新型电力,22.718046181365814,2.070842386018912,0.37110598775069725,22.34694019361512,9.615378000000002,22.266413755124525,6.11729833957327,6.14,9615.378,-43.50653491546106
000959.SZ,首钢股份,普钢,-27.015358605000007,-3.0977181697181444,-30.298579042920394,3.283220437920388,5.1275358,4.731358705011202,4.304072942569313,3.0,5127.535800000001,-37.624951373378735
000960.SZ,锡业股份,小金属,-24.091975999999992,-2.7164023687091476,-26.34761458927375,2.255638589273758,2.61488,3.0268634127885052,18.913168829928114,13.93,2614.88,-28.81590096830281
000967.SZ,盈峰环境,环境保护,27.696004793500386,2.477515248470663,0.47391134921330735,27.22209344428708,21.2464213519,27.087332053742806,4.797265215690978,4.82,21246.4213519,-37.090948845059465
000987.SZ,越秀资本,多元金融,58.975951200623555,4.747580091798631,10.349778866762914,48.62617233386064,35.28114,44.07263451961618,6.0716025612426705,6.7,35281.14,-30.57802836049244
000997.SZ,新大陆,IT设备,64.0662654096913,5.078238517204636,43.50597293286287,20.56029247682843,16.7267116827,14.293269866455116,13.218961979286277,18.97,16726.7116827,-25.199554181221984
001696.SZ,宗申动力,摩托车,383.25745412234687,17.06544265085079,260.48465417833603,122.77279994401084,36.17229485,34.07749550936619,6.413587855133013,23.12,36172.29485,-32.13990502685293
002007.SZ,华兰生物,生物制药,133.27040204249863,8.842076553263656,75.29011802754337,57.98028401495526,44.17112600000001,33.04967163074646,9.247526433551103,16.21,44171.126000000004,-29.857342085832606
002008.SZ,大族激光,专用机械,72.72816442857109,5.620245134046575,60.988854634654686,11.739309793916405,14.991364,7.2289156626506035,14.870594647268609,23.94,14991.364000000001,-51.06779753468067
002025.SZ,航天电器,元器件,267.7332770130089,13.910602506799318,246.34152197577154,21.391755037237346,17.59927,6.149517684887451,13.394293509874116,46.39,17599.27,-26.68700324290577
002032.SZ,苏泊尔,家用电器,684.4011818677121,22.87532509376422,447.3288970553715,237.07228481234063,193.5005004,43.31210191082802,9.796668929500251,53.62,193500.5004,-17.157410775687097
002044.SZ,美年健康,医疗保健,8.452376914035241,0.8172305102144506,2.7159314846081584,5.736445429427083,4.500674108,5.579380167116144,4.4199569963305185,4.54,4500.674108,-30.710014485257087
002056.SZ,横店东磁,电气设备,280.21204328329344,14.291371018050668,165.0757496120431,115.13629367125034,56.966245476199994,43.45153664302601,4.726950699314641,12.53,56966.2454762,-47.03563808039334
002064.SZ,华峰化学,化纤,93.81211181580491,6.843706879366773,72.165870006577,21.646241809227917,19.833056499999998,12.58526759144807,4.576981488664956,7.88,19833.0565,-29.847008057725933
002065.SZ,东华软件,软件服务,-0.7770250681236046,-0.0754779818924467,-18.105663208418477,17.32863814029487,11.50637175,21.122612134982745,8.413280172882809,6.89,11506.37175,-26.155983939017958
002078.SZ,太阳纸业,造纸,351.8678578810917,16.28186828111975,300.89541743787123,50.97244044322048,36.41491975,12.732604445731655,3.619397820193015,14.510000000000002,36414.91975,-37.2796080734319
002080.SZ,中材科技,玻璃,244.3982027747166,13.166254790126564,145.02299821171277,99.37520456300382,81.3111058,40.57534531103957,5.191349421416045,12.719999999999999,81311.1058,-44.953094469171326
002085.SZ,万丰奥威,汽车配件,415.483017741652,17.8236011047747,291.57286819616513,123.91014954548689,34.8295902336,31.667411712114447,4.469155404105546,17.5,34829.5902336,-54.11379336683343
002120.SZ,韵达股份,仓储物流,110.33950363503524,7.721635887248013,72.86350354182032,37.47600009321492,40.273681403,21.669144191972812,4.246124745599789,7.34,40273.681403,-47.57650626983565
002126.SZ,银轮股份,汽车配件,274.623524603423,14.122259158822814,222.70965563310548,51.91386897031751,12.881511000000001,16.09188882586501,5.670732090150288,18.3,12881.511,-23.430465673307644
002128.SZ,电投能源,煤炭开采,279.2103975748746,14.261225991956783,162.0148669278573,117.1955306470173,62.3121465,44.75016508914813,7.335461619165297,19.22,62312.1465,-30.654210484184695
002130.SZ,沃尔核材,电气设备,395.0389564424615,17.347757121631325,324.7180995397872,70.32085690267428,9.3335805,16.579856030900686,5.850939723766606,24.85,9333.5805,-43.31924970446907
002131.SZ,利欧股份,互联网,91.16551228249308,6.69690217748089,46.222095923273,44.94341635922008,9.00218375,30.760557387511977,2.126901533152628,3.11,9002.18375,-42.95516829945908
002138.SZ,顺络电子,元器件,312.2907025783396,15.220885874589229,275.06353104674906,37.22717153159056,25.942600000000006,9.93286419153927,8.08662999448474,30.33,25942.600000000002,-29.62172417309279
002152.SZ,广电运通,IT设备,33.314970703929305,2.9197559139681806,2.8251184289094233,30.48985227501988,20.214436000000003,29.637317019882016,10.921455935656544,11.23,20214.436,-30.390440560255627
002153.SZ,石基信息,软件服务,13.818957715067558,1.3053347260150172,-15.98158176532164,29.800539480389197,8.610739819,35.45080313181048,8.069659180041043,6.78,8610.739819,-41.10925514832299
