ts_code,trade_date,close
H00922.CSI,20240411,10360.6739
H00922.CSI,20240410,10270.2429
H00922.CSI,20240409,10246.4066
H00922.CSI,20240408,10283.8787
H00922.CSI,20240403,10300.5085
H00922.CSI,20240402,10199.6026
H00922.CSI,20240401,10161.8241
H00922.CSI,20240329,10131.5001
H00922.CSI,20240328,10027.8061
H00922.CSI,20240327,10037.3032
H00922.CSI,20240326,10071.3135
H00922.CSI,20240325,10078.0991
H00922.CSI,20240322,10069.3825
H00922.CSI,20240321,10103.4458
H00922.CSI,20240320,10090.9926
H00922.CSI,20240319,10051.6605
H00922.CSI,20240318,10088.3199
H00922.CSI,20240315,10112.4359
H00922.CSI,20240314,10112.8725
H00922.CSI,20240313,10085.947
H00922.CSI,20240312,10128.5854
H00922.CSI,20240311,10323.1228
H00922.CSI,20240308,10401.64
H00922.CSI,20240307,10344.4198
H00922.CSI,20240306,10295.117
H00922.CSI,20240305,10297.9961
H00922.CSI,20240304,10242.6501
H00922.CSI,20240301,10194.6107
H00922.CSI,20240229,10194.1887
H00922.CSI,20240228,10078.0882
H00922.CSI,20240227,10173.235
H00922.CSI,20240226,10120.1136
H00922.CSI,20240223,10301.4362
H00922.CSI,20240222,10338.0013
H00922.CSI,20240221,10189.3597
H00922.CSI,20240220,10186.9826
H00922.CSI,20240219,10071.5433
H00922.CSI,20240208,9874.4628
H00922.CSI,20240207,9860.375
H00922.CSI,20240206,9670.0168
H00922.CSI,20240205,9447.093
H00922.CSI,20240202,9454.8455
H00922.CSI,20240201,9462.3484
H00922.CSI,20240131,9557.4692
H00922.CSI,20240130,9593.0968
H00922.CSI,20240129,9720.9282
H00922.CSI,20240126,9694.9547
H00922.CSI,20240125,9569.8032
H00922.CSI,20240124,9301.7928
H00922.CSI,20240123,9099.4627
H00922.CSI,20240122,8991.7453
H00922.CSI,20240119,9299.199
H00922.CSI,20240118,9354.1879
H00922.CSI,20240117,9415.9114
H00922.CSI,20240116,9549.5882
H00922.CSI,20240115,9516.4065
H00922.CSI,20240112,9469.1825
H00922.CSI,20240111,9446.9073
H00922.CSI,20240110,9495.7238
H00922.CSI,20240109,9548.1861
H00922.CSI,20240108,9494.7805
