ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
932368.CSI,20201208,2454.0877,,,,2457.7606,-3.6729,-0.1494,11508900.24,9682074.906
932368.CSI,20201209,2431.1925,,,,2454.0877,-22.8952,-0.9329,12067058.97,9673130.03
932368.CSI,20201210,2435.6095,,,,2431.1925,4.417,0.1817,16009778.4,11154793.146
932368.CSI,20201211,2401.5495,,,,2435.6095,-34.06,-1.3984,18780630.04,12891213.554
932368.CSI,20201214,2366.0976,,,,2401.5495,-35.4519,-1.4762,14008107.51,10532193.499
932368.CSI,20201215,2382.5636,,,,2366.0976,16.466,0.6959,11239042.33,8729257.058
932368.CSI,20201216,2380.3817,,,,2382.5636,-2.1819,-0.0916,10127895.89,7802401.701
932368.CSI,20201217,2434.3618,,,,2380.3817,53.9801,2.2677,14274746.01,10527531.096
932368.CSI,20201218,2463.8588,,,,2434.3618,29.497,1.2117,17424516.23,11799923.436
932368.CSI,20201221,2469.7166,,,,2463.8588,5.8578,0.2377,15379730.88,11246930.497
932368.CSI,20201222,2393.8686,,,,2469.7166,-75.848,-3.0711,16248077.26,12290844.418
932368.CSI,20201223,2421.3708,,,,2393.8686,27.5022,1.1489,14928549.55,10864582.532
932368.CSI,20201224,2406.1552,,,,2421.3708,-15.2156,-0.6284,13148944.69,10118578.989
932368.CSI,20201225,2468.2526,,,,2406.1552,62.0974,2.5808,16748199.51,11344460.296
932368.CSI,20201228,2470.4673,,,,2468.2526,2.2147,0.0897,16486516.26,12102399.353
932368.CSI,20201229,2455.1882,,,,2470.4673,-15.2791,-0.6185,16651745.53,12655802.577
932368.CSI,20201230,2457.6899,,,,2455.1882,2.5017,0.1019,17011349.71,13452696.984
932368.CSI,20201231,2476.1302,,,,2457.6899,18.4403,0.7503,16098931.23,13103426.663
932368.CSI,20210104,2502.3822,,,,2476.1302,26.252,1.0602,20421309.44,16017528.38
932368.CSI,20210105,2493.3866,,,,2502.3822,-8.9956,-0.3595,23646249.79,17203575.786
932368.CSI,20210106,2502.0751,,,,2493.3866,8.6885,0.3485,19181755.52,16454873.708
932368.CSI,20210107,2512.3665,,,,2502.0751,10.2914,0.4113,21147507.01,16750950.242
932368.CSI,20210108,2549.8043,,,,2512.3665,37.4378,1.4901,18611804.48,14821221.47
932368.CSI,20210111,2524.5756,,,,2549.8043,-25.2287,-0.9894,18859951.55,15367746.6
932368.CSI,20210112,2532.6562,,,,2524.5756,8.0806,0.3201,14848057.86,12343430.285
932368.CSI,20210113,2595.5679,,,,2532.6562,62.9117,2.484,20589861.02,16971674.913
932368.CSI,20210114,2556.276,,,,2595.5679,-39.2919,-1.5138,19721924.0,17300551.564
932368.CSI,20210115,2522.3492,,,,2556.276,-33.9268,-1.3272,16701872.29,14702526.968
932368.CSI,20210118,2566.0697,,,,2522.3492,43.7205,1.7333,15662381.29,14218484.33
932368.CSI,20210119,2523.453,,,,2566.0697,-42.6167,-1.6608,15706751.63,14498884.235
932368.CSI,20210120,2528.8002,,,,2523.453,5.3472,0.2119,17321707.06,13564022.571
932368.CSI,20210121,2539.7458,,,,2528.8002,10.9456,0.4328,16729914.18,13269548.714
932368.CSI,20210122,2534.2134,,,,2539.7458,-5.5324,-0.2178,16685419.55,14156370.437
932368.CSI,20210125,2509.7101,,,,2534.2134,-24.5033,-0.9669,16919997.19,14143252.491
932368.CSI,20210126,2476.7692,,,,2509.7101,-32.9409,-1.3125,13707128.27,11709323.72
932368.CSI,20210127,2486.4114,,,,2476.7692,9.6422,0.3893,12945449.0,10322015.248
932368.CSI,20210128,2424.3198,,,,2486.4114,-62.0916,-2.4972,15049586.84,11291017.329
932368.CSI,20210129,2375.6554,,,,2424.3198,-48.6644,-2.0073,15583214.61,11528917.794
932368.CSI,20210201,2367.8737,,,,2375.6554,-7.7817,-0.3276,12833988.97,9832558.554
932368.CSI,20210202,2364.0363,,,,2367.8737,-3.8374,-0.1621,11329807.22,9245131.408
932368.CSI,20210203,2351.0051,,,,2364.0363,-13.0312,-0.5512,13129528.85,10226415.839
932368.CSI,20210204,2300.1425,,,,2351.0051,-50.8626,-2.1634,13293839.93,10463658.937
932368.CSI,20210205,2261.446,,,,2300.1425,-38.6965,-1.6824,12108937.32,9943277.533
932368.CSI,20210208,2284.637,,,,2261.446,23.191,1.0255,11193388.5,9012730.449
932368.CSI,20210209,2319.9128,,,,2284.637,35.2758,1.544,11817263.13,8868299.081
932368.CSI,20210210,2324.7242,,,,2319.9128,4.8114,0.2074,11967134.33,9628790.218
932368.CSI,20210218,2419.0653,,,,2324.7242,94.3411,4.0582,19610666.05,14287628.065
932368.CSI,20210219,2494.657,,,,2419.0653,75.5917,3.1248,20256865.35,16251910.966
932368.CSI,20210222,2578.8389,,,,2494.657,84.1819,3.3745,32945663.98,24251762.178
932368.CSI,20210223,2552.4823,,,,2578.8389,-26.3566,-1.022,22324924.02,16530233.394
932368.CSI,20210224,2520.9706,,,,2552.4823,-31.5117,-1.2346,18011492.22,14261081.185
932368.CSI,20210225,2562.8454,,,,2520.9706,41.8748,1.6611,18549073.04,14603427.271
932368.CSI,20210226,2491.072,,,,2562.8454,-71.7734,-2.8005,16557371.98,12887081.181
932368.CSI,20210301,2544.1524,,,,2491.072,53.0804,2.1308,21493841.4,13773593.886
932368.CSI,20210302,2497.2576,,,,2544.1524,-46.8948,-1.8432,21872700.04,15206015.112
932368.CSI,20210303,2561.9015,,,,2497.2576,64.6439,2.5886,24663016.15,17972135.898
932368.CSI,20210304,2556.1322,,,,2561.9015,-5.7693,-0.2252,32527803.45,21783411.411
932368.CSI,20210305,2511.3521,,,,2556.1322,-44.7801,-1.7519,24548935.31,16116610.597
932368.CSI,20210308,2488.0483,,,,2511.3521,-23.3038,-0.9279,25825341.89,17313050.185
932368.CSI,20210309,2511.7574,,,,2488.0483,23.7091,0.9529,32804753.88,21042066.387
932368.CSI,20210310,2483.2551,,,,2511.7574,-28.5023,-1.1348,23442681.1,15326619.566
932368.CSI,20210311,2583.0081,,,,2483.2551,99.753,4.017,26599918.92,18039614.668
932368.CSI,20210312,2624.0323,,,,2583.0081,41.0242,1.5882,34308531.25,22599825.82
932368.CSI,20210315,2636.148,,,,2624.0323,12.1157,0.4617,30512902.35,21391862.293
932368.CSI,20210316,2644.9968,,,,2636.148,8.8488,0.3357,22338975.99,15993782.634
932368.CSI,20210317,2654.1303,,,,2644.9968,9.1335,0.3453,21929347.76,16544655.297
932368.CSI,20210318,2675.0275,,,,2654.1303,20.8972,0.7873,21587594.17,16142522.783
932368.CSI,20210319,2653.9429,,,,2675.0275,-21.0846,-0.7882,25126987.34,18415193.487
932368.CSI,20210322,2696.3625,,,,2653.9429,42.4196,1.5984,26269681.32,17611572.206
932368.CSI,20210323,2618.3704,,,,2696.3625,-77.9921,-2.8925,23117317.37,16589210.912
932368.CSI,20210324,2546.1231,,,,2618.3704,-72.2473,-2.7592,21960366.57,15169309.113
932368.CSI,20210325,2551.7491,,,,2546.1231,5.626,0.221,16260977.57,11430069.88
932368.CSI,20210326,2600.1696,,,,2551.7491,48.4205,1.8975,17135154.61,12515662.702
932368.CSI,20210329,2632.0878,,,,2600.1696,31.9182,1.2275,21935822.83,17572049.01
932368.CSI,20210330,2654.1698,,,,2632.0878,22.082,0.839,19416764.89,15069527.568
932368.CSI,20210331,2690.3868,,,,2654.1698,36.217,1.3645,20922640.21,15000031.111
932368.CSI,20210401,2737.25,,,,2690.3868,46.8632,1.7419,24967320.62,18235761.239
932368.CSI,20210402,2718.3546,,,,2737.25,-18.8954,-0.6903,18903978.02,14110502.637
932368.CSI,20210406,2733.5472,,,,2718.3546,15.1926,0.5589,17923589.44,13990444.414
932368.CSI,20210407,2822.6452,,,,2733.5472,89.098,3.2594,25126362.17,16242890.518
932368.CSI,20210408,2801.2381,,,,2822.6452,-21.4071,-0.7584,34047974.02,27079531.236
932368.CSI,20210409,2825.6784,,,,2801.2381,24.4403,0.8725,27165352.39,20585788.244
932368.CSI,20210412,2792.7999,,,,2825.6784,-32.8785,-1.1636,31514034.29,21808759.002
932368.CSI,20210413,2739.4998,,,,2792.7999,-53.3001,-1.9085,24033074.86,16673792.384
932368.CSI,20210414,2754.1571,,,,2739.4998,14.6573,0.535,20279529.35,14685021.341
932368.CSI,20210415,2750.1363,,,,2754.1571,-4.0208,-0.146,17718553.12,13354940.889
932368.CSI,20210416,2794.3123,,,,2750.1363,44.176,1.6063,20527157.83,15544280.009
932368.CSI,20210419,2793.7376,,,,2794.3123,-0.5747,-0.0206,19618066.08,15075660.314
932368.CSI,20210420,2788.9236,,,,2793.7376,-4.814,-0.1723,19127773.11,15115786.932
932368.CSI,20210421,2766.9654,,,,2788.9236,-21.9582,-0.7873,16377730.07,12660397.37
932368.CSI,20210422,2814.2843,,,,2766.9654,47.3189,1.7101,18885520.4,15468872.806
932368.CSI,20210423,2808.0447,,,,2814.2843,-6.2396,-0.2217,19090672.99,14773286.869
932368.CSI,20210426,2808.1454,,,,2808.0447,0.1007,0.0036,22173384.0,19597571.242
932368.CSI,20210427,2840.0895,,,,2808.1454,31.9441,1.1376,18271327.06,17516172.679
932368.CSI,20210428,2850.9397,,,,2840.0895,10.8502,0.382,17754317.79,16163985.271
932368.CSI,20210429,2888.0395,,,,2850.9397,37.0998,1.3013,20598661.88,18005700.773
932368.CSI,20210430,2864.4382,,,,2888.0395,-23.6013,-0.8172,20676293.83,18246201.706
932368.CSI,20210506,2960.3439,,,,2864.4382,95.9057,3.3482,27603790.12,24345917.434
932368.CSI,20210507,3004.0484,,,,2960.3439,43.7045,1.4763,33256029.73,29394612.278
932368.CSI,20210510,3078.9376,,,,3004.0484,74.8892,2.4929,33098758.62,28214033.544
932368.CSI,20210511,2999.6209,,,,3078.9376,-79.3167,-2.5761,30224614.38,25639016.422
932368.CSI,20210512,3031.3249,,,,2999.6209,31.704,1.0569,24728287.95,20570249.656
932368.CSI,20210513,2965.5309,,,,3031.3249,-65.794,-2.1705,23392717.15,19504033.123
932368.CSI,20210514,2960.7577,,,,2965.5309,-4.7732,-0.161,21781024.99,17981836.777
932368.CSI,20210517,3000.7583,,,,2960.7577,40.0006,1.351,19442930.49,19394752.463
932368.CSI,20210518,3041.06,,,,3000.7583,40.3017,1.3431,16566621.16,16579364.744
932368.CSI,20210519,3004.5668,,,,3041.06,-36.4932,-1.2,17714324.75,16989177.705
932368.CSI,20210520,2914.1509,,,,3004.5668,-90.4159,-3.0093,25090214.73,22851066.25
932368.CSI,20210521,2975.3868,,,,2914.1509,61.2359,2.1013,19515507.02,18729054.667
932368.CSI,20210524,2949.2293,,,,2975.3868,-26.1575,-0.8791,17998183.02,17299121.248
932368.CSI,20210525,2965.3158,,,,2949.2293,16.0865,0.5454,18171989.03,16755619.283
932368.CSI,20210526,2952.7788,,,,2965.3158,-12.537,-0.4228,16277258.5,15847314.578
932368.CSI,20210527,2969.6673,,,,2952.7788,16.8885,0.572,15772627.4,14829145.488
932368.CSI,20210528,2969.3115,,,,2969.6673,-0.3558,-0.012,17937241.85,17169730.612
932368.CSI,20210531,2956.4833,,,,2969.3115,-12.8282,-0.432,14890757.59,13788637.83
932368.CSI,20210601,2986.3626,,,,2956.4833,29.8793,1.0106,20581495.28,18941730.485
932368.CSI,20210602,2945.1244,,,,2986.3626,-41.2382,-1.3809,18254535.1,18503291.378
932368.CSI,20210603,2935.1874,,,,2945.1244,-9.937,-0.3374,21425720.74,19279449.829
932368.CSI,20210604,2923.0647,,,,2935.1874,-12.1227,-0.413,14482669.73,13879276.649
932368.CSI,20210607,2945.879,,,,2923.0647,22.8143,0.7805,15674218.44,16073543.156
932368.CSI,20210608,2950.3628,,,,2945.879,4.4838,0.1522,16203799.26,16297384.234
932368.CSI,20210609,3003.4223,,,,2950.3628,53.0595,1.7984,19677787.63,19604591.792
932368.CSI,20210610,3068.2017,,,,3003.4223,64.7794,2.1569,20824087.36,22346705.637
932368.CSI,20210611,3107.0947,,,,3068.2017,38.893,1.2676,24706937.61,26414540.172
932368.CSI,20210615,3066.2707,,,,3107.0947,-40.824,-1.3139,22158253.87,21733897.966
932368.CSI,20210616,3043.5442,,,,3066.2707,-22.7265,-0.7412,22200617.21,20409233.838
932368.CSI,20210617,3066.8291,,,,3043.5442,23.2849,0.7651,22472803.53,22873378.85
932368.CSI,20210618,3070.3701,,,,3066.8291,3.541,0.1155,21932315.5,22320790.365
932368.CSI,20210621,3064.0438,,,,3070.3701,-6.3263,-0.206,21214194.59,20144612.4
932368.CSI,20210622,3086.3756,,,,3064.0438,22.3318,0.7288,22607037.84,21105638.067
932368.CSI,20210623,3096.2737,,,,3086.3756,9.8981,0.3207,24458550.29,27886846.326
932368.CSI,20210624,3079.9804,,,,3096.2737,-16.2933,-0.5262,18575490.11,19336050.484
932368.CSI,20210625,3155.8883,,,,3079.9804,75.9079,2.4646,21909609.56,24630385.739
932368.CSI,20210628,3158.8968,,,,3155.8883,3.0085,0.0953,21418018.94,23404019.853
932368.CSI,20210629,3125.1356,,,,3158.8968,-33.7612,-1.0688,19011363.27,21848567.399
932368.CSI,20210630,3144.358,,,,3125.1356,19.2224,0.6151,16691635.0,20237119.499
932368.CSI,20210701,3110.5383,,,,3144.358,-33.8197,-1.0756,18094932.03,20998570.893
932368.CSI,20210702,3117.4049,,,,3110.5383,6.8666,0.2208,18905746.3,20888828.643
932368.CSI,20210705,3118.8458,,,,3117.4049,1.4409,0.0462,18719504.47,20466384.444
932368.CSI,20210706,3132.456,,,,3118.8458,13.6102,0.4364,19471117.58,22302918.752
932368.CSI,20210707,3152.7979,,,,3132.456,20.3419,0.6494,19028787.39,21485546.57
932368.CSI,20210708,3073.8564,,,,3152.7979,-78.9415,-2.5039,22772729.28,28405662.831
932368.CSI,20210709,3061.7492,,,,3073.8564,-12.1072,-0.3939,23954778.06,26942514.83
932368.CSI,20210712,3040.5401,,,,3061.7492,-21.2091,-0.6927,26616445.47,26253990.265
932368.CSI,20210713,3096.2527,,,,3040.5401,55.7126,1.8323,27130982.82,25772320.685
932368.CSI,20210714,3071.1242,,,,3096.2527,-25.1285,-0.8116,27109848.11,23795350.416
932368.CSI,20210715,3075.3832,,,,3071.1242,4.259,0.1387,29336955.02,28864442.502
932368.CSI,20210716,3093.7395,,,,3075.3832,18.3563,0.5969,29715526.22,27969234.717
932368.CSI,20210719,3111.8072,,,,3093.7395,18.0677,0.584,27226901.31,27027059.889
932368.CSI,20210720,3080.5572,,,,3111.8072,-31.25,-1.0042,20870327.6,20772977.11
932368.CSI,20210721,3074.3755,,,,3080.5572,-6.1817,-0.2007,22147485.98,22458152.781
932368.CSI,20210722,3129.8577,,,,3074.3755,55.4822,1.8047,27645857.37,26665559.244
932368.CSI,20210723,3094.3724,,,,3129.8577,-35.4853,-1.1338,36064413.92,34741524.78
932368.CSI,20210726,3043.3914,,,,3094.3724,-50.981,-1.6475,28986969.71,26924085.702
932368.CSI,20210727,2942.2517,,,,3043.3914,-101.1397,-3.3233,30471399.3,29159613.84
932368.CSI,20210728,2920.4703,,,,2942.2517,-21.7814,-0.7403,27215238.19,24626135.848
932368.CSI,20210729,2934.961,,,,2920.4703,14.4907,0.4962,21261018.89,19784237.143
932368.CSI,20210730,2951.4882,,,,2934.961,16.5272,0.5631,25309522.9,21736973.571
932368.CSI,20210802,2996.3584,,,,2951.4882,44.8702,1.5203,30381404.4,28368806.338
932368.CSI,20210803,3011.2034,,,,2996.3584,14.845,0.4954,31943805.45,32709642.169
932368.CSI,20210804,3038.2683,,,,3011.2034,27.0649,0.8988,26796518.94,26720362.46
932368.CSI,20210805,3031.3568,,,,3038.2683,-6.9115,-0.2275,22464499.07,23586639.112
932368.CSI,20210806,3049.3904,,,,3031.3568,18.0336,0.5949,20203460.74,20596879.695
932368.CSI,20210809,3083.0021,,,,3049.3904,33.6117,1.1022,21234888.3,23207300.186
932368.CSI,20210810,3093.6637,,,,3083.0021,10.6616,0.3458,21360524.3,22044177.736
932368.CSI,20210811,3138.0266,,,,3093.6637,44.3629,1.434,25584592.47,26496334.965
932368.CSI,20210812,3176.5149,,,,3138.0266,38.4883,1.2265,31140072.03,31495191.521
932368.CSI,20210813,3198.2399,,,,3176.5149,21.725,0.6839,31815282.28,30500404.242
932368.CSI,20210816,3194.476,,,,3198.2399,-3.7639,-0.1177,28762493.21,30511558.538
932368.CSI,20210817,3136.5087,,,,3194.476,-57.9673,-1.8146,27762683.91,27599828.431
932368.CSI,20210818,3152.8016,,,,3136.5087,16.2929,0.5195,24037061.04,23314647.925
932368.CSI,20210819,3125.5284,,,,3152.8016,-27.2732,-0.865,25706320.33,23144586.874
932368.CSI,20210820,3094.5048,,,,3125.5284,-31.0236,-0.9926,28013344.22,27296145.897
932368.CSI,20210823,3150.925,,,,3094.5048,56.4202,1.8232,27955603.6,27763813.309
932368.CSI,20210824,3154.3273,,,,3150.925,3.4023,0.108,27420224.88,26932864.423
932368.CSI,20210825,3198.1562,,,,3154.3273,43.8289,1.3895,26405410.11,26501492.674
932368.CSI,20210826,3233.8336,,,,3198.1562,35.6774,1.1156,35450893.62,34025580.109
932368.CSI,20210827,3265.6458,,,,3233.8336,31.8122,0.9837,33346223.61,34833696.299
932368.CSI,20210830,3304.7334,,,,3265.6458,39.0876,1.1969,38182877.9,41060267.132
932368.CSI,20210831,3363.272,,,,3304.7334,58.5386,1.7714,41632672.99,44679615.332
932368.CSI,20210901,3344.5495,,,,3363.272,-18.7225,-0.5567,48156761.76,46979972.156
932368.CSI,20210902,3406.1287,,,,3344.5495,61.5792,1.8412,41151866.17,42415229.774
932368.CSI,20210903,3407.4841,,,,3406.1287,1.3554,0.0398,39963245.97,39738227.034
932368.CSI,20210906,3446.805,,,,3407.4841,39.3209,1.154,39058509.33,40754651.391
932368.CSI,20210907,3538.7515,,,,3446.805,91.9465,2.6676,40271339.9,40311991.523
932368.CSI,20210908,3602.3385,,,,3538.7515,63.587,1.7969,42099256.98,41972633.269
932368.CSI,20210909,3723.7122,,,,3602.3385,121.3737,3.3693,51849287.6,50649937.458
932368.CSI,20210910,3662.8113,,,,3723.7122,-60.9009,-1.6355,50623491.02,57096171.973
