ts_code,trade_date,close
000922.CSI,20180503,4494.8965
000922.CSI,20180502,4461.7128
000922.CSI,20180427,4440.9043
000922.CSI,20180426,4440.7429
000922.CSI,20180425,4508.5838
000922.CSI,20180424,4521.8823
000922.CSI,20180423,4431.9247
000922.CSI,20180420,4429.9219
000922.CSI,20180419,4492.1984
000922.CSI,20180418,4450.4956
000922.CSI,20180417,4432.0503
000922.CSI,20180416,4483.7867
000922.CSI,20180413,4559.8496
000922.CSI,20180412,4580.8123
000922.CSI,20180411,4622.6088
000922.CSI,20180410,4597.2046
000922.CSI,20180409,4520.9159
000922.CSI,20180404,4529.7562
000922.CSI,20180403,4533.2156
000922.CSI,20180402,4578.5139
000922.CSI,20180330,4601.8686
000922.CSI,20180329,4599.4342
000922.CSI,20180328,4521.3011
000922.CSI,20180327,4586.7743
000922.CSI,20180326,4568.444
000922.CSI,20180323,4607.2898
000922.CSI,20180322,4743.8208
000922.CSI,20180321,4781.544
000922.CSI,20180320,4790.3361
000922.CSI,20180319,4791.6057
000922.CSI,20180316,4813.0802
000922.CSI,20180315,4851.2768
000922.CSI,20180314,4845.202
000922.CSI,20180313,4864.3836
000922.CSI,20180312,4894.363
000922.CSI,20180309,4884.4115
000922.CSI,20180308,4867.4048
000922.CSI,20180307,4822.2031
000922.CSI,20180306,4841.2609
000922.CSI,20180305,4777.4004
000922.CSI,20180302,4783.9146
000922.CSI,20180301,4796.3818
000922.CSI,20180228,4789.7758
000922.CSI,20180227,4822.355
000922.CSI,20180226,4899.0698
000922.CSI,20180223,4853.3542
000922.CSI,20180222,4839.2449
000922.CSI,20180214,4736.5591
000922.CSI,20180213,4724.1045
000922.CSI,20180212,4672.7103
000922.CSI,20180209,4620.225
000922.CSI,20180208,4807.1596
000922.CSI,20180207,4852.4933
000922.CSI,20180206,4952.9174
000922.CSI,20180205,5098.9372
000922.CSI,20180202,5061.5215
000922.CSI,20180201,5020.1774
000922.CSI,20180131,5071.8098
000922.CSI,20180130,5077.6357
000922.CSI,20180129,5139.4613
000922.CSI,20180126,5190.2866
000922.CSI,20180125,5156.2794
000922.CSI,20180124,5177.3544
000922.CSI,20180123,5169.5701
000922.CSI,20180122,5108.8981
000922.CSI,20180119,5058.976
000922.CSI,20180118,5061.0466
000922.CSI,20180117,5020.7802
000922.CSI,20180116,5027.2277
000922.CSI,20180115,4956.6748
000922.CSI,20180112,4974.829
000922.CSI,20180111,4950.7494
000922.CSI,20180110,4963.9949
