ts_code,trade_date,open,high,low,close,vol
932366.CSI,20221115,,,,2157.9286,34954051.36
932366.CSI,20221114,,,,2137.0782,35867783.19
932366.CSI,20221111,,,,2153.5424,45174193.1
932366.CSI,20221110,,,,2112.8289,34591685.85
932366.CSI,20221109,,,,2118.33,21030320.36
932366.CSI,20221108,,,,2134.701,25517395.99
932366.CSI,20221107,,,,2144.4976,33761706.35
932366.CSI,20221104,,,,2122.2037,35030573.77
932366.CSI,20221103,,,,2075.1145,30792053.53
932366.CSI,20221102,,,,2092.1283,31117559.78
932366.CSI,20221101,,,,2058.1681,29033019.07
932366.CSI,20221031,,,,2015.6852,30819698.63
932366.CSI,20221028,,,,2059.0563,26510139.35
932366.CSI,20221027,,,,2098.0452,23098900.08
932366.CSI,20221026,,,,2088.518,23162708.46
932366.CSI,20221025,,,,2093.0458,20764925.26
932366.CSI,20221024,,,,2088.6552,25276869.26
932366.CSI,20221021,,,,2132.7523,17567132.73
932366.CSI,20221020,,,,2124.2196,19842191.41
932366.CSI,20221019,,,,2139.0523,19333974.77
932366.CSI,20221018,,,,2159.8248,20859500.52
932366.CSI,20221017,,,,2164.3911,25121746.81
932366.CSI,20221014,,,,2167.4138,27301467.65
932366.CSI,20221013,,,,2137.5437,24920074.71
932366.CSI,20221012,,,,2170.8052,29211684.62
932366.CSI,20221011,,,,2150.6333,18488592.51
932366.CSI,20221010,,,,2146.8788,23029177.73
932366.CSI,20220930,,,,2145.7113,17980576.1
932366.CSI,20220929,,,,2145.8141,19862289.03
932366.CSI,20220928,,,,2139.9725,20801421.78
932366.CSI,20220927,,,,2168.6914,21014510.73
932366.CSI,20220926,,,,2152.9899,25434409.27
932366.CSI,20220923,,,,2212.4788,22463176.08
932366.CSI,20220922,,,,2221.8528,18311098.81
932366.CSI,20220921,,,,2219.4704,19838467.58
932366.CSI,20220920,,,,2210.7101,18089729.28
932366.CSI,20220919,,,,2215.9303,22733498.98
932366.CSI,20220916,,,,2221.725,29856270.67
932366.CSI,20220915,,,,2290.8015,26298891.4
932366.CSI,20220914,,,,2304.6248,20560079.29
932366.CSI,20220913,,,,2327.3511,22656543.19
932366.CSI,20220909,,,,2327.9896,21238572.55
932366.CSI,20220908,,,,2303.0014,19488436.77
932366.CSI,20220907,,,,2315.2844,24419417.79
932366.CSI,20220906,,,,2313.8845,19208007.31
932366.CSI,20220905,,,,2291.6132,21057726.96
932366.CSI,20220902,,,,2248.7312,16265263.07
932366.CSI,20220901,,,,2268.9983,21874285.64
932366.CSI,20220831,,,,2260.1222,25958567.73
932366.CSI,20220830,,,,2274.7157,20303724.51
932366.CSI,20220829,,,,2291.8288,17694494.83
932366.CSI,20220826,,,,2277.845,19209010.63
932366.CSI,20220825,,,,2304.4886,23146461.86
932366.CSI,20220824,,,,2240.9162,20342012.17
932366.CSI,20220823,,,,2258.5311,16675396.55
932366.CSI,20220822,,,,2255.042,18959726.43
932366.CSI,20220819,,,,2230.863,22530983.69
932366.CSI,20220818,,,,2208.1907,17484790.96
932366.CSI,20220817,,,,2229.4292,17644277.17
932366.CSI,20220816,,,,2218.3315,14178106.8
932366.CSI,20220815,,,,2229.2999,16902669.86
932366.CSI,20220812,,,,2235.6577,17439746.43
932366.CSI,20220811,,,,2211.5785,19120795.94
932366.CSI,20220810,,,,2185.6579,15755878.5
932366.CSI,20220809,,,,2199.3797,16142080.19
932366.CSI,20220808,,,,2179.5044,15151343.36
932366.CSI,20220805,,,,2151.5474,17784923.62
932366.CSI,20220804,,,,2143.2343,14674408.35
932366.CSI,20220803,,,,2130.9281,19783809.79
932366.CSI,20220802,,,,2149.9828,26633427.9
932366.CSI,20220801,,,,2197.7479,17491929.78
932366.CSI,20220729,,,,2190.371,17202014.48
932366.CSI,20220728,,,,2219.7075,15810583.97
932366.CSI,20220727,,,,2215.1437,11800521.6
932366.CSI,20220726,,,,2229.6418,13809803.06
932366.CSI,20220725,,,,2207.762,14908841.6
932366.CSI,20220722,,,,2213.3881,16743839.79
932366.CSI,20220721,,,,2210.254,18639444.61
932366.CSI,20220720,,,,2257.7957,14673666.84
932366.CSI,20220719,,,,2258.3241,17081495.18
932366.CSI,20220718,,,,2261.2995,20699573.62
932366.CSI,20220715,,,,2214.4545,22093909.04
932366.CSI,20220714,,,,2241.3557,19274876.0
932366.CSI,20220713,,,,2256.7626,18040432.18
932366.CSI,20220712,,,,2268.9959,18757327.44
932366.CSI,20220711,,,,2264.4387,21830014.87
932366.CSI,20220708,,,,2317.4418,19720565.04
932366.CSI,20220707,,,,2328.3101,25901932.15
932366.CSI,20220706,,,,2305.6194,26753529.57
932366.CSI,20220705,,,,2371.4555,27311558.07
932366.CSI,20220704,,,,2345.0635,21605318.79
932366.CSI,20220701,,,,2334.3406,20510070.76
932366.CSI,20220630,,,,2335.749,23390587.63
932366.CSI,20220629,,,,2327.8087,30913565.24
932366.CSI,20220628,,,,2351.247,29745665.98
932366.CSI,20220627,,,,2323.4248,25416127.83
932366.CSI,20220624,,,,2289.0418,23654352.22
932366.CSI,20220623,,,,2289.7175,22818572.33
932366.CSI,20220622,,,,2261.0987,22288244.82
932366.CSI,20220621,,,,2294.8804,27577355.73
932366.CSI,20220620,,,,2310.5502,32116122.05
932366.CSI,20220617,,,,2357.3666,28797515.93
932366.CSI,20220616,,,,2356.0718,36156576.3
932366.CSI,20220615,,,,2410.6905,49535809.24
932366.CSI,20220614,,,,2392.1167,29962370.31
932366.CSI,20220613,,,,2356.41,29620144.13
932366.CSI,20220610,,,,2386.6962,43980959.15
932366.CSI,20220609,,,,2375.4062,40179954.35
932366.CSI,20220608,,,,2391.2165,40224099.19
932366.CSI,20220607,,,,2362.3519,34052471.15
932366.CSI,20220606,,,,2362.7313,40286551.94
932366.CSI,20220602,,,,2338.8733,32259497.46
932366.CSI,20220601,,,,2356.6837,29938116.52
932366.CSI,20220531,,,,2359.0366,34045100.0
932366.CSI,20220530,,,,2340.5716,29741147.89
932366.CSI,20220527,,,,2344.4255,33162767.42
932366.CSI,20220526,,,,2325.2385,36126982.21
932366.CSI,20220525,,,,2304.4847,31117989.22
932366.CSI,20220524,,,,2269.7304,46704971.7
932366.CSI,20220523,,,,2298.934,41930115.14
932366.CSI,20220520,,,,2294.434,38267516.18
932366.CSI,20220519,,,,2245.6097,26937511.02
932366.CSI,20220518,,,,2249.8742,26867280.59
932366.CSI,20220517,,,,2259.792,25504256.63
932366.CSI,20220516,,,,2246.3368,27469373.05
932366.CSI,20220513,,,,2247.8793,28000513.02
932366.CSI,20220512,,,,2204.1391,29283325.07
932366.CSI,20220511,,,,2212.717,41254770.11
932366.CSI,20220510,,,,2201.6886,34458782.24
932366.CSI,20220509,,,,2210.8439,22007090.48
932366.CSI,20220506,,,,2221.3037,29570206.78
932366.CSI,20220505,,,,2271.6084,39773128.7
932366.CSI,20220429,,,,2252.3039,42307304.15
932366.CSI,20220428,,,,2217.1608,36831752.52
932366.CSI,20220427,,,,2175.0991,40421552.7
932366.CSI,20220426,,,,2128.4799,37396972.93
932366.CSI,20220425,,,,2150.2994,42213235.3
932366.CSI,20220422,,,,2254.556,30993675.55
932366.CSI,20220421,,,,2224.4028,33570945.31
932366.CSI,20220420,,,,2275.0522,29196873.41
932366.CSI,20220419,,,,2312.0223,26777961.75
932366.CSI,20220418,,,,2292.2845,26014344.9
932366.CSI,20220415,,,,2323.4124,30310022.96
932366.CSI,20220414,,,,2348.8605,29374418.02
932366.CSI,20220413,,,,2313.958,31123016.83
932366.CSI,20220412,,,,2305.054,34924879.62
932366.CSI,20220411,,,,2269.9891,37735677.64
932366.CSI,20220408,,,,2310.4839,33677764.19
932366.CSI,20220407,,,,2289.2906,34596435.48
932366.CSI,20220406,,,,2313.5402,39792058.27
932366.CSI,20220401,,,,2312.625,30860906.07
932366.CSI,20220331,,,,2277.7449,29301899.08
932366.CSI,20220330,,,,2280.4977,30954926.23
932366.CSI,20220329,,,,2272.8313,24108855.22
932366.CSI,20220328,,,,2260.4495,31531713.27
932366.CSI,20220325,,,,2231.0781,25408488.66
932366.CSI,20220324,,,,2259.8251,28636737.44
932366.CSI,20220323,,,,2257.9031,26322111.05
932366.CSI,20220322,,,,2262.9672,31794256.16
932366.CSI,20220321,,,,2238.5399,34056477.64
932366.CSI,20220318,,,,2241.8402,37108626.46
932366.CSI,20220317,,,,2206.4405,44276242.54
932366.CSI,20220316,,,,2185.3613,47708272.62
932366.CSI,20220315,,,,2113.3557,56755940.26
932366.CSI,20220314,,,,2253.8976,37653834.22
932366.CSI,20220311,,,,2312.2853,43977057.75
932366.CSI,20220310,,,,2306.4064,45444928.54
932366.CSI,20220309,,,,2302.663,59511506.34
932366.CSI,20220308,,,,2327.867,55624927.25
932366.CSI,20220307,,,,2398.9212,53219841.81
932366.CSI,20220304,,,,2425.8127,41623489.89
932366.CSI,20220303,,,,2443.875,48711930.07
932366.CSI,20220302,,,,2406.099,39208744.97
932366.CSI,20220301,,,,2395.8066,34737617.29
932366.CSI,20220228,,,,2377.5159,45366992.83
932366.CSI,20220225,,,,2351.8899,55766594.03
932366.CSI,20220224,,,,2365.0257,59658476.65
932366.CSI,20220223,,,,2384.5388,32415842.33
932366.CSI,20220222,,,,2397.7517,38086651.41
932366.CSI,20220221,,,,2409.5936,34335750.26
932366.CSI,20220218,,,,2413.9306,29172484.48
932366.CSI,20220217,,,,2390.5776,30968681.2
932366.CSI,20220216,,,,2394.4581,31888957.99
932366.CSI,20220215,,,,2375.7235,28367558.43
932366.CSI,20220214,,,,2399.0556,36171891.59
932366.CSI,20220211,,,,2440.4774,41556383.83
932366.CSI,20220210,,,,2430.7222,41346100.17
932366.CSI,20220209,,,,2410.0913,44207275.91
932366.CSI,20220208,,,,2395.3822,44360585.8
932366.CSI,20220207,,,,2342.0248,42043784.8
932366.CSI,20220128,,,,2256.2778,34261644.23
932366.CSI,20220127,,,,2299.079,30866966.52
932366.CSI,20220126,,,,2325.4709,28851565.57
932366.CSI,20220125,,,,2302.6183,36590708.71
932366.CSI,20220124,,,,2370.2904,28254584.94
932366.CSI,20220121,,,,2365.4212,37846344.12
932366.CSI,20220120,,,,2404.874,37341711.32
932366.CSI,20220119,,,,2398.2804,35348315.1
932366.CSI,20220118,,,,2397.8109,36787654.72
932366.CSI,20220117,,,,2351.7855,32248869.0
932366.CSI,20220114,,,,2361.6078,38848810.73
932366.CSI,20220113,,,,2398.3885,40641818.75
932366.CSI,20220112,,,,2402.946,42151937.32
932366.CSI,20220111,,,,2399.2591,40417001.35
932366.CSI,20220110,,,,2413.2328,46748835.06
932366.CSI,20220107,,,,2406.2032,57263759.69
932366.CSI,20220106,,,,2372.0127,41838173.4
932366.CSI,20220105,,,,2380.2423,52046732.11
932366.CSI,20220104,,,,2398.9138,46344603.52
932366.CSI,20211231,,,,2374.0902,35564639.27
932366.CSI,20211230,,,,2361.1768,35925370.26
932366.CSI,20211229,,,,2365.8865,31801688.53
932366.CSI,20211228,,,,2383.3151,38349110.68
932366.CSI,20211227,,,,2381.3451,40495783.54
932366.CSI,20211224,,,,2372.1287,49619438.78
932366.CSI,20211223,,,,2400.2466,48663589.41
932366.CSI,20211222,,,,2365.7051,38559481.53
932366.CSI,20211221,,,,2377.3495,38584712.04
932366.CSI,20211220,,,,2353.89,48595312.46
932366.CSI,20211217,,,,2369.2327,49334017.89
932366.CSI,20211216,,,,2382.3123,50456867.97
932366.CSI,20211215,,,,2330.9069,49673280.2
932366.CSI,20211214,,,,2328.5919,48768039.04
932366.CSI,20211213,,,,2372.9153,60679273.52
932366.CSI,20211210,,,,2358.3798,51932023.08
932366.CSI,20211209,,,,2367.2629,55775988.83
932366.CSI,20211208,,,,2346.0803,39127253.66
932366.CSI,20211207,,,,2338.1735,48106562.31
932366.CSI,20211206,,,,2305.0559,40278681.93
932366.CSI,20211203,,,,2294.052,34434793.78
932366.CSI,20211202,,,,2258.1284,31360963.11
932366.CSI,20211201,,,,2236.5354,28504047.88
932366.CSI,20211130,,,,2207.4381,30867564.61
932366.CSI,20211129,,,,2196.3694,30764212.82
932366.CSI,20211126,,,,2192.3738,24070973.34
932366.CSI,20211125,,,,2223.2014,26010732.07
932366.CSI,20211124,,,,2228.3659,28254752.53
932366.CSI,20211123,,,,2224.1565,32720059.74
932366.CSI,20211122,,,,2217.763,30658889.94
932366.CSI,20211119,,,,2214.1506,26897915.47
932366.CSI,20211118,,,,2184.2094,25849992.95
932366.CSI,20211117,,,,2201.6668,25149623.38
932366.CSI,20211116,,,,2201.9801,28818895.03
932366.CSI,20211115,,,,2200.2015,27033323.9
932366.CSI,20211112,,,,2199.0263,28957551.74
932366.CSI,20211111,,,,2210.2928,31913785.51
932366.CSI,20211110,,,,2191.3753,31120792.73
932366.CSI,20211109,,,,2211.842,24740383.54
932366.CSI,20211108,,,,2225.069,28830533.33
932366.CSI,20211105,,,,2224.6554,36080153.14
932366.CSI,20211104,,,,2268.7694,32019953.59
932366.CSI,20211103,,,,2268.9373,36812878.87
932366.CSI,20211102,,,,2255.4493,44370795.27
932366.CSI,20211101,,,,2291.4307,39691154.5
932366.CSI,20211029,,,,2300.6081,37346074.51
932366.CSI,20211028,,,,2283.599,42503771.45
932366.CSI,20211027,,,,2332.5597,39074356.12
932366.CSI,20211026,,,,2368.1164,27625540.33
932366.CSI,20211025,,,,2378.5254,31836211.69
932366.CSI,20211022,,,,2358.9056,37805764.37
932366.CSI,20211021,,,,2390.5865,34617640.46
932366.CSI,20211020,,,,2374.5628,39257313.01
932366.CSI,20211019,,,,2410.605,31962315.73
932366.CSI,20211018,,,,2395.0059,38200104.69
932366.CSI,20211015,,,,2366.7675,38785176.57
932366.CSI,20211014,,,,2361.6477,29548613.69
932366.CSI,20211013,,,,2382.4532,36417219.2
932366.CSI,20211012,,,,2413.9252,44714401.95
932366.CSI,20211011,,,,2454.0847,40393160.5
932366.CSI,20211008,,,,2458.291,50848665.06
932366.CSI,20210930,,,,2449.841,40813931.17
932366.CSI,20210929,,,,2426.3326,50602138.89
932366.CSI,20210928,,,,2507.0856,50262495.29
932366.CSI,20210927,,,,2472.2477,57768599.41
932366.CSI,20210924,,,,2501.4739,57804797.65
932366.CSI,20210923,,,,2547.6615,60030176.67
932366.CSI,20210922,,,,2539.6259,52308473.45
932366.CSI,20210917,,,,2472.6411,46392504.38
932366.CSI,20210916,,,,2482.741,47101875.4
932366.CSI,20210915,,,,2506.521,43182775.43
932366.CSI,20210914,,,,2516.9704,56832237.55
932366.CSI,20210913,,,,2571.9126,58122278.79
932366.CSI,20210910,,,,2515.9768,54847090.24
932366.CSI,20210909,,,,2529.1407,55349317.36
932366.CSI,20210908,,,,2495.6106,51961610.38
932366.CSI,20210907,,,,2459.4201,43899769.52
932366.CSI,20210906,,,,2408.0221,42746370.04
932366.CSI,20210903,,,,2373.5642,41665546.49
932366.CSI,20210902,,,,2375.5064,46511577.3
932366.CSI,20210901,,,,2362.4214,54599217.09
932366.CSI,20210831,,,,2346.4607,50447712.98
932366.CSI,20210830,,,,2318.4142,46196290.58
932366.CSI,20210827,,,,2298.2609,37940359.29
932366.CSI,20210826,,,,2280.8374,44227018.17
932366.CSI,20210825,,,,2282.3332,32106425.93
932366.CSI,20210824,,,,2253.8811,31576768.54
932366.CSI,20210823,,,,2242.3797,29061241.85
932366.CSI,20210820,,,,2207.9524,31589134.64
932366.CSI,20210819,,,,2241.8726,31637415.27
932366.CSI,20210818,,,,2270.3691,28328538.98
932366.CSI,20210817,,,,2254.2731,34025431.66
932366.CSI,20210816,,,,2286.0485,33955955.45
932366.CSI,20210813,,,,2273.8061,31703613.38
932366.CSI,20210812,,,,2291.0967,37296222.57
932366.CSI,20210811,,,,2273.4074,31606616.88
932366.CSI,20210810,,,,2255.3188,25805004.29
932366.CSI,20210809,,,,2252.2308,28755215.59
932366.CSI,20210806,,,,2226.5487,24853791.14
932366.CSI,20210805,,,,2220.756,26468947.37
932366.CSI,20210804,,,,2233.5418,30014038.73
932366.CSI,20210803,,,,2227.6941,39679032.32
932366.CSI,20210802,,,,2205.8739,38856249.21
932366.CSI,20210730,,,,2162.0113,32285953.1
932366.CSI,20210729,,,,2154.903,30899258.9
932366.CSI,20210728,,,,2150.9927,36701332.25
932366.CSI,20210727,,,,2152.1852,44439312.53
932366.CSI,20210726,,,,2215.4367,43768236.31
932366.CSI,20210723,,,,2258.1274,37797702.94
932366.CSI,20210722,,,,2287.057,35789495.19
932366.CSI,20210721,,,,2264.6534,27505859.65
932366.CSI,20210720,,,,2278.3464,24477164.68
932366.CSI,20210719,,,,2291.9905,27986014.28
932366.CSI,20210716,,,,2283.8461,25450077.25
932366.CSI,20210715,,,,2298.4249,26387555.86
932366.CSI,20210714,,,,2314.9884,25915323.64
932366.CSI,20210713,,,,2342.2511,25635923.37
932366.CSI,20210712,,,,2312.3444,33191238.89
932366.CSI,20210709,,,,2323.0939,28515927.43
932366.CSI,20210708,,,,2337.9395,27898514.86
932366.CSI,20210707,,,,2385.4552,22656364.24
932366.CSI,20210706,,,,2374.0935,22581666.08
932366.CSI,20210705,,,,2360.1481,25364511.76
932366.CSI,20210702,,,,2366.0098,24289731.47
932366.CSI,20210701,,,,2389.8511,19527509.92
932366.CSI,20210630,,,,2399.215,18286386.77
932366.CSI,20210629,,,,2377.0163,23109166.89
932366.CSI,20210628,,,,2412.231,24912459.0
932366.CSI,20210625,,,,2408.0734,26500569.14
932366.CSI,20210624,,,,2364.3966,21369501.48
932366.CSI,20210623,,,,2364.3159,27600200.81
932366.CSI,20210622,,,,2351.1154,25934228.93
932366.CSI,20210621,,,,2315.9424,24374689.88
932366.CSI,20210618,,,,2344.1788,27368415.22
932366.CSI,20210617,,,,2355.4977,25507434.67
932366.CSI,20210616,,,,2351.7054,24382266.35
932366.CSI,20210615,,,,2367.6784,29965430.08
932366.CSI,20210611,,,,2375.3279,35959848.19
932366.CSI,20210610,,,,2354.7517,24130528.21
932366.CSI,20210609,,,,2326.3378,22041378.05
932366.CSI,20210608,,,,2309.2059,22912888.48
932366.CSI,20210607,,,,2305.222,22270383.22
932366.CSI,20210604,,,,2290.3617,24157314.75
932366.CSI,20210603,,,,2291.6254,23682081.35
932366.CSI,20210602,,,,2300.1829,23794826.02
932366.CSI,20210601,,,,2320.0638,26253196.67
932366.CSI,20210531,,,,2302.2864,25277738.76
932366.CSI,20210528,,,,2312.438,25841018.08
932366.CSI,20210527,,,,2318.521,24954519.79
932366.CSI,20210526,,,,2305.8427,27101017.52
932366.CSI,20210525,,,,2310.4741,26436230.1
932366.CSI,20210524,,,,2285.7535,22274940.15
932366.CSI,20210521,,,,2296.0719,22363713.14
932366.CSI,20210520,,,,2274.3949,25999676.03
932366.CSI,20210519,,,,2303.4977,21341648.14
932366.CSI,20210518,,,,2308.359,22225158.51
932366.CSI,20210517,,,,2291.5919,27933885.53
932366.CSI,20210514,,,,2249.4086,24945282.83
932366.CSI,20210513,,,,2231.373,26531685.77
932366.CSI,20210512,,,,2263.7564,24543147.09
932366.CSI,20210511,,,,2252.8249,32185272.96
932366.CSI,20210510,,,,2281.1113,34335662.91
932366.CSI,20210507,,,,2242.5073,35874627.19
932366.CSI,20210506,,,,2236.4275,30536006.63
932366.CSI,20210430,,,,2223.2182,26828659.16
932366.CSI,20210429,,,,2254.4277,26315641.62
932366.CSI,20210428,,,,2231.9369,22002308.53
932366.CSI,20210427,,,,2216.3741,22597197.07
932366.CSI,20210426,,,,2214.5749,27488743.98
932366.CSI,20210423,,,,2228.3514,24046435.22
932366.CSI,20210422,,,,2237.3613,21425872.43
932366.CSI,20210421,,,,2222.3842,19070144.85
932366.CSI,20210420,,,,2239.0678,21522915.2
932366.CSI,20210419,,,,2256.44,26261591.1
932366.CSI,20210416,,,,2227.5848,21036653.96
932366.CSI,20210415,,,,2210.5445,20583290.69
932366.CSI,20210414,,,,2221.508,20976134.78
932366.CSI,20210413,,,,2203.493,24620394.68
932366.CSI,20210412,,,,2227.9328,30562140.29
932366.CSI,20210409,,,,2247.9449,27168163.02
932366.CSI,20210408,,,,2257.6192,31069582.1
932366.CSI,20210407,,,,2272.0943,26318238.26
932366.CSI,20210406,,,,2248.669,21049782.82
932366.CSI,20210402,,,,2253.6269,23834715.11
932366.CSI,20210401,,,,2251.58,26997663.97
932366.CSI,20210331,,,,2238.0958,31445383.49
932366.CSI,20210330,,,,2221.8023,25078190.74
932366.CSI,20210329,,,,2206.8254,26398767.45
932366.CSI,20210326,,,,2186.1485,25775421.99
932366.CSI,20210325,,,,2144.6752,22823374.69
932366.CSI,20210324,,,,2141.1628,30268912.4
932366.CSI,20210323,,,,2189.5387,30575194.23
932366.CSI,20210322,,,,2242.6511,33115380.35
932366.CSI,20210319,,,,2205.0248,32421334.99
932366.CSI,20210318,,,,2241.1645,29816498.64
932366.CSI,20210317,,,,2230.0233,29604157.68
932366.CSI,20210316,,,,2232.0717,34959508.31
932366.CSI,20210315,,,,2222.5775,42873564.25
932366.CSI,20210312,,,,2233.117,43058967.84
932366.CSI,20210311,,,,2202.6114,39675431.28
932366.CSI,20210310,,,,2140.0346,28078854.75
932366.CSI,20210309,,,,2142.6171,40417814.12
932366.CSI,20210308,,,,2165.9015,38207049.32
932366.CSI,20210305,,,,2208.4927,30536617.92
932366.CSI,20210304,,,,2224.5929,37111714.29
932366.CSI,20210303,,,,2273.1072,30098589.58
932366.CSI,20210302,,,,2247.3274,35820568.89
932366.CSI,20210301,,,,2274.5473,35552103.83
932366.CSI,20210226,,,,2229.363,37084698.25
932366.CSI,20210225,,,,2287.334,40389217.97
932366.CSI,20210224,,,,2263.9413,45877403.73
932366.CSI,20210223,,,,2298.4638,46041960.32
932366.CSI,20210222,,,,2330.074,59864509.03
932366.CSI,20210219,,,,2333.9254,46746422.55
932366.CSI,20210218,,,,2290.4366,44948030.71
932366.CSI,20210210,,,,2272.2491,30122300.55
932366.CSI,20210209,,,,2243.1791,33096965.93
932366.CSI,20210208,,,,2195.9059,30561166.86
932366.CSI,20210205,,,,2162.1117,32107734.08
932366.CSI,20210204,,,,2187.1082,35838300.02
932366.CSI,20210203,,,,2226.6856,38762737.02
932366.CSI,20210202,,,,2243.0318,31407169.04
932366.CSI,20210201,,,,2213.7068,33004304.12
932366.CSI,20210129,,,,2210.9449,37281728.41
932366.CSI,20210128,,,,2222.1833,35054883.32
932366.CSI,20210127,,,,2280.3502,32232886.88
932366.CSI,20210126,,,,2257.7486,29252651.19
932366.CSI,20210125,,,,2300.002,35261715.82
932366.CSI,20210122,,,,2297.3481,34991454.96
932366.CSI,20210121,,,,2299.7304,36279706.79
932366.CSI,20210120,,,,2269.5362,30884314.41
932366.CSI,20210119,,,,2269.0676,38481419.11
932366.CSI,20210118,,,,2311.2237,34319469.14
932366.CSI,20210115,,,,2297.6034,37975359.72
932366.CSI,20210114,,,,2314.3028,50123916.77
932366.CSI,20210113,,,,2364.7353,53651562.66
932366.CSI,20210112,,,,2312.6244,37445316.1
932366.CSI,20210111,,,,2280.8077,44895313.6
932366.CSI,20210108,,,,2290.0456,43156494.58
932366.CSI,20210107,,,,2266.0978,45903771.31
932366.CSI,20210106,,,,2234.1762,39091159.92
932366.CSI,20210105,,,,2209.2469,42632265.97
932366.CSI,20210104,,,,2182.8845,38133748.9
932366.CSI,20201231,,,,2155.1565,30302194.88
932366.CSI,20201230,,,,2127.7014,30454892.95
932366.CSI,20201229,,,,2119.5666,34349303.12
932366.CSI,20201228,,,,2135.24,33443437.86
932366.CSI,20201225,,,,2127.3014,29259094.09
932366.CSI,20201224,,,,2085.713,19534581.26
932366.CSI,20201223,,,,2094.4577,25146836.38
932366.CSI,20201222,,,,2077.5723,30105043.65
932366.CSI,20201221,,,,2134.2678,29336543.31
932366.CSI,20201218,,,,2129.8338,32018099.37
932366.CSI,20201217,,,,2108.2782,29031447.09
932366.CSI,20201216,,,,2078.7572,18690963.08
932366.CSI,20201215,,,,2079.7197,20520049.32
932366.CSI,20201214,,,,2066.5679,23814336.03
932366.CSI,20201211,,,,2070.6969,30998360.59
932366.CSI,20201210,,,,2088.9566,20808767.21
932366.CSI,20201209,,,,2092.1847,19968764.66
932366.CSI,20201208,,,,2117.3847,19334856.48
932366.CSI,20201207,,,,2123.7782,23357899.42
932366.CSI,20201204,,,,2156.4199,22348486.64
932366.CSI,20201203,,,,2163.924,28172294.51
932366.CSI,20201202,,,,2192.9872,29938513.12
932366.CSI,20201201,,,,2188.9962,30010935.45
932366.CSI,20201130,,,,2167.5563,36390423.12
932366.CSI,20201127,,,,2168.4875,24456519.02
932366.CSI,20201126,,,,2154.4487,26393445.65
932366.CSI,20201125,,,,2149.2173,32593234.43
932366.CSI,20201124,,,,2167.7351,29612122.82
932366.CSI,20201123,,,,2178.9946,40584142.81
932366.CSI,20201120,,,,2138.7676,25996205.78
932366.CSI,20201119,,,,2115.334,22029182.27
932366.CSI,20201118,,,,2112.1392,26753593.63
932366.CSI,20201117,,,,2110.1234,27793567.39
932366.CSI,20201116,,,,2094.0743,29223913.64
932366.CSI,20201113,,,,2072.3771,21878629.05
932366.CSI,20201112,,,,2086.2307,21243710.01
932366.CSI,20201111,,,,2087.7295,28762692.29
932366.CSI,20201110,,,,2090.1306,32509427.85
932366.CSI,20201109,,,,2108.2613,37106317.54
932366.CSI,20201106,,,,2078.7652,26179508.93
932366.CSI,20201105,,,,2053.5192,24792663.7
932366.CSI,20201104,,,,2016.3476,20613181.95
932366.CSI,20201103,,,,1988.5052,22329771.29
932366.CSI,20201102,,,,1965.2381,23615611.36
932366.CSI,20201030,,,,1946.4684,22256791.77
932366.CSI,20201029,,,,1970.9548,19655977.6
932366.CSI,20201028,,,,1961.9706,16825031.06
932366.CSI,20201027,,,,1956.4037,13902483.51
932366.CSI,20201026,,,,1962.7133,13555908.24
932366.CSI,20201023,,,,1968.4484,15457885.36
932366.CSI,20201022,,,,1985.2305,16796161.07
932366.CSI,20201021,,,,1995.7378,15607598.78
932366.CSI,20201020,,,,1988.5654,14370875.83
932366.CSI,20201019,,,,1977.8166,18489805.63
932366.CSI,20201016,,,,1989.7677,17289967.51
932366.CSI,20201015,,,,1987.4278,16316730.47
932366.CSI,20201014,,,,1994.7611,19741116.75
932366.CSI,20201013,,,,2009.6841,18477607.27
932366.CSI,20201012,,,,1998.3445,22024600.0
932366.CSI,20201009,,,,1962.8713,16594135.07
932366.CSI,20200930,,,,1933.0599,14138350.62
932366.CSI,20200929,,,,1936.8185,13555003.32
932366.CSI,20200928,,,,1932.7529,13401041.48
932366.CSI,20200925,,,,1923.7617,14591902.34
932366.CSI,20200924,,,,1934.4464,20037866.12
932366.CSI,20200923,,,,1973.0217,15423605.2
932366.CSI,20200922,,,,1971.511,18392761.88
932366.CSI,20200921,,,,2004.3271,17667441.65
932366.CSI,20200918,,,,2022.3847,23666208.82
932366.CSI,20200917,,,,1991.8234,20413465.31
932366.CSI,20200916,,,,1986.9917,21931098.26
932366.CSI,20200915,,,,1977.2448,20721337.36
932366.CSI,20200914,,,,1962.8237,17769289.73
932366.CSI,20200911,,,,1949.6331,24650195.55
932366.CSI,20200910,,,,1948.3704,34432757.8
932366.CSI,20200909,,,,1965.1254,39736183.48
932366.CSI,20200908,,,,1984.1291,28258992.26
932366.CSI,20200907,,,,1954.9203,31652375.91
932366.CSI,20200904,,,,1963.5066,23487558.18
932366.CSI,20200903,,,,1968.5687,28456500.35
932366.CSI,20200902,,,,1963.2906,27773038.72
932366.CSI,20200901,,,,1971.1358,26224470.78
932366.CSI,20200831,,,,1956.9944,34886270.28
932366.CSI,20200828,,,,1957.2291,29113107.53
932366.CSI,20200827,,,,1933.9124,26699076.05
932366.CSI,20200826,,,,1930.0752,33320367.17
932366.CSI,20200825,,,,1949.3228,31318254.63
932366.CSI,20200824,,,,1961.3159,31098533.69
