date,ts_code,name,action,price,shares,amount,commission,reason,category
2016-06-24,601288.SH,农业银行,sell,3.167,24700,78220.7,156.44,清仓，评分61(👀 观察等待)，低于观察阈值，当前权重7.7%,周期龙头红利
2016-06-24,600104.SH,上汽集团,sell,20.03,2200,44065.89,88.13,减仓，评分78(✅ 积极布局)，权重8.9%→4.4%,周期龙头红利
2016-06-24,601818.SH,光大银行,sell,3.636,6700,24363.61,48.73,清仓，评分54(👀 观察等待)，低于观察阈值，当前权重2.4%,周期龙头红利
2016-06-24,601328.SH,交通银行,sell,5.524,4500,24860.12,49.72,清仓，评分54(👀 观察等待)，低于观察阈值，当前权重2.5%,周期龙头红利
2016-06-24,600741.SH,华域汽车,buy,13.814,3200,44204.16,44.2,新买入，评分77(✅ 积极布局)，股息率5.87%，目标权重4.4%,周期龙头红利
2016-06-24,600027.SH,华电国际,buy,4.975,8900,44277.23,44.28,新买入，评分78(✅ 积极布局)，股息率6.04%，目标权重4.4%,周期龙头红利
2016-06-24,600066.SH,宇通客车,buy,19.73,3400,67081.01,67.08,新买入，评分85(🔥 大胆攒股)，股息率7.61%，目标权重6.6%,周期龙头红利
2016-06-24,601988.SH,中国银行,buy,3.163,8600,27203.18,27.2,加仓，评分67(✅ 积极布局)，股息率5.54%，权重2.6%→5.3%,周期龙头红利
2016-06-24,600660.SH,福耀玻璃,buy,13.774,1500,20660.64,20.66,加仓，评分66(✅ 积极布局)，股息率5.45%，权重2.3%→4.4%,周期龙头红利
2016-06-24,000333.SZ,美的集团,buy,22.853,1900,43420.38,43.42,新买入，评分65(✅ 积极布局)，股息率5.26%，目标权重4.4%,周期龙头红利
2016-06-24,600023.SH,浙能电力,buy,5.045,8800,44396.35,44.4,新买入，评分66(✅ 积极布局)，股息率5.36%，目标权重4.4%,周期龙头红利
2016-06-24,511880.SH,银华日利,buy,104.815,400,41925.91,41.93,闲置现金扫入,现金管理
2016-09-30,000895.SZ,双汇发展,sell,23.566,2200,51846.1,103.69,清仓，评分62(👀 观察等待)，低于观察阈值，当前权重4.6%,周期龙头红利
2016-09-30,601633.SH,长城汽车,sell,10.679,5400,57668.27,115.34,清仓，评分46(⏸️ 暂缓)，低于观察阈值，当前权重5.2%,周期龙头红利
2016-09-30,600690.SH,海尔智家,sell,10.13,4800,48623.33,97.25,清仓，评分26(🚫 回避)，低于观察阈值，当前权重4.3%,周期龙头红利
2016-09-30,000333.SZ,美的集团,sell,26.983,1900,51267.68,102.54,清仓，评分52(👀 观察等待)，低于观察阈值，当前权重4.6%,周期龙头红利
2016-09-30,600023.SH,浙能电力,sell,5.235,8800,46065.89,92.13,清仓，评分61(👀 观察等待)，低于观察阈值，当前权重4.1%,周期龙头红利
2016-09-30,000776.SZ,广发证券,buy,16.386,2100,34411.38,34.41,新买入，评分54(👀 观察等待)，股息率4.89%，目标权重3.1%,周期龙头红利
2016-09-30,600027.SH,华电国际,buy,4.955,5200,25765.74,25.77,加仓，评分78(✅ 积极布局)，股息率6.06%，权重3.9%→6.2%,周期龙头红利
