trade_date,close
20200305,5368.2813
20200304,5251.296
20200303,5221.0636
20200302,5193.3779
20200228,5027.9706
20200227,5212.7873
20200226,5197.6516
20200225,5262.5283
20200224,5273.9936
20200221,5295.2429
20200220,5289.074
20200219,5169.9541
20200218,5177.8661
20200217,5203.2779
20200214,5088.823
20200213,5053.3271
20200212,5084.6096
20200211,5043.8143
20200210,4997.2882
20200207,4976.6969
20200206,4976.5766
20200205,4885.6559
20200204,4830.9236
20200203,4706.783
20200123,5109.4541
20200122,5272.8354
20200121,5250.3468
20200120,5341.6172
20200117,5302.0864
20200116,5294.6726
20200115,5317.2484
20200114,5346.793
20200113,5364.7888
20200110,5312.7188
20200109,5314.2308
20200108,5247.8056
20200107,5308.9447
20200106,5269.4719
20200103,5289.468
20200102,5298.753
20211231,6551.587
20211230,6526.573
20211229,6476.1396
20211228,6572.2629
20211227,6523.6727
20211224,6526.3529
20211223,6562.681
20211222,6517.2151
20211221,6515.93
20211220,6472.0782
20211217,6570.6655
20211216,6676.7193
20211215,6638.483
20211214,6696.5624
20211213,6741.7908
20211210,6703.7526
20211209,6735.0134
20211208,6625.2462
20211207,6527.3404
20211206,6488.2453
20211203,6499.3803
20211202,6439.8974
20211201,6423.5701
20211130,6407.8887
20211129,6433.6116
20211126,6445.1536
20211125,6493.3121
20211124,6520.1215
20211123,6515.7291
20211122,6514.4735
20211119,6484.8459
20211118,6415.2086
20211117,6478.9766
20211116,6475.4475
20211115,6474.1971
20211112,6482.1496
20211111,6495.7786
20211110,6393.0635
20211109,6426.9461
20211108,6428.6854
20211105,6420.9499
20211104,6455.951
20211103,6392.7937
20211102,6417.6347
20211101,6485.0477
20211029,6509.0285
20211028,6449.8462
20211027,6494.9653
20211026,6581.0677
20211025,6602.8474
20211022,6573.5361
20211021,6530.5312
20211020,6506.783
20211019,6523.3988
20211018,6459.86
20211015,6535.8357
20211014,6510.3429
20211013,6545.4384
20211012,6470.8804
20211011,6540.2484
20211008,6531.9663
20210930,6447.7541
20210929,6404.7532
20210928,6470.8285
20210927,6462.2717
20210924,6425.2498
20210923,6430.2422
20210922,6388.6015
20210917,6433.8432
20210916,6368.8216
20210915,6447.8023
20210914,6513.83
20210913,6612.5187
20210910,6641.4797
20210909,6583.8432
20210908,6586.6504
20210907,6614.068
20210906,6535.7733
20210903,6415.6696
20210902,6450.5744
20210901,6450.6371
20210831,6366.0558
20210830,6376.2037
20210827,6394.4489
20210826,6360.3891
20210825,6488.2798
20210824,6472.272
20210823,6402.7457
20210820,6309.7828
20210819,6430.0493
20210818,6472.3559
20210817,6396.8567
20210816,6533.7165
20210813,6538.5217
20210812,6573.9945
20210811,6629.4385
20210810,6666.1785
20210809,6589.9747
20210806,6505.2657
20210805,6539.8804
20210804,6579.5713
20210803,6520.5684
20210802,6519.614
20210730,6357.6503
20210729,6407.1031
20210728,6286.7752
20210727,6273.9139
20210726,6503.3541
20210723,6719.8059
20210722,6801.8913
20210721,6790.976
20210720,6741.7419
20210719,6747.1631
20210716,6722.1141
20210715,6792.0893
20210714,6700.3364
20210713,6777.8655
20210712,6757.0274
20210709,6671.8103
20210708,6690.4929
20210707,6757.1579
20210706,6679.8285
20210705,6678.4004
20210702,6672.1099
20210701,6867.0032
20210630,6859.0579
20210629,6811.7455
20210628,6887.6341
20210625,6871.8496
20210624,6756.917
20210623,6743.9179
20210622,6710.1453
20210621,6668.0974
20210618,6683.8004
20210617,6680.6116
20210616,6648.2243
20210615,6759.6507
20210611,6835.5899
20210610,6894.266
20210609,6848.017
20210608,6841.1399
20210607,6900.2415
20210604,6905.406
20210603,6866.6559
20210602,6910.7528
20210601,6975.5008
20210531,6961.7731
20210528,6947.2584
20210527,6968.3974
20210526,6945.187
20210525,6942.3234
20210524,6729.6182
20210521,6701.6144
20210520,6768.42
20210519,6749.6708
20210518,6768.6764
20210517,6765.259
20210514,6667.3079
20210513,6513.2605
20210512,6580.4793
20210511,6552.0335
20210510,6512.0326
20210507,6516.5931
20210506,6601.405
20210430,6682.7494
20210429,6735.6531
20210428,6677.0543
20210427,6639.5913
20210426,6622.2672
20210423,6697.4926
20210422,6637.2272
20210421,6644.4084
20210420,6624.3666
20210419,6628.9166
20210416,6471.4554
20210415,6449.0328
20210414,6490.281
20210413,6436.8744
20210412,6447.4324
20210409,6561.5733
20210408,6661.7445
20210407,6650.7127
20210406,6698.405
20210402,6726.0506
20210401,6659.8788
20210331,6578.2996
20210330,6638.631
20210329,6576.2782
20210326,6564.6976
20210325,6419.2224
20210324,6422.2695
20210323,6527.2431
20210322,6589.6665
20210319,6524.4348
20210318,6699.9246
20210317,6646.6173
20210316,6618.6076
20210315,6561.5107
20210312,6705.9323
20210311,6682.2652
20210310,6519.902
20210309,6477.4064
20210308,6619.3528
20210305,6857.5065
20210304,6880.8436
20210303,7104.3194
20210302,6970.653
20210301,7060.7612
20210226,6953.8842
20210225,7126.9215
20210224,7085.2378
20210223,7270.3962
20210222,7293.4134
20210219,7529.9229
20210218,7516.2925
20210210,7567.5502
20210209,7409.2743
20210208,7250.7124
20210205,7144.9756
20210204,7132.6405
20210203,7147.3038
20210202,7168.0097
20210201,7059.2819
20210129,6973.6949
20210128,7006.5023
20210127,7203.0763
20210126,7183.4846
20210125,7330.6672
20210122,7257.5065
20210121,7251.2434
20210120,7135.88
20210119,7085.1793
20210118,7190.7199
20210115,7111.9665
20210114,7128.0914
20210113,7268.185
20210112,7292.1362
20210111,7089.9157
20210108,7160.6334
20210107,7184.3824
20210106,7059.3071
20210105,6995.2472
20210104,6863.9203
20221230,5251.9678
20221229,5231.7108
20221228,5251.4667
20221227,5273.971
20221226,5209.802
20221223,5188.754
20221222,5199.3385
20221221,5191.8979
20221220,5189.8362
20221219,5276.8572
20221216,5359.5449
20221215,5356.5109
20221214,5360.4377
20221213,5344.3603
20221212,5354.8738
20221209,5415.5559
20221208,5362.6438
20221207,5361.6429
20221206,5374.8587
20221205,5345.9199
20221202,5243.0778
20221201,5275.3423
20221130,5218.8174
20221129,5212.5678
20221128,5056.56
20221125,5114.024
20221124,5088.3329
20221123,5110.9796
20221122,5105.5877
20221121,5104.9839
20221118,5148.9236
20221117,5171.9954
20221116,5193.2945
20221115,5236.0701
20221114,5138.6136
20221111,5131.0582
20221110,4991.8935
20221109,5030.6048
20221108,5077.7064
20221107,5112.8802
20221104,5101.88
20221103,4940.342
20221102,4980.8469
20221101,4921.7564
20221031,4751.8327
20221028,4795.9229
20221027,4917.5572
20221026,4952.4404
20221025,4912.5591
20221024,4920.5752
20221021,5068.8945
20221020,5085.0507
20221019,5111.4606
20221018,5195.0153
20221017,5206.0396
20221014,5200.704
20221013,5079.1659
20221012,5121.3814
20221011,5044.7568
20221010,5035.6216
20220930,5149.2313
20220929,5179.3537
20220928,5181.4735
20220927,5266.8692
20220926,5191.6101
20220923,5217.6507
20220922,5235.678
20220921,5282.1226
20220920,5321.4994
20220919,5314.3945
20220916,5320.1113
20220915,5447.8637
20220914,5499.295
20220913,5561.1894
20220909,5537.7507
20220908,5461.8583
20220907,5485.0708
20220906,5481.4148
20220905,5431.3172
20220902,5442.3906
20220901,5469.6139
20220831,5517.0915
20220830,5512.9708
20220829,5531.5378
20220826,5555.9187
20220825,5565.1103
20220824,5517.4363
20220823,5623.7106
20220822,5650.1683
20220819,5609.1944
20220818,5647.8439
20220817,5697.4042
20220816,5644.5481
20220815,5655.0787
20220812,5662.2732
20220811,5664.8712
20220810,5551.6621
20220809,5614.2023
20220808,5603.1042
20220805,5614.4208
20220804,5535.161
20220803,5488.4711
20220802,5542.1387
20220801,5652.3255
20220729,5627.2578
20220728,5700.535
20220727,5698.4949
20220726,5726.7379
20220725,5681.2857
20220722,5715.4271
20220721,5711.8491
20220720,5772.1203
20220719,5752.589
20220718,5783.6746
20220715,5724.2197
20220714,5809.3542
20220713,5807.5653
20220712,5796.1057
20220711,5844.1645
20220708,5940.2226
20220707,5955.8351
20220706,5927.9444
20220705,6014.583
20220704,6023.0757
20220701,5983.7399
20220630,6008.2456
20220629,5916.5159
20220628,6005.5493
20220627,5942.8561
20220624,5876.2641
20220623,5806.6274
20220622,5707.6478
20220621,5779.802
20220620,5783.0923
20220617,5749.6445
20220616,5669.7672
20220615,5702.4977
20220614,5627.7936
20220613,5583.8168
20220610,5649.5064
20220609,5561.984
20220608,5619.6803
20220607,5564.1092
20220606,5546.5116
20220602,5444.1662
20220601,5432.0975
20220531,5440.8594
20220530,5357.3197
20220527,5317.8043
20220526,5306.5878
20220525,5289.4653
20220524,5257.206
20220523,5382.9811
20220520,5414.3411
20220519,5310.7014
20220518,5299.4819
20220517,5318.0498
20220516,5252.5275
20220513,5294.5958
20220512,5254.9584
20220511,5278.2501
20220510,5203.0502
20220509,5146.3631
20220506,5187.8988
20220505,5322.4511
20220429,5330.2131
20220428,5201.7531
20220427,5167.8302
20220426,5020.025
20220425,5060.8611
20220422,5323.9751
20220421,5300.8659
20220420,5400.2991
20220419,5485.1331
20220418,5526.8963
20220415,5556.508
20220414,5560.2505
20220413,5491.4945
20220412,5544.6307
20220411,5438.6421
20220408,5612.0078
20220407,5581.9571
20220406,5654.553
20220401,5670.8678
20220331,5599.8371
20220330,5641.614
20220329,5482.4208
20220328,5501.4138
20220325,5536.0364
20220324,5637.793
20220323,5671.2265
20220322,5643.0828
20220321,5647.6592
20220318,5657.1487
20220317,5619.7436
20220316,5511.512
20220315,5283.0605
20220314,5536.2798
20220311,5711.0161
20220310,5692.869
20220309,5604.693
20220308,5656.4715
20220307,5772.3575
20220304,5962.8598
20220303,6036.0599
20220302,6071.8288
20220301,6126.3136
20220228,6075.8672
20220225,6064.9647
20220224,6006.4747
20220223,6130.7698
20220222,6065.9302
20220221,6145.7122
20220218,6168.1526
20220217,6138.8836
20220216,6124.0633
20220215,6100.3431
20220214,6036.1388
20220211,6102.0575
20220210,6153.07
20220209,6169.2467
20220208,6111.8411
20220207,6145.4148
20220128,6052.1641
20220127,6126.566
20220126,6249.1462
20220125,6204.2437
20220124,6347.846
20220121,6338.0015
20220120,6396.6097
20220119,6339.4127
20220118,6383.1336
20220117,6322.0374
20220114,6268.2701
20220113,6320.2377
20220112,6425.8769
20220111,6362.4808
