ts_code,trade_date,close,pre_close,pct_chg
000906.SH,20170224,3997.9792,3997.1538,0.0206
000906.SH,20170227,3966.108,3997.9792,-0.7972
000906.SH,20170228,3976.3278,3966.108,0.2577
000906.SH,20170301,3983.9333,3976.3278,0.1913
000906.SH,20170302,3958.9899,3983.9333,-0.6261
000906.SH,20170303,3956.4593,3958.9899,-0.0639
000906.SH,20170306,3983.3318,3956.4593,0.6792
000906.SH,20170307,3990.4572,3983.3318,0.1789
000906.SH,20170308,3981.4539,3990.4572,-0.2256
000906.SH,20170309,3953.2559,3981.4539,-0.7082
000906.SH,20170310,3955.5836,3953.2559,0.0589
000906.SH,20170313,3991.0177,3955.5836,0.8958
000906.SH,20170314,3987.2456,3991.0177,-0.0945
000906.SH,20170315,3991.5179,3987.2456,0.1071
000906.SH,20170316,4016.4604,3991.5179,0.6249
000906.SH,20170317,3976.5538,4016.4604,-0.9936
000906.SH,20170320,3982.3979,3976.5538,0.147
000906.SH,20170321,3999.1716,3982.3979,0.4212
000906.SH,20170322,3983.0177,3999.1716,-0.4039
000906.SH,20170323,3994.9455,3983.0177,0.2995
000906.SH,20170324,4023.6135,3994.9455,0.7176
000906.SH,20170327,4008.6567,4023.6135,-0.3717
000906.SH,20170328,3998.82,4008.6567,-0.2454
000906.SH,20170329,3991.7626,3998.82,-0.1765
000906.SH,20170330,3949.5621,3991.7626,-1.0572
000906.SH,20170331,3969.9205,3949.5621,0.5155
000906.SH,20170405,4033.9736,3969.9205,1.6135
000906.SH,20170406,4045.7978,4033.9736,0.2931
000906.SH,20170407,4052.0541,4045.7978,0.1546
000906.SH,20170410,4039.8455,4052.0541,-0.3013
000906.SH,20170411,4061.1722,4039.8455,0.5279
000906.SH,20170412,4045.1373,4061.1722,-0.3948
000906.SH,20170413,4056.4703,4045.1373,0.2802
000906.SH,20170414,4017.7253,4056.4703,-0.9551
000906.SH,20170417,3999.31,4017.7253,-0.4584
000906.SH,20170418,3978.3586,3999.31,-0.5239
000906.SH,20170419,3952.3333,3978.3586,-0.6542
000906.SH,20170420,3964.4939,3952.3333,0.3077
000906.SH,20170421,3960.1177,3964.4939,-0.1104
000906.SH,20170424,3901.6593,3960.1177,-1.4762
000906.SH,20170425,3913.5445,3901.6593,0.3046
000906.SH,20170426,3919.8697,3913.5445,0.1616
000906.SH,20170427,3924.0266,3919.8697,0.106
000906.SH,20170428,3921.9682,3924.0266,-0.0525
000906.SH,20170502,3912.0807,3921.9682,-0.2521
000906.SH,20170503,3897.7815,3912.0807,-0.3655
000906.SH,20170504,3886.828,3897.7815,-0.281
000906.SH,20170505,3853.2895,3886.828,-0.8629
000906.SH,20170508,3813.1721,3853.2895,-1.0411
000906.SH,20170509,3814.7654,3813.1721,0.0418
000906.SH,20170510,3779.6567,3814.7654,-0.9203
000906.SH,20170511,3792.5752,3779.6567,0.3418
000906.SH,20170512,3814.2126,3792.5752,0.5705
000906.SH,20170515,3830.8388,3814.2126,0.4359
000906.SH,20170516,3876.8818,3830.8388,1.2019
000906.SH,20170517,3864.1228,3876.8818,-0.3291
000906.SH,20170518,3845.1253,3864.1228,-0.4916
000906.SH,20170519,3849.5271,3845.1253,0.1145
000906.SH,20170522,3839.7327,3849.5271,-0.2544
000906.SH,20170523,3827.5281,3839.7327,-0.3179
000906.SH,20170524,3833.8,3827.5281,0.1639
000906.SH,20170525,3893.0179,3833.8,1.5446
000906.SH,20170526,3886.2502,3893.0179,-0.1738
000906.SH,20170531,3893.9788,3886.2502,0.1989
000906.SH,20170601,3877.0124,3893.9788,-0.4357
000906.SH,20170602,3879.3699,3877.0124,0.0608
000906.SH,20170605,3872.9252,3879.3699,-0.1661
000906.SH,20170606,3897.1664,3872.9252,0.6259
000906.SH,20170607,3951.1306,3897.1664,1.3847
000906.SH,20170608,3973.7987,3951.1306,0.5737
000906.SH,20170609,3987.9821,3973.7987,0.3569
000906.SH,20170612,3974.2754,3987.9821,-0.3437
000906.SH,20170613,3994.8932,3974.2754,0.5188
000906.SH,20170614,3954.4837,3994.8932,-1.0115
000906.SH,20170615,3959.3477,3954.4837,0.123
000906.SH,20170616,3949.7462,3959.3477,-0.2425
000906.SH,20170619,3986.1108,3949.7462,0.9207
000906.SH,20170620,3982.0793,3986.1108,-0.1011
000906.SH,20170621,4017.6164,3982.0793,0.8924
000906.SH,20170622,4003.6805,4017.6164,-0.3469
000906.SH,20170623,4033.2549,4003.6805,0.7387
000906.SH,20170626,4088.4484,4033.2549,1.3685
000906.SH,20170627,4094.074,4088.4484,0.1376
000906.SH,20170628,4066.0612,4094.074,-0.6842
000906.SH,20170629,4090.0312,4066.0612,0.5895
000906.SH,20170630,4092.3013,4090.0312,0.0555
000906.SH,20170703,4086.677,4092.3013,-0.1374
000906.SH,20170704,4056.1339,4086.677,-0.7474
000906.SH,20170705,4096.8648,4056.1339,1.0042
000906.SH,20170706,4098.6214,4096.8648,0.0429
000906.SH,20170707,4099.7561,4098.6214,0.0277
000906.SH,20170710,4094.354,4099.7561,-0.1318
000906.SH,20170711,4093.8437,4094.354,-0.0125
000906.SH,20170712,4084.9118,4093.8437,-0.2182
000906.SH,20170713,4110.7112,4084.9118,0.6316
000906.SH,20170714,4119.8467,4110.7112,0.2222
000906.SH,20170717,4041.3515,4119.8467,-1.9053
000906.SH,20170718,4055.7213,4041.3515,0.3556
000906.SH,20170719,4128.5376,4055.7213,1.7954
000906.SH,20170720,4150.5464,4128.5376,0.5331
000906.SH,20170721,4139.9396,4150.5464,-0.2556
000906.SH,20170724,4159.5147,4139.9396,0.4728
000906.SH,20170725,4137.7242,4159.5147,-0.5239
000906.SH,20170726,4125.017,4137.7242,-0.3071
000906.SH,20170727,4137.4037,4125.017,0.3003
000906.SH,20170728,4151.0364,4137.4037,0.3295
000906.SH,20170731,4179.1812,4151.0364,0.678
000906.SH,20170801,4203.2884,4179.1812,0.5768
000906.SH,20170802,4189.1915,4203.2884,-0.3354
000906.SH,20170803,4164.4213,4189.1915,-0.5913
000906.SH,20170804,4141.2778,4164.4213,-0.5557
000906.SH,20170807,4171.2526,4141.2778,0.7238
000906.SH,20170808,4175.6773,4171.2526,0.1061
000906.SH,20170809,4181.4462,4175.6773,0.1382
000906.SH,20170810,4159.856,4181.4462,-0.5163
000906.SH,20170811,4080.8804,4159.856,-1.8985
000906.SH,20170814,4143.3591,4080.8804,1.531
000906.SH,20170815,4156.6221,4143.3591,0.3201
000906.SH,20170816,4153.63,4156.6221,-0.072
000906.SH,20170817,4178.3789,4153.63,0.5958
000906.SH,20170818,4177.7388,4178.3789,-0.0153
000906.SH,20170821,4201.2606,4177.7388,0.563
000906.SH,20170822,4205.2359,4201.2606,0.0946
000906.SH,20170823,4198.455,4205.2359,-0.1612
000906.SH,20170824,4172.9899,4198.455,-0.6065
000906.SH,20170825,4234.8388,4172.9899,1.4821
000906.SH,20170828,4287.1433,4234.8388,1.2351
000906.SH,20170829,4277.5132,4287.1433,-0.2246
000906.SH,20170830,4285.6976,4277.5132,0.1913
000906.SH,20170831,4278.9868,4285.6976,-0.1566
000906.SH,20170901,4296.1678,4278.9868,0.4015
000906.SH,20170904,4315.3874,4296.1678,0.4474
000906.SH,20170905,4325.9332,4315.3874,0.2444
000906.SH,20170906,4326.3263,4325.9332,0.0091
000906.SH,20170907,4301.5636,4326.3263,-0.5724
000906.SH,20170908,4301.3161,4301.5636,-0.0058
000906.SH,20170911,4314.9927,4301.3161,0.318
000906.SH,20170912,4323.8634,4314.9927,0.2056
000906.SH,20170913,4335.0981,4323.8634,0.2598
000906.SH,20170914,4322.641,4335.0981,-0.2874
000906.SH,20170915,4314.4473,4322.641,-0.1896
000906.SH,20170918,4332.7701,4314.4473,0.4247
000906.SH,20170919,4317.6936,4332.7701,-0.348
000906.SH,20170920,4336.4563,4317.6936,0.4346
000906.SH,20170921,4317.8573,4336.4563,-0.4289
000906.SH,20170922,4310.3822,4317.8573,-0.1731
000906.SH,20170925,4279.106,4310.3822,-0.7256
000906.SH,20170926,4287.2275,4279.106,0.1898
000906.SH,20170927,4299.1102,4287.2275,0.2772
000906.SH,20170928,4297.3505,4299.1102,-0.0409
000906.SH,20170929,4315.1711,4297.3505,0.4147
000906.SH,20171009,4365.922,4315.1711,1.1761
000906.SH,20171010,4377.1118,4365.922,0.2563
000906.SH,20171011,4380.229,4377.1118,0.0712
000906.SH,20171012,4387.1412,4380.229,0.1578
000906.SH,20171013,4403.0175,4387.1412,0.3619
000906.SH,20171016,4380.155,4403.0175,-0.5192
000906.SH,20171017,4378.6916,4380.155,-0.0334
000906.SH,20171018,4394.5962,4378.6916,0.3632
000906.SH,20171019,4372.7032,4394.5962,-0.4982
000906.SH,20171020,4382.1188,4372.7032,0.2153
000906.SH,20171023,4392.9517,4382.1188,0.2472
000906.SH,20171024,4414.2017,4392.9517,0.4837
000906.SH,20171025,4436.662,4414.2017,0.5088
000906.SH,20171026,4454.5148,4436.662,0.4024
000906.SH,20171027,4469.7922,4454.5148,0.343
000906.SH,20171030,4437.886,4469.7922,-0.7138
000906.SH,20171031,4444.4285,4437.886,0.1474
000906.SH,20171101,4434.9473,4444.4285,-0.2133
000906.SH,20171102,4422.7701,4434.9473,-0.2746
000906.SH,20171103,4408.4721,4422.7701,-0.3233
000906.SH,20171106,4446.7664,4408.4721,0.8687
000906.SH,20171107,4481.2187,4446.7664,0.7748
000906.SH,20171108,4477.9918,4481.2187,-0.072
000906.SH,20171109,4509.6718,4477.9918,0.7075
000906.SH,20171110,4544.2322,4509.6718,0.7664
000906.SH,20171113,4562.8126,4544.2322,0.4089
000906.SH,20171114,4529.164,4562.8126,-0.7375
000906.SH,20171115,4494.2348,4529.164,-0.7712
000906.SH,20171116,4523.3262,4494.2348,0.6473
000906.SH,20171117,4499.7539,4523.3262,-0.5211
000906.SH,20171120,4531.4655,4499.7539,0.7047
000906.SH,20171121,4595.3102,4531.4655,1.4089
000906.SH,20171122,4600.1342,4595.3102,0.105
000906.SH,20171123,4468.6952,4600.1342,-2.8573
000906.SH,20171124,4470.8028,4468.6952,0.0472
000906.SH,20171127,4411.6112,4470.8028,-1.324
000906.SH,20171128,4435.7316,4411.6112,0.5467
000906.SH,20171129,4437.5878,4435.7316,0.0418
000906.SH,20171130,4388.9977,4437.5878,-1.095
000906.SH,20171201,4392.3792,4388.9977,0.077
000906.SH,20171204,4402.2813,4392.3792,0.2254
000906.SH,20171205,4392.3255,4402.2813,-0.2262
000906.SH,20171206,4380.0718,4392.3255,-0.279
000906.SH,20171207,4337.0702,4380.0718,-0.9818
000906.SH,20171208,4375.6522,4337.0702,0.8896
000906.SH,20171211,4444.3242,4375.6522,1.5694
000906.SH,20171212,4391.4048,4444.3242,-1.1907
000906.SH,20171213,4427.0637,4391.4048,0.812
000906.SH,20171214,4408.9905,4427.0637,-0.4082
000906.SH,20171215,4363.5292,4408.9905,-1.0311
000906.SH,20171218,4360.485,4363.5292,-0.0698
000906.SH,20171219,4410.3131,4360.485,1.1427
000906.SH,20171220,4396.8115,4410.3131,-0.3061
000906.SH,20171221,4434.1741,4396.8115,0.8498
000906.SH,20171222,4424.3019,4434.1741,-0.2226
000906.SH,20171225,4403.1726,4424.3019,-0.4776
000906.SH,20171226,4419.308,4403.1726,0.3664
000906.SH,20171227,4360.2868,4419.308,-1.3355
000906.SH,20171228,4388.3713,4360.2868,0.6441
000906.SH,20171229,4406.6233,4388.3713,0.4159
000906.SH,20180102,4467.2791,4406.6233,1.3765
000906.SH,20180103,4496.988,4467.2791,0.665
000906.SH,20180104,4516.4509,4496.988,0.4328
000906.SH,20180105,4524.4135,4516.4509,0.1763
000906.SH,20180108,4547.0283,4524.4135,0.4998
000906.SH,20180109,4570.4453,4547.0283,0.515
000906.SH,20180110,4578.0282,4570.4453,0.1659
000906.SH,20180111,4579.9314,4578.0282,0.0416
000906.SH,20180112,4590.6748,4579.9314,0.2346
000906.SH,20180115,4563.8634,4590.6748,-0.584
000906.SH,20180116,4599.4962,4563.8634,0.7808
000906.SH,20180117,4584.9161,4599.4962,-0.317
000906.SH,20180118,4607.2826,4584.9161,0.4878
000906.SH,20180119,4615.8868,4607.2826,0.1868
000906.SH,20180122,4671.0963,4615.8868,1.1961
000906.SH,20180123,4709.5633,4671.0963,0.8235
000906.SH,20180124,4722.6977,4709.5633,0.2789
000906.SH,20180125,4700.5521,4722.6977,-0.4689
000906.SH,20180126,4713.7998,4700.5521,0.2818
000906.SH,20180129,4636.2295,4713.7998,-1.6456
000906.SH,20180130,4599.872,4636.2295,-0.7842
000906.SH,20180131,4592.8593,4599.872,-0.1525
000906.SH,20180201,4530.8,4592.8593,-1.3512
000906.SH,20180202,4554.9473,4530.8,0.533
000906.SH,20180205,4556.0706,4554.9473,0.0247
000906.SH,20180206,4400.68,4556.0706,-3.4106
000906.SH,20180207,4322.6605,4400.68,-1.7729
000906.SH,20180208,4301.8645,4322.6605,-0.4811
000906.SH,20180209,4124.5227,4301.8645,-4.1224
000906.SH,20180212,4191.0807,4124.5227,1.6137
000906.SH,20180213,4234.7919,4191.0807,1.043
000906.SH,20180214,4263.3601,4234.7919,0.6746
000906.SH,20180222,4354.886,4263.3601,2.1468
000906.SH,20180223,4373.7472,4354.886,0.4331
000906.SH,20180226,4436.3374,4373.7472,1.431
000906.SH,20180227,4384.8789,4436.3374,-1.1599
000906.SH,20180228,4358.8168,4384.8789,-0.5944
000906.SH,20180301,4391.648,4358.8168,0.7532
000906.SH,20180302,4359.0727,4391.648,-0.7418
000906.SH,20180305,4361.8285,4359.0727,0.0632
000906.SH,20180306,4415.9845,4361.8285,1.2416
000906.SH,20180307,4380.9326,4415.9845,-0.7938
000906.SH,20180308,4422.2775,4380.9326,0.9437
000906.SH,20180309,4461.4516,4422.2775,0.8858
000906.SH,20180312,4493.0476,4461.4516,0.7082
000906.SH,20180313,4455.9859,4493.0476,-0.8249
000906.SH,20180314,4429.5475,4455.9859,-0.5933
000906.SH,20180315,4446.2382,4429.5475,0.3768
000906.SH,20180316,4407.9433,4446.2382,-0.8613
000906.SH,20180319,4423.707,4407.9433,0.3576
000906.SH,20180320,4430.1706,4423.707,0.1461
000906.SH,20180321,4408.508,4430.1706,-0.489
000906.SH,20180322,4370.5172,4408.508,-0.8618
000906.SH,20180323,4219.3333,4370.5172,-3.4592
000906.SH,20180326,4220.5832,4219.3333,0.0296
000906.SH,20180327,4271.8916,4220.5832,1.2157
000906.SH,20180328,4203.6453,4271.8916,-1.5976
000906.SH,20180329,4256.4151,4203.6453,1.2553
000906.SH,20180330,4274.7961,4256.4151,0.4318
000906.SH,20180402,4266.802,4274.7961,-0.187
000906.SH,20180403,4235.5727,4266.802,-0.7319
000906.SH,20180404,4221.6496,4235.5727,-0.3287
000906.SH,20180409,4221.5663,4221.6496,-0.002
000906.SH,20180410,4288.4626,4221.5663,1.5846
000906.SH,20180411,4301.7021,4288.4626,0.3087
000906.SH,20180412,4263.1631,4301.7021,-0.8959
000906.SH,20180413,4236.5331,4263.1631,-0.6247
000906.SH,20180416,4183.5908,4236.5331,-1.2497
000906.SH,20180417,4112.5401,4183.5908,-1.6983
000906.SH,20180418,4141.5361,4112.5401,0.7051
000906.SH,20180419,4184.5725,4141.5361,1.0391
000906.SH,20180420,4120.5297,4184.5725,-1.5305
000906.SH,20180423,4114.4026,4120.5297,-0.1487
000906.SH,20180424,4201.2803,4114.4026,2.1116
000906.SH,20180425,4189.7729,4201.2803,-0.2739
000906.SH,20180426,4110.125,4189.7729,-1.901
000906.SH,20180427,4113.6475,4110.125,0.0857
000906.SH,20180502,4118.0567,4113.6475,0.1072
000906.SH,20180503,4151.955,4118.0567,0.8232
000906.SH,20180504,4136.8779,4151.955,-0.3631
000906.SH,20180507,4205.2522,4136.8779,1.6528
000906.SH,20180508,4245.3137,4205.2522,0.9527
000906.SH,20180509,4237.2919,4245.3137,-0.189
000906.SH,20180510,4256.6755,4237.2919,0.4575
000906.SH,20180511,4231.2625,4256.6755,-0.597
000906.SH,20180514,4256.2454,4231.2625,0.5904
000906.SH,20180515,4277.9951,4256.2454,0.511
000906.SH,20180516,4249.7461,4277.9951,-0.6603
000906.SH,20180517,4220.9267,4249.7461,-0.6781
000906.SH,20180518,4256.3328,4220.9267,0.8388
000906.SH,20180521,4285.2523,4256.3328,0.6794
000906.SH,20180522,4276.9671,4285.2523,-0.1933
000906.SH,20180523,4220.7128,4276.9671,-1.3153
000906.SH,20180524,4194.7229,4220.7128,-0.6158
000906.SH,20180525,4172.2288,4194.7229,-0.5362
000906.SH,20180528,4180.828,4172.2288,0.2061
000906.SH,20180529,4146.9141,4180.828,-0.8112
000906.SH,20180530,4053.6097,4146.9141,-2.25
000906.SH,20180531,4130.6058,4053.6097,1.8994
000906.SH,20180601,4092.1401,4130.6058,-0.9312
000906.SH,20180604,4121.5936,4092.1401,0.7198
000906.SH,20180605,4169.7763,4121.5936,1.169
000906.SH,20180606,4162.4629,4169.7763,-0.1754
000906.SH,20180607,4150.6435,4162.4629,-0.284
000906.SH,20180608,4096.4891,4150.6435,-1.3047
000906.SH,20180611,4090.0653,4096.4891,-0.1568
000906.SH,20180612,4138.4419,4090.0653,1.1828
000906.SH,20180613,4092.2338,4138.4419,-1.1166
000906.SH,20180614,4076.4366,4092.2338,-0.386
000906.SH,20180615,4041.5411,4076.4366,-0.856
000906.SH,20180619,3871.9846,4041.5411,-4.1953
000906.SH,20180620,3893.9125,3871.9846,0.5663
000906.SH,20180621,3839.6126,3893.9125,-1.3945
000906.SH,20180622,3865.4281,3839.6126,0.6723
000906.SH,20180625,3819.7698,3865.4281,-1.1812
000906.SH,20180626,3802.3623,3819.7698,-0.4557
000906.SH,20180627,3734.8528,3802.3623,-1.7755
000906.SH,20180628,3695.9776,3734.8528,-1.0409
000906.SH,20180629,3796.4916,3695.9776,2.7196
000906.SH,20180702,3698.5726,3796.4916,-2.5792
000906.SH,20180703,3710.2501,3698.5726,0.3157
000906.SH,20180704,3659.5381,3710.2501,-1.3668
000906.SH,20180705,3617.0558,3659.5381,-1.1609
000906.SH,20180706,3637.9768,3617.0558,0.5784
000906.SH,20180709,3734.4381,3637.9768,2.6515
000906.SH,20180710,3746.4658,3734.4381,0.3221
000906.SH,20180711,3679.5601,3746.4658,-1.7858
000906.SH,20180712,3763.9889,3679.5601,2.2945
000906.SH,20180713,3779.1858,3763.9889,0.4037
000906.SH,20180716,3760.8417,3779.1858,-0.4854
000906.SH,20180717,3742.6061,3760.8417,-0.4849
000906.SH,20180718,3720.7672,3742.6061,-0.5835
000906.SH,20180719,3710.1068,3720.7672,-0.2865
000906.SH,20180720,3774.0831,3710.1068,1.7244
000906.SH,20180723,3807.778,3774.0831,0.8928
000906.SH,20180724,3869.6449,3807.778,1.6248
000906.SH,20180725,3867.1705,3869.6449,-0.0639
000906.SH,20180726,3827.1138,3867.1705,-1.0358
000906.SH,20180727,3810.5336,3827.1138,-0.4332
000906.SH,20180730,3793.8735,3810.5336,-0.4372
000906.SH,20180731,3796.6122,3793.8735,0.0722
000906.SH,20180801,3724.4682,3796.6122,-1.9002
000906.SH,20180802,3642.5915,3724.4682,-2.1983
000906.SH,20180803,3585.3895,3642.5915,-1.5704
000906.SH,20180806,3532.3066,3585.3895,-1.4805
000906.SH,20180807,3633.7756,3532.3066,2.8726
000906.SH,20180808,3575.8095,3633.7756,-1.5952
000906.SH,20180809,3665.7326,3575.8095,2.5148
000906.SH,20180810,3676.4902,3665.7326,0.2935
000906.SH,20180813,3669.0971,3676.4902,-0.2011
000906.SH,20180814,3651.7984,3669.0971,-0.4715
000906.SH,20180815,3567.0465,3651.7984,-2.3208
000906.SH,20180816,3546.5966,3567.0465,-0.5733
000906.SH,20180817,3492.8681,3546.5966,-1.5149
000906.SH,20180820,3528.7731,3492.8681,1.028
000906.SH,20180821,3587.736,3528.7731,1.6709
000906.SH,20180822,3562.5763,3587.736,-0.7013
000906.SH,20180823,3577.2134,3562.5763,0.4109
000906.SH,20180824,3579.4487,3577.2134,0.0625
000906.SH,20180827,3664.9368,3579.4487,2.3883
000906.SH,20180828,3662.3174,3664.9368,-0.0715
000906.SH,20180829,3645.424,3662.3174,-0.4613
000906.SH,20180830,3603.0357,3645.424,-1.1628
000906.SH,20180831,3580.066,3603.0357,-0.6375
000906.SH,20180903,3574.1611,3580.066,-0.1649
000906.SH,20180904,3617.6326,3574.1611,1.2163
000906.SH,20180905,3550.6184,3617.6326,-1.8524
000906.SH,20180906,3518.0795,3550.6184,-0.9164
000906.SH,20180907,3529.7653,3518.0795,0.3322
000906.SH,20180910,3475.3735,3529.7653,-1.5409
000906.SH,20180911,3470.2652,3475.3735,-0.147
000906.SH,20180912,3450.6495,3470.2652,-0.5653
000906.SH,20180913,3483.6139,3450.6495,0.9553
000906.SH,20180914,3478.7854,3483.6139,-0.1386
000906.SH,20180917,3436.3282,3478.7854,-1.2205
000906.SH,20180918,3503.398,3436.3282,1.9518
000906.SH,20180919,3548.0216,3503.398,1.2737
000906.SH,20180920,3545.4897,3548.0216,-0.0714
000906.SH,20180921,3639.9197,3545.4897,2.6634
000906.SH,20180925,3612.7379,3639.9197,-0.7468
000906.SH,20180926,3647.2932,3612.7379,0.9565
000906.SH,20180927,3625.2576,3647.2932,-0.6042
000906.SH,20180928,3662.1132,3625.2576,1.0166
000906.SH,20181008,3514.0667,3662.1132,-4.0427
000906.SH,20181009,3510.1648,3514.0667,-0.111
000906.SH,20181010,3503.5027,3510.1648,-0.1898
000906.SH,20181011,3317.1158,3503.5027,-5.32
000906.SH,20181012,3349.5598,3317.1158,0.9781
000906.SH,20181015,3299.303,3349.5598,-1.5004
000906.SH,20181016,3260.536,3299.303,-1.175
000906.SH,20181017,3280.6756,3260.536,0.6177
000906.SH,20181018,3199.8743,3280.6756,-2.4629
000906.SH,20181019,3293.2315,3199.8743,2.9175
000906.SH,20181022,3440.3014,3293.2315,4.4658
000906.SH,20181023,3355.3996,3440.3014,-2.4679
000906.SH,20181024,3357.8029,3355.3996,0.0716
000906.SH,20181025,3360.7386,3357.8029,0.0874
000906.SH,20181026,3343.8937,3360.7386,-0.5012
000906.SH,20181029,3252.4517,3343.8937,-2.7346
000906.SH,20181030,3287.1576,3252.4517,1.0671
000906.SH,20181031,3334.8586,3287.1576,1.4511
000906.SH,20181101,3358.4891,3334.8586,0.7086
000906.SH,20181102,3475.5765,3358.4891,3.4863
000906.SH,20181105,3453.877,3475.5765,-0.6243
000906.SH,20181106,3437.4196,3453.877,-0.4765
000906.SH,20181107,3416.0185,3437.4196,-0.6226
000906.SH,20181108,3402.6386,3416.0185,-0.3917
000906.SH,20181109,3363.3867,3402.6386,-1.1536
000906.SH,20181112,3414.5309,3363.3867,1.5206
000906.SH,20181113,3455.5693,3414.5309,1.2019
000906.SH,20181114,3425.9847,3455.5693,-0.8561
000906.SH,20181115,3469.8567,3425.9847,1.2806
000906.SH,20181116,3489.4133,3469.8567,0.5636
000906.SH,20181119,3521.4764,3489.4133,0.9189
000906.SH,20181120,3435.4358,3521.4764,-2.4433
000906.SH,20181121,3445.1258,3435.4358,0.2821
000906.SH,20181122,3434.7338,3445.1258,-0.3016
000906.SH,20181123,3345.0694,3434.7338,-2.6105
000906.SH,20181126,3341.9308,3345.0694,-0.0938
000906.SH,20181127,3342.3599,3341.9308,0.0128
000906.SH,20181128,3386.0304,3342.3599,1.3066
000906.SH,20181129,3335.0605,3386.0304,-1.5053
000906.SH,20181130,3369.1018,3335.0605,1.0207
000906.SH,20181203,3465.8778,3369.1018,2.8725
000906.SH,20181204,3475.1871,3465.8778,0.2686
000906.SH,20181205,3456.3541,3475.1871,-0.5419
000906.SH,20181206,3382.6529,3456.3541,-2.1323
000906.SH,20181207,3382.5416,3382.6529,-0.0033
000906.SH,20181210,3343.3016,3382.5416,-1.1601
000906.SH,20181211,3362.1058,3343.3016,0.5624
000906.SH,20181212,3370.4488,3362.1058,0.2481
000906.SH,20181213,3419.3174,3370.4488,1.4499
000906.SH,20181214,3356.4075,3419.3174,-1.8398
000906.SH,20181217,3351.4099,3356.4075,-0.1489
000906.SH,20181218,3320.6752,3351.4099,-0.9171
000906.SH,20181219,3279.5891,3320.6752,-1.2373
000906.SH,20181220,3262.7164,3279.5891,-0.5145
000906.SH,20181221,3226.7793,3262.7164,-1.1014
000906.SH,20181224,3241.984,3226.7793,0.4712
000906.SH,20181225,3215.9793,3241.984,-0.8021
000906.SH,20181226,3200.5178,3215.9793,-0.4808
000906.SH,20181227,3182.4577,3200.5178,-0.5643
000906.SH,20181228,3199.9371,3182.4577,0.5492
000906.SH,20190102,3160.1164,3199.9371,-1.2444
000906.SH,20190103,3152.7715,3160.1164,-0.2324
000906.SH,20190104,3228.2197,3152.7715,2.3931
000906.SH,20190107,3257.4799,3228.2197,0.9064
000906.SH,20190108,3250.1134,3257.4799,-0.2261
000906.SH,20190109,3277.0228,3250.1134,0.828
000906.SH,20190110,3271.0749,3277.0228,-0.1815
000906.SH,20190111,3295.0084,3271.0749,0.7317
000906.SH,20190114,3268.0021,3295.0084,-0.8196
000906.SH,20190115,3327.7938,3268.0021,1.8296
000906.SH,20190116,3326.3744,3327.7938,-0.0427
000906.SH,20190117,3306.3262,3326.3744,-0.6027
000906.SH,20190118,3360.225,3306.3262,1.6302
000906.SH,20190121,3379.0921,3360.225,0.5615
000906.SH,20190122,3332.8465,3379.0921,-1.3686
000906.SH,20190123,3332.4089,3332.8465,-0.0131
000906.SH,20190124,3350.8686,3332.4089,0.5539
000906.SH,20190125,3367.8706,3350.8686,0.5074
000906.SH,20190128,3365.2229,3367.8706,-0.0786
000906.SH,20190129,3363.5659,3365.2229,-0.0492
000906.SH,20190130,3335.1019,3363.5659,-0.8462
000906.SH,20190131,3355.2379,3335.1019,0.6038
000906.SH,20190201,3414.0209,3355.2379,1.752
000906.SH,20190211,3481.8055,3414.0209,1.9855
000906.SH,20190212,3507.8358,3481.8055,0.7476
000906.SH,20190213,3575.105,3507.8358,1.9177
000906.SH,20190214,3582.9025,3575.105,0.2181
000906.SH,20190215,3526.358,3582.9025,-1.5782
000906.SH,20190218,3642.0053,3526.358,3.2795
000906.SH,20190219,3638.2366,3642.0053,-0.1035
000906.SH,20190220,3648.2162,3638.2366,0.2743
000906.SH,20190221,3639.2132,3648.2162,-0.2468
000906.SH,20190222,3723.5393,3639.2132,2.3172
000906.SH,20190225,3941.8183,3723.5393,5.8621
000906.SH,20190226,3904.6883,3941.8183,-0.942
000906.SH,20190227,3895.7661,3904.6883,-0.2285
000906.SH,20190228,3889.8856,3895.7661,-0.1509
000906.SH,20190301,3962.3652,3889.8856,1.8633
000906.SH,20190304,4015.0568,3962.3652,1.3298
000906.SH,20190305,4058.2327,4015.0568,1.0753
000906.SH,20190306,4101.7081,4058.2327,1.0713
000906.SH,20190307,4082.9094,4101.7081,-0.4583
000906.SH,20190308,3921.4769,4082.9094,-3.9539
000906.SH,20190311,4018.9955,3921.4769,2.4868
000906.SH,20190312,4057.0723,4018.9955,0.9474
000906.SH,20190313,4008.4849,4057.0723,-1.1976
000906.SH,20190314,3964.2417,4008.4849,-1.1037
000906.SH,20190315,4012.9596,3964.2417,1.2289
000906.SH,20190318,4125.3694,4012.9596,2.8012
000906.SH,20190319,4114.9688,4125.3694,-0.2521
000906.SH,20190320,4114.9657,4114.9688,-0.0001
000906.SH,20190321,4129.8693,4114.9657,0.3622
000906.SH,20190322,4133.4716,4129.8693,0.0872
000906.SH,20190325,4046.7457,4133.4716,-2.0981
000906.SH,20190326,3983.777,4046.7457,-1.556
000906.SH,20190327,4028.2222,3983.777,1.1157
000906.SH,20190328,4001.661,4028.2222,-0.6594
000906.SH,20190329,4150.6033,4001.661,3.722
000906.SH,20190401,4271.539,4150.6033,2.9137
