trade_date,close
20210722,2287.057
20210721,2264.6534
20210720,2278.3464
20210719,2291.9905
20210716,2283.8461
20210715,2298.4249
20210714,2314.9884
20210713,2342.2511
20210712,2312.3444
20210709,2323.0939
20210708,2337.9395
20210707,2385.4552
20210706,2374.0935
20210705,2360.1481
20210702,2366.0098
20210701,2389.8511
20210630,2399.215
20210629,2377.0163
20210628,2412.231
20210625,2408.0734
20210624,2364.3966
20210623,2364.3159
20210622,2351.1154
20210621,2315.9424
20210618,2344.1788
20210617,2355.4977
20210616,2351.7054
20210615,2367.6784
20210611,2375.3279
20210610,2354.7517
20210609,2326.3378
20210608,2309.2059
20210607,2305.222
20210604,2290.3617
20210603,2291.6254
20210602,2300.1829
20210601,2320.0638
20210531,2302.2864
20210528,2312.438
20210527,2318.521
20210526,2305.8427
20210525,2310.4741
20210524,2285.7535
20210521,2296.0719
20210520,2274.3949
20210519,2303.4977
20210518,2308.359
20210517,2291.5919
20210514,2249.4086
20210513,2231.373
20210512,2263.7564
20210511,2252.8249
20210510,2281.1113
20210507,2242.5073
20210506,2236.4275
20210430,2223.2182
20210429,2254.4277
20210428,2231.9369
20210427,2216.3741
20210426,2214.5749
20210423,2228.3514
20210422,2237.3613
20210421,2222.3842
20210420,2239.0678
20210419,2256.44
20210416,2227.5848
20210415,2210.5445
20210414,2221.508
20210413,2203.493
20210412,2227.9328
20210409,2247.9449
20210408,2257.6192
20210407,2272.0943
20210406,2248.669
20210402,2253.6269
20210401,2251.58
20210331,2238.0958
20210330,2221.8023
20210329,2206.8254
20210326,2186.1485
20210325,2144.6752
20210324,2141.1628
20210323,2189.5387
20210322,2242.6511
20210319,2205.0248
20210318,2241.1645
20210317,2230.0233
20210316,2232.0717
20210315,2222.5775
20210312,2233.117
20210311,2202.6114
20210310,2140.0346
20210309,2142.6171
20210308,2165.9015
20210305,2208.4927
20210304,2224.5929
20210303,2273.1072
20210302,2247.3274
20210301,2274.5473
20210226,2229.363
20210225,2287.334
20210224,2263.9413
20210223,2298.4638
20210222,2330.074
20210219,2333.9254
20210218,2290.4366
20210210,2272.2491
20210209,2243.1791
20210208,2195.9059
20210205,2162.1117
20210204,2187.1082
