date,ts_code,name,action,price,shares,amount,commission,reason,category
2021-09-24,601288.SH,农业银行,sell,2.937,15500,45524.43,91.05,减仓，评分88(🔥 大胆攒股)，权重10.1%→7.3%,弱周期红利
2021-09-24,511880.SH,银华日利,sell,120.651,500,60325.56,120.65,释放现金用于调仓,现金管理
2021-09-24,601318.SH,中国平安,buy,48.128,4500,216576.36,216.58,新买入，评分66(✅ 积极布局)，股息率4.58%，目标权重13.3%，对冲银行持仓26.7%,弱周期红利
2021-09-24,511880.SH,银华日利,sell,120.651,400,48260.44,96.52,释放现金用于调仓,现金管理
2021-09-24,601225.SH,陕西煤业,buy,14.655,3200,46894.85,46.89,新买入，评分59(👀 观察等待)，股息率5.46%，目标权重2.9%,周期资源红利
2021-09-24,511880.SH,银华日利,sell,120.651,2400,289562.67,579.13,释放现金用于调仓,现金管理
2021-09-24,000651.SZ,格力电器,buy,37.948,7700,292198.91,292.2,新买入，评分88(🔥 大胆攒股)，股息率10.55%，目标权重18.0%,消费成长红利
2021-12-31,601088.SH,中国神华,sell,22.497,1600,35995.97,71.99,减仓，评分82(🔥 大胆攒股)，权重10.8%→8.6%,周期资源红利
2021-12-31,601225.SH,陕西煤业,buy,12.212,3100,37857.82,37.86,加仓，评分70(✅ 积极布局)，股息率6.56%，权重2.4%→4.8%,周期资源红利
2021-12-31,511880.SH,银华日利,sell,121.321,900,109188.96,218.38,释放现金用于调仓,现金管理
2021-12-31,515180.SH,易方达红利ETF,buy,1.273,91900,117013.7,117.01,加仓，评分65(✅ 积极布局)，股息率4.01%，权重4.8%→12.0%,ETF红利
2022-03-25,601225.SH,陕西煤业,sell,15.285,3300,50439.51,100.88,减仓，评分58(👀 观察等待)，权重6.1%→2.8%,周期资源红利
2022-03-25,601088.SH,中国神华,sell,27.153,2900,78743.18,157.49,减仓，评分73(✅ 积极布局)，权重10.6%→5.6%,周期资源红利
2022-03-25,511880.SH,银华日利,sell,121.877,400,48750.93,97.5,释放现金用于调仓,现金管理
2022-03-25,000538.SZ,云南白药,buy,81.141,2100,170396.23,170.4,新买入，评分67(✅ 积极布局)，股息率4.81%，目标权重11.2%,消费成长红利
2022-03-25,511880.SH,银华日利,sell,121.877,700,85314.12,170.63,释放现金用于调仓,现金管理
2022-03-25,600027.SH,华电国际,buy,3.524,25200,88792.7,88.79,加仓，评分85(🔥 大胆攒股)，股息率7.10%，权重4.6%→10.2%,周期资源红利
2022-06-24,000538.SZ,云南白药,sell,58.082,2100,121971.91,243.94,清仓，评分36(⏸️ 暂缓)，低于观察阈值，当前权重7.5%,消费成长红利
2022-06-24,601225.SH,陕西煤业,sell,19.8,3000,59400.54,118.8,清仓，评分44(⏸️ 暂缓)，低于观察阈值，当前权重3.7%,周期资源红利
2022-06-24,600027.SH,华电国际,sell,3.926,8500,33371.6,66.74,减仓，评分80(🔥 大胆攒股)，权重11.1%→9.0%,周期资源红利
2022-06-24,601919.SH,中远海控,buy,13.684,7100,97154.06,97.15,新买入，评分73(✅ 积极布局)，股息率6.36%，目标权重6.0%,周期资源红利
2022-06-24,601728.SH,中国电信,buy,3.744,18700,70007.94,70.01,新买入，评分66(✅ 积极布局)，股息率4.55%，目标权重4.3%,弱周期红利
2022-06-24,511880.SH,银华日利,buy,122.677,400,49070.98,49.07,闲置现金扫入,现金管理
2022-09-30,601728.SH,中国电信,sell,3.826,11900,45531.42,91.06,减仓，评分65(👀 观察等待)，权重4.3%→1.5%,弱周期红利
2022-09-30,600027.SH,华电国际,sell,5.944,27200,161678.16,323.36,减仓，评分54(👀 观察等待)，权重13.2%→3.6%，对冲煤炭持仓7.1%,周期资源红利
2022-09-30,601225.SH,陕西煤业,buy,22.793,1800,41026.99,41.03,新买入，评分68(✅ 积极布局)，股息率5.93%，目标权重2.5%,周期资源红利
2022-09-30,000651.SZ,格力电器,buy,32.462,1500,48693.64,48.69,加仓，评分88(🔥 大胆攒股)，股息率9.25%，权重14.8%→17.8%,消费成长红利
2022-09-30,000333.SZ,美的集团,buy,49.359,2000,98718.62,98.72,新买入，评分61(👀 观察等待)，股息率3.45%，目标权重5.9%,消费成长红利
2022-09-30,600036.SH,招商银行,buy,33.684,1500,50525.47,50.53,新买入，评分65(✅ 积极布局)，股息率4.52%，目标权重3.1%,弱周期红利
2022-09-30,511880.SH,银华日利,sell,122.972,200,24594.33,49.19,释放现金用于调仓,现金管理
