date,ts_code,name,action,price,shares,amount,commission,reason,category
2017-06-30,600066.SH,宇通客车,sell,21.948,5800,127298.57,254.6,减仓，评分53(👀 观察等待)，权重14.7%→5.0%,消费红利
2017-06-30,601288.SH,农业银行,sell,3.516,22600,79472.45,158.94,清仓，评分49(⏸️ 暂缓)，低于观察阈值，当前权重6.0%,金融红利
2017-06-30,600011.SH,华能国际,sell,7.333,16600,121722.16,243.44,清仓，评分35(🚫 回避)，低于观察阈值，当前权重9.2%,基础设施红利
2017-06-30,600027.SH,华电国际,buy,4.835,6400,30942.91,30.94,加仓，评分78(✅ 积极布局)，股息率6.21%，权重7.6%→10.0%,基础设施红利
2017-06-30,300498.SZ,温氏股份,buy,23.463,5600,131395.26,131.4,新买入，评分78(✅ 积极布局)，股息率6.40%，目标权重10.0%,防御红利
2017-06-30,000895.SZ,双汇发展,buy,23.774,2800,66566.5,66.57,加仓，评分85(🔥 大胆攒股)，股息率8.84%，权重9.8%→15.0%,消费红利
2017-06-30,511880.SH,银华日利,buy,107.929,3600,388545.12,388.55,闲置现金扫入,现金管理
2017-09-29,600066.SH,宇通客车,sell,24.575,3100,76183.74,152.37,清仓，评分45(⏸️ 暂缓)，低于观察阈值，当前权重5.7%,消费红利
2017-09-29,600027.SH,华电国际,sell,4.396,27400,120439.44,240.88,清仓，评分30(🚫 回避)，低于观察阈值，当前权重9.0%,基础设施红利
2017-09-29,000776.SZ,广发证券,sell,18.961,3400,64467.47,128.93,清仓，评分24(🚫 回避)，低于观察阈值，当前权重4.8%,金融红利
2017-09-29,000625.SZ,长安汽车,buy,14.184,4700,66665.6,66.67,新买入，评分53(👀 观察等待)，股息率4.53%，目标权重5.0%,消费红利
2017-09-29,000338.SZ,潍柴动力,buy,7.497,8900,66727.66,66.73,新买入，评分53(👀 观察等待)，股息率4.67%，目标权重5.0%,消费红利
2017-09-29,600741.SH,华域汽车,buy,22.573,2900,65460.39,65.46,新买入，评分52(👀 观察等待)，股息率4.43%，目标权重5.0%,消费红利
2017-09-29,600900.SH,长江电力,buy,15.085,4400,66374.31,66.37,新买入，评分54(👀 观察等待)，股息率4.81%，目标权重5.0%,基础设施红利
2017-09-29,511880.SH,银华日利,sell,108.81,700,76166.98,152.33,释放现金用于调仓,现金管理
2017-09-29,300498.SZ,温氏股份,buy,21.532,3700,79666.59,79.67,加仓，评分81(🔥 大胆攒股)，股息率6.97%，权重9.0%→15.0%,防御红利
2017-12-29,000338.SZ,潍柴动力,sell,8.332,8900,74151.77,148.3,清仓，评分46(⏸️ 暂缓)，低于观察阈值，当前权重5.3%,消费红利
2017-12-29,600741.SH,华域汽车,sell,29.66,2900,86014.9,172.03,清仓，评分32(🚫 回避)，低于观察阈值，当前权重6.1%,消费红利
2017-12-29,300498.SZ,温氏股份,sell,23.876,3400,81178.74,162.36,减仓，评分78(✅ 积极布局)，权重15.9%→10.0%,防御红利
2017-12-29,600023.SH,浙能电力,buy,5.335,13100,69892.82,69.89,新买入，评分52(👀 观察等待)，股息率4.32%，目标权重5.0%,基础设施红利
2017-12-29,600377.SH,宁沪高速,buy,9.86,7100,70004.93,70.0,新买入，评分51(👀 观察等待)，股息率4.26%，目标权重5.0%,基础设施红利
2017-12-29,600011.SH,华能国际,buy,6.176,11300,69790.72,69.79,新买入，评分54(👀 观察等待)，股息率4.70%，目标权重5.0%,基础设施红利
2017-12-29,511880.SH,银华日利,buy,110.012,200,22002.32,22.0,闲置现金扫入,现金管理
2018-03-30,511880.SH,银华日利,sell,110.892,600,66535.39,133.07,释放现金用于调仓,现金管理
2018-03-30,000625.SZ,长安汽车,buy,11.231,7600,85357.27,85.36,加仓，评分77(✅ 积极布局)，股息率5.72%，权重3.8%→10.0%,消费红利
2018-03-30,511880.SH,银华日利,sell,110.892,700,77624.62,155.25,释放现金用于调仓,现金管理
2018-03-30,600066.SH,宇通客车,buy,22.382,3000,67147.08,67.15,新买入，评分52(👀 观察等待)，股息率4.47%，目标权重5.0%,消费红利
2018-03-30,511880.SH,银华日利,sell,110.892,600,66535.39,133.07,释放现金用于调仓,现金管理
2018-03-30,000338.SZ,潍柴动力,buy,8.268,8300,68626.56,68.63,新买入，评分51(👀 观察等待)，股息率4.24%，目标权重5.0%,消费红利
2018-03-30,511880.SH,银华日利,sell,110.892,700,77624.62,155.25,释放现金用于调仓,现金管理
2018-03-30,300498.SZ,温氏股份,buy,20.881,4000,83523.44,83.52,加仓，评分85(🔥 大胆攒股)，股息率7.19%，权重8.9%→15.0%,防御红利
2018-06-29,000338.SZ,潍柴动力,sell,8.741,8300,72552.38,145.1,清仓，评分45(⏸️ 暂缓)，低于观察阈值，当前权重5.3%,消费红利
2018-06-29,600377.SH,宁沪高速,sell,9.071,7100,64403.53,128.81,清仓，评分58(👀 观察等待)，低于观察阈值，当前权重4.7%,基础设施红利
2018-06-29,300498.SZ,温氏股份,sell,21.998,9900,217780.0,435.56,清仓，评分24(🚫 回避)，低于观察阈值，当前权重15.9%,防御红利
2018-06-29,000895.SZ,双汇发展,sell,26.384,5700,150386.46,300.77,减仓，评分51(👀 观察等待)，权重16.0%→5.0%,消费红利
2018-06-29,600011.SH,华能国际,sell,6.354,11300,71796.13,143.59,清仓，评分23(🚫 回避)，低于观察阈值，当前权重5.2%,基础设施红利
2018-06-29,000625.SZ,长安汽车,buy,9.009,10500,94594.5,94.59,加仓，评分85(🔥 大胆攒股)，股息率7.13%，权重8.1%→15.0%,消费红利
2018-06-29,601006.SH,大秦铁路,buy,8.218,16600,136422.29,136.42,新买入，评分77(✅ 积极布局)，股息率5.72%，目标权重10.0%,防御红利
2018-06-29,600066.SH,宇通客车,buy,19.209,4100,78757.68,78.76,加仓，评分65(✅ 积极布局)，股息率5.21%，权重4.2%→10.0%,消费红利
2018-06-29,601288.SH,农业银行,buy,3.443,23800,81953.87,81.95,新买入，评分60(👀 观察等待)，股息率5.18%，目标权重6.0%,金融红利
2018-06-29,600741.SH,华域汽车,buy,23.744,2800,66482.42,66.48,新买入，评分51(👀 观察等待)，股息率4.22%，目标权重5.0%,消费红利
