ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,end_type,basic_eps,diluted_eps,total_revenue,revenue,int_income,prem_earned,comm_income,n_commis_income,n_oth_income,n_oth_b_income,prem_income,out_prem,une_prem_reser,reins_income,n_sec_tb_income,n_sec_uw_income,n_asset_mg_income,oth_b_income,fv_value_chg_gain,invest_income,ass_invest_income,forex_gain,total_cogs,oper_cost,int_exp,comm_exp,biz_tax_surchg,sell_exp,admin_exp,fin_exp,assets_impair_loss,prem_refund,compens_payout,reser_insur_liab,div_payt,reins_exp,oper_exp,compens_payout_refu,insur_reser_refu,reins_cost_refund,other_bus_cost,operate_profit,non_oper_income,non_oper_exp,nca_disploss,total_profit,income_tax,n_income,n_income_attr_p,minority_gain,oth_compr_income,t_compr_income,compr_inc_attr_p,compr_inc_attr_m_s,ebit,ebitda,insurance_exp,undist_profit,distable_profit,rd_exp,fin_exp_int_exp,fin_exp_int_inc,transfer_surplus_rese,transfer_housing_imprest,transfer_oth,adj_lossgain,withdra_legal_surplus,withdra_legal_pubfund,withdra_biz_devfund,withdra_rese_fund,withdra_oth_ersu,workers_welfare,distr_profit_shrhder,prfshare_payable_dvd,comshare_payable_dvd,capit_comstock_div,continued_net_profit,update_flag
000012.SZ,20251029,,20250930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120855966.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603517.SH,20251029,,20250930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435057494.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000403.SZ,20251029,,20250930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431462687.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000690.SZ,20251029,,20250930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1083836831.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688690.SH,20251029,,20250930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127159081.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688536.SH,20251029,,20250930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130208206.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688516.SH,20251029,,20250930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404594521.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688281.SH,20251029,,20250930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222671988.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688107.SH,20251029,,20250930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-191244113.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603515.SH,20251029,,20250930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,685315438.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603355.SH,20251029,,20250930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,658561121.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002004.SZ,20251029,,20250930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1061070480.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000839.SZ,20251029,,20250930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51092889.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000777.SZ,20251029,,20250930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111089431.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000762.SZ,20251029,,20250930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-30612584.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000761.SZ,20251029,,20250930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2096692079.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000758.SZ,20251029,,20250930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,695858679.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000727.SZ,20251029,,20250930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-918067299.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301267.SZ,20251029,,20250930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,614861999.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002048.SZ,20251029,,20250930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,487707338.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002440.SZ,20251029,,20250930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326804261.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600027.SH,20251029,20251029.0,20250930,1.0,1.0,3.0,0.54,,95872265000.0,95872265000.0,,,,,,,,,,,,,,,,3078224000.0,3071000000.0,,89434759000.0,84248968000.0,,,1338499000.0,2410000.0,1408306000.0,2414272000.0,-13745000.0,,,,,,,,,,,9890830000.0,311081000.0,97530000.0,,10104381000.0,1811789000.0,8292592000.0,6437191000.0,1855401000.0,-103946000.0,8188646000.0,6335949000.0,1852697000.0,,,,,,8496000.0,,,,,,,,,,,,,,,,,8292592000.0,0.0
300432.SZ,20251029,20251029.0,20250930,1.0,1.0,3.0,0.1901,0.1901,9084612964.08,9084612964.08,,,,,,,,,,,,,,,-7957.99,-939087.31,-1312013.47,,8679174490.4,8064037674.03,,,24338524.38,122741421.64,195670444.95,39842501.9,-23231953.3,,,,,,,,,,,519462512.46,2692014.09,1010845.98,,521143680.57,159655872.38,361487808.19,325050116.8,36437691.39,598493.34,362086301.53,325648610.14,36437691.39,585984804.49,,,,,191415366.68,57219499.2,12808667.96,,,,,,,,,,,,,,,361487808.19,1.0
000030.SZ,20251029,,20250930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,615255041.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600909.SH,20251029,20251029.0,20250930,1.0,4.0,3.0,0.4,0.38,4423365434.35,4423365434.35,1101584954.98,,,1719136402.59,2142952408.98,-1984034.52,,,,,1102815432.16,135686099.93,354244410.3,302355664.41,308438989.53,1830038881.84,158390114.03,211661.77,2014234099.27,,844648031.13,,38348440.39,,1668431982.25,,,,,,,,2014234099.27,,,,304339698.93,2409131335.08,401674.38,1570005.86,,2407963003.6,518349463.66,1889613539.94,1883278544.99,6334994.95,-171434140.83,1718179399.11,1711844404.16,6334994.95,,,,,,,,,,,,,,,,,,,,,,,1889613539.94,1.0
000060.SZ,20251029,,20250930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1103469558.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002437.SZ,20251029,,20250930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265253964.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600446.SH,20251029,,20250930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-44555598.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603927.SH,20251029,20251029.0,20250930,1.0,1.0,3.0,0.21,0.21,4414512949.25,4414512949.25,,,,,,,,,,,,,,,29906.63,-1315.79,-1315.79,,4251563760.77,3311927406.65,,,15674845.86,220162287.14,62370930.65,-24506677.93,-33658624.48,,,,,,,,,,,166825698.41,8626312.02,1505078.0,,173946932.43,600049.72,173346882.71,173346882.71,,-689910.01,172656972.7,172656972.7,,,,,,,630839731.01,1583269.24,29761561.22,,,,,,,,,,,,,,,173346882.71,0.0
000049.SZ,20251029,,20250930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125800267.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000895.SZ,20251029,,20250930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5187293251.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300573.SZ,20251029,,20250930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,703467820.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000401.SZ,20251029,,20250930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263412352.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002405.SZ,20251029,,20250930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-704869272.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600410.SH,20251029,,20250930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469911617.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002221.SZ,20251029,,20250930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98287192.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600183.SH,20251029,20251029.0,20250930,1.0,1.0,3.0,1.01,1.01,20613555150.44,20613555150.44,,,,,,,,,,,,,,,7026506.55,54338193.78,58537816.22,,17591947831.67,15102168456.05,,,98037094.82,401526920.7,804031917.97,66032572.63,-83062629.97,,,,,,,,,,,3234757157.96,2544745.79,5422595.32,,3231879308.43,368353306.53,2863526001.9,2443164415.82,420361586.08,13281134.6,2876807136.5,2453706852.25,423100284.25,3330853375.97,,,,,1014494541.18,86855145.63,14036529.9,,,,,,,,,,,,,,,2863526001.9,1.0
601068.SH,20251029,,20250930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293093000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300832.SZ,20251029,20251029.0,20250930,1.0,1.0,3.0,1.5334,1.5334,3427619637.56,3427619637.56,,,,,,,,,,,,,,,19718329.28,39599366.81,,,2142388300.13,1071897088.08,,,38767513.36,578025907.81,90674787.41,-28558485.25,,,,,,,,,,,,1370132029.13,118637.43,3603372.01,,1366647294.55,161844672.18,1204802622.37,1204802622.37,,-15143059.76,1189659562.61,1189659562.61,,1282255847.79,,,,,372275704.21,427934.01,27059702.45,,,,,,,,,,,,,,,1204802622.37,1.0
603920.SH,20251029,20251029.0,20250930,1.0,1.0,3.0,0.87,0.87,4077983768.37,4077983768.37,,,,,,,,,,,,,,,67070353.77,31105903.58,-1647688.42,,3489541042.76,3148516004.28,,,24125696.9,48878163.31,122006783.89,-32482697.6,-14654285.86,,,,,,,,,,,699318036.72,2490171.28,1757711.8,,700050496.2,94540919.14,605509577.06,625153981.45,-19644404.39,1552757.64,607062334.7,626706739.74,-19644405.04,,,,,,160068398.88,4840123.03,28053255.45,,,,,,,,,,,,,,,605509577.06,0.0
600580.SH,20251029,20251029.0,20250930,1.0,1.0,3.0,0.53,0.53,11967037990.75,11967037990.75,,,,,,,,,,,,,,,28501171.93,47702707.36,6564042.1,,11170583769.91,8930047601.38,,,81797292.46,523106838.91,957473049.01,85406583.35,-24480704.74,,,,,,,,,,,1013298455.33,21373556.1,25563785.48,,1009108225.95,180543616.89,828564609.06,818577247.15,9987361.91,90082204.22,918646813.28,876867415.69,41779397.59,1044322604.25,,,,,524284949.58,148899749.63,69865056.93,,,,,,,,,,,,,,,828564609.06,1.0
600640.SH,20251029,,20250930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36001270.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000062.SZ,20251029,20251029.0,20250930,1.0,1.0,3.0,0.3452,0.3452,17658030347.53,17658030347.53,,,,,,,,,,,,,,,17271596.53,15633404.12,5763007.87,,17142713739.98,16188793243.98,,,28728987.05,349589554.46,241099753.0,174255919.58,-72496815.0,,,,,,,,,,,554997591.11,6778201.23,3146385.93,,558629406.41,132383165.23,426246241.18,361078937.04,65167304.14,-49089962.62,377156278.56,316917170.23,60239108.33,,,,,,80047825.79,159585357.49,19793787.65,,,,,,,,,,,,,,,426246241.18,0.0
600572.SH,20251029,,20250930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,707039780.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601326.SH,20251029,,20250930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1704342037.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601718.SH,20251029,,20250930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-168417946.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600995.SH,20251029,,20250930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2196172602.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300037.SZ,20251029,20251029.0,20250930,1.0,1.0,3.0,1.0,0.98,6616404669.38,6616404669.38,,,,,,,,,,,,,,,30667391.77,44507013.69,151020.29,,5877580763.81,4994828217.47,,,48766170.16,108779801.03,286439131.94,19580455.93,-32149918.9,,,,,,,,,,,885588672.41,1864547.49,7351448.76,,880101771.14,113129668.74,766972102.4,748038665.59,18933436.81,179415539.49,946387641.89,924749284.59,21638357.3,862200793.57,,,,,359952933.67,63482086.19,14981352.03,,,,,,,,,,,,,,,766972102.4,1.0
600925.SH,20251029,,20250930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,661990251.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300759.SZ,20251029,20251029.0,20250930,1.0,1.0,3.0,0.6477,0.6467,10085623192.99,10085623192.99,,,,,,,,,,,,,,,68333164.71,-32082286.83,-53527928.75,,8827380823.95,6633835677.48,,,111484520.56,220571890.09,1268639475.14,153231770.46,-4389907.31,,,,,,,,,,,1343421253.21,1753441.76,16240850.09,,1328933844.88,263062916.08,1065870928.8,1140912186.84,-75041258.04,177413498.4,1243284427.2,1311910352.59,-68625925.39,1468501250.45,,,,,391596341.91,141659236.38,29923961.7,,,,,,,,,,,,,,,1065870928.8,1.0
600757.SH,20251029,,20250930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,881904804.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600718.SH,20251029,,20250930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93696249.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600717.SH,20251029,,20250930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1550459097.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600397.SH,20251029,,20250930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-279390848.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600703.SH,20251029,,20250930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242965979.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600596.SH,20251029,,20250930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221519517.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603341.SH,20251029,20251029.0,20250930,1.0,1.0,3.0,1.1,1.1,31331603280.29,31331603280.29,,,,,,,,,,,,,,,95203811.74,32017002.9,6614307.91,,31217084790.87,28639042638.16,,,54072080.27,69151237.7,471453806.94,-34030550.2,-65729789.2,,,,,,,,,,,557560703.92,2016410.29,9688335.6,,549888778.61,35405151.35,514483627.26,507274793.37,7208833.89,-14570109.68,499913517.58,492643445.34,7270072.24,462085403.77,,,,,1951106200.28,43021889.0,96866098.58,,,,,,,,,,,,,,,514483627.26,1.0
600816.SH,20251029,20251029.0,20250930,1.0,1.0,3.0,0.0052,0.0052,188626321.76,,53241566.48,,135384755.28,,,,,,,,,,,,-190603137.42,273558461.91,,,127087521.65,,9384117.86,,3355166.72,,171745155.61,,,,,,,,,,,,,144683173.38,,118548940.52,,26134232.86,-24353049.42,50487282.28,51566508.87,-1079226.59,127765715.25,178252997.53,179332224.12,-1079226.59,61748934.72,,,,,,,,,,,,,,,,,,,,,,50487282.28,1.0
300347.SZ,20251029,20251029.0,20250930,1.0,1.0,3.0,1.19,1.19,5025868260.75,5025868260.75,,,,,,,,,,,,,,,323191353.26,440220795.12,,,4591837586.44,3560252024.84,,,25585746.05,175449787.82,530840458.53,76159524.04,-5401777.73,,,,,,,,,,,1229009491.51,809111.08,7037847.33,,1222780755.26,131099588.8,1091681166.46,1020434157.81,71247008.65,9646423.79,1101327590.25,1029204635.54,72122954.71,,,,,,191239953.92,,,,,,,,,,,,,,,,,1091681166.46,0.0
002001.SZ,20251029,20251029.0,20250930,1.0,1.0,3.0,1.73,1.73,16642101764.92,16642101764.92,,,,,,,,,,,,,,,-88344579.28,76855004.79,61001722.5,,10561116357.56,9061993897.74,,,196595837.25,125918576.73,460721586.78,-122316116.51,-59395217.6,,,,,,,,,,,6252044659.79,2528959.8,10311169.44,,6244262450.15,890058372.03,5354204078.12,5320721690.71,33482387.41,-21830736.97,5332373341.15,5299310414.65,33062926.5,6202308821.2,,,,,798468927.21,161299501.81,56852548.36,,,,,,,,,,,,,,,5354204078.12,1.0
300735.SZ,20251029,20251029.0,20250930,1.0,1.0,3.0,0.2592,0.2592,6255553232.6,6255553232.6,,,,,,,,,,,,,,,1095287.8,1309617.1,,,5992063445.64,5485492137.19,,,25164385.28,33647768.33,348428880.03,-294729.36,1724786.39,,,,,,,,,,,290712747.96,2227668.77,3253841.63,,289686575.1,36154245.25,253532329.85,198949769.29,54582560.56,-30965848.99,222566480.86,193815308.7,28751172.16,286727623.02,,,,,103316484.33,23593668.06,43832073.73,,,,,,,,,,,,,,,253532329.85,1.0
600233.SH,20251029,,20250930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3471720887.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002773.SZ,20251029,20251029.0,20250930,1.0,1.0,3.0,1.12,1.12,3623865721.06,3623865721.06,,,,,,,,,,,,,,,-720200.0,11064472.92,-468837.31,,2440297350.93,350477855.01,,,43239824.74,1395399651.37,356795412.74,-41526516.98,-1217979.11,,,,,,,,,,,1228093544.11,2325909.72,21968715.88,,1208450737.95,187326343.02,1021124394.93,1032906564.53,-11782169.6,-322319.27,1020802075.66,1032584245.26,-11782169.6,1177432279.45,,,,,334157560.21,,41612234.52,,,,,,,,,,,,,,,1021124394.93,1.0
002157.SZ,20251029,20251029.0,20250930,1.0,1.0,3.0,0.0009,0.0009,10657928460.92,10657928460.92,,,,,,,,,,,,,,,,304647133.93,,,10909177155.25,9339591173.02,,,22831393.53,111693706.13,855933123.29,177070994.74,-303089959.7,,,,,,,,,,,56793296.03,12178274.61,188264303.84,,-119292733.2,1542814.97,-120835548.17,8265639.65,-129101187.82,8188937.67,-112646610.5,16484017.46,-129130627.96,,,,,,5564405.6,204656116.45,28022735.72,,,,,,,,,,,,,,,-120835548.17,0.0
600196.SH,20251029,20251029.0,20250930,1.0,1.0,3.0,0.95,0.95,29393385360.91,29393385360.91,,,,,,,,,,,,,,,-375106548.93,3095360303.24,1400858302.87,,28547044871.83,15225462362.51,,,240949647.3,6269283998.05,3067356397.76,883026017.18,-84326905.63,,,,,,,,,,,3906765379.57,17991026.97,87412924.75,,3837343481.79,781251530.11,3056091951.68,2523293508.22,532798443.46,-385229723.22,2670862228.46,2242462807.32,428399421.14,,,,,,2729517164.8,974025974.09,236793412.05,,,,,,,,,,,,,,,3056091951.68,0.0
300896.SZ,20251029,20251029.0,20250930,1.0,1.0,3.0,3.63,3.63,1864965981.58,1864965981.58,,,,,,,,,,,,,,,64307320.35,41304369.26,-3260276.93,,739796820.8,123798218.51,,,23299365.59,231143152.05,119292315.21,5433651.92,-606683.29,,,,,,,,,,,1282978046.24,601609.7,3298561.42,,1280281094.52,172910092.36,1107371002.16,1093263532.76,14107469.4,7458311.27,1114829313.43,1100291427.89,14537885.54,1183394993.51,,,,,237443518.79,4773271.13,20542253.88,,,,,,,,,,,,,,,1107371002.16,1.0
688036.SH,20251029,,20250930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2697326194.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688009.SH,20251029,,20250930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3127684152.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603766.SH,20251029,,20250930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1858896398.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300140.SZ,20251029,20251029.0,20250930,1.0,1.0,3.0,0.2848,0.2848,4420382877.15,4420382877.15,,,,,,,,,,,,,,,,3473235.3,3473235.3,,3499151289.65,2710987647.57,,,70285877.62,19023822.27,310997193.04,260618578.38,-30518932.7,,,,,,,,,,,1054200614.4,12515820.47,5217805.65,,1061498629.22,153904505.34,907594123.88,882705215.4,24888908.48,,907594123.88,882705215.4,24888908.48,1340443639.12,,,,,50929045.77,282696973.69,21595895.23,,,,,,,,,,,,,,,907594123.88,1.0
601958.SH,20251029,,20250930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3008910945.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002390.SZ,20251029,,20250930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235401821.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300433.SZ,20251029,20251029.0,20250930,1.0,1.0,3.0,0.57,0.56,53662536194.66,53662536194.66,,,,,,,,,,,,,,,45576748.94,79804174.84,21542593.77,,50789202666.96,45024189218.3,,,325872173.74,421519957.09,2103317559.51,-73911678.99,-516398512.33,,,,,,,,,,,3130024292.66,56314241.99,67525077.81,,3118813456.84,326750539.66,2792062917.18,2842952844.41,-50889927.23,-37214080.52,2754848836.66,2805651044.72,-50802208.06,3516265743.62,,,,,2439959048.34,216604237.51,175278041.65,,,,,,,,,,,,,,,2792062917.18,1.0
601212.SH,20251029,,20250930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1350882568.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600184.SH,20251029,,20250930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29987184.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600180.SH,20251029,,20250930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106589483.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688183.SH,20251029,20251029.0,20250930,1.0,1.0,3.0,1.36,1.31,6828942763.59,6828942763.59,,,,,,,,,,,,,,,-288254.5,-51395.33,-51395.33,,5576122584.96,4645256398.43,,,18395959.49,229996510.04,253402874.45,34353889.3,-63289534.9,,,,,,,,,,,1259167039.02,1553473.63,320000.0,,1260400512.65,145722684.53,1114677828.12,1114677828.12,,7635243.42,1122313071.54,1122313071.54,,1365386975.15,,,,,326755017.94,46349261.1,3368681.14,,,,,,,,,,,,,,,1114677828.12,1.0
601298.SH,20251029,,20250930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5673979402.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600663.SH,20251029,20251029.0,20250930,1.0,1.0,3.0,0.2108,0.2108,12037837797.49,12037837797.49,,,,,,,,,,,,,,,-19130707.07,148628382.44,124089368.19,,10171589413.09,7249546116.32,,,1025230246.87,192784559.85,392358997.15,1082747039.93,-87181330.0,,,,,,,,,,,2006604207.11,13691702.68,23352866.53,,1996943043.26,584523110.21,1412419933.05,1061514787.7,350905145.35,140435923.44,1552855856.49,1135214062.69,417641793.8,3044423095.96,,,,,,1108855855.42,32844211.66,,,,,,,,,,,,,,,1412419933.05,1.0
600515.SH,20251029,20251029.0,20250930,1.0,1.0,3.0,0.0056,0.0056,3280426167.28,3280426167.28,,,,,,,,,,,,,,,,10101198.26,948275.39,,3304568424.55,2159962253.02,,,196294592.73,120149744.51,452210812.71,360008472.63,,,,,,,,,,,,128788456.99,19155872.2,-4245344.77,,152189673.96,54804377.79,97385296.17,64350995.42,33034300.75,-258216551.22,-160831255.05,-195457957.16,34626702.11,458763514.01,,,,,,371710131.98,64091201.5,,,,,,,,,,,,,,,97385296.17,1.0
600118.SH,20251029,20251029.0,20250930,1.0,1.0,3.0,0.01,0.01,3102458195.6,3102458195.6,,,,,,,,,,,,,,,,5807563.09,5807563.09,,3170123315.54,2804115268.85,,,15525397.59,21230959.04,261135513.32,-599382.43,21694597.88,,,,,,,,,,,-23300190.1,401402.89,749748.13,,-23648535.34,-23755470.6,106935.26,14811404.2,-14704468.94,-345935.42,-239000.16,14593430.29,-14832430.45,-51401733.5,,,,,62011075.36,13041510.26,13879483.46,,,,,,,,,,,,,,,106935.26,1.0
300134.SZ,20251029,,20250930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-212046302.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601139.SH,20251029,20251029.0,20250930,1.0,1.0,3.0,0.32,0.28,22528430308.74,22528430308.74,,,,,,,,,,,,,,,,156670423.66,11261193.13,,21445592874.58,19058440174.66,,,56654166.33,1224251190.29,322902767.35,217285697.51,21294.85,,,,,,,,,,,1287205603.68,13089436.06,9327531.91,,1290967507.83,279967712.56,1010999795.27,917536360.94,93463434.33,-6119555.82,1004880239.45,913614247.36,91265992.09,1351579885.95,,,,,644443168.83,273259371.57,78174579.23,,,,,,,,,,,,,,,1010999795.27,1.0
002745.SZ,20251029,,20250930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314458377.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600871.SH,20251029,20251029.0,20250930,1.0,1.0,3.0,0.035,0.035,55162840000.0,55162840000.0,,,,,,,,,,,,,,,,-27834000.0,-69235000.0,,54090927000.0,50517891000.0,,,251278000.0,44579000.0,1361951000.0,645057000.0,-9669000.0,,,,,,,,,,,1116027000.0,95476000.0,85435000.0,,1126068000.0,456890000.0,669178000.0,669139000.0,39000.0,-63492000.0,605686000.0,605647000.0,39000.0,1764361000.0,,,,,1342657000.0,555180000.0,52115000.0,,,,,,,,,,,,,,,669178000.0,1.0
