ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,end_type,total_share,cap_rese,undistr_porfit,surplus_rese,special_rese,money_cap,trad_asset,notes_receiv,accounts_receiv,oth_receiv,prepayment,div_receiv,int_receiv,inventories,amor_exp,nca_within_1y,sett_rsrv,loanto_oth_bank_fi,premium_receiv,reinsur_receiv,reinsur_res_receiv,pur_resale_fa,oth_cur_assets,total_cur_assets,fa_avail_for_sale,htm_invest,lt_eqt_invest,invest_real_estate,time_deposits,oth_assets,lt_rec,fix_assets,cip,const_materials,fixed_assets_disp,produc_bio_assets,oil_and_gas_assets,intan_assets,r_and_d,goodwill,lt_amor_exp,defer_tax_assets,decr_in_disbur,oth_nca,total_nca,cash_reser_cb,depos_in_oth_bfi,prec_metals,deriv_assets,rr_reins_une_prem,rr_reins_outstd_cla,rr_reins_lins_liab,rr_reins_lthins_liab,refund_depos,ph_pledge_loans,refund_cap_depos,indep_acct_assets,client_depos,client_prov,transac_seat_fee,invest_as_receiv,total_assets,lt_borr,st_borr,cb_borr,depos_ib_deposits,loan_oth_bank,trading_fl,notes_payable,acct_payable,adv_receipts,sold_for_repur_fa,comm_payable,payroll_payable,taxes_payable,int_payable,div_payable,oth_payable,acc_exp,deferred_inc,st_bonds_payable,payable_to_reinsurer,rsrv_insur_cont,acting_trading_sec,acting_uw_sec,non_cur_liab_due_1y,oth_cur_liab,total_cur_liab,bond_payable,lt_payable,specific_payables,estimated_liab,defer_tax_liab,defer_inc_non_cur_liab,oth_ncl,total_ncl,depos_oth_bfi,deriv_liab,depos,agency_bus_liab,oth_liab,prem_receiv_adva,depos_received,ph_invest,reser_une_prem,reser_outstd_claims,reser_lins_liab,reser_lthins_liab,indept_acc_liab,pledge_borr,indem_payable,policy_div_payable,total_liab,treasury_share,ordin_risk_reser,forex_differ,invest_loss_unconf,minority_int,total_hldr_eqy_exc_min_int,total_hldr_eqy_inc_min_int,total_liab_hldr_eqy,lt_payroll_payable,oth_comp_income,oth_eqt_tools,oth_eqt_tools_p_shr,lending_funds,acc_receivable,st_fin_payable,payables,hfs_assets,hfs_sales,cost_fin_assets,fair_value_fin_assets,contract_assets,contract_liab,accounts_receiv_bill,accounts_pay,oth_rcv_total,fix_assets_total,cip_total,oth_pay_total,long_pay_total,debt_invest,oth_debt_invest,update_flag
600741.SH,20251030,20251030,20250930,1,1,3,3152723984.0,11476046859.78,42233930572.3,5966748992.24,,39913322813.66,,1463310251.49,51323613404.75,,765867068.58,389785656.96,,21529505098.06,,5667553.94,,,,,,,2071770471.42,131219837926.91,,,12819368849.48,484517234.22,,,71558708.66,20600316580.98,3585129830.98,,,,,3516809554.83,,781115081.73,1031681225.41,6316280069.21,,841556774.24,67023797555.19,,,,,,,,,,,,,,,,,198243635482.1,1975398834.62,11861006183.13,,,,,12195052658.86,65616084489.86,,,,5032512381.14,1657057748.97,,552411210.52,,,,,,,,,2426763424.02,,119861325713.89,,,,737938402.2,937336560.19,853037308.88,127479679.96,9817590809.67,,,,,,,,,,,,,,,,,129678916523.56,,,,,3840149016.8,64724569941.74,68564718958.54,198243635482.1,599024119.67,1895119533.42,,,,,,,,,,,,9078805004.63,52786923656.24,77811137148.72,3095286517.44,20600316580.98,3585129830.98,11994043823.28,51396990.74,7843005555.54,,0
688213.SH,20251030,20251030,20250930,1,1,3,401841572.0,3367195912.89,1099610792.69,115580958.31,,1471382118.65,,,1574989872.87,,859947584.59,,,4293641811.9,,,,,,,,,209184061.86,8424861277.21,,,,,,,,,,,,,,231110756.12,,,266896468.72,95549246.28,,20589482.35,2034242782.42,,,,2097897.52,,,,,,,,,,,,,10459104059.63,659814000.0,3621832358.17,,,,,,482828834.99,,,,93890505.57,25923124.75,,,,,,,,,,,58145884.22,369995351.58,4793912229.98,,,,1200000.0,,51825659.19,,732067860.95,,6130847.96,,,,,,,,,,,,,,,5525980090.93,30005750.08,,,,,4933123968.7,4933123968.7,10459104059.63,,-21099517.11,,,,,,,,,,,,36858284.06,1574989872.87,482828834.99,13617929.82,1091038875.87,280946168.56,98307038.68,,,,0
300759.SZ,20251029,20251029,20250930,1,1,3,1778195525.0,4931259542.92,7230977612.45,814215418.29,,1204510479.67,1075139304.72,11984669.68,2466886778.47,,36936548.59,,,1396218576.32,,,,,,,,,1028547926.72,7812947338.84,,,702026214.36,,,,,8437552493.51,2451309624.71,,,153052754.03,,858647173.0,,2980455593.22,620038453.54,250183899.39,,493689631.98,17988173127.66,,,,2451958.08,,,,,,,,,,,,,25801120466.5,4296416336.43,1239119673.07,,,,,,564641114.32,,,,808324469.72,218620898.59,,,,,,,,,,,471795725.42,26852644.4,5193629242.45,,,,,314563040.33,433088799.18,,5425352812.01,,5353686.13,,,,,,,,,,,,,,,10618982054.46,304891961.34,,,,569141780.0,14612996632.04,15182138412.04,25801120466.5,,163240494.72,,,,,,,,,,,469744594.27,1118638460.51,2478871448.15,564641114.32,120526502.32,8437552493.51,2451309624.71,740282570.29,,,,0
603129.SH,20251017,20251017,20250930,1,1,3,152577663.0,2908895911.42,4299167124.65,83022672.0,,9235955850.29,12434625.0,,1998558746.02,,177762825.91,,,2584144200.22,,,,,,,,,439786564.87,14797484058.88,,,231273192.72,,,,,,,,,,,264212903.24,,8623234.37,56212871.63,179419817.91,,273164507.85,3370433308.38,,,,,,,,,,,,,,,,,18167917367.26,,,,,,,4682458000.0,4233082067.36,,,,503089079.69,113673523.7,,,,,,,,,,,25262405.61,175778701.99,10473626817.14,,,,38623236.75,8033192.52,62385744.02,,269137239.31,,,,,,,,,,,,,,,,,10742764056.45,,,,,222612899.37,7202540411.44,7425153310.81,18167917367.26,,-241122959.63,,,,,,,,,,,,588099316.45,1998558746.02,8915540067.36,179743871.92,1798333307.96,315260386.25,152183722.34,,,,0
603129.SH,20251017,20251017,20250930,1,1,3,152577663.0,2908895911.42,4299167124.65,83022672.0,,9235955850.29,12434625.0,,1998558746.02,,177762825.91,,,2584144200.22,,,,,,,,,439786564.87,14797484058.88,,,231273192.72,,,,,1798333307.96,315260386.25,,,,,264212903.24,,8623234.37,56212871.63,179419817.91,,273164507.85,3370433308.38,,,,,,,,,,,,,,,,,18167917367.26,,,,,,,4682458000.0,4233082067.36,,,,503089079.69,113673523.7,,,,,,,,,,,25262405.61,175778701.99,10473626817.14,,,,38623236.75,8033192.52,62385744.02,,269137239.31,,,,,,,,,,,,,,,,,10742764056.45,,,,,222612899.37,7202540411.44,7425153310.81,18167917367.26,,-241122959.63,,,,,,,,,,,,588099316.45,1998558746.02,8915540067.36,179743871.92,1798333307.96,315260386.25,152183722.34,,,,1
601788.SH,20251031,20251031,20250930,1,4,3,4610787639.0,24190082749.78,16502248246.0,4042363284.11,,90748668435.64,60364015252.77,,,,,,,,,,11866245108.14,,,,,441203727.35,,,,,1061171328.92,10109877.51,,1718508805.28,,781670432.57,3070561.39,,,,,212300684.32,,538962788.08,,2522220557.0,,,,,,,1739108655.16,,,,,14779356460.76,,,,72594487719.23,10559836712.69,,,305436284297.85,1328836645.83,802757603.21,,,6213018716.67,1253887147.93,,,,53806474913.14,,3704416022.62,427866719.54,,,,,,,,,94926334315.41,,,,,47032887665.85,,,575989064.33,20866412.14,,,,,2018229271.79,,,11738451426.11,,,,,,,,,,,,237263862496.89,,10896592919.23,,,868309328.37,67304112472.59,68172421800.96,305436284297.85,,-437962365.53,7500000000.0,,52805223814.96,3111810113.76,11245510352.64,1467303105.19,,,,,,7391196.49,,,,,,,,1807051269.07,56693168725.36,0
300866.SZ,20251030,20251030,20250930,1,1,3,536157605.0,3216610765.49,6012361253.63,265705388.0,,2591287651.96,2532790136.91,,1859028129.27,,80720347.65,,,6147166123.27,,,,,,,,,2553630542.0,15964002438.77,,,589355793.84,10913378.86,,,,1777831173.69,,,,,,41584692.09,,,70619952.45,559314269.07,,114087174.78,4056247330.11,,,,48111490.11,,,,,,,,,,,,,20020249768.88,816119456.21,765193041.14,,,,5778387.59,417549734.1,2600631379.59,,,,895877990.35,451086278.15,,,,,,,,,,,216392556.86,265652622.95,7339788912.99,1091703950.03,,,240132464.8,27397178.44,22600167.2,,2573695008.3,,111922323.06,,,,,,,,,,,,,,,9913483921.29,,,,,213208023.29,9893557824.3,10106765847.59,20020249768.88,141842895.56,-141772633.96,4495446.14,,,,,,,,,,,608098344.15,1859028129.27,3018181113.69,151268017.6,1777831173.69,0.0,1001606255.05,,,,0
600061.SH,20251031,20251031,20250930,1,1,3,6393983207.0,18161493925.49,22028146142.06,728364642.0,,100851801155.23,81476524896.97,,768171394.4,,157139649.99,72338536.51,,119226041.32,,701993374.09,43070324005.61,,,,,4426484760.56,652392082.57,290743250710.58,,,2233371737.84,319613053.1,,,,1363430458.47,55394838.36,,,,,915489328.33,19738099.95,4598942255.02,65271842.75,1058322623.89,130025125.07,1259268.34,41416676983.71,,,,191722931.72,,,,,,,,,,,,,332159927694.29,2682084444.44,1821225362.47,,,9102406352.77,10392160228.44,46718243.9,219526207.37,,39953209935.34,,3129352451.68,674318703.45,,3923013.7,,,,22790914135.69,,,121638471954.0,,21527485288.33,,240721252199.86,26052564044.65,,,10416467.22,196430402.91,1813202.93,2108206.68,29352275494.84,,564832560.32,,,,,,,,,,,,,,,270073527694.7,3499344.0,6420252680.23,,,5869021263.63,56217378735.96,62086399999.59,332159927694.29,106903714.75,-63415461.02,2552052944.2,,,,,,,,,,,22249392.57,768171394.4,266244451.27,2307825732.25,1363430458.47,55394838.36,8838381383.53,,7775512.22,22199571982.6,0
688256.SH,20251018,20251018,20250930,1,1,3,421685170.0,13978231332.78,-3068706465.28,,,5177699508.36,1264065701.75,,567091546.67,,689593315.53,,,3728951524.47,,,,,,,,,66625444.2,11530136666.05,,,246739819.64,,,,,,,,,,,163083089.61,,,30960372.99,76716.95,,50990400.17,1062016687.8,,,,,,,,,,,,,,,,,12592153353.85,,100086111.11,,,,,350921628.76,313188291.6,,,,39018365.92,26907172.07,,,,,,,,,,,12664403.43,42704.42,923663020.98,,,,,131336.28,345098873.25,,350131614.32,,,,,,,,,,,,,,,,,1273794635.3,20064542.94,,,,7213223.99,11311145494.56,11318358718.55,12592153353.85,,,,,,,,,,,,,,,,,,,,,,,,0
688256.SH,20251018,20251018,20250930,1,1,3,418350224.0,13978231332.78,-3068706465.28,,,5177699508.36,1264065701.75,,567091546.67,,689593315.53,,,3728951524.47,,,,,,,,,66625444.2,11530136666.05,,,246739819.64,,,,,,,,,,,163083089.61,,,30960372.99,76716.95,,50990400.17,1062016687.8,,,,,,,,,,,,,,,,,12592153353.85,,100086111.11,,,,,350921628.76,313188291.6,,,,39018365.92,26907172.07,,,,,,,,,,,12664403.43,42704.42,923663020.98,,,,,131336.28,345098873.25,,350131614.32,,,,,,,,,,,,,,,,,1273794635.3,20064542.94,,,,7213223.99,11311145494.56,11318358718.55,12592153353.85,,,,,,,,,,,,,19187114.9,79605486.73,567091546.67,664109920.36,16922510.17,281653844.32,151460910.27,1228856.94,,,90799083.33,1
600176.SH,20251022,20251022,20250930,1,1,3,4003136728.0,3195989038.36,22847161789.47,1317789369.7,,3301610599.95,,1157185791.64,2682765843.0,,212084831.06,150303400.0,,3721118692.64,,500000000.0,,,,,,,660340996.42,14441028975.38,,,1634121003.76,,,,551197076.57,,1158722906.5,,,,,1066534022.71,29943809.69,469968092.97,2157973.7,419296306.8,,338777742.88,40110060606.94,,,,,,,,,,,,,,,,,54551089582.32,4397527528.87,4891227238.33,,,,,414535130.1,2311188190.54,,,,347418691.65,508264548.03,,106588941.32,,,,,,,,,564051459.54,3316654739.53,13060922310.12,1999616666.64,,,,671798971.23,1208866133.09,13000000.0,8431374679.56,,5730172.51,,,,,,,,,,,,,,,21492296989.68,,,,,1447090022.04,31611702570.6,33058792592.64,54551089582.32,,247625645.07,,,,,,,,,,,,359934945.03,3839951634.64,2725723320.64,251572213.46,34402054422.62,1158722906.5,341917194.86,114148866.25,,,0
600547.SH,20251030,20251030,20250930,1,1,3,4609929525.0,6473025165.01,17680743201.25,1495482054.17,124600175.91,18174639684.69,2796546625.4,218320346.79,587928651.91,,1102835547.87,,,8060444184.27,,,,,,,,,1589106488.21,37959949153.97,,,2531964713.1,122941129.96,,,,,,,,,,45884781207.4,27040623.53,13021929775.52,73263991.99,930856232.87,,1775996871.92,134002033798.44,,,,7040111.63,,,,,,,,,,,,,171961982952.41,24518900000.0,28954626103.97,,,,859529072.54,6452088552.18,11814970050.48,,,,1513383283.21,1639512601.89,,859243990.18,,,,,,,,,8949564159.78,241146080.51,71229289579.52,4000000000.0,,,1106345372.18,5670093446.94,16905710.92,14933249.7,36994476655.07,,67811046.92,,,,,,,,,,,,,,,108223766234.59,,25701712.81,,,19282865552.76,44455351165.06,63738216717.82,171961982952.41,,9177995.32,14036691335.59,,,,,,,,,,,817283326.3,806248998.7,18267058602.66,5423087513.2,50366101850.95,14916051155.23,9919375301.74,1532201654.87,,,0
605358.SH,20251030,20251030,20250930,1,1,3,671373356.0,5314367273.84,920473670.11,150977453.39,,2228376238.94,103096295.4,94945340.05,1079231660.14,,60698313.61,,,1376622572.29,,,,,,,,,217688502.51,5553637652.1,,,,,,,,11020997868.15,,,,,,395386928.54,,47766229.39,7335998.72,635092053.58,,77794785.71,13800483072.5,,,,,,,,,,,,,,,,,19354120724.6,2005080485.81,1440578097.22,,,,,350286095.6,835027620.49,,,,52198432.56,38861405.09,,,,,,,,,,,1005197389.29,1703286.25,3736428086.29,3498645624.28,,,,44053642.71,632930210.75,,7427376630.22,,,,,,,,,,,,,,,,,11163804716.51,50001558.12,,,,956699369.52,7233616638.57,8190316008.09,19354120724.6,,,226426443.35,,,,,,,,,,,4432692.05,1174177000.19,1185313716.09,2392598.91,11020997868.15,1586109208.41,8143067.74,1246666666.67,,,0
688172.SH,20251031,20251031,20250930,1,1,3,1427618097.0,16030838621.11,1246753880.82,22183210.54,1636576.14,6266188845.6,1888775732.58,233372266.82,1343151991.42,,58495877.58,,,1008873935.05,,,,,,,,,313350545.36,11160722190.29,,,169029875.52,101336854.94,,,,5378992227.05,6540930741.35,,,,,551624039.98,,,12063579.95,405092261.25,,5380475574.36,18553547125.44,,,,,,,,,,,,,,,,,29714269315.73,661774000.0,74282378.4,,,,,183192087.56,1335259347.77,,,,227586089.35,32315812.15,,,,,,,,,,,363733958.9,35945794.82,2293517640.26,,,,,68473853.41,748205563.18,,1489056662.47,,,,,,,,,,,,,,,,,3782574302.73,49996702.37,,,,7252711302.82,18678983710.18,25931695013.0,29714269315.73,,-49973.06,,,,,,,,,,,,4880826.86,1576524258.24,1518451435.33,5141604.74,5378992227.05,6540930741.35,36321344.45,526455.86,,,0
688172.SH,20251031,20251031,20250930,1,1,3,1427978097.0,16030838621.11,1246753880.82,22183210.54,1636576.14,6266188845.6,1888775732.58,233372266.82,1343151991.42,,58495877.58,,,1008873935.05,,,,,,,,,313350545.36,11160722190.29,,,169029875.52,101336854.94,,,,5378992227.05,6540930741.35,,,,,551624039.98,,,12063579.95,405092261.25,,5380475574.36,18553547125.44,,,,,,,,,,,,,,,,,29714269315.73,661774000.0,74282378.4,,,,,183192087.56,1335259347.77,,,,227586089.35,32315812.15,,,,,,,,,,,363733958.9,35945794.82,2293517640.26,,,,,68473853.41,748205563.18,,1489056662.47,,,,,,,,,,,,,,,,,3782574302.73,49996702.37,,,,7252711302.82,18678983710.18,25931695013.0,29714269315.73,,-49973.06,,,,,,,,,,,,4880826.86,1576524258.24,1518451435.33,5141604.74,5378992227.05,6540930741.35,36321344.45,526455.86,,,1
688169.SH,20251031,20251031,20250930,1,1,3,259106368.0,5166423268.0,8344065557.0,92361574.0,,1138929977.0,4549162367.0,,706177949.0,,243883572.0,,,3715843178.0,,3038977031.0,,,,,,,896112629.0,14779207675.0,,,10364791.0,,,,,1450381808.0,,,,,,19758497.0,,,32574808.0,554240557.0,,1625265436.0,4512099794.0,,,,,,,,,,,,,,,,,19291307469.0,,1010000000.0,,,,,,2848377897.0,,,,250659165.0,347945626.0,,,,,,,,,,,28943003.0,280408371.0,5348689163.0,,,,,18455253.0,10483333.0,,182363423.0,,1827405.0,,,,,,,,,,,,,,,5531052586.0,185748731.0,,,,937651.0,13759317232.0,13760254883.0,19291307469.0,,83109196.0,,,,,,,,,,,,87489496.0,706177949.0,2848377897.0,490120972.0,1450381808.0,,493038200.0,,,,0
600482.SH,20251031,20251031,20250930,1,1,3,2253509214.0,27493507295.11,9218446823.27,685296812.7,118076265.45,43299667375.62,,2926100780.71,14488779128.97,,5407823831.47,,,17463838523.75,,,,,,,,,719630072.37,88710422864.53,,,822374637.27,533077958.06,,,,,3084327310.96,,,,,3697104488.84,1377118.44,,199912652.69,648020142.95,,979947653.93,25947009321.65,,,,2104043.78,,,,,,,,,,,,,114657432186.18,1699254136.0,2095212083.33,,,,,2033533152.48,16539089884.96,,,,365010951.64,436916058.09,,8503738.9,,,,,,,,,3231344991.99,1692357951.6,52485388877.35,299931543.57,,,509265505.46,53148649.1,788759666.56,4442832614.0,9197367454.82,,745250.64,,,,,,,,,,,,,,,61682756332.17,,,,,12844229529.5,40130446324.51,52974675854.01,114657432186.18,305414457.44,342615000.68,18994913.3,,,,,,,,,,2532245603.45,23961482927.07,17414879909.68,18572623037.44,686565703.7,13849558255.13,3084327310.96,2129695625.55,971420258.62,,,0
601238.SH,20251025,20251025,20250930,1,1,3,10197065900.0,40816189370.0,52816489616.0,5498401539.0,109882634.0,38001751859.0,2509828708.0,182922838.0,3557909037.0,2617965397.0,2403025960.0,29254166.0,0.0,14462443977.0,,7200222594.0,,,,,,,25571528795.0,97941075681.0,,,35426537652.0,788989632.0,,,20983501.0,,1412051548.0,,,,,20825516710.0,3832783007.0,71240786.0,441366721.0,6385664200.0,2567068988.0,2039811748.0,114967822364.0,,,,,,,,,,,,,,,,,212908898045.0,7727277529.0,14710006085.0,,6798507849.0,,,16921136489.0,16759449068.0,0.0,,,2087080267.0,1196393801.0,0.0,4324334.0,12103299747.0,,,,,,,,2183706143.0,3648798321.0,79839842724.0,505255479.0,,,1648751001.0,656623404.0,2970248909.0,1201658857.0,16640513410.0,,,,,,,,,,,,,,,,,96480356134.0,110999747.0,681695756.0,,,5989451006.0,110439090905.0,116428541911.0,212908898045.0,110031887.0,430365837.0,0.0,,,,,,1931866.0,,,,34719380.0,3427140620.0,3740831875.0,33680585557.0,2647219563.0,25887886541.0,1412051548.0,12107624081.0,14143238.0,153051236.0,6348594010.0,0
601985.SH,20251030,20251030,20250930,1,1,3,20568002074.0,41902261925.93,46370837360.19,6444059555.69,626688344.94,18802894387.58,,6077293.81,25416839591.95,,3399613602.98,460215.18,,34608898218.43,,,,,,,,,3545488825.44,88421409114.23,,,9812160693.5,378217832.8,,,18793117.56,,,,,,,7640666310.97,1628191116.86,5770571214.74,1120110613.12,1910799927.5,,33824893024.27,632295546274.81,,,,,,,,,,,,,,,,,720716955389.04,345353164074.03,25665662348.39,,,,,2111317783.53,26266247130.33,8881318.7,,,614041964.54,4663982073.23,,429285502.51,,,,,,,,,35222166492.98,1600142993.9,100368739547.7,14441706653.97,,,6939243257.52,554574714.4,115951238.72,,396527148427.19,,,,,,,,,,,,,,,,,496895887974.89,194854930.5,,,,107246097662.14,116574969752.01,223821067414.15,720716955389.04,379867873.7,-142024578.24,1000000000.0,,,,,,,,,,157575003.56,428952957.72,25422916885.76,28377564913.86,2484022190.48,349756655196.27,213161630609.75,3787344484.38,24692867048.31,97740863.14,,0
688506.SH,20251027,20251027,20250930,1,1,3,412873817.0,4649049847.44,2090507640.05,13536731.77,,6085691597.59,71277285.55,9307342.96,1858163729.21,,109523525.66,,,170755134.46,,,,,,,,,3013837228.61,11359543556.79,,,,1155717.41,,,,507421113.45,120820354.74,,,,,28998755.63,,,21413704.97,122625097.35,,20520520.49,959668932.73,,,,1300237.17,,,,,,,,,,,,,12319212489.52,2810090000.0,250311597.18,,,,,80361000.0,478378739.94,,,,80502725.15,106302273.6,,,,,,,,,,,585585657.81,8057268.78,2140637875.3,,,,8708366.64,1768732.78,62328356.53,,3007681257.49,,,,,,,,,,,,,,,,,5148319132.79,,,,,,7170893356.73,7170893356.73,12319212489.52,,4925320.47,,,,,,,,,,,,355644890.09,1867471072.17,558739739.94,34200795.38,507421113.45,120820354.74,195493722.75,,,,0
300433.SZ,20251029,20251029,20250930,1,1,3,5284327591.0,25552017706.73,20569313463.02,2620269625.61,,7266625858.24,903356898.87,135600.0,12304230891.38,,162612756.81,,,7484973766.23,,,,,,,,,628204899.86,29450192140.19,,,333729817.61,863301892.72,,,,,,,,,,4916352442.07,,2970144229.35,191192368.2,1372318330.31,,1194527279.58,54088343003.79,,,,,,,,,,,,,,,,,83538535143.98,4946346056.44,,,,,41461955.76,216416345.83,15885591541.07,2523182.82,,,1604477686.21,367797460.54,,531002760.4,,,,,,,,,4025382211.48,181180455.43,23473637630.92,,,,,367969824.18,695474603.5,,6160952436.99,,,,,,,,,,,,,,,,,29634590067.91,322187548.6,,,,58583464.28,53845361611.79,53903945076.07,83538535143.98,,141620774.03,,,,,,,,,,,,10678324.55,12304366491.38,16102007886.9,496328329.95,39093861052.07,1951913952.35,1138128467.23,,143665898.37,,0
002025.SZ,20251030,20251030,20250930,1,1,3,455425988.0,1960797964.41,3246544037.64,873022385.98,101434748.22,1579095141.05,,565467797.45,5065436737.13,,96083854.35,,,2476927646.96,,,,,,,,,48108048.2,9966457120.36,,,,28807.24,,,,,111265086.17,,,,,154725364.21,,,43138627.05,93629244.89,,33096672.59,2136998960.98,,,,,,,,,,,,,,,,,12103456081.34,,60000000.0,,,,,871026501.0,2426866048.1,,,,4709616.38,12049812.27,,311700.0,,,,,,,,,56461161.39,113608383.91,3877729563.76,,,,,,115741623.2,,706652997.67,,,,,,,,,,,,,,,,,4584382561.43,127680493.84,,,,1009528889.5,6509544630.41,7519073519.91,12103456081.34,,,,,,,,,,,,,12175098.24,131669825.93,5630904534.58,3297892549.1,17537028.04,1492337705.35,111265086.17,201338214.78,461995822.35,,,0
000977.SZ,20251031,20251031,20250930,1,1,3,1472135122.0,6879824333.05,11934564470.15,736306205.35,,9651498677.82,65268282.23,1942491.73,28830079109.81,,2588192994.67,,,57654409507.62,,,,,,,,,5311640888.31,104369531278.22,,,427248567.56,80561757.65,,,,2544670101.88,5478861.24,,,,,326009019.74,120168177.35,643015.39,74185160.96,974449641.4,,33396111.54,4963658070.76,,,,,,,,,,,,,,,,,109333189348.98,4427920604.68,17385074316.81,,,,,132429148.11,25419194783.95,,,,1080349546.96,587194475.15,,,,,,,,,,,2954230517.29,1111594460.09,80677126477.2,1500000000.0,,,683453914.39,263054787.97,29952240.22,,7247383324.54,,,,,,,,,,,,,,,,,87924509801.74,35592036.58,,,,342047634.66,21066631912.58,21408679547.24,109333189348.98,,79393818.61,,,,,,,,,,,,31544683194.6,28832021601.54,25551623932.06,65750437.64,2544670101.88,5478861.24,462376034.24,735000.0,,,0
600018.SH,20251031,20251031,20250930,1,1,3,23281365262.0,10767853793.52,93670834458.02,11477450691.25,13739557.38,35844603228.78,319580.4,111038325.46,4500334906.93,,454451683.77,589716970.72,,6777233759.62,,109995877.45,,,,,,,2600936566.71,51888481005.11,,,88150531976.88,7891611599.31,,,85864359.61,,,,,,,13535530536.87,2185674.99,362504741.28,4252319196.95,1011056894.87,,951425107.78,169057225784.11,,,,,,,,,,,,,,,,,220945706789.22,27759039248.11,194349957.49,,,,,,5606143027.66,81782052.42,,,1517866197.49,1878404037.28,,227790874.99,,,,,,,,,10892308176.24,8508126.24,24225714842.37,10670025386.25,,,7161009.52,1088703240.51,437547141.58,,41714276223.68,,,,,,,,,,,,,,,,,65939991066.05,105961410.11,,,,14977450289.24,140028265433.93,155005715723.17,220945706789.22,608745434.5,922983081.87,,,,,,,,,,,42179199.39,270778262.67,4611373232.39,5606143027.66,1447387876.6,38334183214.28,9256085895.7,3775575004.88,786835983.58,,,0
002739.SZ,20251031,20251031,20250930,1,1,3,2111778708.0,10957246762.37,-5896027070.17,561144336.29,,2928001221.69,1421691172.52,400000.0,1039668447.41,,566310449.93,,,1625328302.31,,,,,,,,,469231259.36,8362805333.94,,,114446877.32,,,,,,77341019.08,,,,,733999586.38,33230352.97,4062730377.77,2381881677.29,653146551.89,,26209925.43,14945888712.05,,,,,,,,,,,,,,,,,23308694045.99,1500371907.52,2429501321.51,,,,,,1217469805.6,111348094.92,,,189187607.63,100621980.27,,537600.0,,,,,,,,,925675780.29,68041074.83,7495558370.1,,,,246352177.04,975494.91,5027377.18,,8011352840.61,,,,,,,,,,,,,,,,,15506911210.71,,,,,122119384.51,7679663450.77,7801782835.28,23308694045.99,7128433.88,-54479285.72,,,,,,,,,,,,1572633354.16,1040068447.41,1217469805.6,312174480.72,1578616472.91,77341019.08,881079350.89,,,,0
600009.SH,20251031,20251031,20250930,1,1,3,2488481340.0,16414472273.07,21796672679.44,1504004168.0,,16051184296.33,1031566128.21,1136965.8,2368482638.92,,23269432.49,,,45143743.72,,,,,,,,,836168958.44,20598085122.39,,,4732481738.55,,,,,,1432492936.48,,,,,460489938.3,,,202775006.34,1466862891.41,,368021449.07,49080732983.63,,,,,,,,,,,,,,,,,69678818106.02,,7043715.52,,,,,654658400.0,1051234540.34,224161926.98,,,1158128250.96,179458344.87,,611058551.26,,,,,,,,,1285424370.23,2003531666.66,9095567673.13,,,,,,86201030.28,,16582583178.81,,,,,,,,,,,,,,,,,25678150851.94,155458474.34,,,,1952495267.91,42048171986.17,44000667254.08,69678818106.02,,,,,,,,,,,,,,57452185.18,2369619604.72,1705892940.34,241132958.48,23232868682.18,1432492936.48,2474474272.39,3007000.0,,,0
603369.SH,20251031,20251031,20250930,1,1,3,1246800037.0,305911360.31,14322902456.83,627250000.0,,5176971953.89,1311253432.8,,59025135.32,,31649146.44,,25006.04,6102118000.97,,,,,,,,,6135202.33,12714376011.01,,,56763192.89,67549627.38,,,,3706426094.58,,,,,,440526831.0,,,1449208.77,837905544.45,733235.38,870364.6,11763872360.12,,,,,,,,,,,,,,,,,24478248371.13,427005992.13,1000000000.0,,,,,945095543.0,1247817786.95,,,,92031080.72,584547504.47,,,,,,,,,,,109537.23,67596824.91,7335253421.49,,,,,206619969.51,1250000.0,,634875961.64,,,,,,,,,,,,,,,,,7970129383.13,,,,,,16508118988.0,16508118988.0,24478248371.13,,5255133.86,,,,,,,,,,,,519975576.25,59025135.32,2192913329.95,20586534.94,3706426094.58,4244877568.04,2878079567.95,,,,0
601997.SH,20251031,20251031,20250930,1,2,3,3656198076.0,7995210000.0,37626734000.0,5739724000.0,,,88116454000.0,,,,,,,,,,,,,,,20663609000.0,,,,,31205000.0,,,3837371000.0,,7013489000.0,,,,,,349494000.0,,,,5935105000.0,335675061000.0,,,29114241000.0,7160986000.0,,2110000.0,,,,,,,,,,,,,746588675000.0,,,66109819000.0,,30555884000.0,433326000.0,,,,11147832000.0,,1106087000.0,373757000.0,,,,,,,,,,,,,,105262550000.0,,,125332000.0,,,,,10130232000.0,2348000.0,446669679000.0,,4124046000.0,,,,,,,,,,,,676185697000.0,,8240996000.0,,,2234913000.0,68168065000.0,70402978000.0,746588675000.0,,-83693000.0,4992896000.0,4992896000.0,,,,,,,,,,,,,,,,,,135399568000.0,83565156000.0,0
