ts_code,ann_date,f_ann_date,end_date,comp_type,report_type,end_type,net_profit,finan_exp,c_fr_sale_sg,recp_tax_rends,n_depos_incr_fi,n_incr_loans_cb,n_inc_borr_oth_fi,prem_fr_orig_contr,n_incr_insured_dep,n_reinsur_prem,n_incr_disp_tfa,ifc_cash_incr,n_incr_disp_faas,n_incr_loans_oth_bank,n_cap_incr_repur,c_fr_oth_operate_a,c_inf_fr_operate_a,c_paid_goods_s,c_paid_to_for_empl,c_paid_for_taxes,n_incr_clt_loan_adv,n_incr_dep_cbob,c_pay_claims_orig_inco,pay_handling_chrg,pay_comm_insur_plcy,oth_cash_pay_oper_act,st_cash_out_act,n_cashflow_act,oth_recp_ral_inv_act,c_disp_withdrwl_invest,c_recp_return_invest,n_recp_disp_fiolta,n_recp_disp_sobu,stot_inflows_inv_act,c_pay_acq_const_fiolta,c_paid_invest,n_disp_subs_oth_biz,oth_pay_ral_inv_act,n_incr_pledge_loan,stot_out_inv_act,n_cashflow_inv_act,c_recp_borrow,proc_issue_bonds,oth_cash_recp_ral_fnc_act,stot_cash_in_fnc_act,free_cashflow,c_prepay_amt_borr,c_pay_dist_dpcp_int_exp,incl_dvd_profit_paid_sc_ms,oth_cashpay_ral_fnc_act,stot_cashout_fnc_act,n_cash_flows_fnc_act,eff_fx_flu_cash,n_incr_cash_cash_equ,c_cash_equ_beg_period,c_cash_equ_end_period,c_recp_cap_contrib,incl_cash_rec_saims,uncon_invest_loss,prov_depr_assets,depr_fa_coga_dpba,amort_intang_assets,lt_amort_deferred_exp,decr_deferred_exp,incr_acc_exp,loss_disp_fiolta,loss_scr_fa,loss_fv_chg,invest_loss,decr_def_inc_tax_assets,incr_def_inc_tax_liab,decr_inventories,decr_oper_payable,incr_oper_payable,others,im_net_cashflow_oper_act,conv_debt_into_cap,conv_copbonds_due_within_1y,fa_fnc_leases,im_n_incr_cash_equ,net_dism_capital_add,net_cash_rece_sec,credit_impa_loss,use_right_asset_dep,oth_loss_asset,end_bal_cash,beg_bal_cash,end_bal_cash_equ,beg_bal_cash_equ,update_flag
300346.SZ,20250827,20250827,20250630,1,1,2,257419160.81,11143803.38,1303298391.34,1058131.11,,,,,,,,,,,,95602535.52,1399959057.97,596339225.21,192998678.28,103400121.71,,,,,,106944731.8,999682757.0,400276300.97,2388172545.81,1302242.48,20207393.98,59690000.0,,2469372182.27,72985776.78,179956738.0,,2316361864.52,,2569304379.3,-99932197.03,297845965.81,,31078893.41,328924859.22,170738108.3497,315962097.22,77139670.05,,134955662.23,528057429.5,-199132570.28,-547141.75,100664391.91,465255495.8,565919887.71,,,,39186833.43,149678260.11,20152786.8,1217337.14,,,-1137543.23,796139.27,6047507.87,-36833924.61,-8805531.66,-3700898.15,-58563672.71,61350798.5,-38733287.25,,400276300.97,,,,100664391.91,,,,1058531.27,,565919887.71,465255495.8,,,1.0
300140.SZ,20250827,20250827,20250630,1,1,2,560678070.39,192293038.53,2358105692.93,63714797.14,,,,,,,,,,,,93299609.81,2515120099.88,942737946.46,405731094.2,255921527.09,,,,,,123389276.79,1727779844.54,787340255.34,28878.65,,,193330.0,,222208.65,221757626.62,,,,,221757626.62,-221535417.97,183043701.53,,,183043701.53,705005452.8383,639441281.74,192706293.4,6952863.92,194911345.0,1027058920.14,-844015218.61,-159936.66,-278370317.9,1998434005.88,1720063687.98,,,,85722421.76,286349321.24,298536524.96,8083529.88,,,6917.46,766856.13,0.0,-4124969.22,-17142019.23,-821945.01,-1377688.75,-686881058.05,62846901.87,,787340255.34,,,,-278370317.9,,,,2404353.38,,1720063687.98,1998434005.88,,,1.0
600157.SH,20250827,20250827,20250630,1,1,2,258165907.21,935649734.33,11475824999.04,28004359.82,,,,,,,,,,,,699440654.15,12203270013.01,5976905018.5,1241344895.96,1269483402.67,,,,,,989746931.93,9477480249.06,2725789763.95,,,1576200.78,2371977.63,,3948178.41,373549351.98,8004400.0,,8437588.29,,389991340.27,-386043161.86,3217188225.13,,1263946914.97,4481135140.1,2421800831.0976,4271356972.54,853046285.61,7961685.18,1862169810.37,6986573068.52,-2505437928.42,-3008201.29,-168699527.62,1122493482.37,953793954.75,,,,,824179599.82,268701641.3,145308582.18,,,-504915.96,5790023.24,,-46373764.2,-19429437.13,-7288638.46,103951749.99,23492407.17,121288199.05,,2725789763.95,,,,-168699527.62,,,81499901.95,31358773.46,,953793954.75,1122493482.37,,,1.0
001391.SZ,20250827,20250827,20250630,1,1,2,1240046874.0,6440156.0,10330877738.0,49764140.0,,,,,,,,,,,,240254011.0,10620895889.0,7394741227.0,936307379.0,525434197.0,,,,,,99202878.0,8955685681.0,1665210208.0,,37704732.0,2856890.0,566818.0,,41128440.0,2512563664.0,38134824.0,,,,2550698488.0,-2509570048.0,,,,451709908.0,-837232607.8581,,,,8351971.0,132735448.0,318974460.0,3162704.0,-522222676.0,5956216659.0,5433993983.0,451709908.0,,,,3669146.0,6458534.0,32952650.0,,,-200167.0,,,-64589.0,6425627.0,,-1081281.0,-362211192.0,19089491.0,,1665210208.0,,,,-522222676.0,,,615694682.0,99058114.0,,5433993983.0,5956216659.0,,,1.0
300567.SZ,20250827,20250827,20250630,1,1,2,102684470.04,45380921.32,1357105570.42,29447708.57,,,,,,,,,,,,93276308.23,1479829587.22,1126392027.29,604656211.25,53969109.98,,,,,,154448742.02,1939466090.54,-459636503.32,,1005750000.0,1551102.69,28000.13,,1007329102.82,246459505.0,1041990000.0,85140964.69,,,1373590469.69,-366261366.87,1267321780.0,,12425268.57,1324248273.02,,962712480.24,39168163.73,,120483327.86,1122363971.83,201884301.19,1676810.51,-622336758.49,1672575869.29,1050239110.8,44501224.45,44501224.45,,958032.23,62496491.49,21179404.83,5691461.28,,,-23066.22,35715.09,7342465.8,25891500.7,-667552.37,3021956.79,-107652363.36,-162007116.28,-479060990.14,,-459636503.32,,,,-622336758.49,,,9731904.08,5360261.4,,1050239110.8,1672575869.29,,,0.0
300718.SZ,20250827,20250827,20250630,1,1,2,130489502.0,-13008288.74,552787787.31,25264517.48,,,,,,,,,,,,2456389.58,580508694.37,310878126.56,96595281.77,70673135.24,,,,,,27978020.93,506124564.5,74384129.87,,617702106.35,630000.0,828379.58,,619160485.93,21953457.02,693219218.37,,2803663.0,,717976338.39,-98815852.46,24000000.0,,110000000.0,134000000.0,65933566.4609,29390712.48,72488020.51,1350000.0,118743588.0,220622320.99,-86622320.99,7942933.63,-103111109.95,260336342.65,157225232.7,,,,-1073430.27,33284142.77,980090.46,212392.88,,,-689856.92,211545.95,1530348.53,-10822610.29,803476.83,-96314.62,-18190961.72,-8900992.76,-42195119.94,,74384129.87,,,,-103111109.95,,,,1606100.35,,157225232.7,260336342.65,,,1.0
601888.SH,20250827,20250827,20250630,1,1,2,2906356631.76,72071447.86,28965507988.86,303959646.94,,,,,,,,,,,,860430713.32,30129898349.12,20608505408.41,1778098554.96,1799430798.75,,,,,,3336742852.75,27522777614.87,2607120734.25,10935322.43,,9405830.13,611759.46,,20952912.02,490832325.27,1416931254.74,,,,1907763580.01,-1886810667.99,668539308.23,,12848364.21,696087672.44,375498162.4587,205388664.41,2190648073.08,96771020.23,254347069.82,2650383807.31,-1954296134.87,-217155438.61,-1451141507.22,34773156925.18,33322015417.96,14700000.0,14700000.0,,233800045.57,171517859.09,41074531.82,233102710.87,,,-15278122.73,217041.14,,23176931.41,82732232.65,-2658792.89,383417087.05,-333565520.72,-1445034140.33,,2607120734.25,,,,-1451141507.22,,,1447099.74,254743691.96,,33322015417.96,34773156925.18,,,1.0
002219.SZ,20250826,20250826,20250630,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,141606560.68,,,,,,,163134436.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002249.SZ,20250826,20250826,20250630,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,971341645.33,,,,,,,424912440.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002292.SZ,20250826,20250826,20250630,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,94415053.02,,,,,,,15051769.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002254.SZ,20250826,20250826,20250630,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,-403971996.62,,,,,,,185707841.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002267.SZ,20250826,20250826,20250630,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,526902238.83,,,,,,,281735500.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600169.SH,20250826,20250826,20250630,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,68630532.99,,,,,,,543853480.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002407.SZ,20250826,20250826,20250630,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,26140917.89,,,,,,,582113529.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002414.SZ,20250826,20250826,20250630,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,10626704.26,,,,,,,173406669.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600216.SH,20250826,20250826,20250630,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,798181205.04,,,,,,,208193588.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600184.SH,20250826,20250826,20250630,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,-98883562.84,,,,,,,115113861.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600151.SH,20250826,20250826,20250630,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,38754687.01,,,,,,,9238158.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301301.SZ,20250826,20250826,20250630,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,391483768.4,,,,,,,24203403.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300324.SZ,20250826,20250826,20250630,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,-305470186.03,,,,,,,28293984.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300291.SZ,20250826,20250826,20250630,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,-68717547.23,,,,,,,154522.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300257.SZ,20250826,20250826,20250630,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,226528103.96,,,,,,,193707750.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300180.SZ,20250826,20250826,20250630,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,313172806.64,,,,,,,60407555.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300037.SZ,20250826,20250826,20250630,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,569247687.06,,,,,,,445749681.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002865.SZ,20250826,20250826,20250630,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,160478276.53,,,,,,,226738969.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002690.SZ,20250826,20250826,20250630,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,393495948.73,,,,,,,23702530.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002589.SZ,20250826,20250826,20250630,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,67886098.54,,,,,,,77126743.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002555.SZ,20250826,20250826,20250630,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1753342666.68,,,,,,,227815426.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002551.SZ,20250826,20250826,20250630,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1979491.39,,,,,,,10952448.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002489.SZ,20250826,20250826,20250630,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2042702191.41,,,,,,,70272004.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002470.SZ,20250826,20250826,20250630,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,347962513.9,,,,,,,128689259.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002416.SZ,20250826,20250826,20250630,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1819263206.61,,,,,,,23586349.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002216.SZ,20250826,20250826,20250630,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,-190828461.29,,,,,,,88013528.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688629.SH,20250826,20250826,20250630,1,1,2,147490410.98,7291356.97,609942281.78,43686.65,,,,,,,,,,,,227275382.45,837261350.88,597713470.7,188843525.87,46116091.7,,,,,,240488541.68,1073161629.95,-235900279.07,122214.24,152000000.0,749138.08,,,152871352.32,171375113.23,100000000.0,,10617.75,,271385730.98,-118514378.66,166162000.0,,97051031.33,263213031.33,-198696485.9087,2162000.0,4948355.11,,33254436.36,40364791.47,222848239.86,46275.45,-131520142.42,341475266.9,209955124.48,,,,20274960.82,58642423.38,4349174.68,1845650.18,,,-228990.0,,-167446.1,-6194768.82,-9794357.61,759065.23,-106133340.2,-661815132.53,264075932.27,,-235900279.07,,,,-131520142.42,,,40012744.0,3226960.64,,209955124.48,341475266.9,,,1.0
600618.SH,20250826,20250826,20250630,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,466549713.03,,,,,,,1293125307.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002155.SZ,20250826,20250826,20250630,1,1,2,673155303.74,-2290221.88,28407273670.28,33762632.89,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,4754491.62,28445790794.79,26842077536.6,575219973.32,358012664.22,0.0,0.0,0.0,0.0,0.0,171983206.02,27947293380.16,498497414.63,0.0,0.0,0.0,1030570.2,0.0,1030570.2,138189771.45,24238428.95,0.0,0.0,0.0,162428200.4,-161397630.2,309140201.91,,0.0,309140201.91,,339208868.58,301979637.26,25166218.62,1249195.73,642437701.57,-333297499.66,0.0,3802284.77,1086789894.42,1090592179.19,0.0,0.0,,5221691.27,146298134.57,22941602.2,28084744.98,,,0.0,0.0,-286786.99,754627.63,-35025535.88,-251236.55,-143779605.1,-195318683.59,-2333768.88,,498497414.63,,,,3802284.77,,0.0,,1327149.11,,1090592179.19,1086789894.42,,,0.0
300394.SZ,20250826,20250826,20250630,1,1,2,899424956.59,6913949.5,2073093456.13,45165540.93,,,,,,,,,,,,68732712.47,2186991709.53,1043253053.94,278683490.23,217175645.04,,,,,,39701511.28,1578813700.49,608178009.04,,2630000000.0,5727407.31,128397.64,,2635855804.95,204814446.69,2810000000.0,,,,3014814446.69,-378958641.74,,,,35918147.44,,,278608927.08,,822600.0,279431527.08,-243513379.64,1236651.98,-13057360.36,1978488144.35,1965430783.99,35918147.44,,,40909192.52,74044103.83,1086729.24,1529824.66,,,-475314.26,1826593.82,-830956.99,-4574271.67,-6321412.2,-323602.29,-34265395.15,-474132147.76,102564625.58,,608178009.04,,,,-13057360.36,,,,801133.62,,1965430783.99,1978488144.35,,,0.0
603766.SH,20250826,20250826,20250630,1,1,2,1068078094.84,-13780663.62,8413981056.35,812181202.41,,,,,,,,,,,,114527262.0,9340689520.76,6038853183.85,779258885.84,496076418.91,,,,,,204355543.38,7518544031.98,1822145488.78,,13368390329.84,7132357.92,2471286.93,,13377993974.69,181199513.58,12386136009.98,,,,12567335523.56,810658451.13,312273075.26,,823557802.25,1136160877.51,2477454287.0715,345667590.37,830146299.78,7140000.0,1409794318.83,2585608208.98,-1449447331.47,34691973.7,1218048582.14,5927268755.2,7145317337.34,330000.0,330000.0,,-17538278.21,207728835.34,33673737.87,4433999.99,,,-1995688.66,993608.94,0.0,-3408808.55,-1842706.11,2245428.33,168732333.47,-172361454.28,539879549.29,,1822145488.78,,,,1218048582.14,,,-723916.11,8031416.25,,7145317337.34,5927268755.2,,,1.0
000049.SZ,20250826,20250826,20250630,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,600022575.66,,,,,,,534947394.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000768.SZ,20250826,20250826,20250630,1,1,2,688882659.91,13543333.27,5079142134.97,378942247.79,,,,,,,,,,,,2018320070.11,7476404452.87,14127855954.83,3234002738.69,1017530680.03,,,,,,1011113649.53,19390503023.08,-11914098570.21,,,29516413.18,1000.0,,29517413.18,342430489.31,,,,,342430489.31,-312913076.13,100000000.0,,80300033.1,180300033.1,,58300000.0,341375449.75,,18135657.18,417811106.93,-237511073.83,-2052249.82,-12466574969.99,17888015711.72,5421440741.73,,,,13321389.57,463546700.34,51803641.94,521357.58,,,-11684.21,200979.94,-4944012.42,-21984153.96,-3453394.24,807537.34,1477116415.37,-12432283481.32,-2183949037.18,,-11914098570.21,,,,-12466574969.99,,,,7327229.59,,5421440741.73,17888015711.72,,,0.0
000758.SZ,20250826,20250826,20250630,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,964656986.69,,,,,,,146177221.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600418.SH,20250826,20250826,20250630,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3146938908.36,,,,,,,781821939.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605117.SH,20250826,20250826,20250630,1,1,2,1521548091.3,-82036085.26,4796745056.91,519804838.05,,,,,,,,,,,,204480760.23,5521030655.19,2711216409.25,529906830.26,528356674.19,,,,,,235608281.21,4005088194.91,1515942460.28,,5857196730.24,,295245.0,,5857491975.24,611200504.76,7085220775.0,,,,7696421279.76,-1838929304.52,3762068305.48,,,3823164610.39,,260200000.0,1690898846.56,,2189078482.99,4140177329.55,-317012719.16,99577523.31,-540422040.09,3357674908.79,2817252868.7,61096304.91,,,1153788.67,83424852.38,5484331.01,17854358.68,,,-48894.06,1603059.74,19521127.74,-44875326.29,16475864.22,-444846.92,-151886931.39,73181314.38,-11357098.34,,1515942460.28,,,,-540422040.09,,,-6957668.57,1354496.8,,2817252868.7,3357674908.79,,,0.0
600499.SH,20250826,20250826,20250630,1,1,2,1136568400.0,136374900.0,7339894300.0,200630300.0,,,,,,,,,,,,157172900.0,7697697500.0,5027691900.0,1055364400.0,482389400.0,,,,,,472607300.0,7038053000.0,659644500.0,2672460500.0,3354400.0,13618100.0,126159900.0,566300.0,2816159200.0,1070871800.0,14084500.0,,2341702700.0,,3426659000.0,-610499800.0,2269085800.0,,165242000.0,2461211900.0,-1056793816.9587,1372425600.0,509860800.0,20758800.0,235143700.0,2117430100.0,343781800.0,-14055100.0,378871400.0,2166766400.0,2545637800.0,26884100.0,26884100.0,,61683600.0,347378200.0,27722400.0,68900.0,,,-20400900.0,2995500.0,1438800.0,-240641500.0,-79073600.0,48111000.0,-305958900.0,-831719100.0,335486400.0,,659644500.0,,,,378871400.0,,,53853400.0,4307100.0,,2545637800.0,2166766400.0,,,1.0
601100.SH,20250826,20250826,20250630,1,1,2,1432277295.07,-268617575.61,3963013442.84,1968323.38,,,,,,,,,,,,121924889.17,4086906655.39,1649901827.82,966553202.51,483109884.35,,,,,,368829046.37,3468393961.06,618512694.33,2798577810.46,280000000.0,165577628.35,110421.45,,3244265860.26,412048991.84,,,4597518908.34,,5009567900.19,-1765302039.93,30000000.0,,,30000000.0,,,396056764.55,,2348937.46,398405702.01,-368405702.01,298316048.92,-1216878998.68,4112068214.01,2895189215.33,,,,17242512.64,239515759.85,10274885.21,2755103.15,,,-129345.13,18923.68,198977110.88,-164186186.57,-30544789.42,-23817048.54,-196344366.17,-370962245.37,-249458093.03,,618512694.33,,,,-1216878998.68,,,6470462.06,1942266.8,,2895189215.33,4112068214.01,,,0.0
000778.SZ,20250826,20250826,20250630,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1034949680.8,,,,,,,674369821.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002410.SZ,20250826,20250826,20250630,1,1,2,256071215.94,1238990.9,2356689125.86,8114429.3,,,,,,,,17638798.26,,,,47730629.95,2430172983.37,335861971.24,2094435761.85,168296448.59,57131531.88,,,,,328003189.58,2983728903.14,-553555919.77,,2577144767.07,7069071.02,1463628.54,,2585677466.63,150889131.0,2893593030.76,,283176.11,,3044765337.87,-459087871.24,45000000.0,,,45000000.0,,,255929459.28,9150066.6,215779586.18,471709045.46,-426709045.46,-8812861.24,-1448165697.71,3889190876.21,2441025178.5,,,,21770486.47,60544305.36,172007543.37,4865403.02,,,362388.85,22420.49,,2800996.19,-6375940.02,-647206.95,-13348118.84,-268901840.37,-824064652.1,,-553555919.77,,,,-1448165697.71,,,,18020908.91,,2441025178.5,3889190876.21,,,0.0
603826.SH,20250826,20250826,20250630,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8295229.23,,,,,,,41049111.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600399.SH,20250826,20250826,20250630,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,-960968059.85,,,,,,,207996821.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600395.SH,20250826,20250826,20250630,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,307978770.29,,,,,,,2309362973.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600867.SH,20250826,20250826,20250630,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,317360535.65,,,,,,,151467020.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600515.SH,20250826,20250826,20250630,1,1,2,156694547.03,282489042.34,2565045458.97,2477139.98,,,,,,,,,,,,508103988.01,3075626586.96,1832633585.81,894734854.66,371357872.78,,,,,,859210147.2,3957936460.45,-882309873.49,30067692.8,,46894312.65,1778495.0,,78740500.45,232456040.93,1841600000.0,,599242.83,,2074655283.76,-1995914783.31,468986869.13,,137870000.0,761460166.25,-921731479.5765,211323306.43,22408617.62,,23078365.76,256810289.81,504649876.44,-34810.77,-2373609591.13,3257014806.8,883405215.67,154603297.12,490000.0,,,240155203.92,33175907.71,1964158.41,,,-11535601.08,-1112891.68,-382657.02,11267667.2,24585799.68,-11695174.28,-247157256.75,85628766.8,-1565749621.06,,-882309873.49,,,,-2373609591.13,,,28198291.97,91163943.32,,883405215.67,3257014806.8,,,0.0
002430.SZ,20250826,20250826,20250630,1,1,2,534748971.94,51788831.69,3765626013.29,48743240.06,,,,,,,,,,,,80488101.53,3894857354.88,1396292389.05,605968493.0,438646031.31,,,,,,239312739.3,2680219652.66,1214637702.22,0.0,2998570.0,15208449.2,6775650.85,,24982670.05,1143625693.85,,132511607.31,0.0,,1276137301.16,-1251154631.11,1133778768.06,,0.0,1133778768.06,,787410529.4,415324422.86,,61940331.33,1264675283.59,-130896515.53,18089094.76,-149324349.66,1924024144.24,1774699794.58,0.0,0.0,,75700841.41,521007486.32,13913068.41,,,,-2108579.19,28105.81,,-8735086.26,-22402395.66,295974.99,-318537053.65,386975390.35,-23816479.62,,1214637702.22,,,,-149324349.66,,,,5778625.68,,1774699794.58,1924024144.24,,,0.0
000969.SZ,20250826,20250826,20250630,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,-84726393.63,,,,,,,130607473.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600761.SH,20250826,20250826,20250630,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,589479074.34,,,,,,,357590242.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300832.SZ,20250826,20250826,20250630,1,1,2,771072535.19,5404127.73,2166505918.97,3589336.53,,,,,,,,,,,,22146701.1,2192241956.6,784240808.26,514971057.98,213037855.1,,,,,,218535746.15,1730785467.49,461456489.11,,1951951600.0,23927330.93,6843.0,,1975885773.93,171669852.6,1138379000.0,,,,1310048852.6,665836921.33,,,1000000.0,1000000.0,,,1021934307.48,,2996528.0,1024930835.48,-1023930835.48,12513565.99,115876140.95,919531675.84,1035407816.79,,,,14285545.53,89761858.58,8290211.2,16828431.03,,,,1078946.76,-6807795.88,-24219349.54,-12489474.02,11540804.94,105084958.73,-166244195.91,-354490699.53,,461456489.11,,,,115876140.95,,,,2360584.3,,1035407816.79,919531675.84,,,0.0
002318.SZ,20250826,20250826,20250630,1,1,2,837576944.08,-33893174.58,6401340366.55,76213955.37,,,,,,,,,,,,65961695.13,6543516017.05,5004283581.03,658461465.87,386563193.5,,,,,,248341019.96,6297649260.36,245866756.69,337000.0,436085691.22,20365677.68,760182.71,,457548551.61,376204692.2,150907405.81,,71983033.11,,599095131.12,-141546579.51,425909600.0,,1352922912.61,1778832512.61,,381100000.0,925249573.98,,1219596786.61,2525946360.59,-747113847.98,38891144.78,-603902526.02,2151399592.1,1547497066.08,,,,66472336.1,184130023.46,7514402.09,,,,265130.26,4850113.45,-37935923.37,-15317316.42,5675303.63,106106.16,-647349598.99,-702208958.34,557679534.5,,245866756.69,,,,-603902526.02,,,44580063.88,,,1547497066.08,2151399592.1,,,0.0
600757.SH,20250826,20250826,20250630,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,124053040.95,,,,,,,81781398.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
