ts_code,ann_date,f_ann_date,end_date,comp_type,report_type,end_type,net_profit,finan_exp,c_fr_sale_sg,recp_tax_rends,n_depos_incr_fi,n_incr_loans_cb,n_inc_borr_oth_fi,prem_fr_orig_contr,n_incr_insured_dep,n_reinsur_prem,n_incr_disp_tfa,ifc_cash_incr,n_incr_disp_faas,n_incr_loans_oth_bank,n_cap_incr_repur,c_fr_oth_operate_a,c_inf_fr_operate_a,c_paid_goods_s,c_paid_to_for_empl,c_paid_for_taxes,n_incr_clt_loan_adv,n_incr_dep_cbob,c_pay_claims_orig_inco,pay_handling_chrg,pay_comm_insur_plcy,oth_cash_pay_oper_act,st_cash_out_act,n_cashflow_act,oth_recp_ral_inv_act,c_disp_withdrwl_invest,c_recp_return_invest,n_recp_disp_fiolta,n_recp_disp_sobu,stot_inflows_inv_act,c_pay_acq_const_fiolta,c_paid_invest,n_disp_subs_oth_biz,oth_pay_ral_inv_act,n_incr_pledge_loan,stot_out_inv_act,n_cashflow_inv_act,c_recp_borrow,proc_issue_bonds,oth_cash_recp_ral_fnc_act,stot_cash_in_fnc_act,free_cashflow,c_prepay_amt_borr,c_pay_dist_dpcp_int_exp,incl_dvd_profit_paid_sc_ms,oth_cashpay_ral_fnc_act,stot_cashout_fnc_act,n_cash_flows_fnc_act,eff_fx_flu_cash,n_incr_cash_cash_equ,c_cash_equ_beg_period,c_cash_equ_end_period,c_recp_cap_contrib,incl_cash_rec_saims,uncon_invest_loss,prov_depr_assets,depr_fa_coga_dpba,amort_intang_assets,lt_amort_deferred_exp,decr_deferred_exp,incr_acc_exp,loss_disp_fiolta,loss_scr_fa,loss_fv_chg,invest_loss,decr_def_inc_tax_assets,incr_def_inc_tax_liab,decr_inventories,decr_oper_payable,incr_oper_payable,others,im_net_cashflow_oper_act,conv_debt_into_cap,conv_copbonds_due_within_1y,fa_fnc_leases,im_n_incr_cash_equ,net_dism_capital_add,net_cash_rece_sec,credit_impa_loss,use_right_asset_dep,oth_loss_asset,end_bal_cash,beg_bal_cash,end_bal_cash_equ,beg_bal_cash_equ,update_flag
002459.SZ,20250430,20250430,20250331,1,1,1,,,9530424957.33,837744428.01,,,,,,,,,,,,4253551724.45,14621721109.79,11392935956.23,1328246267.78,430740192.19,,,,,,682725621.72,13834648037.92,787073071.87,650036446.95,6730000.0,,5778177.14,72705898.18,735250522.27,1687329421.6,,,115487759.24,,1802817180.84,-1067566658.57,8717137619.88,,257265207.44,9014902827.32,-9355647829.25,4576699816.67,153258391.67,,433374801.25,5163333009.59,3851569817.73,62773267.67,3633849498.7,12571615081.88,16205464580.58,40500000.0,40500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
002126.SZ,20250430,20250430,20250331,1,1,1,,,2331699446.45,42010175.79,,,,,,,,,,,,55818583.47,2429528205.71,1699488553.44,589352722.18,100951085.87,,,,,,174974225.67,2564766587.16,-135238381.45,,526753052.04,,2087548.63,,528840600.67,188990597.47,672653585.55,,,,861644183.02,-332803582.35,1818431477.37,,17680703.46,1845924936.53,,1222649102.76,16380742.54,774723.87,24115869.55,1263145714.85,582779221.68,2216117.43,116953375.31,1753730022.04,1870683397.35,9812755.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
000021.SZ,20250430,20250430,20250331,1,1,1,,,3864074301.19,294466572.39,,,,,,,,,,,,89811057.71,4248351931.29,2547197777.21,754630915.49,157613620.28,,,,,,120291286.26,3579733599.24,668618332.05,,,,2231492.7,,2231492.7,380090320.27,,,,,380090320.27,-377858827.57,4339976732.01,,1728630752.7,7041572547.71,,3508085454.97,41447071.33,,1475586434.8,5025118961.1,2016453586.61,107065544.98,2414278636.07,1858150513.92,4272429149.99,972965063.0,972965063.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
000617.SZ,20250430,20250430,20250331,1,1,1,,,54342084.45,3994952.58,,,8451347484.7,30772939.45,,-31200046.91,,7724201023.93,,,,641207258.5,19821736121.71,6045896.67,481697164.99,1183955191.56,16435998519.82,,54793256.23,5323253394.59,,4412245643.4,99857881863.84,-80036145742.13,342967.01,56057675903.17,1198871074.66,2183572.18,773770000.0,58032843517.02,193495857.38,31646105095.28,,150.0,,31839601102.66,26193242414.36,26934869012.05,,,26934869012.05,9852217879.0299,14264251700.0,1010218997.43,,45893669.58,15320364367.01,11614504645.04,177752860.59,-42050645822.14,165371656723.85,123321010901.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
000415.SZ,20250430,20250430,20250331,1,1,1,,,5833419000.0,,,,,,,,,,,,,603961000.0,6437380000.0,175283000.0,566440000.0,153574000.0,,,,,,793297000.0,1688594000.0,4748786000.0,337622000.0,194619000.0,519117000.0,10280285000.0,,11709908000.0,3262477000.0,7552529000.0,,1169743000.0,,11984749000.0,-274841000.0,8213112000.0,7154567000.0,46000.0,15367725000.0,944001887.8714,31297238000.0,2957056000.0,423294000.0,21594000.0,35047309000.0,-19679584000.0,-3571000.0,-15209210000.0,24060321000.0,8851111000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
000951.SZ,20250430,20250430,20250331,1,1,1,,,5655855025.97,19820983.22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,238190933.15,5913866942.34,8287303828.93,402196085.77,261686212.92,0.0,0.0,0.0,0.0,0.0,151537905.95,9102724033.57,-3188857091.23,0.0,1400000000.0,1743766.76,0.0,0.0,1401743766.76,112701928.09,1900000000.0,0.0,0.0,0.0,2012701928.09,-610958161.33,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3799815252.56,11555667164.24,7755851911.68,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0
600580.SH,20250430,20250430,20250331,1,1,1,,,2862265195.01,41343005.65,,,,,,,,,,,,134708493.54,3038316694.2,1554769590.78,627903315.16,188031442.47,,,,,,363786938.29,2734491286.7,303825407.5,331046335.44,36687665.0,14194013.72,237926.04,284220813.18,666386753.38,308565172.17,20700000.0,4000000.0,478895407.4,,812160579.57,-145773826.19,804785979.11,,,811785979.11,,976505612.55,60338327.14,,1702381.01,1038546320.7,-226760341.59,18705490.09,-50003270.19,2675965749.68,2625962479.49,7000000.0,7000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
600398.SH,20250430,20250430,20250331,1,1,1,,,6616056085.35,11598366.38,,,,,,,,,,,,419137811.15,7046792262.88,2941984931.97,854414156.63,867390706.67,,,,,,795789733.16,5459579528.43,1587212734.45,200000000.0,86320601.0,3173708.53,468821.28,,289963130.81,67872852.38,150000.0,,700000000.0,,768022852.38,-478059721.57,,,580000000.0,580000000.0,,,,,890660319.66,890660319.66,-310660319.66,1101374.97,799594068.19,6704053825.54,7503647893.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
001979.SZ,20250430,20250430,20250331,1,1,1,,,28335134790.66,700607125.57,,,,,,,,,,,,3536260717.86,32572002634.09,28022908436.57,2463137130.31,4441715273.11,,,,,,6437709879.93,41365470719.92,-8793468085.83,2453717344.7,1818600059.17,80150000.0,834724.68,10945656.0,4364247784.55,1258121303.44,1306715902.34,,4590438871.52,,7155276077.3,-2791028292.75,21568748377.02,,3118687817.73,24786436194.75,,16025218758.33,1789706507.43,261528563.5,7615206750.91,25430132016.67,-643695821.92,-4111948.41,-12232304148.91,99366311310.9,87134007161.99,99000000.0,99000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
600582.SH,20250430,20250430,20250331,1,1,1,,,3407568874.78,24015998.29,,,,,,,,,,,,264765979.71,3696350852.78,2438367506.12,2885477016.73,467300303.96,,,,,,978495220.37,6769640047.18,-3073289194.4,505598.98,2200000000.0,112410598.91,7181873.0,2689922772.0,5010020842.89,45998641.17,5950000000.0,,,,5995998641.17,-985977798.28,,,,,-1396597338.6764,,403024635.41,401336000.0,39134112.62,442158748.03,-442158748.03,-61968.85,-4501487709.56,12562993491.68,8061505782.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
600436.SH,20250430,20250430,20250331,1,1,1,,,3043138131.12,,,,,,,,,,,,,21141814.11,3064279945.23,1710515250.55,156555417.31,162990620.14,,,,,,118304040.34,2148365328.34,915914616.89,126464116.3,,2849522.72,2759981.0,,132073620.02,96452154.01,100000000.0,,875470530.41,,1071922684.42,-939849064.4,201434610.79,,,201434610.79,,248133437.81,6108482.75,,18679796.23,272921716.79,-71487106.0,1028697.77,-94392855.74,1482888899.96,1388496044.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
600085.SH,20250430,20250430,20250331,1,1,1,,,4962505414.34,2072484.92,,,,,,,,,,,,213867746.96,5178445646.22,2221513378.16,1073028690.95,495277698.64,,,,,,556045179.89,4345864947.64,832580698.58,26158432.53,,13033.78,61689.96,,26233156.27,74497234.73,,,,,74497234.73,-48264078.46,1146000000.0,,,1154253000.0,-42526796.4738,1189909276.0,17527928.65,795760.0,138934437.19,1346371641.84,-192118641.84,-5219856.24,586978122.04,10535910096.39,11122888218.43,8253000.0,8253000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
688303.SH,20250430,20250430,20250331,1,1,1,,,404819026.31,,,,,,,,,,,,,3251210.23,408070236.54,870672922.05,210866407.86,18408486.12,,,,,,118844154.13,1218791970.16,-810721733.62,115000000.0,4955000000.0,7705369.73,,,5077705369.73,-47133894.03,6175000000.0,,1000000000.0,,7127866105.97,-2050160736.24,,,,,-967553447.9,,,,,,,158984.86,-2860723485.0,4775276295.11,1914552810.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
601916.SH,20250430,20250430,20250331,2,1,1,,,,,82439000000.0,,,,,,,24494000000.0,,,,9211000000.0,185133000000.0,,5326000000.0,1676000000.0,38934000000.0,4734000000.0,,10447000000.0,,3711000000.0,187332000000.0,-2199000000.0,,516701000000.0,8151000000.0,11000000.0,,524863000000.0,3186000000.0,540735000000.0,,,,543921000000.0,-19058000000.0,,153851000000.0,,153851000000.0,,103304000000.0,2418000000.0,,257000000.0,105979000000.0,47872000000.0,-83000000.0,26532000000.0,133635000000.0,160167000000.0,,,,,,,,,,,,,,,,,,,,,,,,,6969000000.0,,,,,,,,,0.0
601998.SH,20250430,20250430,20250331,2,1,1,,,,,251883000000.0,,,,,,,83031000000.0,,15838000000.0,,7682000000.0,531328000000.0,,11657000000.0,7233000000.0,158922000000.0,,,34419000000.0,,53976000000.0,493335000000.0,37993000000.0,,979473000000.0,251000000.0,21000000.0,,979745000000.0,8272000000.0,1107828000000.0,,,,1116100000000.0,-136355000000.0,,388079000000.0,,388079000000.0,,271320000000.0,7741000000.0,,752000000.0,279813000000.0,108266000000.0,-859000000.0,9045000000.0,262779000000.0,271824000000.0,,,,,,,,,,,,,,,,,,,,,,,,,67495000000.0,,,,,,,,,0.0
688018.SH,20250430,20250430,20250331,1,1,1,,,584584588.66,14830186.89,,,,,,,,,,,,78966605.71,678381381.26,359446333.57,197026278.01,18939933.4,,,,,,27996448.9,603408993.88,74972387.38,578050.0,,,7767.0,,585817.0,14486026.52,,,300000.0,,14786026.52,-14200209.52,222600000.0,,,222600000.0,23633629.63,500000.0,653056.25,,3787400.04,4940456.29,217659543.71,-407167.99,278024553.58,667632306.63,945656860.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
000623.SZ,20250430,20250430,20250331,1,1,1,,,561202582.43,1309139.97,,,,,,,,,,,,33556682.37,596068404.77,231802906.89,91399600.37,48746231.33,,,,,,168173567.76,540122306.35,55946098.42,,713836056.66,476137.94,73629.9,,714385824.5,42257701.1,729967463.56,,,,772225164.66,-57839340.16,680165022.64,,,680165022.64,-53519183.351,592891394.13,7042818.63,,120000804.68,719935017.44,-39769994.8,33232.08,-41630004.46,1105646454.39,1064016449.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
002340.SZ,20250430,20250430,20250331,1,1,1,,,9595067232.21,145818070.33,,,,,,,,,,,,57621106.74,9798506409.28,8568486199.16,325521683.11,106745087.13,,,,,,163804169.17,9164557138.57,633949270.71,,588071227.24,,16543111.62,,604614338.86,4063956205.61,577248932.0,,169821719.29,,4811026856.9,-4206412518.04,6534965711.96,,1300891924.63,7835857636.59,,3510995034.27,225490493.35,,57728116.48,3794213644.1,4041643992.49,5289478.06,474470223.22,4707158671.23,5181628894.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
601988.SH,20250430,20250430,20250331,2,1,1,,,,,1109914000000.0,172650000000.0,,,,,,233834000000.0,,,,127351000000.0,1643838000000.0,,39287000000.0,28701000000.0,1035528000000.0,159575000000.0,,140517000000.0,,143983000000.0,1684301000000.0,-40463000000.0,,1175394000000.0,58140000000.0,1140000000.0,,1234674000000.0,5122000000.0,1600188000000.0,,,,1605345000000.0,-370671000000.0,,221714000000.0,,221714000000.0,,323565000000.0,44886000000.0,,2376000000.0,391057000000.0,-169343000000.0,15422000000.0,-565055000000.0,2368929000000.0,1803874000000.0,,,,,,,,,,,,,,,,,,,,,,,,,24533000000.0,,,,,,,,,0.0
603699.SH,20250430,20250430,20250331,1,1,1,,,1553068945.87,66631119.54,,,,,,,,,,,,56264697.69,1675964763.1,769537688.03,299324505.63,130972999.46,,,,,,150692993.57,1350528186.69,325436576.41,,560000000.0,920882.87,790374.51,,561711257.38,58154859.56,230000000.0,,,,288154859.56,273556397.82,150947920.96,,,151837434.96,205390811.9516,269104000.0,9580604.22,,1014518.15,279699122.37,-127861687.41,5692716.56,476824003.38,1422980820.89,1899804824.27,889514.0,889514.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
601288.SH,20250430,20250430,20250331,2,1,1,,,,,1140072000000.0,,,,,,,225371000000.0,,64133000000.0,,30999000000.0,1638383000000.0,,48414000000.0,35908000000.0,1284220000000.0,557542000000.0,,187014000000.0,,104201000000.0,2407213000000.0,-768830000000.0,,895929000000.0,94091000000.0,1812000000.0,,991877000000.0,5201000000.0,1132493000000.0,,,,1137694000000.0,-145817000000.0,,1172345000000.0,,1172345000000.0,,724108000000.0,72571000000.0,,,797923000000.0,374422000000.0,3206000000.0,-537019000000.0,1846612000000.0,1309593000000.0,,,,,,,,,,,,,,,,,,,,,,,,,3851000000.0,,,,,,,,,0.0
603000.SH,20250430,20250430,20250331,1,1,1,,,400502115.9,,,,,,,,,,,,,33923016.11,434425132.01,145572987.56,368560724.76,45213501.0,,,,,,32063893.11,591411106.43,-156985974.42,,700188376.21,10219464.66,39913.65,,710447754.52,5313952.28,764260000.0,,,,769573952.28,-59126197.76,,,,,,,,,26707160.18,26707160.18,-26707160.18,1142687.09,-241676645.27,1584873482.43,1343196837.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
002640.SZ,20250430,20250430,20250331,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,156459216.27,,,,,,,124847.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688567.SH,20250430,20250430,20250331,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,-126031034.27,,,,,,,183711464.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600977.SH,20250430,20250430,20250331,1,1,1,,,1049189205.03,2180.76,,,,,,,,,,,,1648060193.18,2697251578.97,812980627.07,209793506.89,45351162.64,,,,,,301495402.38,1369620698.98,1327630879.99,,1270450793.1,13179080.83,157576.5,,1283787450.43,75558445.51,2622000000.0,,,,2697558445.51,-1413770995.08,,,,,337260460.14,,78473041.88,5341767.38,29651086.18,108124128.06,-108124128.06,-318145.37,-194582388.52,7837484277.86,7642901889.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
002423.SZ,20250430,20250430,20250331,1,1,1,,,632873146.79,586313.7,,,,,,,,399861054.03,,,,190369364.17,9677037448.6,865181555.79,300104024.72,268111815.24,,,,576813778.89,,241552865.81,3633125798.71,6043911649.89,1053017121.15,19053738212.44,867868185.89,161637.54,,20974785157.02,20831236.0,28604621845.58,,1140528062.32,,29765981143.9,-8791195986.88,26188800.0,1500000000.0,1903250000.0,3429438800.0,,62199800.0,123366681.38,,339330801.89,524897283.27,2904541516.73,-8056028.68,149201151.06,13497348033.46,13646549184.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
002422.SZ,20250430,20250430,20250331,1,1,1,,,5020068006.0,86337019.0,,,,,,,,,,,,77712228.0,5184117253.0,2567894831.0,1240832415.0,507186351.0,,,,,,418819412.0,4734733009.0,449384244.0,5000000.0,3984820000.0,27840921.0,689987.0,,4018350908.0,412916449.0,4295505819.0,,,,4708422268.0,-690071360.0,1403460000.0,,27130995.0,1430590995.0,,990238732.0,25875346.0,240000.0,47280094.0,1063394172.0,367196823.0,3846622.0,130356329.0,3944762074.0,4075118403.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
601901.SH,20250430,20250430,20250331,4,1,1,,,,,,,,,,,,2678932977.96,,-3970000000.0,-4344905116.66,21390582228.93,14602354941.38,,1466143481.21,261392738.19,,,,642948861.93,,5511032513.79,15739255372.34,-1136900430.96,,,,110947619.19,,110947619.19,12826166.22,,,,,12826166.22,98121452.97,,4072130000.0,2491730000.0,6563860000.0,,2791510000.0,314555524.35,,1660703757.18,4766769281.53,1797090718.47,6036468.7,764348209.18,70773864924.11,71538213133.29,,,,,,,,,,,,,,,,,,,,,,,,,,-1152255148.85,,,,,,,,0.0
000539.SZ,20250430,20250430,20250331,1,1,1,,,12110355079.0,201093467.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,162142893.0,12473591439.0,8802837379.0,722978647.0,464991539.0,0.0,0.0,0.0,0.0,0.0,483805846.0,10474613411.0,1998978028.0,41263509.0,0.0,0.0,7749949.0,0.0,49013458.0,3170409591.0,27000000.0,0.0,924717.0,0.0,3198334308.0,-3149320850.0,11462136823.0,,0.0,11533136823.0,,8449586307.0,493702527.0,144915094.0,205808219.0,9149097053.0,2384039770.0,209.0,1233697157.0,11831504924.0,13065202081.0,71000000.0,71000000.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0
601766.SH,20250430,20250430,20250331,1,1,1,,,49552955000.0,558239000.0,104277000.0,,,,,,,,,,,529375000.0,50744846000.0,39274250000.0,8143570000.0,4860530000.0,,,,,,3500940000.0,55779290000.0,-5034444000.0,,13918190000.0,172812000.0,83568000.0,,14174570000.0,1162095000.0,21140235000.0,,,,22302330000.0,-8127760000.0,1994469000.0,,,1994472000.0,,1226133000.0,492726000.0,258928000.0,99315000.0,1818174000.0,176298000.0,92204000.0,-12893702000.0,46553111000.0,33659409000.0,3000.0,3000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
688563.SH,20250430,20250430,20250331,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,121893046.5,,,,,,,11325698.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600031.SH,20250430,20250430,20250331,1,1,1,,,20591901000.0,1222455000.0,,,95000000.0,,,,,129163000.0,,,,669256000.0,23347456000.0,13458280000.0,3236630000.0,977097000.0,,,,54263000.0,,1208495000.0,18934765000.0,4412691000.0,,217512000.0,497887000.0,81865000.0,,797264000.0,470501000.0,4747385000.0,,78969000.0,,5296855000.0,-4499591000.0,3711697000.0,,,3815325000.0,,7025487000.0,183770000.0,,388712000.0,7597969000.0,-3782644000.0,20377000.0,-3849167000.0,11576469000.0,7727302000.0,103628000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
688169.SH,20250430,20250430,20250331,1,1,1,,,4474831421.0,272773658.0,,,,,,,,,,,,14724768.0,4762329847.0,4090356908.0,393859893.0,276032284.0,,,,,,44267496.0,4804516581.0,-42186734.0,,1730407874.0,51143788.0,24582.0,,1781576244.0,116301547.0,1712751351.0,,,,1829052898.0,-47476654.0,297347500.0,,,297347500.0,-731624904.085,13000000.0,,,21788464.0,34788464.0,262559036.0,15769657.0,188665305.0,1446262724.0,1634928029.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
002678.SZ,20250430,20250430,20250331,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,-70273837.06,,,,,,,1368966.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688017.SH,20250430,20250430,20250331,1,1,1,,,65828430.9,821387.6,,,,,,,,,,,,12672732.59,79322551.09,21701959.63,32187674.89,3291126.13,,,,,,4991762.95,62172523.6,17150027.49,,501000000.0,-182086.77,,,500817913.23,19030936.81,2008961546.0,,,,2027992482.81,-1527174569.58,351000000.0,,,351000000.0,,54489642.84,1775461.04,,2424867.89,58689971.77,292310028.23,164460.9,-1217550052.96,1524698032.85,307147979.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
600378.SH,20250430,20250430,20250331,1,1,1,,,2873180628.4,27262917.64,,,,,,,,,,,,294349073.51,3194792619.55,1813884217.21,801180612.13,161745170.33,,,,,,557777114.96,3334587114.63,-139794495.08,408362.0,139567.1,5015232.4,517836.66,,6080998.16,426135205.03,25705740.0,,5379917.61,,457220862.64,-451139864.48,2171466299.28,,55547625.15,2227013924.43,,2183759052.45,22061526.93,,36435138.87,2242255718.25,-15241793.82,3176657.67,-602999495.71,5270706008.63,4667706512.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
600801.SH,20250430,20250430,20250331,1,1,1,,,5894619748.0,8986434.0,,,,,,,,,,,,241241723.0,6144847905.0,4181894957.0,767639983.0,891280733.0,,,,,,410189822.0,6251005495.0,-106157590.0,23800000.0,100000000.0,1710808.0,182752589.0,,308263397.0,641517062.0,130000000.0,1210159911.0,178340668.0,,2160017641.0,-1851754244.0,1904185559.0,,309330422.0,2213515981.0,,496471848.0,392140742.0,,104607172.0,993219762.0,1220296219.0,-26844121.0,-764459736.0,6219040331.0,5454580595.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
601186.SH,20250430,20250430,20250331,1,1,1,,,275509314000.0,517422000.0,-852322000.0,,,,,,,,,,,2873059000.0,278047473000.0,282760385000.0,21989279000.0,8828528000.0,,-473395000.0,,,,3889206000.0,316994003000.0,-38946530000.0,43351000.0,2678917000.0,70296000.0,124801000.0,,2917365000.0,5876602000.0,7646406000.0,,,,13523008000.0,-10605643000.0,116681774000.0,,,118631004000.0,-54285447189.9725,82274414000.0,5057715000.0,652533000.0,3485171000.0,90817300000.0,27813704000.0,-186035000.0,-21924504000.0,167371620000.0,145447116000.0,1949230000.0,150551000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
601136.SH,20250430,20250430,20250331,4,1,1,,,,,,,,,,,,385981190.29,,800000000.0,3525768626.85,148540703.58,4860290520.72,,225860840.42,79585625.14,,,,207628551.39,,185112099.25,5526961152.22,-666670631.5,,1728557586.3,163785191.78,11331.91,,1892354109.99,5542516.04,2355525718.4,,,,2361068234.44,-468714124.45,,2365540000.0,,2365540000.0,,1772680000.0,128415006.33,,22192182.63,1923287188.96,442252811.04,-45407.33,-693177352.24,9921322415.45,9228145063.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
603885.SH,20250430,20250430,20250331,1,1,1,,,6290612099.7,184036066.67,,,,,,,,,,,,523928160.8,6998576327.17,3389579911.72,1221507278.46,495619854.11,,,,,,338595972.65,5445303016.94,1553273310.23,434931639.19,11712796.98,254826.23,180058.33,,447079320.73,1298001.95,,,,,1298001.95,445781318.78,3997855751.22,,,3997855751.22,-4120299331.626,3696236229.62,107502937.96,,1654322377.4,5458061544.98,-1460205793.76,-7999089.59,530849745.66,1350610372.67,1881460118.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
600519.SH,20250430,20250430,20250331,1,1,1,,,56144062118.93,,-8012747752.04,,,,,,,763757661.18,,,,1689179261.8,50584251289.87,2663148395.47,7662338317.82,22168159368.57,-575715067.22,10297395362.38,,33147052.55,,1126582213.92,41775055643.49,8809195646.38,1691980.7,245136000.0,32397280.0,7752.0,,279233012.7,901104348.81,,,2350617.67,,903454966.48,-624221953.78,,,,,,,,,1607488478.75,1607488478.75,-1607488478.75,832584.65,6578317798.5,169970089257.83,176548407056.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
601939.SH,20250430,20250430,20250331,2,1,1,83742000000.0,,,,1673098000000.0,,,,,,,287989000000.0,,17479000000.0,,73731000000.0,2772950000000.0,,33508000000.0,43053000000.0,1196453000000.0,56907000000.0,,186122000000.0,,195167000000.0,2051883000000.0,721067000000.0,,644163000000.0,67861000000.0,290000000.0,,712348000000.0,2872000000.0,1213952000000.0,,,,1217426000000.0,-505078000000.0,,41500000000.0,,41500000000.0,,5000000000.0,55166000000.0,,1629000000.0,61795000000.0,-20295000000.0,-1309000000.0,194385000000.0,569448000000.0,763833000000.0,,,,-19000000.0,,,,,,-28000000.0,,2716000000.0,,,,,-1523029000000.0,2174427000000.0,,721067000000.0,,,,194385000000.0,33030000000.0,,48156000000.0,,,763833000000.0,569448000000.0,,,0.0
688065.SH,20250430,20250430,20250331,1,1,1,,,701043331.96,3227370.88,,,,,,,,,,,,40493663.64,744764366.48,471745419.75,74582687.95,88273525.68,,,,,,22673346.19,657274979.57,87489386.91,,,,,,,279727020.78,25500000.0,,,,305227020.78,-305227020.78,378897583.32,,,6293622576.95,,615493800.0,12871162.17,,,628364962.17,5665257614.78,2366523.99,5449886504.9,5185964713.12,10635851218.02,5914724993.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
600153.SH,20250430,20250430,20250331,1,1,1,,,169213958903.53,1078710674.03,,,,,,,,,,,,21262610870.91,191555280448.47,163405251759.89,3544034109.07,5291591278.02,,,,,,25045347600.74,197286224747.72,-5730944299.25,1409208623.05,3123043010.03,42507251.93,37976464.86,,4612735349.87,414746090.72,4880159481.06,,5727913363.23,,11022818935.01,-6410083585.14,65078861116.58,,3445808857.47,69652731236.58,,29183426968.34,3403900484.37,77507847.96,9666835659.56,42254163112.27,27398568124.31,194039464.95,15451579704.87,85630473190.07,101082052894.94,1128061262.53,1128061262.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
688506.SH,20250430,20250430,20250331,1,1,1,,,84915418.34,10042314.81,,,,,,,,,,,,88731537.05,183689270.2,75820390.54,201852112.05,9038260.96,,,,,,386816933.38,673527696.93,-489838426.73,238444415.08,,,30000.0,,238474415.08,28620134.2,,,,,28620134.2,209854280.88,1010000000.0,,,1010000000.0,,238300000.0,15401139.04,,17324306.53,271025445.57,738974554.43,-5886780.24,453103628.34,3207998283.72,3661101912.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
601066.SH,20250430,20250430,20250331,4,1,1,,,,,,,,,,,,5932061971.22,,700000000.0,16375991844.58,3010021952.72,38510008204.01,,1776560993.25,1044464674.3,,,,1690572604.8,,6286751214.61,17580617291.19,20929390912.82,654620.82,,,,,654620.82,39839055.72,21916650653.3,,,,21956489709.02,-21955835088.2,15200811462.36,15819783140.44,,33120594602.8,,25470896197.12,1472000709.71,13210416.3,179867628.79,32122764535.62,997830067.18,35710985.59,7096877.39,167975957959.17,167983054836.56,2100000000.0,,,,,,,,,,,,,,,,,,,,,,,,,12491932435.49,,,,,,,,1.0
