ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,end_type,basic_eps,diluted_eps,total_revenue,revenue,int_income,prem_earned,comm_income,n_commis_income,n_oth_income,n_oth_b_income,prem_income,out_prem,une_prem_reser,reins_income,n_sec_tb_income,n_sec_uw_income,n_asset_mg_income,oth_b_income,fv_value_chg_gain,invest_income,ass_invest_income,forex_gain,total_cogs,oper_cost,int_exp,comm_exp,biz_tax_surchg,sell_exp,admin_exp,fin_exp,assets_impair_loss,prem_refund,compens_payout,reser_insur_liab,div_payt,reins_exp,oper_exp,compens_payout_refu,insur_reser_refu,reins_cost_refund,other_bus_cost,operate_profit,non_oper_income,non_oper_exp,nca_disploss,total_profit,income_tax,n_income,n_income_attr_p,minority_gain,oth_compr_income,t_compr_income,compr_inc_attr_p,compr_inc_attr_m_s,ebit,ebitda,insurance_exp,undist_profit,distable_profit,rd_exp,fin_exp_int_exp,fin_exp_int_inc,transfer_surplus_rese,transfer_housing_imprest,transfer_oth,adj_lossgain,withdra_legal_surplus,withdra_legal_pubfund,withdra_biz_devfund,withdra_rese_fund,withdra_oth_ersu,workers_welfare,distr_profit_shrhder,prfshare_payable_dvd,comshare_payable_dvd,capit_comstock_div,continued_net_profit,update_flag
002568.SZ,20250827,20250827.0,20250630,1.0,1.0,2.0,0.38,0.38,1488980039.73,1488980039.73,,,,,,,,,,,,,,,,304746.2,,,1000407140.24,441715344.15,,,90630107.97,300903053.82,114798471.27,11707645.08,,,,,,,,,,,,527535042.18,5243331.56,528662.44,,532249711.3,143104802.72,389144908.58,389081512.16,63396.42,,389144908.58,389081512.16,63396.42,,,,,,43600823.75,33759711.3,23079069.71,,,,,,,,,,,,,,,389144908.58,0.0
600157.SH,20250827,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353625874.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601231.SH,20250827,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750474848.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002444.SZ,20250827,20250827.0,20250630,1.0,1.0,2.0,1.0656,1.0656,7027498063.33,7027498063.33,0.0,0.0,0.0,,,,,,,,,,,,-3375845.39,352716809.81,342454178.2,0.0,5876852956.61,4782192936.27,0.0,0.0,23051557.45,504397681.41,462376585.22,-88763892.14,-17371693.03,0.0,0.0,0.0,0.0,,,,,,,1521969287.44,338048.17,3424647.58,,1518882688.03,205715188.28,1313167499.75,1272861836.46,40305663.29,250245467.61,1563412967.36,1525039532.33,38373435.03,1094682243.3,1299170829.7,,,,175033091.54,21765788.54,63236372.43,,,,,,,,,,,,,,,1313167499.75,1.0
300002.SZ,20250827,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,612397440.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000848.SZ,20250827,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328953842.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603605.SH,20250827,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999114965.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600851.SH,20250827,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121997821.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600956.SH,20250827,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2033428242.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601212.SH,20250827,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,764883339.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000566.SZ,20250827,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-167996296.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000559.SZ,20250827,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576160132.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000553.SZ,20250827,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-132243000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600585.SH,20250827,20250827.0,20250630,1.0,1.0,2.0,0.83,0.83,41291785084.0,41291785084.0,,,,,,,,,,,,,,,-72331161.0,362080958.0,284708853.0,,36121708471.0,30886581334.0,,,519742951.0,1634827894.0,2965172413.0,-494790044.0,-296656949.0,,,,,,,,,,,5741831985.0,234611781.0,140084919.0,,5836358847.0,1440813045.0,4395545802.0,4367868080.0,27677722.0,270901263.0,4666447065.0,4637488112.0,28958953.0,5251071757.0,9552887378.0,,,,308663420.0,332477166.0,999467151.0,,,,,,,,,,,,,,,4395545802.0,1.0
603000.SH,20250827,20250827.0,20250630,1.0,1.0,2.0,-0.0046,-0.0046,720613940.1,720613940.1,,,,,,,,,,,,,,,2517449.99,12081693.66,-28771895.33,,732140831.23,441413848.5,,,8161913.09,127165587.06,110121860.87,-5392287.25,-33218.14,,,,,,,,,,,6709310.97,998619.04,7678485.3,,29444.71,6594167.78,-6564723.07,-5113711.64,-1451011.43,7681997.47,1117274.4,2568285.83,-1451011.43,,,,,,44759138.76,3216390.82,8718941.45,,,,,,,,,,,,,,,-6564723.07,0.0
600606.SH,20250827,20250827.0,20250630,1.0,1.0,2.0,-0.25,-0.25,94689294987.22,94495628041.54,183739955.66,,9926990.02,,,,,,,,,,,,113739940.24,-161295809.33,-85568387.86,40681613.98,97671408426.75,86808110395.79,37936953.48,5028097.06,1987514952.28,959046007.07,2724887289.88,3693079197.96,-954459333.02,,,,,,,,,,,-2924894467.05,40521042.41,702270727.01,,-3586644151.65,451467077.3,-4038111228.95,-3506318898.87,-531792330.08,112050840.72,-3926060388.23,-3409358843.38,-516701544.85,779897798.66,2403355849.36,,,,428606150.01,3668379051.74,89885307.98,,,,,,,,,,,,,,,-4038111228.95,1.0
002624.SZ,20250827,20250827.0,20250630,1.0,1.0,2.0,0.27,0.27,3690992631.88,3690992631.88,,,,,,,,,,,,,,,4560296.03,191982057.46,-862596.37,,3226886144.92,1598970559.7,,,12107383.96,329799545.99,335595878.5,-33352688.82,-9997558.94,,,,,,,,,,,703890825.69,7314383.89,3047514.86,,708157694.72,200857770.47,507299924.25,503205318.94,4094605.31,58862561.4,566162485.65,561506347.37,4656138.28,474379322.83,602479536.45,,,,942200217.22,14079734.41,46371924.11,,,,,,,,,,,,,,,507299924.25,1.0
000008.SZ,20250827,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-92988986.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300718.SZ,20250827,20250827.0,20250630,1.0,1.0,2.0,0.42,0.42,618430700.08,618430700.08,,,,,,,,,,,,,,,-1530348.53,10822610.29,-20998.62,,476010855.63,404795409.63,,,6389197.56,13941458.48,37869330.21,-13404660.47,,,,,,,,,,,,156077327.25,51199.92,1280333.83,,154848193.34,24358691.34,130489502.0,126055501.51,4434000.49,-3708.92,130485793.08,126051792.59,4434000.49,132690548.1,168773274.56,,,,25346689.95,1598026.62,1090571.9,,,,,,,,,,,,,,,130489502.0,1.0
000550.SZ,20250827,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,816194334.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
001391.SZ,20250827,20250827.0,20250630,1.0,1.0,2.0,0.1,0.1,10934862787.0,10934862787.0,,,,,,,,,,,,,,,,64589.0,64589.0,,9545588051.0,9134515108.0,,,42480488.0,194580773.0,196225948.0,-28288788.0,,,,,,,,,,,,1653128847.0,1732303.0,358735.0,,1654502415.0,414455541.0,1240046874.0,1240177109.0,-130235.0,-2285375.0,1237761499.0,1237941827.0,-180328.0,1624575303.0,1766713747.0,,,,4668122.0,5267221.0,35556969.0,,,,,,,,,,,,,,,1240046874.0,1.0
688303.SH,20250827,20250827.0,20250630,1.0,1.0,2.0,-0.53,-0.53,1470112738.16,1470112738.16,,,,,,,,,,,,,,,10371233.51,80285163.45,,,2848180347.95,1970699344.14,,,34126375.74,7536764.64,143805483.85,7700336.38,-674858492.75,,,,,,,,,,,-1272160175.06,939916.37,23684758.51,,-1294905017.2,-148231429.98,-1146673587.22,-1146673587.22,,,-1146673587.22,-1146673587.22,,-1355116235.64,-487122596.57,,,,9453550.45,16995431.23,9189262.08,,,,,,,,,,,,,,,-1146673587.22,1.0
300015.SZ,20250827,20250827.0,20250630,1.0,1.0,2.0,0.2219,0.2219,11507127175.61,11507127175.61,,,,,,,,,,,,,,,33920943.02,7363206.85,,,8845976367.93,5919491266.64,,,25820398.98,1052502139.07,1559060198.23,48125359.91,-659244.46,,,,,,,,,,,2729551133.13,3579450.19,70144385.01,,2662986198.31,443315683.98,2219670514.33,2050956595.32,168713919.01,216116289.04,2435786803.37,2268583497.27,167203306.1,2730624028.96,3886823829.2,,,,154835276.41,136875553.88,41144113.18,,,,,,,,,,,,,,,2219670514.33,1.0
601888.SH,20250827,20250827.0,20250630,1.0,1.0,2.0,1.2566,1.2566,28150749967.59,28150749967.59,,,,,,,,,,,,,,,,-23176931.41,-20501345.56,,24492833393.65,18927132465.36,,,674449389.67,4261808229.81,856242999.39,-500513481.09,-233800045.57,,,,,,,,,,,3707988492.89,3497410.03,48006688.82,,3663479214.1,757122582.34,2906356631.76,2599752928.09,306603703.67,-308578958.7,2597777673.06,2288551687.41,309225985.65,3215373820.48,3915812614.22,,,,38466645.2,88191519.44,474027937.81,,,,,,,,,,,,,,,2906356631.76,1.0
600111.SH,20250827,20250827.0,20250630,1.0,1.0,2.0,0.2576,0.2576,18866094344.27,18866094344.27,,,,,,,,,,,,,,,-18415831.0,7301621.55,-5176346.83,,17465108551.64,16550190842.59,,,73726796.57,21981253.03,487625127.54,97066775.74,-17495876.55,,,,,,,,,,,1538094020.45,1133017.79,6259878.48,,1532967159.76,266942083.13,1266025076.63,931313511.79,334711564.84,16622516.74,1282647593.37,939018771.88,343628821.49,1631971387.35,2061757686.9,,,,152983683.31,125462715.74,32336491.22,,,,,,,,,,,,,,,1266025076.63,1.0
002432.SZ,20250827,20250827.0,20250630,1.0,1.0,2.0,2.1048,2.0962,765265184.21,765265184.21,,,,,,,,,,,,,,,733616951.84,391267595.65,,,912061641.27,258813949.77,,,1505858.83,199231881.02,293967905.08,-22052993.83,-10599732.01,,,,,,,,,,,981091127.85,462806.95,509942.05,,981043992.75,60868696.92,920175295.83,920173702.2,1593.63,361186484.93,1281361780.76,1280908978.65,452802.11,-166796279.78,-126676956.55,,,,166396386.62,54527455.57,75555419.19,,,,,,,,,,,,,,,920175295.83,1.0
601857.SH,20250827,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122274000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000977.SZ,20250827,20250827.0,20250630,1.0,1.0,2.0,0.5425,0.5425,80192433185.82,80192433185.82,,,,,,,,,,,,,,,128631.82,-1804494.79,-2044904.77,,79700122646.36,76546525251.4,,,91050240.59,631181593.4,356562412.54,90097164.81,-59960309.78,,,,,,,,,,,841227056.52,4116756.04,649994.32,,844693818.24,46595144.6,798098673.64,798644865.25,-546191.61,-23919271.79,774179401.85,774725593.46,-546191.61,932929829.64,1333712631.69,,,,1490466672.34,307254069.43,128837310.12,,,,,,,,,,,,,,,798098673.64,1.0
001213.SZ,20250827,20250827.0,20250630,1.0,1.0,2.0,0.08,0.08,5394709544.64,5394709544.64,,,,,,,,,,,,,,,,11101721.3,11101721.3,,4970442501.51,4892358356.35,,,9738652.08,1060273.46,96451945.7,-29991726.08,,,,,,,,,,,,436070294.28,11944989.75,1972794.11,,446042489.92,108098682.72,337943807.2,337943807.2,,26764.2,337970571.4,337970571.4,,394781960.43,817811073.58,,,,,3689107.99,33889240.73,,,,,,,,,,,,,,,337943807.2,1.0
300140.SZ,20250827,20250827.0,20250630,1.0,1.0,2.0,0.1758,0.1758,2956381373.42,2956381373.42,,,,,,,,,,,,,,,,4124969.22,4124969.22,,2382004852.79,1821124094.19,,,46355774.77,12013285.23,213880803.48,173647031.99,-21905858.52,,,,,,,,,,,660572557.43,8137471.57,2330504.18,,666379524.82,105701454.43,560678070.39,544929546.04,15748524.35,,560678070.39,544929546.04,15748524.35,851009169.67,1446382899.13,,,,29261441.37,192293038.53,18286953.28,,,,,,,,,,,,,,,560678070.39,1.0
002439.SZ,20250827,20250827.0,20250630,1.0,1.0,2.0,-0.0767,-0.0767,1132582026.18,1132582026.18,,,,,,,,,,,,,,,44019940.77,69282355.83,28779441.89,,1434862383.54,454071458.53,,,13860021.67,397811742.77,124013919.14,-10206202.46,-1179145.2,,,,,,,,,,,-120646233.51,397205.1,5788280.03,,-126037308.44,-29554471.45,-96482836.99,-93350044.62,-3132792.37,-1214025.25,-97696862.24,-94564069.87,-3132792.37,-244595320.36,-109167032.93,,,,430750728.93,793112.77,11344670.27,,,,,,,,,,,,,,,-96482836.99,1.0
002065.SZ,20250827,20250827.0,20250630,1.0,1.0,2.0,0.076,0.076,5622158106.35,5622158106.35,,,,,,,,,,,,,,,50032292.37,7657840.95,632495.25,,5462444217.84,4485967336.76,,,17212875.19,166571332.53,323889330.53,91525449.97,31317658.11,,,,,,,,,,,278399482.22,248849.04,374246.11,,278274085.15,7403872.77,270870212.38,243771100.81,27099111.57,-597452.28,270272760.1,243173648.53,27099111.57,279258749.1,358886268.15,,,,472746695.94,96580775.45,8319804.23,,,,,,,,,,,,,,,270870212.38,1.0
300308.SZ,20250827,20250827.0,20250630,1.0,1.0,2.0,3.64,3.6,14789074837.8,14789074837.8,,,,,,,,,,,,,,,-824406.22,65854820.32,58686649.74,,10002977895.7,8972966839.76,,,44957768.74,101087782.94,290629849.92,-39353732.96,-51972611.83,,,,,,,,,,,4877224013.35,4096556.98,182047.58,,4881138522.75,638681032.43,4242457490.32,3995115384.7,247342105.62,-14049454.49,4228408035.83,3984446048.24,243961987.59,4779177834.4,5184427645.35,,,,585616998.59,33758301.45,110556134.68,,,,,,,,,,,,,,,4242457490.32,1.0
002384.SZ,20250827,20250827.0,20250630,1.0,1.0,2.0,0.45,0.45,16955163898.89,16955163898.89,,,,,,,,,,,,,,,2536226.77,-6702003.08,-4073896.56,,16116153603.44,14650499235.9,,,63725956.0,157942605.07,547561939.49,29546958.47,-89174069.11,,,,,,,,,,,961199707.53,5619440.36,6326490.28,,960492657.61,201934636.13,758558021.48,758005980.61,552040.87,112697346.88,871255368.36,870703327.49,552040.87,1012057404.66,2392793542.62,,,,581467466.93,198585725.04,113967483.54,,,,,,,,,,,,,,,758558021.48,1.0
600363.SH,20250827,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305273689.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000511.SZ,20250827,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-154580474.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600985.SH,20250827,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1096853001.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601598.SH,20250827,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2594810780.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600507.SH,20250827,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520424129.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600516.SH,20250827,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53029936.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603569.SH,20250827,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9652786.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600694.SH,20250827,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555065393.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600468.SH,20250827,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67274061.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600998.SH,20250827,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1987026930.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000931.SZ,20250827,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63447639.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688363.SH,20250827,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261036071.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603719.SH,20250827,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-111592724.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600562.SH,20250827,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408149270.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688608.SH,20250827,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325332265.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600388.SH,20250827,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520246335.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000917.SZ,20250827,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166643765.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688153.SH,20250827,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-22193207.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603920.SH,20250827,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432559703.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600770.SH,20250827,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31394125.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600425.SH,20250827,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153078153.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603806.SH,20250827,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543514471.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603528.SH,20250827,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9942049.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600300.SH,20250827,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157245540.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600307.SH,20250827,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-623304920.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600930.SH,20250827,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7613491623.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600600.SH,20250827,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5250345312.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603127.SH,20250827,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79855509.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000961.SZ,20250827,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2909067239.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601003.SH,20250827,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,698519278.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688256.SH,20250827,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1038452820.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600831.SH,20250827,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-337652381.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600977.SH,20250827,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-61232497.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600588.SH,20250827,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-994256650.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688728.SH,20250827,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15408899.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601969.SH,20250827,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336470650.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600497.SH,20250827,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1160537577.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600280.SH,20250827,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31017982.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601360.SH,20250827,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-200091000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601886.SH,20250827,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444309807.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600446.SH,20250827,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-31816435.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000898.SZ,20250827,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1086000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002155.SZ,20250826,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,797956840.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600704.SH,20250826,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3712631485.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600515.SH,20250826,20250826.0,20250630,1.0,1.0,2.0,0.0112,0.0112,2310576913.64,2310576913.64,,,,,,,,,,,,,,,382657.02,-11267667.2,-19573989.48,,2220844288.81,1436023727.08,,,139440810.1,75773983.92,297249758.21,244157717.53,,,,,,,,,,,,184040382.27,4287566.61,7935231.95,,180392716.93,23698169.9,156694547.03,127631764.24,29062782.79,-357817522.58,-201122975.55,-227214819.15,26091843.6,427547508.9,794006722.26,,,,,246377031.02,43124468.52,,,,,,,,,,,,,,,156694547.03,1.0
002475.SZ,20250826,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8182414567.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600525.SH,20250826,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-336391111.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002470.SZ,20250826,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16570286.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600141.SH,20250826,20250826.0,20250630,1.0,1.0,2.0,0.66,0.64,14619755152.72,14619755152.72,,,,,,,,,,,,,,,18579359.23,77705672.18,63321916.41,,13696506419.68,12216558297.95,,,224614316.83,177719349.61,219534578.86,182188609.03,-72138121.11,,,,,,,,,,,1124567084.22,4879307.13,39556884.27,,1089889507.08,301970763.48,787918743.6,726770755.72,61147987.88,21167183.83,809085927.43,738474785.52,70611141.91,1210566252.9,2480633111.98,,,,535255436.47,200583711.33,5955666.17,,,,,,,,,,,,,,,787918743.6,1.0
002821.SZ,20250826,20250826.0,20250630,1.0,1.0,2.0,1.68,1.68,3188306524.43,3188306524.43,,,,,,,,,,,,,,,11555109.39,21238598.43,-2693853.32,,2562773629.03,1801718244.8,,,25530922.59,90947673.61,378617455.91,-62326991.88,-13099417.83,,,,,,,,,,,701656668.55,2183.29,1559659.51,,700099192.33,86947689.96,613151502.37,617470251.27,-4318748.9,10614539.28,623766041.65,628084790.55,-4318748.9,606906058.45,878331047.3,,,,285748241.7,6261166.91,99652441.54,,,,,,,,,,,,,,,613151502.37,1.0
000768.SZ,20250826,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,820043786.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000049.SZ,20250826,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3170461.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603826.SH,20250826,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48536701.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002489.SZ,20250826,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,594472519.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600959.SH,20250826,20250826.0,20250630,1.0,1.0,2.0,0.04,0.04,4144081077.78,4144081077.78,,,,,,,,,,,,,,,5280311.77,144327181.67,104815251.34,,4227514026.21,3149729081.52,,,6674622.36,313764428.52,640971560.81,-8583517.29,-43069828.76,,,,,,,,,,,75751499.99,167255552.69,1583531.49,,241423521.19,856851.14,240566670.05,202670637.62,37896032.43,4548810.0,245115480.05,207219447.62,37896032.43,-39898463.1,868415361.65,,,,48673515.07,55411522.79,70012306.57,,,,,,,,,,,,,,,240566670.05,1.0
