ts_code,ann_date,end_date,operate_profit,f_ann_date,report_type,revenue,oper_cost,biz_tax_surchg,sell_exp,admin_exp,fin_exp,invest_income
600483.SH,20260423,20251231,4405844579.07,,,,,,,,,
300292.SZ,20260423,20251231,140879713.84,,,,,,,,,
002041.SZ,20260423,20251231,131138602.46,,,,,,,,,
603421.SH,20260423,20251231,-632653412.02,,,,,,,,,
600744.SH,20260423,20251231,187982284.96,,,,,,,,,
920651.BJ,20260423,20251231,89181708.14,,,,,,,,,
300530.SZ,20260423,20251231,-131451290.09,,,,,,,,,
301315.SZ,20260423,20251231,32419344.04,,,,,,,,,
300558.SZ,20260423,20251231,418382880.55,,,,,,,,,
002265.SZ,20260423,20251231,254571134.05,,,,,,,,,
688191.SH,20260423,20251231,60910889.65,,,,,,,,,
920179.BJ,20260423,20251231,31009199.38,,,,,,,,,
600718.SH,20260423,20251231,-340115595.0,,,,,,,,,
600186.SH,20260423,20251231,395543850.29,,,,,,,,,
001301.SZ,20260422,20251231,1142711870.38,,,,,,,,,
002774.SZ,20260422,20251231,106195653.38,,,,,,,,,
000070.SZ,20260422,20251231,-334762571.41,,,,,,,,,
603131.SH,20260422,20251231,-3955050.55,,,,,,,,,
300148.SZ,20260422,20251231,91660322.76,,,,,,,,,
000759.SZ,20260422,20251231,-745121877.62,,,,,,,,,
001333.SZ,20260422,20251231,130242881.07,,,,,,,,,
300993.SZ,20260422,20251231,172896724.68,,,,,,,,,
601016.SH,20260422,20251231,831658687.78,,,,,,,,,
605003.SH,20260422,20251231,86361751.09,,,,,,,,,
688162.SH,20260422,20251231,108885436.44,,,,,,,,,
603086.SH,20260422,20251231,155523901.01,,,,,,,,,
600869.SH,20260422,20251231,65275746.51,,,,,,,,,
600810.SH,20260422,20251231,-138989508.6,,,,,,,,,
301098.SZ,20260422,20251231,-252523500.48,,,,,,,,,
301528.SZ,20260422,20251231,72428747.88,,,,,,,,,
000766.SZ,20260422,20251231,43422447.34,,,,,,,,,
002108.SZ,20260422,20251231,182944616.71,,,,,,,,,
600515.SH,20260422,20251231,150881332.47,,,,,,,,,
002596.SZ,20260422,20251231,-207430879.28,,,,,,,,,
300244.SZ,20260422,20251231,281315361.51,,,,,,,,,
002549.SZ,20260422,20251231,68639317.19,,,,,,,,,
300247.SZ,20260422,20251231,145394327.09,,,,,,,,,
300232.SZ,20260422,20251231,116724535.89,,,,,,,,,
688136.SH,20260422,20251231,168110667.57,,,,,,,,,
002522.SZ,20260422,20251231,35777897.9,,,,,,,,,
688359.SH,20260422,20251231,-78770997.48,,,,,,,,,
300858.SZ,20260422,20251231,104603445.4,,,,,,,,,
300339.SZ,20260422,20251231,123783129.38,,,,,,,,,
002735.SZ,20260422,20251231,-153523157.55,,,,,,,,,
000060.SZ,20260422,20251231,1140447977.29,,,,,,,,,
300545.SZ,20260422,20251231,139198208.98,,,,,,,,,
300796.SZ,20260422,20251231,4207846.85,,,,,,,,,
002481.SZ,20260422,20251231,40262227.42,,,,,,,,,
603070.SH,20260422,20251231,103483610.18,,,,,,,,,
601952.SH,20260422,20251231,602754845.69,,,,,,,,,
601133.SH,20260422,20251231,287728375.43,,,,,,,,,
600382.SH,20260422,20251231,322498770.2,,,,,,,,,
301678.SZ,20260422,20251231,137426933.2,,,,,,,,,
002685.SZ,20260422,20251231,3495537.35,,,,,,,,,
605001.SH,20260422,20251231,107310490.54,,,,,,,,,
603856.SH,20260422,20251231,265470586.35,,,,,,,,,
688386.SH,20260422,20251231,144990678.72,,,,,,,,,
600595.SH,20260422,20251231,1834772748.72,,,,,,,,,
605167.SH,20260422,20251231,252421141.98,,,,,,,,,
300016.SZ,20260422,20251231,110277745.08,,,,,,,,,
688719.SH,20260422,20251231,-67108755.02,,,,,,,,,
603618.SH,20260422,20251231,-284768211.05,,,,,,,,,
300065.SZ,20260422,20251231,36011086.24,,,,,,,,,
605158.SH,20260422,20251231,76960284.74,,,,,,,,,
920000.BJ,20260422,20251231,77893299.08,,,,,,,,,
300025.SZ,20260422,20251231,-145791901.65,,,,,,,,,
688311.SH,20260422,20251231,-35356454.94,,,,,,,,,
920855.BJ,20260422,20251231,40204696.7,,,,,,,,,
301550.SZ,20260422,20251231,193697623.07,,,,,,,,,
002795.SZ,20260422,20251231,-139308135.51,,,,,,,,,
301287.SZ,20260422,20251231,83984107.8,,,,,,,,,
301629.SZ,20260422,20251231,48626452.87,,,,,,,,,
688039.SH,20260422,20251231,-117332552.82,,,,,,,,,
301469.SZ,20260422,20251231,90892007.0,,,,,,,,,
301319.SZ,20260422,20251231,93501457.97,,,,,,,,,
002631.SZ,20260422,20251231,-209795509.24,,,,,,,,,
300437.SZ,20260422,20251231,-43616523.02,,,,,,,,,
002141.SZ,20260422,20251231,-217880.94,,,,,,,,,
002991.SZ,20260422,20251231,243451990.6,,,,,,,,,
603339.SH,20260422,20251231,172308933.09,,,,,,,,,
300710.SZ,20260422,20251231,-26980062.56,,,,,,,,,
603687.SH,20260422,20251231,159155330.38,,,,,,,,,
920509.BJ,20260422,20251231,75584019.29,,,,,,,,,
300890.SZ,20260422,20251231,47098536.2,,,,,,,,,
000025.SZ,20260422,20251231,172169866.27,,,,,,,,,
688059.SH,20260422,20251231,211220690.46,,,,,,,,,
920245.BJ,20260422,20251231,15322024.58,,,,,,,,,
688267.SH,20260422,20251231,235408419.65,,,,,,,,,
603605.SH,20260422,20251231,1875936976.27,,,,,,,,,
688198.SH,20260422,20251231,211992337.62,,,,,,,,,
688372.SH,20260422,20251231,319217906.33,,,,,,,,,
603969.SH,20260422,20251231,484038455.63,,,,,,,,,
600925.SH,20260422,20251231,1230800521.59,,,,,,,,,
603181.SH,20260422,20251231,499514495.26,,,,,,,,,
300398.SZ,20260422,20251231,472213580.38,,,,,,,,,
601311.SH,20260422,20251231,958528650.67,,,,,,,,,
605368.SH,20260422,20251231,381267527.54,,,,,,,,,
688619.SH,20260422,20251231,-216823253.75,,,,,,,,,
300725.SZ,20260422,20251231,210483173.08,,,,,,,,,
603638.SH,20260422,20251231,478996860.31,,,,,,,,,
300761.SZ,20260422,20251231,613121667.19,,,,,,,,,
300197.SZ,20260422,20251231,-2156608207.7,,,,,,,,,
600792.SH,20260422,20251231,-472344641.83,,,,,,,,,
002340.SZ,20260422,20251231,2048925646.2,,,,,,,,,
688789.SH,20260422,20251231,626895665.26,,,,,,,,,
603380.SH,20260422,20251231,260988039.46,,,,,,,,,
300187.SZ,20260422,20251231,127838535.02,,,,,,,,,
605169.SH,20260422,20251231,149732141.85,,,,,,,,,
300667.SZ,20260422,20251231,-106115163.79,,,,,,,,,
002391.SZ,20260422,20251231,40964717.33,,,,,,,,,
300955.SZ,20260422,20251231,-47914375.19,,,,,,,,,
000030.SZ,20260422,20251231,992618766.17,,,,,,,,,
301225.SZ,20260422,20251231,152224761.54,,,,,,,,,
600589.SH,20260422,20251231,-725505.05,,,,,,,,,
301293.SZ,20260422,20251231,133863949.39,,,,,,,,,
600596.SH,20260422,20251231,325874951.2,,,,,,,,,
000661.SZ,20260422,20251231,393326871.85,,,,,,,,,
301099.SZ,20260422,20251231,205155978.42,,,,,,,,,
300573.SZ,20260422,20251231,822222229.31,,,,,,,,,
000913.SZ,20260422,20251231,1197275582.32,,,,,,,,,
002637.SZ,20260422,20251231,303100280.28,,,,,,,,,
688186.SH,20260422,20251231,282837493.96,,,,,,,,,
300546.SZ,20260422,20251231,43292409.74,,,,,,,,,
002247.SZ,20260422,20251231,56440102.05,,,,,,,,,
603848.SH,20260422,20251231,232738200.81,,,,,,,,,
603237.SH,20260422,20251231,161642151.65,,,,,,,,,
002588.SZ,20260422,20251231,1262083920.33,,,,,,,,,
603686.SH,20260422,20251231,315794910.69,,,,,,,,,
002846.SZ,20260422,20251231,40488358.4,,,,,,,,,
300892.SZ,20260422,20251231,11112351.99,,,,,,,,,
688300.SH,20260422,20251231,335478134.23,,,,,,,,,
301368.SZ,20260422,20251231,-33726605.06,,,,,,,,,
002942.SZ,20260422,20251231,106112537.41,,,,,,,,,
000782.SZ,20260422,20251231,-169260173.57,,,,,,,,,
603890.SH,20260422,20251231,340954343.18,,,,,,,,,
920943.BJ,20260422,20251231,89341548.0,,,,,,,,,
300498.SZ,20260422,20251231,5831423803.68,,,,,,,,,
300698.SZ,20260422,20251231,52909999.15,,,,,,,,,
688549.SH,20260422,20251231,-23043592.21,,,,,,,,,
603518.SH,20260422,20251231,300058515.53,,,,,,,,,
300251.SZ,20260422,20251231,1977158796.33,,,,,,,,,
300496.SZ,20260422,20251231,536780314.51,,,,,,,,,
300113.SZ,20260422,20251231,496787775.24,,,,,,,,,
688276.SH,20260422,20251231,-332325649.25,,,,,,,,,
300270.SZ,20260422,20251231,-66065360.56,,,,,,,,,
301221.SZ,20260422,20251231,81564985.45,,,,,,,,,
002069.SZ,20260422,20251231,11263928.74,,,,,,,,,
002163.SZ,20260422,20251231,-453644899.53,,,,,,,,,
688513.SH,20260422,20251231,314630247.51,,,,,,,,,
300111.SZ,20260422,20251231,-4661211.79,,,,,,,,,
600873.SH,20260422,20251231,2909062330.41,,,,,,,,,
300970.SZ,20260422,20251231,123860193.54,,,,,,,,,
600851.SH,20260422,20251231,206127270.93,,,,,,,,,
688611.SH,20260422,20251231,-4044310.44,,,,,,,,,
300936.SZ,20260422,20251231,-1068638.74,,,,,,,,,
000426.SZ,20260422,20251231,2118072673.16,,,,,,,,,
300257.SZ,20260422,20251231,442632973.25,,,,,,,,,
688080.SH,20260422,20251231,177543010.04,,,,,,,,,
920925.BJ,20260422,20251231,15660848.52,,,,,,,,,
300870.SZ,20260422,20251231,274622255.31,,,,,,,,,
600288.SH,20260422,20251231,145767936.31,,,,,,,,,
603209.SH,20260422,20251231,348337167.29,,,,,,,,,
002238.SZ,20260422,20251231,-199437470.14,,,,,,,,,
300041.SZ,20260422,20251231,276432336.37,,,,,,,,,
603298.SH,20260422,20251231,2602058617.3,,,,,,,,,
300888.SZ,20260422,20251231,1067678099.51,,,,,,,,,
300185.SZ,20260422,20251231,120305098.06,,,,,,,,,
600301.SH,20260422,20251231,1515866133.63,,,,,,,,,
603719.SH,20260422,20251231,-179799432.35,,,,,,,,,
920237.BJ,20260422,20251231,47894550.57,,,,,,,,,
688260.SH,20260422,20251231,-247422489.98,,,,,,,,,
600468.SH,20260422,20251231,101875953.3,,,,,,,,,
688552.SH,20260422,20251231,24187839.57,,,,,,,,,
002645.SZ,20260422,20251231,243160875.92,,,,,,,,,
002219.SZ,20260422,20251231,85322257.72,,,,,,,,,
300829.SZ,20260422,20251231,120617628.45,,,,,,,,,
688378.SH,20260422,20251231,83847219.44,,,,,,,,,
300952.SZ,20260422,20251231,131283871.71,,,,,,,,,
300553.SZ,20260422,20251231,22264190.57,,,,,,,,,
600509.SH,20260422,20251231,295644129.73,,,,,,,,,
002526.SZ,20260422,20251231,118280029.44,,,,,,,,,
300578.SZ,20260422,20251231,-14586816.56,,,,,,,,,
920092.BJ,20260422,20251231,-45221287.76,,,,,,,,,
300045.SZ,20260422,20251231,-77290112.66,,,,,,,,,
920953.BJ,20260422,20251231,73942614.91,,,,,,,,,
000586.SZ,20260422,20251231,6142284.43,,,,,,,,,
920541.BJ,20260422,20251231,80191508.98,,,,,,,,,
603897.SH,20260422,20251231,397775745.74,,,,,,,,,
300466.SZ,20260422,20251231,-35841451.38,,,,,,,,,
002298.SZ,20260422,20251231,-228803384.47,,,,,,,,,
603917.SH,20260422,20251231,31046197.89,,,,,,,,,
300628.SZ,20260422,20251231,2838352312.53,,,,,,,,,
603150.SH,20260422,20251231,129838997.69,,,,,,,,,
002983.SZ,20260422,20251231,135855820.27,,,,,,,,,
002384.SZ,20260422,20251231,1268880792.11,,,,,,,,,
300601.SZ,20260422,20251231,38069305.12,,,,,,,,,
000534.SZ,20260421,20251231,199104924.39,,,,,,,,,
300575.SZ,20260421,20251231,-183998089.57,,,,,,,,,
600143.SH,20260421,20251231,1388897863.42,,,,,,,,,
603887.SH,20260421,20251231,-28256863.5,,,,,,,,,
002390.SZ,20260421,20251231,237278026.84,,,,,,,,,
002608.SZ,20260421,20251231,5612639037.77,,,,,,,,,
001338.SZ,20260421,20251231,241380809.98,,,,,,,,,
002837.SZ,20260421,20251231,590359558.6,,,,,,,,,
300690.SZ,20260421,20251231,184021482.17,,,,,,,,,
600513.SH,20260421,20251231,-10398904.6,,,,,,,,,
300026.SZ,20260421,20251231,104117043.63,,,,,,,,,
688448.SH,20260421,20251231,3966670.02,,,,,,,,,
601789.SH,20260421,20251231,306156980.25,,,,,,,,,
000875.SZ,20260421,20251231,1502850704.3,,,,,,,,,
002559.SZ,20260421,20251231,85045938.91,,,,,,,,,
000636.SZ,20260421,20251231,309138765.88,,,,,,,,,
603035.SH,20260421,20251231,366040602.19,,,,,,,,,
600930.SH,20260421,20251231,9248935958.0,,,,,,,,,
600883.SH,20260421,20251231,23265395.34,,,,,,,,,
002186.SZ,20260421,20251231,11629877.33,,,,,,,,,
002489.SZ,20260421,20251231,593218313.88,,,,,,,,,
603151.SH,20260421,20251231,136916810.17,,,,,,,,,
300435.SZ,20260421,20251231,549080171.47,,,,,,,,,
002890.SZ,20260421,20251231,10033391.9,,,,,,,,,
688182.SH,20260421,20251231,141096090.89,,,,,,,,,
000690.SZ,20260421,20251231,1361977566.36,,,,,,,,,
603071.SH,20260421,20251231,995753732.86,,,,,,,,,
301399.SZ,20260421,20251231,35092462.74,,,,,,,,,
300593.SZ,20260421,20251231,-202243495.05,,,,,,,,,
600782.SH,20260421,20251231,264216100.52,,,,,,,,,
300240.SZ,20260421,20251231,31081960.32,,,,,,,,,
300191.SZ,20260421,20251231,32369925.9,,,,,,,,,
300515.SZ,20260421,20251231,204315109.64,,,,,,,,,
600185.SH,20260421,20251231,-326062209.21,,,,,,,,,
300112.SZ,20260421,20251231,-57995411.89,,,,,,,,,
002045.SZ,20260421,20251231,-181621816.76,,,,,,,,,
603194.SH,20260421,20251231,1050087079.97,,,,,,,,,
688777.SH,20260421,20251231,501643307.81,,,,,,,,,
000948.SZ,20260421,20251231,40198311.32,,,,,,,,,
920175.BJ,20260421,20251231,-118832600.0,,,,,,,,,
301598.SZ,20260421,20251231,135206663.12,,,,,,,,,
688146.SH,20260421,20251231,381417965.19,,,,,,,,,
300377.SZ,20260421,20251231,-9488674.3,,,,,,,,,
002084.SZ,20260421,20251231,-111889663.31,,,,,,,,,
600309.SH,20260421,20251231,16666043830.84,,,,,,,,,
301421.SZ,20260421,20251231,33213929.87,,,,,,,,,
300523.SZ,20260421,20251231,-177040103.04,,,,,,,,,
605068.SH,20260421,20251231,19183444.18,,,,,,,,,
300354.SZ,20260421,20251231,167185113.1,,,,,,,,,
002049.SZ,20260421,20251231,1520906101.96,,,,,,,,,
688369.SH,20260421,20251231,-243235090.7,,,,,,,,,
000572.SZ,20260421,20251231,-293060480.67,,,,,,,,,
600071.SH,20260421,20251231,37448597.24,,,,,,,,,
002915.SZ,20260421,20251231,9186372.49,,,,,,,,,
300201.SZ,20260421,20251231,348198986.86,,,,,,,,,
600982.SH,20260421,20251231,444133957.84,,,,,,,,,
688329.SH,20260421,20251231,16699316.13,,,,,,,,,
000889.SZ,20260421,20251231,-25810328.45,,,,,,,,,
600226.SH,20260421,20251231,195062005.71,,,,,,,,,
300018.SZ,20260421,20251231,149205191.43,,,,,,,,,
002338.SZ,20260421,20251231,128404455.93,,,,,,,,,
300285.SZ,20260421,20251231,770890074.41,,,,,,,,,
002201.SZ,20260421,20251231,143425477.54,,,,,,,,,
605258.SH,20260421,20251231,72103702.63,,,,,,,,,
688469.SH,20260421,20251231,-1933295381.02,,,,,,,,,
920718.BJ,20260421,20251231,46267891.52,,,,,,,,,
300203.SZ,20260421,20251231,-264257276.62,,,,,,,,,
300668.SZ,20260421,20251231,39349948.65,,,,,,,,,
002510.SZ,20260421,20251231,85143326.07,,,,,,,,,
300617.SZ,20260421,20251231,72238541.4,,,,,,,,,
300145.SZ,20260421,20251231,328608548.3,,,,,,,,,
000702.SZ,20260421,20251231,-20191149.71,,,,,,,,,
301302.SZ,20260421,20251231,-227896552.59,,,,,,,,,
003023.SZ,20260421,20251231,81978701.74,,,,,,,,,
603319.SH,20260421,20251231,119842188.01,,,,,,,,,
002993.SZ,20260421,20251231,521074679.17,,,,,,,,,
688155.SH,20260421,20251231,541271665.14,,,,,,,,,
301005.SZ,20260421,20251231,15301207.72,,,,,,,,,
688103.SH,20260421,20251231,70746510.08,,,,,,,,,
300533.SZ,20260421,20251231,508787669.54,,,,,,,,,
603466.SH,20260421,20251231,-28854782.45,,,,,,,,,
000819.SZ,20260421,20251231,-31533700.52,,,,,,,,,
601816.SH,20260421,20251231,17698878206.45,,,,,,,,,
920414.BJ,20260421,20251231,-19222045.97,,,,,,,,,
920839.BJ,20260421,20251231,142485749.4,,,,,,,,,
000017.SZ,20260421,20251231,55671923.78,,,,,,,,,
688528.SH,20260421,20251231,-110091591.44,,,,,,,,,
920089.BJ,20260421,20251231,197497204.45,,,,,,,,,
301290.SZ,20260421,20251231,-26439272.63,,,,,,,,,
300801.SZ,20260421,20251231,94342522.77,,,,,,,,,
601677.SH,20260421,20251231,2317423830.05,,,,,,,,,
688739.SH,20260421,20251231,171039531.79,,,,,,,,,
603556.SH,20260421,20251231,825472524.51,,,,,,,,,
300880.SZ,20260421,20251231,85686390.12,,,,,,,,,
600169.SH,20260421,20251231,407185780.12,,,,,,,,,
301630.SZ,20260421,20251231,150249923.06,,,,,,,,,
600794.SH,20260421,20251231,-48827450.84,,,,,,,,,
002722.SZ,20260421,20251231,203105767.19,,,,,,,,,
603392.SH,20260421,20251231,-469223782.37,,,,,,,,,
002378.SZ,20260421,20251231,354444529.09,,,,,,,,,
301363.SZ,20260421,20251231,325197321.53,,,,,,,,,
920304.BJ,20260421,20251231,68633567.65,,,,,,,,,
002354.SZ,20260421,20251231,-17654487.56,,,,,,,,,
002859.SZ,20260421,20251231,232181208.55,,,,,,,,,
301486.SZ,20260421,20251231,159889200.59,,,,,,,,,
688800.SH,20260421,20251231,340347789.18,,,,,,,,,
002434.SZ,20260421,20251231,295126156.71,,,,,,,,,
300841.SZ,20260421,20251231,259870340.92,,,,,,,,,
301049.SZ,20260421,20251231,-143004841.26,,,,,,,,,
301219.SZ,20260421,20251231,1294842256.83,,,,,,,,,
300103.SZ,20260421,20251231,-61618370.27,,,,,,,,,
920786.BJ,20260421,20251231,70287062.91,,,,,,,,,
002788.SZ,20260421,20251231,378877257.76,,,,,,,,,
920454.BJ,20260421,20251231,31045106.67,,,,,,,,,
600637.SH,20260421,20251231,828774166.04,,,,,,,,,
688362.SH,20260421,20251231,38641346.39,,,,,,,,,
002167.SZ,20260421,20251231,58788853.44,,,,,,,,,
688088.SH,20260421,20251231,276362407.67,,,,,,,,,
688238.SH,20260421,20251231,-232757426.93,,,,,,,,,
600526.SH,20260421,20251231,387117663.26,,,,,,,,,
603987.SH,20260421,20251231,310726555.64,,,,,,,,,
000683.SZ,20260421,20251231,2006374777.71,,,,,,,,,
300235.SZ,20260421,20251231,20718741.48,,,,,,,,,
301581.SZ,20260421,20251231,66447925.85,,,,,,,,,
300514.SZ,20260421,20251231,85951619.66,,,,,,,,,
300927.SZ,20260421,20251231,22639161.03,,,,,,,,,
300519.SZ,20260421,20251231,64864262.64,,,,,,,,,
688101.SH,20260421,20251231,460306671.82,,,,,,,,,
000020.SZ,20260421,20251231,44630636.82,,,,,,,,,
600389.SH,20260421,20251231,665747046.09,,,,,,,,,
600448.SH,20260421,20251231,-260579531.64,,,,,,,,,
300891.SZ,20260421,20251231,-78115143.95,,,,,,,,,
600740.SH,20260421,20251231,77018532.59,,,,,,,,,
603289.SH,20260421,20251231,109360235.82,,,,,,,,,
600261.SH,20260421,20251231,220881729.55,,,,,,,,,
688799.SH,20260421,20251231,240484942.22,,,,,,,,,
601100.SH,20260421,20251231,3043706055.13,,,,,,,,,
002626.SZ,20260421,20251231,378980831.82,,,,,,,,,
002886.SZ,20260421,20251231,43814634.12,,,,,,,,,
600114.SH,20260421,20251231,723472546.95,,,,,,,,,
002205.SZ,20260421,20251231,-93747157.01,,,,,,,,,
601137.SH,20260421,20251231,169556616.88,,,,,,,,,
002364.SZ,20260421,20251231,125375229.83,,,,,,,,,
603879.SH,20260421,20251231,-52322283.79,,,,,,,,,
603680.SH,20260421,20251231,652332983.89,,,,,,,,,
000633.SZ,20260421,20251231,8849512.74,,,,,,,,,
605188.SH,20260421,20251231,20586466.32,,,,,,,,,
688529.SH,20260421,20251231,-945544640.28,,,,,,,,,
920751.BJ,20260421,20251231,51732817.8,,,,,,,,,
001382.SZ,20260421,20251231,137997317.11,,,,,,,,,
002307.SZ,20260421,20251231,12770997.58,,,,,,,,,
002294.SZ,20260421,20251231,682899817.18,,,,,,,,,
001286.SZ,20260421,20251231,5764927876.43,,,,,,,,,
300559.SZ,20260421,20251231,41358186.02,,,,,,,,,
603499.SH,20260421,20251231,147839689.49,,,,,,,,,
002825.SZ,20260421,20251231,166542705.39,,,,,,,,,
300563.SZ,20260421,20251231,84544273.42,,,,,,,,,
603042.SH,20260421,20251231,-37960412.9,,,,,,,,,
301387.SZ,20260421,20251231,33371170.23,,,,,,,,,
605179.SH,20260421,20251231,71089926.58,,,,,,,,,
600105.SH,20260421,20251231,222990938.06,,,,,,,,,
002026.SZ,20260421,20251231,289836850.63,,,,,,,,,
300503.SZ,20260421,20251231,139885073.38,,,,,,,,,
000635.SZ,20260421,20251231,-578763947.59,,,,,,,,,
300743.SZ,20260421,20251231,126067698.31,,,,,,,,,
601928.SH,20260421,20251231,1833274125.84,,,,,,,,,
603107.SH,20260421,20251231,168053038.89,,,,,,,,,
600960.SH,20260421,20251231,191250795.43,,,,,,,,,
002209.SZ,20260421,20251231,136519289.22,,,,,,,,,
603077.SH,20260421,20251231,-602862134.87,,,,,,,,,
688357.SH,20260421,20251231,110239170.61,,,,,,,,,
002669.SZ,20260421,20251231,152996168.75,,,,,,,,,
603281.SH,20260421,20251231,488983470.71,,,,,,,,,
300319.SZ,20260421,20251231,307282998.72,,,,,,,,,
603081.SH,20260421,20251231,127378263.48,,,,,,,,,
301041.SZ,20260421,20251231,17644405.4,,,,,,,,,
600191.SH,20260421,20251231,53698236.65,,,,,,,,,
603788.SH,20260421,20251231,245465278.62,,,,,,,,,
601700.SH,20260421,20251231,-538034073.78,,,,,,,,,
301080.SZ,20260421,20251231,169811118.16,,,,,,,,,
605056.SH,20260421,20251231,364382003.79,,,,,,,,,
600929.SH,20260421,20251231,136392666.77,,,,,,,,,
300158.SZ,20260421,20251231,-264937794.18,,,,,,,,,
002010.SZ,20260421,20251231,916237043.17,,,,,,,,,
600262.SH,20260421,20251231,273242867.86,,,,,,,,,
003001.SZ,20260421,20251231,8543714.15,,,,,,,,,
002137.SZ,20260421,20251231,61638423.16,,,,,,,,,
002982.SZ,20260421,20251231,47824169.09,,,,,,,,,
300258.SZ,20260421,20251231,156374036.88,,,,,,,,,
688305.SH,20260421,20251231,99828228.64,,,,,,,,,
002540.SZ,20260421,20251231,362713500.94,,,,,,,,,
688258.SH,20260421,20251231,90539040.01,,,,,,,,,
002557.SZ,20260421,20251231,331107265.25,,,,,,,,,
688388.SH,20260421,20251231,84342966.04,,,,,,,,,
600470.SH,20260421,20251231,-408745023.73,,,,,,,,,
600618.SH,20260421,20251231,944079750.01,,,,,,,,,
000090.SZ,20260421,20251231,341667302.56,,,,,,,,,
600623.SH,20260421,20251231,899242918.76,,,,,,,,,
688303.SH,20260421,20251231,-1246516033.53,,,,,,,,,
301608.SZ,20260421,20251231,260886748.46,,,,,,,,,
603098.SH,20260420,20251231,124959079.28,,,,,,,,,
603706.SH,20260420,20251231,286407029.38,,,,,,,,,
603018.SH,20260420,20251231,325405366.49,,,,,,,,,
300184.SZ,20260420,20251231,254820840.65,,,,,,,,,
301090.SZ,20260420,20251231,-163467608.01,,,,,,,,,
001308.SZ,20260420,20251231,424017007.16,,,,,,,,,
600397.SH,20260420,20251231,-251579436.24,,,,,,,,,
688290.SH,20260420,20251231,-44435428.34,,,,,,,,,
301479.SZ,20260420,20251231,216093532.19,,,,,,,,,
002374.SZ,20260420,20251231,-260564679.14,,,,,,,,,
688071.SH,20260420,20251231,-92281397.44,,,,,,,,,
000576.SZ,20260420,20251231,110845102.2,,,,,,,,,
688322.SH,20260420,20251231,119947115.82,,,,,,,,,
600867.SH,20260420,20251231,1574531177.39,,,,,,,,,
603400.SH,20260420,20251231,150277100.91,,,,,,,,,
688606.SH,20260420,20251231,251810099.85,,,,,,,,,
300517.SZ,20260420,20251231,3406545.26,,,,,,,,,
688020.SH,20260420,20251231,-74240856.42,,,,,,,,,
003039.SZ,20260420,20251231,531823451.05,,,,,,,,,
603136.SH,20260420,20251231,137678085.45,,,,,,,,,
002122.SZ,20260420,20251231,25339580.05,,,,,,,,,
301223.SZ,20260420,20251231,187118148.03,,,,,,,,,
000630.SZ,20260420,20251231,7230626627.97,,,,,,,,,
688352.SH,20260420,20251231,300796452.8,,,,,,,,,
688358.SH,20260420,20251231,126943299.23,,,,,,,,,
002356.SZ,20260420,20251231,33780525.41,,,,,,,,,
002268.SZ,20260418,20251231,30320218.62,,,,,,,,,
603377.SH,20260418,20251231,-602837036.73,,,,,,,,,
688048.SH,20260418,20251231,15041900.58,,,,,,,,,
688093.SH,20260418,20251231,466346645.97,,,,,,,,,
002236.SZ,20260418,20251231,4357161800.66,,,,,,,,,
000955.SZ,20260418,20251231,-1951264.51,,,,,,,,,
603650.SH,20260418,20251231,629231817.73,,,,,,,,,
002572.SZ,20260418,20251231,1152997355.9,,,,,,,,,
600308.SH,20260418,20251231,-1079223.58,,,,,,,,,
600763.SH,20260418,20251231,708012052.36,,,,,,,,,
301217.SZ,20260418,20251231,54435841.74,,,,,,,,,
603060.SH,20260418,20251231,165113006.04,,,,,,,,,
920208.BJ,20260418,20251231,247455921.09,,,,,,,,,
920339.BJ,20260418,20251231,40124116.71,,,,,,,,,
002034.SZ,20260418,20251231,883922564.18,,,,,,,,,
002094.SZ,20260418,20251231,27628315.29,,,,,,,,,
002664.SZ,20260418,20251231,160992395.42,,,,,,,,,
001356.SZ,20260418,20251231,109561457.39,,,,,,,,,
002206.SZ,20260418,20251231,597524917.19,,,,,,,,,
600561.SH,20260418,20251231,25301504.7,,,,,,,,,
300671.SZ,20260418,20251231,-156856703.34,,,,,,,,,
600088.SH,20260418,20251231,11968071.74,,,,,,,,,
688665.SH,20260418,20251231,143302284.94,,,,,,,,,
000404.SZ,20260418,20251231,787213683.18,,,,,,,,,
600955.SH,20260418,20251231,-1120192933.75,,,,,,,,,
601956.SH,20260418,20251231,92836268.02,,,,,,,,,
002273.SZ,20260418,20251231,1332044615.25,,,,,,,,,
688176.SH,20260418,20251231,-428326573.36,,,,,,,,,
603053.SH,20260418,20251231,586237018.21,,,,,,,,,
300188.SZ,20260418,20251231,-731031996.46,,,,,,,,,
300401.SZ,20260418,20251231,350034452.01,,,,,,,,,
605007.SH,20260418,20251231,270412903.08,,,,,,,,,
920826.BJ,20260418,20251231,50618096.31,,,,,,,,,
688371.SH,20260418,20251231,22359346.06,,,,,,,,,
002415.SZ,20260418,20251231,16963083174.72,,,,,,,,,
603568.SH,20260418,20251231,2588367715.56,,,,,,,,,
000735.SZ,20260418,20251231,254549546.99,,,,,,,,,
002457.SZ,20260418,20251231,155975669.27,,,,,,,,,
300007.SZ,20260418,20251231,205598639.24,,,,,,,,,
688579.SH,20260418,20251231,58142509.0,,,,,,,,,
688181.SH,20260418,20251231,114274220.42,,,,,,,,,
688313.SH,20260418,20251231,394468630.88,,,,,,,,,
000419.SZ,20260418,20251231,167632365.97,,,,,,,,,
