ts_code,ann_date,f_ann_date,end_date,n_cashflow_act,c_pay_acq_const_fiolta
002603.SZ,20150411,20150411,20141231,105904047.4,450192316.15
002607.SZ,20150421,20150421,20141231,118923719.25,407146575.05
002608.SZ,20150429,20150429,20141231,-1382644730.12,616736470.47
002624.SZ,20150331,20150331,20141231,-227648921.0,31123925.46
002625.SZ,20150214,20150214,20141231,68309584.54,107324589.82
002635.SZ,20150325,20150325,20141231,197888683.27,120929292.94
002640.SZ,20150331,20150331,20141231,-13129312.82,6987521.44
002642.SZ,20150331,20150331,20141231,138335008.82,44315098.43
002646.SZ,20150428,20150428,20141231,231419791.81,264934125.15
002648.SZ,20150429,20150429,20141231,-947146610.87,579254627.43
002653.SZ,20150311,20150311,20141231,502568128.63,234861609.02
002657.SZ,20150217,20150217,20141231,242420412.3,54220725.81
002663.SZ,20150310,20150310,20141231,-166782394.88,180138811.63
002665.SZ,20150320,20150320,20141231,-58133121.34,152938162.82
002670.SZ,20150324,20150324,20141231,127378601.64,47820672.43
002672.SZ,20150327,20150327,20141231,165537405.35,500956254.16
002673.SZ,20150428,20150428,20141231,3881274005.05,110932758.37
002678.SZ,20150425,20150425,20141231,127379075.81,70591573.98
002681.SZ,20150422,20150422,20141231,156318861.82,45180280.85
002683.SZ,20150418,20150418,20141231,83037692.97,268533962.53
002690.SZ,20150409,20150409,20141231,215590409.24,17296054.54
002698.SZ,20150424,20150424,20141231,92284550.24,32306711.5
002699.SZ,20150204,20150204,20141231,-22495807.03,70494682.29
002705.SZ,20150427,20150427,20141231,215007158.08,315942326.15
002701.SZ,20150318,20150318,20141231,769522323.0,893587513.0
002709.SZ,20150318,20150318,20141231,68967564.45,118984676.62
002707.SZ,20150411,20150411,20141231,69455632.4,10757398.74
002714.SZ,20150427,20150427,20141231,455384506.87,734803603.52
002739.SZ,20150410,20150410,20141231,1261361268.08,672284229.48
002738.SZ,20150410,20150410,20141231,-8765155.94,32211885.01
002736.SZ,20150429,20150429,20141231,5976490838.74,255377951.38
002727.SZ,20150213,20150213,20141231,176218848.64,158634112.1
002745.SZ,20150422,20150422,20141231,815132965.99,411623248.08
002756.SZ,20150424,20150424,20141231,249712609.73,103109961.83
002761.SZ,20150525,20150525,20141231,96843368.18,140453848.18
002791.SZ,20160310,20160310,20141231,33904373.72,97301096.29
002773.SZ,20150610,20150610,20141231,291375787.85,90269498.38
002797.SZ,20160425,20160425,20141231,2475914471.16,162401428.29
002818.SZ,20161017,20161017,20141231,668533489.85,869702212.47
002815.SZ,20160912,20160912,20141231,404812255.36,221021231.91
002812.SZ,20160823,20160823,20141231,149435730.7,70845276.82
002807.SZ,20160726,20160726,20141231,4008338000.0,127164000.0
002821.SZ,20161031,20161031,20141231,127045751.7,67494059.19
002831.SZ,20161125,20161125,20141231,461541925.51,429701028.15
002837.SZ,20161215,20161215,20141231,35639734.73,10064173.27
002839.SZ,20161213,20161213,20141231,-3478318519.95,171506290.37
002841.SZ,20161229,20161229,20141231,270299233.21,129361435.59
002850.SZ,20170213,20170213,20141231,-13242419.36,51650793.03
002851.SZ,20170214,20170214,20141231,-92795728.86,12428693.65
002867.SZ,20170410,20170410,20141231,125528081.57,45678126.25
002901.SZ,20170905,20170905,20141231,151116863.14,80738544.01
002916.SZ,20171121,20171121,20141231,469470216.97,851107614.94
002865.SZ,20170405,20170405,20141231,139396649.52,96398995.62
002920.SZ,20171205,20171205,20141231,189454642.18,131995539.85
002926.SZ,20180116,20180116,20141231,7199305469.73,132198445.56
002925.SZ,20171226,20171226,20141231,107650106.47,10372503.33
002936.SZ,20171129,20171129,20141231,29447228000.0,379888000.0
002938.SZ,20171110,20171110,20141231,3409367347.65,1317869733.93
002939.SZ,20170630,20170630,20141231,5650955474.12,65997649.58
002941.SZ,20180309,20180309,20141231,14552800.0,63307600.0
002945.SZ,20170918,20170918,20141231,2004025258.39,26764051.58
002946.SZ,20170929,20170929,20141231,351587318.0,618623789.0
002948.SZ,20180109,20180109,20141231,11196260000.0,414006000.0
002957.SZ,20171229,20171229,20141231,400753170.71,42614781.22
002958.SZ,20180110,20180110,20141231,4774935000.0,241640000.0
002966.SZ,20180110,20180110,20141231,15721223000.0,772554000.0
003816.SZ,20150430,20150430,20141231,10954214465.72,12457969118.6
300001.SZ,20150408,20150408,20141231,112513535.82,204939696.69
300003.SZ,20150318,20150318,20141231,348316884.55,126167223.37
300002.SZ,20150425,20150425,20141231,349523109.44,130983168.09
300009.SZ,20150303,20150303,20141231,108684214.78,88039089.96
300010.SZ,20150410,20150410,20141231,91718855.82,77734314.69
300012.SZ,20150410,20150410,20141231,251789795.07,275689460.04
300015.SZ,20150331,20150331,20141231,453683706.13,176656448.29
300014.SZ,20150423,20150423,20141231,39129030.18,75714781.03
300017.SZ,20150314,20150314,20141231,521895477.42,146863694.34
300024.SZ,20150410,20150410,20141231,92016578.36,193527071.65
300026.SZ,20150331,20150331,20141231,149941309.76,178373557.06
300027.SZ,20150327,20150327,20141231,-21025474.41,72219573.83
300032.SZ,20150327,20150327,20141231,89645541.92,150944228.22
300037.SZ,20150324,20150324,20141231,133066422.04,67735887.87
300033.SZ,20150321,20150321,20141231,205415879.26,57413924.77
300039.SZ,20150326,20150326,20141231,282378515.47,68740138.05
300043.SZ,20150320,20150320,20141231,328814253.41,114408797.52
300054.SZ,20150306,20150306,20141231,134407365.06,58864110.8
300055.SZ,20150306,20150306,20141231,-43142759.27,173637159.73
300058.SZ,20150320,20150320,20141231,205359617.96,40750339.27
300059.SZ,20150214,20150214,20141231,2362917624.68,12935116.83
300072.SZ,20150314,20150314,20141231,318638816.51,557422191.28
300070.SZ,20150425,20150425,20141231,781390751.08,1019044854.62
300085.SZ,20150410,20150410,20141231,31869543.38,21591550.89
300073.SZ,20150324,20150324,20141231,-199399.44,12276937.37
300088.SZ,20150418,20150418,20141231,33820195.7,337622396.13
300100.SZ,20150421,20150421,20141231,88286475.24,360271916.97
300113.SZ,20150327,20150327,20141231,271691401.67,14356178.55
300104.SZ,20150331,20150331,20141231,234182733.96,1273869838.35
300114.SZ,20150327,20150327,20141231,74378247.81,62185135.26
300115.SZ,20150331,20150331,20141231,30283712.51,724566692.69
300118.SZ,20150404,20150404,20141231,-103034538.03,82087210.1
300133.SZ,20150318,20150318,20141231,204427792.67,23010845.0
300122.SZ,20150421,20150421,20141231,161388660.59,276955490.84
300124.SZ,20150320,20150320,20141231,524225122.88,127579090.03
300134.SZ,20150304,20150304,20141231,475708464.86,711670544.33
300136.SZ,20150416,20150416,20141231,11991702.91,49179296.38
300144.SZ,20150227,20150227,20141231,528002593.37,464037384.68
300140.SZ,20150305,20150305,20141231,-7702524.99,103637127.91
300142.SZ,20150321,20150321,20141231,-65933088.3,240393047.4
300146.SZ,20150228,20150228,20141231,560640271.74,196515129.65
300147.SZ,20150422,20150422,20141231,165580270.18,243854228.95
300166.SZ,20150324,20150324,20141231,85786671.23,111731672.84
300156.SZ,20150307,20150307,20141231,269947877.83,182040937.93
300159.SZ,20150403,20150403,20141231,-15750754.61,36884023.44
300168.SZ,20150401,20150401,20141231,-100319320.99,127419526.24
300180.SZ,20150327,20150327,20141231,121831346.43,371696453.62
300197.SZ,20150421,20150421,20141231,-241763512.08,68905108.45
300199.SZ,20150312,20150312,20141231,153425926.23,85164044.79
300182.SZ,20150425,20150425,20141231,-133656507.77,15413549.63
300202.SZ,20150420,20150420,20141231,304046970.23,71041425.86
300207.SZ,20150327,20150327,20141231,734685051.76,274688685.49
300244.SZ,20150317,20150317,20141231,117949327.69,125442474.63
300212.SZ,20150325,20150325,20141231,-418781104.44,108566570.81
300223.SZ,20150328,20150328,20141231,-1080681.02,6445222.73
300253.SZ,20150228,20150228,20141231,42834953.96,21742953.34
300257.SZ,20150422,20150422,20141231,283473137.61,153000034.9
300266.SZ,20150425,20150425,20141231,91745196.16,84926190.96
300251.SZ,20150416,20150416,20141231,-82888663.24,19311332.63
300267.SZ,20150303,20150303,20141231,175382420.41,527423550.02
300273.SZ,20150425,20150425,20141231,-351544262.58,57746897.18
300271.SZ,20150326,20150326,20141231,288761055.33,149580098.22
300274.SZ,20150415,20150415,20141231,10336629.45,86162303.36
300285.SZ,20150421,20150421,20141231,-9202682.4,108845577.3
300287.SZ,20150331,20150331,20141231,-133632066.88,3095181.39
300291.SZ,20150410,20150410,20141231,-57620134.96,991159.0
300296.SZ,20150326,20150326,20141231,84049397.63,92170974.24
300297.SZ,20150424,20150424,20141231,35544858.85,132537633.41
300308.SZ,20150425,20150425,20141231,9114630.25,63445460.78
300315.SZ,20150418,20150418,20141231,408661839.28,178950986.12
300316.SZ,20150312,20150312,20141231,133766322.16,369112772.43
300346.SZ,20150422,20150422,20141231,44720333.89,56498466.43
300324.SZ,20150317,20150317,20141231,15441261.9,23991350.1
300339.SZ,20150326,20150326,20141231,48004020.35,307559062.91
300347.SZ,20150411,20150411,20141231,43660896.56,38103892.5
300373.SZ,20150423,20150423,20141231,85073177.61,113196847.36
300376.SZ,20150402,20150402,20141231,53218418.24,108612312.15
300383.SZ,20150421,20150421,20141231,149158802.05,141054608.98
300357.SZ,20150211,20150211,20141231,83703086.29,22665622.67
300363.SZ,20150217,20150217,20141231,121921427.19,336956056.65
300395.SZ,20150317,20150317,20141231,35518607.79,18080319.78
300413.SZ,20150417,20150417,20141231,106808896.38,78754406.61
300408.SZ,20150420,20150420,20141231,705567896.68,91119438.11
300390.SZ,20150209,20150209,20141231,36087679.4,34671876.77
300394.SZ,20150202,20150202,20141231,59985442.43,34698932.87
300438.SZ,20150403,20150403,20141231,41405955.84,52950925.95
300432.SZ,20150303,20150303,20141231,113114811.12,61430596.58
300433.SZ,20150303,20150303,20141231,2557945711.39,5292631220.17
300442.SZ,20150423,20150423,20141231,45465672.27,70439127.19
300418.SZ,20150423,20150423,20141231,396800219.07,31326632.15
300450.SZ,20150424,20150424,20141231,93548827.19,42668671.44
300458.SZ,20150424,20150424,20141231,325246126.64,90687617.48
300454.SZ,20170804,20170804,20141231,402476264.71,14821907.08
300463.SZ,20150511,20150511,20141231,115090084.07,161095303.1
300459.SZ,20150424,20150424,20141231,103131278.2,23916642.67
300482.SZ,20150610,20150610,20141231,104470301.61,27011506.81
300474.SZ,20160314,20160314,20141231,34234054.23,13331115.0
300476.SZ,20150525,20150525,20141231,203849756.56,122783294.42
300487.SZ,20150610,20150610,20141231,26546255.89,13530339.88
300496.SZ,20151123,20151123,20141231,70404118.37,25846544.09
300502.SZ,20160219,20160219,20141231,57214081.1,28249244.52
300529.SZ,20160714,20160714,20141231,137354216.38,64289882.88
300558.SZ,20161019,20161019,20141231,277553769.1,169733981.36
300498.SZ,20150430,20150430,20141231,4571682484.14,4083328564.4
300567.SZ,20161109,20161109,20141231,-36636570.87,39821035.86
300601.SZ,20170112,20170112,20141231,112059069.78,89351253.55
300568.SZ,20161111,20161111,20141231,135669645.63,25880987.01
300595.SZ,20170104,20170104,20141231,61909062.63,2568813.02
300570.SZ,20161115,20161115,20141231,59624014.9,79602664.3
300573.SZ,20161125,20161125,20141231,12998237.93,81792102.52
300627.SZ,20170302,20170302,20141231,-2929944.27,7566798.74
300628.SZ,20170302,20170302,20141231,130302675.2,10507086.6
300623.SZ,20170222,20170222,20141231,90989724.75,41606216.76
300618.SZ,20170214,20170214,20141231,60392826.12,19099911.77
300604.SZ,20170330,20170330,20141231,-407781.31,1961864.5
300661.SZ,20170518,20170518,20141231,74461544.6,6849029.61
300630.SZ,20170306,20170306,20141231,56600462.78,16941948.04
300679.SZ,20170711,20170711,20141231,162621263.79,122252980.31
300677.SZ,20170703,20170703,20141231,77277193.6,49515594.5
300676.SZ,20170627,20170627,20141231,-8164446.9,556254074.26
600150.SH,20150314,20150314,20141231,-890342025.21,633799962.42
600151.SH,20150331,20150331,20141231,272048701.58,1777847897.51
600153.SH,20150415,20150415,20141231,-472038134.1,690322776.63
600155.SH,20150429,20150429,20141231,-118395069.86,6133340.51
600157.SH,20150428,20150428,20141231,1980054246.75,617987038.38
600160.SH,20150327,20150327,20141231,622165419.9,1331830931.65
600158.SH,20150331,20150331,20141231,-32838845.01,10003437.73
600166.SH,20150418,20150418,20141231,1102348778.34,3950202700.8
600167.SH,20150425,20150425,20141231,386898766.8,123698892.62
600161.SH,20150324,20150324,20141231,477952523.13,464156817.08
600169.SH,20150411,20150411,20141231,-1442215853.86,1029861128.64
600170.SH,20150328,20150328,20141231,-939312322.29,1519112321.44
600171.SH,20150326,20150326,20141231,14818521.39,54399173.05
600175.SH,20150415,20150415,20141231,188405617.6,1833590930.3
600176.SH,20150318,20150318,20141231,1663215648.34,1511854766.19
600179.SH,20150303,20150303,20141231,47897010.78,
600177.SH,20150430,20150430,20141231,3186200849.46,233486811.46
600180.SH,20150326,20150326,20141231,-725956486.1,23260956.58
600183.SH,20150310,20150310,20141231,205719558.52,833785560.18
600184.SH,20150313,20150313,20141231,406802925.32,123533059.37
600187.SH,20150418,20150418,20141231,105400937.0,365766243.02
600188.SH,20150330,20150330,20141231,5658590000.0,5484817000.0
600198.SH,20150418,20150418,20141231,-587050504.47,448482696.8
600195.SH,20150324,20150324,20141231,287622412.27,392789835.64
600196.SH,20150325,20150325,20141231,1200214191.85,1119437021.79
600201.SH,20150319,20150319,20141231,585186590.74,206630774.83
600200.SH,20150328,20150328,20141231,-317701441.85,81637237.32
600216.SH,20150425,20150425,20141231,549899398.98,991756351.95
600208.SH,20150425,20150425,20141231,-5008432532.98,62647551.71
600219.SH,20150328,20150328,20141231,1454782683.68,5983394075.64
600220.SH,20150411,20150411,20141231,219729601.88,107689352.74
600221.SH,20150326,20150326,20141231,6004642000.0,7784950000.0
600233.SH,20150410,20150410,20141231,58087800.9,84355518.09
600240.SH,20150423,20150423,20141231,1385188906.31,35455155.07
600236.SH,20150304,20150304,20141231,3218059343.18,625945949.69
600251.SH,20150410,20150410,20141231,-501475266.25,109375645.8
600252.SH,20150319,20150319,20141231,569946797.68,383039533.32
600256.SH,20150415,20150415,20141231,543865972.59,3446976441.81
600259.SH,20150320,20150320,20141231,-452928822.04,198302144.33
600258.SH,20150331,20150331,20141231,246441435.89,33903281.59
600260.SH,20150409,20150409,20141231,-82041221.69,106746189.8
600266.SH,20150328,20150328,20141231,-6106030729.65,123727398.96
600271.SH,20150319,20150319,20141231,1757805645.5,392831469.11
600270.SH,20150325,20150325,20141231,34477038.72,397411948.34
600267.SH,20150331,20150331,20141231,571038090.96,2158128125.13
600273.SH,20150320,20150320,20141231,333783451.39,115607658.91
600276.SH,20150331,20150331,20141231,1574306024.01,298521024.08
600282.SH,20150131,20150131,20141231,3774024389.75,2663740172.26
600280.SH,20150429,20150429,20141231,-1754880952.08,203239295.0
600277.SH,20150414,20150414,20141231,478267192.21,96202979.87
600289.SH,20150214,20150214,20141231,223360970.69,140090521.53
600295.SH,20150402,20150402,20141231,4936761609.14,2285461238.8
600284.SH,20150303,20150303,20141231,248208380.51,3834743.62
600292.SH,20150328,20150328,20141231,-156612338.89,1429172801.68
600291.SH,20150424,20150424,20141231,25480486840.13,146575236.99
600297.SH,20150418,20150418,20141231,72543067.17,21055117.22
600298.SH,20150328,20150328,20141231,699291850.43,415224141.34
600307.SH,20150331,20150331,20141231,6746769287.19,871711719.02
600300.SH,20150321,20150321,20141231,131186837.14,358237433.94
600299.SH,20150403,20150403,20141231,166584845.36,752422853.67
600309.SH,20150317,20150317,20141231,4020514862.83,9050286746.04
600315.SH,20150319,20150319,20141231,1129569111.86,99288797.58
600316.SH,20150331,20150331,20141231,-400610973.1,849094749.58
600317.SH,20150422,20150422,20141231,917829352.98,136820942.34
600312.SH,20150417,20150417,20141231,276011154.83,692482121.48
600332.SH,20150320,20150320,20141231,1761382183.8,353647623.56
600335.SH,20150416,20150416,20141231,-3568148503.85,551707124.21
600320.SH,20150331,20150331,20141231,-873383052.0,654441433.0
600329.SH,20150331,20150331,20141231,286854209.22,70151333.21
600325.SH,20150217,20150217,20141231,2032121655.76,18035787621.24
600340.SH,20150326,20150326,20141231,-4954009889.56,856026836.03
600348.SH,20150409,20150409,20141231,1209682237.44,3761984523.74
600339.SH,20150411,20150411,20141231,87635259.83,206069163.59
600346.SH,20150416,20150416,20141231,155947307.41,98641053.31
600338.SH,20150430,20150430,20141231,54240578.55,27863649.62
600351.SH,20150422,20150422,20141231,178626984.41,173841143.15
600350.SH,20150328,20150328,20141231,2693548081.0,687649611.0
600361.SH,20150428,20150428,20141231,552047153.9,545313784.59
600362.SH,20150326,20150326,20141231,1735447985.0,1737690750.0
600352.SH,20150331,20150331,20141231,2649388730.48,1672393098.85
600363.SH,20150417,20150417,20141231,46790862.81,94703327.93
600373.SH,20150327,20150327,20141231,809723773.38,232529920.5
600369.SH,20150428,20150428,20141231,5575305755.34,192054352.89
600366.SH,20150327,20150327,20141231,166993547.68,197105232.22
600372.SH,20150331,20150331,20141231,91146116.04,476514643.06
600376.SH,20150409,20150409,20141231,3290204165.32,126290594.05
600383.SH,20150321,20150321,20141231,-951362861.62,474483323.29
600380.SH,20150331,20150331,20141231,979456226.87,816973697.46
600377.SH,20150330,20150330,20141231,3092012620.0,368844327.0
600378.SH,20150321,20150321,20141231,91555398.59,17556490.54
600393.SH,20150127,20150127,20141231,-5218612.48,7342853.86
600392.SH,20150325,20150325,20141231,-108367083.16,57704770.94
600388.SH,20150418,20150418,20141231,495332647.96,227756035.36
600395.SH,20150425,20150425,20141231,770710649.18,289804811.13
600390.SH,20150214,20150214,20141231,-169052252.44,119134896.57
600398.SH,20150303,20150303,20141231,1923411728.92,887253490.17
600397.SH,20150328,20150328,20141231,529020896.03,329125101.53
600406.SH,20150328,20150328,20141231,1693439419.29,148473440.49
600399.SH,20150327,20150327,20141231,805724633.5,440993021.21
600409.SH,20150428,20150428,20141231,709656053.61,224682036.38
600410.SH,20150410,20150410,20141231,276488016.32,666195606.0
600415.SH,20150328,20150328,20141231,1132069606.63,1501223488.62
600422.SH,20150312,20150312,20141231,379126295.6,222984976.83
600416.SH,20150424,20150424,20141231,138580026.78,22713732.33
600418.SH,20150429,20150429,20141231,1652563463.35,546000861.51
600426.SH,20150402,20150402,20141231,1606549742.56,862801481.03
600435.SH,20150423,20150423,20141231,244759605.62,143625819.12
600425.SH,20150411,20150411,20141231,506804807.82,742947522.11
600428.SH,20150331,20150331,20141231,779844208.83,431289855.33
600433.SH,20150331,20150331,20141231,135328345.71,348743691.81
600436.SH,20150417,20150417,20141231,264499645.46,25865016.19
600446.SH,20150320,20150320,20141231,100925575.61,64917019.58
600456.SH,20150327,20150327,20141231,260826811.27,19890132.43
600438.SH,20150331,20150331,20141231,579696886.54,466164300.65
600458.SH,20150328,20150328,20141231,294416790.15,439091800.46
600460.SH,20150310,20150310,20141231,267189510.46,283584422.0
600466.SH,20150430,20150430,20141231,37223109.87,97778679.17
600468.SH,20150228,20150228,20141231,289882864.54,29793079.51
600478.SH,20150411,20150411,20141231,93248201.7,347314471.68
600481.SH,20150321,20150321,20141231,863562217.66,675132160.93
600482.SH,20150327,20150327,20141231,328709278.35,314438273.63
600483.SH,20150326,20150326,20141231,1958951031.5,928054717.36
600485.SH,20150430,20150430,20141231,879813112.92,56756865.16
600486.SH,20150415,20150415,20141231,553547468.38,378647115.75
600487.SH,20150415,20150415,20141231,227548095.92,588446413.62
600489.SH,20150425,20150425,20141231,811612428.8,3330135694.85
600496.SH,20150420,20150420,20141231,116858970.46,188043663.79
600497.SH,20150421,20150421,20141231,884152669.05,2197710246.01
600498.SH,20150425,20150425,20141231,821065298.69,383464756.92
600499.SH,20150425,20150425,20141231,-284257906.29,123079960.55
600500.SH,20150430,20150430,20141231,956402423.52,1647442166.78
600507.SH,20150318,20150318,20141231,832840773.65,180187093.47
600503.SH,20150410,20150410,20141231,57162670.11,1690985.45
600510.SH,20150317,20150317,20141231,-962855939.63,17129786.5
600509.SH,20150429,20150429,20141231,646455062.12,1548603625.36
600515.SH,20150410,20150410,20141231,312818223.61,270494358.77
600511.SH,20150321,20150321,20141231,218943203.7,148224520.25
600516.SH,20150425,20150425,20141231,496806584.49,112352356.19
600517.SH,20150411,20150411,20141231,41436735.45,102814822.82
600518.SH,20150410,20150410,20141231,1132203880.61,682063178.49
600521.SH,20150407,20150407,20141231,328608722.39,437062107.83
600522.SH,20150422,20150422,20141231,-197790297.63,491293062.22
600519.SH,20150421,20150421,20141231,12632522436.6,4431065066.05
600525.SH,20150417,20150417,20141231,281474563.58,231517948.41
600528.SH,20150320,20150320,20141231,1499558165.54,242462717.76
600529.SH,20150421,20150421,20141231,266634293.79,133526993.96
600535.SH,20150331,20150331,20141231,616763924.97,754934247.2
600536.SH,20150324,20150324,20141231,238781289.35,175187810.57
600537.SH,20150414,20150414,20141231,202140812.72,274087461.45
600545.SH,20150422,20150422,20141231,240790375.26,115686028.5
600546.SH,20150424,20150424,20141231,991957947.36,1153830954.86
600547.SH,20150327,20150327,20141231,2483065824.01,1919705314.63
600556.SH,20150428,20150428,20141231,-2521865.9,189545.0
600549.SH,20150327,20150327,20141231,-43823895.11,732906930.0
600551.SH,20150407,20150407,20141231,409031477.63,102030707.95
600563.SH,20150326,20150326,20141231,302470794.46,111936876.37
600557.SH,20150424,20150424,20141231,311543597.41,309363548.24
600562.SH,20150430,20150430,20141231,24573605.97,28881591.36
600566.SH,20150216,20150216,20141231,616112024.21,301509368.19
600565.SH,20150304,20150828,20141231,-581192298.74,13314964.01
600578.SH,20150402,20150402,20141231,5126006289.82,1624953962.6
600570.SH,20150410,20150410,20141231,613534744.47,96603916.29
600567.SH,20150430,20150430,20141231,1441628393.59,1331413273.61
600575.SH,20150430,20150915,20141231,3577261929.73,150495932.66
600572.SH,20150423,20150423,20141231,617434215.75,429233110.44
600582.SH,20150328,20150328,20141231,406556459.42,415972784.56
600583.SH,20150316,20150316,20141231,4351011301.05,2176784802.08
600580.SH,20150422,20150422,20141231,642922207.66,428694221.85
600585.SH,20150324,20150324,20141231,17654488609.0,6973545374.0
600584.SH,20150325,20150325,20141231,1048518721.28,1190447447.69
600586.SH,20150430,20150430,20141231,318963412.48,562621676.33
600587.SH,20150418,20150418,20141231,52058790.32,526448418.89
600588.SH,20150320,20150320,20141231,804302209.0,386613594.0
600596.SH,20150424,20150424,20141231,378598986.06,847140367.78
600594.SH,20150429,20150429,20141231,541581197.26,203935836.19
600597.SH,20150328,20150328,20141231,335769887.0,1795801110.0
600598.SH,20150331,20150331,20141231,1910070353.49,199237887.74
600600.SH,20150331,20150331,20141231,1690634341.0,1948865815.0
600602.SH,20150328,20150328,20141231,-67762383.77,25404311.83
600601.SH,20150428,20150428,20141231,825869113.24,530281989.97
600611.SH,20150403,20150403,20141231,639990365.61,527056109.02
600612.SH,20150428,20150428,20141231,2579291609.85,95362869.98
600606.SH,20150319,20150319,20141231,30529383.27,4814573.4
600614.SH,20150411,20150411,20141231,-244114366.91,136415218.69
600617.SH,20150310,20150310,20141231,35568296.49,1903163466.68
600628.SH,20150417,20150417,20141231,466936448.36,5718252.42
600623.SH,20150317,20150317,20141231,-34379761.15,343025447.69
600618.SH,20150321,20150321,20141231,-29059999.83,404176849.64
600635.SH,20150403,20150403,20141231,683140562.5,681997461.49
600633.SH,20150402,20150402,20141231,588656698.85,98258158.75
600640.SH,20150418,20150418,20141231,51011586.63,47158725.02
600637.SH,20150217,20150217,20141231,1100991287.25,573184168.28
600639.SH,20150314,20150314,20141231,288762333.83,10992489.77
600643.SH,20150424,20150424,20141231,-826590007.91,41118787.32
600642.SH,20150429,20150429,20141231,4366909830.19,2259342473.53
600645.SH,20150428,20150428,20141231,221454696.41,60472976.0
600648.SH,20150430,20150430,20141231,245719411.34,90151343.96
600649.SH,20150331,20150331,20141231,1126953571.79,1463840177.73
600654.SH,20150331,20150331,20141231,-78218296.46,3311535.6
600651.SH,20150331,20150331,20141231,9811074.89,46180160.36
600655.SH,20150325,20150325,20141231,353628258.24,339573830.55
600660.SH,20150217,20150217,20141231,3154001748.0,2799744194.0
600657.SH,20150321,20150321,20141231,-5832061343.23,18171152.73
600664.SH,20150207,20150207,20141231,1136099588.38,375371508.98
600663.SH,20150326,20150326,20141231,-995432068.53,200803908.9
600666.SH,20150312,20150312,20141231,137778018.52,70698139.29
600667.SH,20150414,20150414,20141231,940250537.18,377524612.17
600673.SH,20150331,20150331,20141231,719744530.09,1007543648.14
600675.SH,20150320,20150320,20141231,-124996561.13,31891787.31
600674.SH,20150425,20150425,20141231,538579016.7,49242804.71
600682.SH,20150327,20150327,20141231,1336892464.66,125767566.77
600685.SH,20150217,20150217,20141231,855224351.73,443218970.45
600687.SH,20150210,20150210,20141231,-1468153514.18,44486807.91
600690.SH,20150331,20150331,20141231,7006580362.98,2005431835.29
600688.SH,20150323,20150323,20141231,4039919000.0,1089268000.0
600694.SH,20150415,20150415,20141231,1100762632.84,415739430.6
600699.SH,20150420,20150420,20141231,737519428.75,758213691.87
600703.SH,20150324,20150324,20141231,665256703.4,2047724578.81
600705.SH,20150318,20150318,20141231,2916383653.88,736577205.88
600704.SH,20150331,20150331,20141231,-1275105076.12,402104828.52
600707.SH,20150313,20150313,20141231,-145986676.67,271540669.45
600718.SH,20150327,20150327,20141231,216362385.0,615659356.0
600717.SH,20150319,20150319,20141231,1853806486.27,1377390186.64
600720.SH,20150320,20150320,20141231,931196678.64,162622665.32
600728.SH,20150325,20150325,20141231,-28974110.71,53614032.31
600729.SH,20150317,20150317,20141231,-116725543.32,748794008.1
600732.SH,20150428,20150428,20141231,-45038643.96,13659.0
600733.SH,20150321,20150321,20141231,-76742901.56,32838957.12
600736.SH,20150404,20150404,20141231,282801698.55,206337938.07
600737.SH,20150421,20150421,20141231,-2195222483.75,245929801.89
600739.SH,20150328,20150328,20141231,426131779.63,1264442205.11
600741.SH,20150327,20150327,20141231,6094069740.34,3414730454.76
600743.SH,20150425,20150425,20141231,-1503104222.37,2799099.0
600745.SH,20150428,20150428,20141231,-928222839.35,130305124.79
600748.SH,20150328,20150328,20141231,-1920123287.71,7162815.97
600750.SH,20150328,20150328,20141231,356804768.68,102332828.43
600754.SH,20150328,20150328,20141231,559229653.67,392161779.77
600751.SH,20150421,20150421,20141231,128743624.83,658710.16
600755.SH,20150424,20150424,20141231,-3725713262.89,517722448.8
600757.SH,20150328,20150328,20141231,683549923.82,189451796.44
600759.SH,20150418,20150418,20141231,111307500.12,173237246.29
600760.SH,20150429,20150429,20141231,66383628.8,28621616.02
600761.SH,20150318,20150318,20141231,661579121.86,201195287.77
600764.SH,20150331,20150331,20141231,-29616046.47,33130366.15
600763.SH,20150410,20150410,20141231,128783327.9,102283744.06
600765.SH,20150325,20150325,20141231,144291499.13,739049890.6
600770.SH,20150427,20150427,20141231,413040192.44,160866653.52
600773.SH,20150421,20150421,20141231,2171966258.89,190708.54
600776.SH,20150428,20150428,20141231,74355286.63,42429071.07
600777.SH,20150217,20150217,20141231,42280780.83,3847408.82
600779.SH,20150430,20160428,20141231,-105887184.06,24535539.82
600782.SH,20150421,20150421,20141231,3100196373.18,254966518.48
600787.SH,20150321,20150321,20141231,1359740176.41,574908665.67
600790.SH,20150331,20150331,20141231,-165588451.95,135099204.34
600783.SH,20150430,20150430,20141231,-149035387.94,8941729.53
600795.SH,20150331,20150331,20141231,22713421309.42,23963856523.56
600801.SH,20150327,20150327,20141231,3839857469.0,1755824988.0
600803.SH,20150411,20150411,20141231,1016183377.28,342344643.44
600805.SH,20150402,20150402,20141231,33617478.6,72083920.45
600804.SH,20150416,20150416,20141231,3830568915.36,3057326131.86
600808.SH,20150326,20150326,20141231,2912853829.0,2599448741.0
600812.SH,20150422,20150422,20141231,90562752.87,258295910.56
600816.SH,20150210,20150210,20141231,174732211.97,13085946.65
600811.SH,20150430,20150430,20141231,351856019.22,163315675.53
