ts_code,ann_date,f_ann_date,end_date,operate_profit
300073.SZ,20130420,20130420,20121231,3406233.73
300085.SZ,20130319,20130319,20121231,11150805.23
300100.SZ,20130416,20130416,20121231,126791163.87
300104.SZ,20130308,20130308,20121231,197411228.59
300113.SZ,20130322,20130322,20121231,99866205.52
300114.SZ,20130328,20130328,20121231,52122629.53
300115.SZ,20130328,20130328,20121231,212364498.21
300118.SZ,20130419,20130419,20121231,-566743087.6
300122.SZ,20130418,20140425,20121231,216314808.03
300124.SZ,20130329,20130329,20121231,311065754.35
300133.SZ,20130328,20130328,20121231,261719422.0
300088.SZ,20130329,20130329,20121231,212791575.82
300134.SZ,20130422,20130422,20121231,-269092695.4
300140.SZ,20130314,20130314,20121231,4602666.42
300136.SZ,20130328,20130328,20121231,3198230.6
300142.SZ,20130418,20130418,20121231,253894010.05
300144.SZ,20130227,20130227,20121231,300445018.89
300147.SZ,20130322,20130322,20121231,125688136.9
300146.SZ,20130228,20130228,20121231,331727485.76
300156.SZ,20130329,20130329,20121231,101276671.63
300159.SZ,20130328,20130328,20121231,80523598.13
300166.SZ,20130420,20130420,20121231,81534601.05
300168.SZ,20130422,20130422,20121231,117198755.14
300180.SZ,20130419,20130419,20121231,97424778.79
300182.SZ,20130312,20130312,20121231,165229318.95
300197.SZ,20130319,20130319,20121231,249837880.37
300199.SZ,20130315,20130315,20121231,104353990.55
300202.SZ,20130403,20130403,20121231,125417190.82
300207.SZ,20130418,20130418,20121231,76141513.81
300212.SZ,20130328,20130328,20121231,89179945.14
300223.SZ,20130323,20130323,20121231,4234603.33
300244.SZ,20130326,20130326,20121231,71595724.12
300251.SZ,20130308,20130308,20121231,371316350.37
300253.SZ,20130419,20130419,20121231,35998276.06
300257.SZ,20130327,20130327,20121231,367382101.28
300266.SZ,20130419,20130419,20121231,34069517.82
300267.SZ,20130413,20130413,20121231,178400623.24
300273.SZ,20130330,20130330,20121231,125687664.99
300271.SZ,20130328,20130328,20121231,104802435.35
300274.SZ,20130330,20130330,20121231,54346182.03
300285.SZ,20130326,20130326,20121231,71707121.42
300287.SZ,20130409,20130409,20121231,62067838.72
300296.SZ,20130419,20130419,20121231,59501679.98
300291.SZ,20130330,20130330,20121231,143329796.1
300297.SZ,20130422,20130422,20121231,50935148.86
300308.SZ,20130319,20130319,20121231,31297098.44
300315.SZ,20130419,20130419,20121231,91341159.93
300316.SZ,20130420,20130420,20121231,193770173.95
300324.SZ,20130329,20130329,20121231,50407487.96
300339.SZ,20130319,20130319,20121231,54183850.19
300346.SZ,20130422,20130422,20121231,98498842.25
300347.SZ,20130309,20130309,20121231,71952876.23
300357.SZ,20131231,20131231,20121231,60359777.0
300363.SZ,20140103,20140103,20121231,99844962.05
300373.SZ,20140106,20140106,20121231,79872615.39
300376.SZ,20140107,20140107,20121231,136083108.88
300383.SZ,20140110,20140110,20121231,65411713.42
300394.SZ,20150202,20150202,20121231,62084458.9
300390.SZ,20140715,20140715,20121231,41808019.17
300395.SZ,20140820,20140820,20121231,70366766.22
300408.SZ,20141114,20141114,20121231,645911942.09
300432.SZ,20150303,20150303,20121231,65413903.72
300418.SZ,20150106,20150106,20121231,216388221.07
300413.SZ,20150106,20150106,20121231,134262636.09
300433.SZ,20150303,20150303,20121231,2205580536.18
300438.SZ,20150403,20150403,20121231,53112397.18
300498.SZ,20130424,20130424,20121231,2930604853.15
300567.SZ,20141031,20141031,20121231,23996584.64
300803.SZ,20130427,20130427,20121231,-30765846.0
302132.SZ,20130328,20130328,20121231,52122629.53
600000.SH,20130314,20130314,20121231,44419000000.0
600004.SH,20130425,20130425,20121231,1147950863.48
600006.SH,20130326,20130326,20121231,-114568808.74
600005.SH,20130427,20130427,20121231,-377466296.76
600007.SH,20130323,20130323,20121231,493545266.0
600008.SH,20130417,20130417,20121231,619881377.87
600010.SH,20130418,20130418,20121231,380115137.04
600009.SH,20130302,20130302,20121231,2056925294.67
600011.SH,20130320,20130320,20121231,9120759409.0
600017.SH,20130330,20130330,20121231,900037417.3
600016.SH,20130329,20130329,20121231,50732000000.0
600015.SH,20130426,20130426,20121231,17201143468.93
600018.SH,20130327,20130327,20121231,6556652020.65
600022.SH,20130330,20130330,20121231,-3681197359.41
600021.SH,20130423,20130423,20121231,1352956492.04
600019.SH,20130330,20130330,20121231,3596519065.55
600025.SH,20130426,20130426,20121231,2969423387.75
600026.SH,20130320,20130320,20121231,-465473927.07
600028.SH,20130325,20130325,20121231,87926000000.0
600027.SH,20130328,20130328,20121231,2066651000.0
600029.SH,20130327,20130327,20121231,2785000000.0
600030.SH,20130328,20130328,20121231,5430692921.71
600031.SH,20130427,20130427,20121231,6097391000.0
600036.SH,20130329,20140329,20121231,59107000000.0
600037.SH,20130413,20130413,20121231,-118609888.54
600038.SH,20130326,20130326,20121231,131112068.71
600048.SH,20130326,20130326,20121231,13393574322.0
600039.SH,20130328,20130328,20121231,928807133.32
600050.SH,20130322,20130322,20121231,7996120206.0
600053.SH,20130416,20130416,20121231,15159275.35
600056.SH,20130308,20130308,20121231,535658846.97
600058.SH,20130330,20130330,20121231,-1009135764.84
600059.SH,20130328,20130328,20121231,182781291.93
600061.SH,20130309,20130309,20121231,-1237288.41
600060.SH,20130403,20130403,20121231,1811310203.92
600062.SH,20130329,20130329,20121231,731271549.77
600064.SH,20130409,20130409,20121231,534889808.55
600067.SH,20130318,20130318,20121231,1134440927.73
600066.SH,20130326,20130326,20121231,1637139771.93
600068.SH,20130322,20130322,20121231,2110034934.82
600073.SH,20130315,20130315,20121231,111447460.37
600079.SH,20130228,20130228,20121231,631126675.19
600074.SH,20130426,20130426,20121231,-588152334.1
600085.SH,20130326,20130326,20121231,1049311374.0
600086.SH,20130408,20130408,20121231,213223980.87
600094.SH,20130413,20130413,20121231,342456508.08
600089.SH,20130327,20130327,20121231,756019397.56
600088.SH,20130419,20140814,20121231,58009656.56
600095.SH,20130409,20130409,20121231,14170777.35
600098.SH,20130424,20130424,20121231,1477903249.23
600096.SH,20130326,20130326,20121231,-541651525.46
600100.SH,20130423,20130423,20121231,665166398.21
600104.SH,20130329,20130329,20121231,39339589778.33
600111.SH,20130330,20130330,20121231,2022760344.91
600109.SH,20130412,20140315,20121231,359691486.57
600108.SH,20130412,20130412,20121231,365071787.97
600112.SH,20130208,20130208,20121231,-16234253.83
600115.SH,20130327,20130327,20121231,827384000.0
600118.SH,20130227,20130227,20121231,293457795.49
600120.SH,20130330,20130330,20121231,685241505.24
600122.SH,20130329,20130329,20121231,327389747.21
600126.SH,20130323,20130323,20121231,-327850621.87
600125.SH,20130329,20130329,20121231,554277383.45
600129.SH,20130413,20130413,20121231,-175834463.97
600131.SH,20130330,20130330,20121231,65052003.89
600141.SH,20130402,20130402,20121231,395717253.01
600132.SH,20130323,20130323,20121231,159273938.74
600138.SH,20130420,20130420,20121231,688843709.08
600143.SH,20130423,20130423,20121231,780407695.0
600150.SH,20130327,20130327,20121231,22516982.58
600151.SH,20130319,20130319,20121231,-1289191239.78
600153.SH,20130410,20130410,20121231,3554437179.21
600155.SH,20130427,20130427,20121231,-140258659.88
600157.SH,20130309,20130309,20121231,1690335137.17
600158.SH,20130329,20130329,20121231,130833276.66
600160.SH,20130309,20130309,20121231,744581269.27
600161.SH,20130305,20130305,20121231,419649946.77
600166.SH,20130330,20130330,20121231,-954266968.74
600167.SH,20130427,20130427,20121231,134846608.25
600169.SH,20130412,20130417,20121231,-391700477.37
600170.SH,20130328,20130328,20121231,1541009477.34
600175.SH,20130423,20130423,20121231,107219536.05
600171.SH,20130402,20130402,20121231,-1680271.97
600176.SH,20130315,20130315,20121231,302108801.84
600177.SH,20130326,20130326,20121231,2082186149.85
600179.SH,20130329,20130329,20121231,-94069028.65
600180.SH,20130228,20130228,20121231,395957553.71
600183.SH,20130312,20130312,20121231,363326222.04
600184.SH,20130402,20130402,20121231,-457395.71
600187.SH,20130418,20130418,20121231,67038084.41
600188.SH,20130323,20130323,20121231,4199102638.0
600195.SH,20130326,20130326,20121231,283398849.03
600196.SH,20130327,20130327,20121231,2035987430.08
600200.SH,20130328,20130328,20121231,85201347.72
600198.SH,20130408,20130408,20121231,-1452372.33
600201.SH,20130426,20130426,20121231,147720706.78
600208.SH,20130420,20130420,20121231,3032239789.93
600216.SH,20130413,20130413,20121231,1011362344.44
600220.SH,20130420,20130420,20121231,-1382121225.78
600219.SH,20130320,20140320,20121231,980552130.05
600221.SH,20130315,20130315,20121231,1991902000.0
600233.SH,20130416,20130416,20121231,153262358.13
600236.SH,20130416,20130416,20121231,489925115.62
600240.SH,20130419,20130419,20121231,319421478.81
600251.SH,20130410,20130410,20121231,240703516.23
600252.SH,20130313,20130815,20121231,850517969.21
600256.SH,20130422,20130422,20121231,1087654116.21
600258.SH,20130320,20130320,20121231,185429144.58
600259.SH,20130426,20130426,20121231,109240726.81
600260.SH,20130425,20130425,20121231,315639457.51
600267.SH,20130329,20130329,20121231,283926506.35
600266.SH,20130330,20130330,20121231,1887915697.29
600270.SH,20130320,20130320,20121231,631970474.49
600271.SH,20130322,20130322,20121231,1468261401.1
600273.SH,20130425,20130425,20121231,-137912940.25
600276.SH,20130402,20130402,20121231,1300204333.84
600277.SH,20130425,20130425,20121231,237839248.61
600280.SH,20130415,20130415,20121231,108899864.31
600282.SH,20130427,20130427,20121231,-934027637.89
600284.SH,20130326,20130326,20121231,806806341.77
600289.SH,20130403,20130403,20121231,97365979.17
600292.SH,20130329,20130329,20121231,291136719.3
600291.SH,20130412,20130412,20121231,371054623.59
600295.SH,20130416,20130416,20121231,933398576.18
600297.SH,20130413,20130413,20121231,40733562.78
600298.SH,20130321,20130321,20121231,268426653.19
600299.SH,20130409,20130409,20121231,-1106623854.4
600300.SH,20130330,20130330,20121231,138637164.32
600307.SH,20130402,20130402,20121231,487326756.11
600312.SH,20130330,20130330,20121231,148381590.6
600309.SH,20130326,20130326,20121231,3613939381.12
600315.SH,20130315,20140313,20121231,715835061.2
600317.SH,20130402,20130402,20121231,681151416.25
600320.SH,20130327,20130327,20121231,-1283332823.0
600325.SH,20130410,20130410,20121231,842366728.28
600329.SH,20130330,20130330,20121231,499905158.96
600332.SH,20130301,20130301,20121231,438071481.52
600335.SH,20130328,20130328,20121231,629889671.5
600339.SH,20130420,20130420,20121231,-277159107.71
600338.SH,20130306,20130306,20121231,-22783702.13
600340.SH,20130328,20130328,20121231,2514814009.89
600348.SH,20130426,20130426,20121231,3140752417.88
600346.SH,20130330,20130330,20121231,-14225535.05
600350.SH,20130330,20130330,20121231,2578867263.0
600316.SH,20130326,20130326,20121231,101632908.55
600352.SH,20130416,20130416,20121231,588109814.73
600351.SH,20130426,20130426,20121231,91137609.71
600361.SH,20130427,20130427,20121231,65518500.67
600362.SH,20130327,20130327,20121231,6184707350.0
600366.SH,20130423,20130423,20121231,646176541.59
600363.SH,20130423,20130423,20121231,99738017.94
600369.SH,20130326,20130326,20121231,383689500.52
600372.SH,20130326,20130326,20121231,539178078.39
600373.SH,20130403,20130403,20121231,449925758.75
600376.SH,20130411,20130411,20121231,2024047971.34
600377.SH,20130323,20130323,20121231,3173427124.0
600378.SH,20130316,20130316,20121231,78085979.56
600380.SH,20130402,20130402,20121231,503477110.11
600383.SH,20130412,20140428,20121231,6033572018.75
600388.SH,20130426,20130426,20121231,315921833.34
600390.SH,20130423,20130423,20121231,-17772771.93
600393.SH,20130327,20130327,20121231,15819864.02
600392.SH,20130422,20130422,20121231,180260936.74
600395.SH,20130420,20130420,20121231,1803896163.46
600397.SH,20130330,20130330,20121231,504892479.39
600399.SH,20130423,20130423,20121231,29238390.34
600398.SH,20130423,20130423,20121231,139974400.47
600406.SH,20130328,20130328,20121231,993746656.04
600409.SH,20130228,20130228,20121231,139059606.19
600410.SH,20130412,20130412,20121231,179898217.57
600415.SH,20130322,20130322,20121231,906566463.63
600416.SH,20130426,20130426,20121231,-257371690.02
600418.SH,20130330,20130330,20121231,301340700.1
600425.SH,20130411,20140403,20121231,70813110.18
600422.SH,20130312,20130312,20121231,222172696.42
600426.SH,20130305,20130305,20121231,528844442.22
600428.SH,20130326,20130326,20121231,60964539.22
600433.SH,20130312,20130312,20121231,212666118.08
600435.SH,20130416,20130416,20121231,39919629.39
600436.SH,20130427,20130427,20121231,389990414.35
600438.SH,20130416,20130416,20121231,85266037.79
600446.SH,20130322,20130322,20121231,82254512.09
600456.SH,20130308,20130308,20121231,8402476.18
600458.SH,20130328,20130328,20121231,160364188.1
600460.SH,20130305,20130305,20121231,-59222922.22
600466.SH,20130412,20130412,20121231,16010911.49
600468.SH,20130427,20130427,20121231,31468271.94
600478.SH,20130402,20130402,20121231,-67823480.7
600481.SH,20130422,20130422,20121231,137270041.13
600482.SH,20130314,20130314,20121231,117595585.11
600483.SH,20130326,20130326,20121231,24960044.27
600485.SH,20130403,20130403,20121231,-50379831.9
600486.SH,20130329,20130329,20121231,240029866.6
600487.SH,20130321,20130321,20121231,329005943.94
600489.SH,20130426,20130426,20121231,2811685790.06
600496.SH,20130416,20130416,20121231,245965756.68
600497.SH,20130423,20130423,20121231,384249586.21
600498.SH,20130420,20130420,20121231,382919420.03
600499.SH,20130320,20130320,20121231,292132669.1
600500.SH,20130330,20130330,20121231,774020271.38
600503.SH,20130423,20130423,20121231,95655612.49
600507.SH,20130206,20130206,20121231,744086207.81
600509.SH,20130425,20130425,20121231,263297636.19
600510.SH,20130326,20130326,20121231,385067889.17
600511.SH,20130322,20130322,20121231,292953632.06
600515.SH,20130329,20140430,20121231,162646797.41
600516.SH,20130206,20130206,20121231,549363912.03
600517.SH,20130321,20130321,20121231,223287136.52
600518.SH,20130425,20130425,20121231,1697025104.78
600521.SH,20130222,20130222,20121231,355969447.37
600519.SH,20130329,20130329,20121231,18830739817.65
600528.SH,20130322,20130322,20121231,914326581.75
600529.SH,20130416,20130416,20121231,153592570.5
600535.SH,20130402,20130402,20121231,935759255.34
600536.SH,20130326,20130326,20121231,-264812715.82
600537.SH,20130427,20130427,20121231,-678599274.95
600546.SH,20130426,20130426,20121231,2332834656.53
600522.SH,20130402,20130402,20121231,495219304.82
600525.SH,20130316,20130316,20121231,195055419.41
600547.SH,20130330,20130330,20121231,2958049925.04
600549.SH,20130403,20130403,20121231,1008169933.49
600551.SH,20130416,20130416,20121231,258942703.86
600556.SH,20130427,20130427,20121231,850705.56
600557.SH,20130228,20130228,20121231,242918110.61
600562.SH,20130130,20130130,20121231,9373657.08
600545.SH,20130415,20130415,20121231,46077479.36
600563.SH,20130321,20130321,20121231,292033789.62
600565.SH,20130319,20130319,20121231,286064981.04
600566.SH,20130328,20130328,20121231,-36961876.89
600567.SH,20130330,20130330,20121231,-52631345.94
600570.SH,20130326,20130326,20121231,136089542.08
600572.SH,20130320,20130320,20121231,372697793.12
600575.SH,20130226,20150915,20121231,235833740.44
600578.SH,20130411,20130411,20121231,2274445406.59
600580.SH,20130313,20130313,20121231,71186232.24
600582.SH,20130328,20130328,20121231,2058511730.46
600583.SH,20130318,20130318,20121231,906994551.32
600584.SH,20130420,20130420,20121231,-150256330.93
300012.SZ,20130328,20130328,20121231,127647143.14
600585.SH,20130323,20130323,20121231,7015802814.0
600586.SH,20130426,20130426,20121231,-468621810.43
600587.SH,20130426,20130426,20121231,213074575.18
600588.SH,20130320,20130320,20121231,156560099.0
600594.SH,20130327,20130327,20121231,381010814.49
600596.SH,20130416,20130416,20121231,96679718.46
600597.SH,20130326,20130326,20121231,355269048.0
600598.SH,20130425,20130425,20121231,-253736122.22
600600.SH,20130328,20130328,20121231,2138403080.0
600601.SH,20130413,20130413,20121231,62342048.89
600602.SH,20130323,20130323,20121231,74480466.33
600606.SH,20130413,20130413,20121231,105704541.87
600611.SH,20130330,20130330,20121231,569320025.11
600612.SH,20130424,20130424,20121231,1004317168.88
600614.SH,20130418,20130418,20121231,49287278.26
600618.SH,20130322,20130322,20121231,94619406.41
600617.SH,20130427,20130427,20121231,-14704449.7
600623.SH,20130402,20130402,20121231,379282544.91
600633.SH,20130427,20130427,20121231,269911626.53
600628.SH,20130416,20130416,20121231,312649486.01
600635.SH,20130413,20130413,20121231,421862458.37
600637.SH,20130329,20130329,20121231,554118273.69
600639.SH,20130323,20130323,20121231,454342894.16
600645.SH,20130413,20130413,20121231,28410298.44
600640.SH,20130419,20130419,20121231,173295246.0
600642.SH,20130323,20130323,20121231,2434414365.39
600643.SH,20130329,20130329,20121231,414577234.53
600648.SH,20130402,20130402,20121231,599112576.99
600654.SH,20130323,20130323,20121231,113072184.01
600651.SH,20130322,20130322,20121231,111376980.44
600655.SH,20130418,20130418,20121231,1098781311.3
600649.SH,20130330,20130330,20121231,1923243622.79
600657.SH,20130308,20130308,20121231,832373649.21
600664.SH,20130427,20130427,20121231,909747304.02
600666.SH,20130320,20130320,20121231,45151102.11
600663.SH,20130314,20130314,20121231,1404262302.8
600660.SH,20130319,20130319,20121231,1811339063.0
600667.SH,20130423,20130423,20121231,164631539.7
600682.SH,20130328,20130328,20121231,222174220.77
600673.SH,20130326,20130326,20121231,270146061.08
600675.SH,20130315,20130315,20121231,1013409336.33
600674.SH,20130329,20130329,20121231,467070916.22
600685.SH,20130327,20130327,20121231,-241869246.1
600694.SH,20130403,20130403,20121231,1326285907.82
600690.SH,20130321,20130321,20121231,5269913452.11
600688.SH,20130328,20130328,20121231,-2256297000.0
600687.SH,20130228,20130228,20121231,80906752.57
600699.SH,20130425,20130425,20121231,300136984.99
600705.SH,20130201,20130201,20121231,2053225863.07
600707.SH,20130329,20130329,20121231,-2241014297.3
600703.SH,20130322,20130322,20121231,509831035.59
600704.SH,20130423,20130423,20121231,797421526.92
600717.SH,20130321,20130321,20121231,1646257677.84
600718.SH,20130330,20130330,20121231,409497434.0
600729.SH,20130309,20130309,20121231,814681550.42
600720.SH,20130309,20130309,20121231,92189612.67
600728.SH,20130315,20130315,20121231,33629205.07
600732.SH,20130201,20130201,20121231,3892428.63
600737.SH,20130326,20130326,20121231,-781085525.06
600739.SH,20130423,20130423,20121231,953139839.81
600733.SH,20130329,20140823,20121231,38475698.64
600736.SH,20130223,20130223,20121231,267796115.01
600741.SH,20130323,20130323,20121231,6121306534.87
600748.SH,20130326,20130326,20121231,918823711.12
600750.SH,20130416,20130416,20121231,267768603.72
600745.SH,20130416,20130416,20121231,152645924.68
600743.SH,20130320,20130320,20121231,816555619.05
600751.SH,20130416,20130416,20121231,297056483.81
600755.SH,20130418,20130418,20121231,713437709.31
600754.SH,20130328,20130328,20121231,444691512.44
600757.SH,20130314,20130314,20121231,260926823.53
600759.SH,20130425,20130425,20121231,505294078.16
600760.SH,20130330,20130330,20121231,-129158823.88
600764.SH,20130402,20130402,20121231,62232808.13
600761.SH,20130319,20130319,20121231,409604643.66
600763.SH,20130410,20130410,20121231,121294479.36
600765.SH,20130329,20130329,20121231,352020635.76
600770.SH,20130420,20130420,20121231,193008231.03
600779.SH,20130328,20130328,20121231,509985959.13
600773.SH,20130415,20130415,20121231,111822579.61
600776.SH,20130402,20130402,20121231,157952309.21
600777.SH,20130417,20130417,20121231,-125955390.41
600782.SH,20130416,20130416,20121231,-1358896637.73
600783.SH,20130427,20130427,20121231,220601379.23
600790.SH,20130329,20130329,20121231,244374953.12
600795.SH,20130330,20130330,20121231,7479406853.17
600787.SH,20130330,20130330,20121231,376168213.0
600801.SH,20130326,20130326,20121231,723029868.0
600803.SH,20130119,20130119,20121231,74324977.74
600808.SH,20130327,20130327,20121231,-3895661703.0
600804.SH,20130412,20130412,20121231,208713653.98
600805.SH,20130329,20130329,20121231,1313333170.65
600809.SH,20130409,20130409,20121231,2015144420.82
600811.SH,20130427,20130427,20121231,845406068.52
600812.SH,20130410,20130410,20121231,-263485761.84
600820.SH,20130420,20130420,20121231,1276166430.97
600816.SH,20130307,20130307,20121231,152515384.68
600823.SH,20130315,20130315,20121231,1799557671.33
600825.SH,20130427,20130427,20121231,105980253.99
600885.SH,20130220,20130220,20121231,432344404.58
600826.SH,20130309,20130309,20121231,49362438.35
600827.SH,20130427,20130427,20121231,1973753441.45
600886.SH,20130412,20130412,20121231,2263513138.05
600887.SH,20130427,20130427,20121231,1615658493.37
600894.SH,20130418,20130418,20121231,186205248.21
600895.SH,20130420,20130420,20121231,431647775.22
600893.SH,20130326,20130326,20121231,322154221.78
600900.SH,20130427,20130427,20121231,11451465481.15
600906.SH,20130425,20130425,20121231,182953357.79
600901.SH,20130411,20130411,20121231,509918758.98
600917.SH,20140820,20140820,20121231,290904020.91
600919.SH,20150612,20150612,20121231,9542334000.0
600918.SH,20160325,20160325,20121231,641141300.0
600909.SH,20150416,20150416,20121231,231760484.79
600926.SH,20151217,20151217,20121231,4456393000.0
600928.SH,20150611,20150611,20121231,1914851689.0
600939.SH,20141030,20141030,20121231,605651735.32
600956.SH,20130423,20130423,20121231,750564137.81
600958.SH,20150303,20150303,20121231,562570157.18
600959.SH,20150403,20150403,20121231,554750377.82
600967.SH,20130423,20130423,20121231,183657631.9
600970.SH,20130326,20130326,20121231,1000697981.87
600971.SH,20130402,20130402,20121231,935074571.22
600978.SH,20130411,20130411,20121231,372091297.64
600981.SH,20130328,20130328,20121231,50977876.89
600985.SH,20130308,20130308,20121231,58772170.44
600988.SH,20130201,20130201,20121231,310840247.86
600989.SH,20130427,20130427,20121231,697588171.67
600993.SH,20130425,20130425,20121231,187375130.46
600995.SH,20130412,20130412,20121231,154389057.72
600998.SH,20130423,20130423,20121231,492812201.55
600999.SH,20130423,20130423,20121231,1869046954.17
601000.SH,20130328,20130328,20121231,921929592.15
601001.SH,20130426,20130426,20121231,1544388862.92
601002.SH,20130402,20130402,20121231,-32887376.04
601003.SH,20130425,20130425,20121231,44659713.63
601006.SH,20130426,20130426,20121231,14784485450.0
601005.SH,20130329,20130329,20121231,-2024502000.0
601009.SH,20130426,20130426,20121231,4957841000.0
601010.SH,20130329,20130329,20121231,552043587.77
601012.SH,20130427,20130427,20121231,-110720307.61
601016.SH,20140820,20140820,20121231,152429544.0
601018.SH,20130329,20130329,20121231,3004023000.0
601058.SH,20130427,20130427,20121231,171163703.78
601059.SH,20130422,20130422,20121231,265777483.0
601818.SH,20130402,20130402,20121231,31511000000.0
601828.SH,20140425,20140425,20121231,1383339519.82
601825.SH,20130502,20130502,20121231,4280611000.0
601857.SH,20130322,20130322,20121231,165431000000.0
601858.SH,20151201,20151201,20121231,164108954.74
601838.SH,20140630,20140630,20121231,3193158000.0
601860.SH,20130430,20130430,20121231,683783392.63
601866.SH,20130327,20130327,20121231,-1438967773.32
601869.SH,20130427,20130427,20121231,
601872.SH,20130423,20130423,20121231,95781225.86
601877.SH,20130323,20130323,20121231,1666076681.9
601878.SH,20150629,20150629,20121231,226473628.02
601880.SH,20130329,20130329,20121231,698206213.16
601881.SH,20140829,20140829,20121231,1896542000.0
601886.SH,20130328,20130328,20121231,534866381.1
601888.SH,20130408,20130408,20121231,1447571064.26
601898.SH,20130316,20130316,20121231,13306744000.0
601899.SH,20130328,20130328,20121231,8605827004.0
601901.SH,20130427,20130427,20121231,622901802.61
601908.SH,20130328,20130328,20121231,50205074.7
601916.SH,20130428,20130428,20121231,5344587000.0
601918.SH,20130423,20130423,20121231,1815102048.94
601919.SH,20130328,20130328,20121231,-6008915661.83
601928.SH,20130425,20130425,20121231,730030152.43
601929.SH,20130301,20130301,20121231,387871799.15
601933.SH,20130330,20130330,20121231,568008690.78
601939.SH,20130325,20130325,20121231,250286000000.0
601958.SH,20130319,20130319,20121231,572041764.95
601965.SH,20130313,20130313,20121231,327672785.2
601966.SH,20141209,20141209,20121231,711459086.0
601969.SH,20141114,20141114,20121231,1080915111.02
601975.SH,20130420,20130420,20121231,-1259880145.0
601985.SH,20150525,20150525,20121231,3167600155.37
601988.SH,20130327,20140327,20121231,187598000000.0
601989.SH,20130426,20130426,20121231,3186630529.21
601990.SH,20130425,20130425,20121231,235094767.28
601991.SH,20130326,20130326,20121231,7093037000.0
601992.SH,20130321,20130321,20121231,3093568974.84
601995.SH,20130426,20130426,20121231,433150229.0
601997.SH,20150701,20150701,20121231,2017345000.0
601998.SH,20130329,20130329,20121231,41504000000.0
603000.SH,20130418,20130418,20121231,211856555.24
603001.SH,20130426,20130426,20121231,645632541.38
603019.SH,20141016,20141016,20121231,147466294.35
603005.SH,20140109,20140109,20121231,154724420.0
603025.SH,20150403,20150403,20121231,179179285.68
603056.SH,20150703,20150703,20121231,451028930.0
603077.SH,20130207,20130207,20121231,384218383.06
603288.SH,20140115,20140115,20121231,1483067408.2
603328.SH,20140610,20140610,20121231,381130354.6
603456.SH,20140916,20140916,20121231,149904373.35
603555.SH,20140107,20140107,20121231,599880639.08
603569.SH,20151228,20151228,20121231,189437780.23
603688.SH,20141016,20141016,20121231,95446186.72
603699.SH,20131231,20131231,20121231,363005681.91
603708.SH,20140627,20140627,20121231,316346129.99
603728.SH,20150626,20150626,20121231,72570012.51
603737.SH,20151127,20151127,20121231,79269926.17
603766.SH,20130329,20130329,20121231,550172735.11
603786.SH,20130502,20130502,20121231,111926194.63
603799.SH,20150107,20150107,20121231,185854953.42
603806.SH,20140820,20140820,20121231,570850636.23
603816.SH,20150626,20150626,20121231,334255900.0
603826.SH,20150605,20150605,20121231,41129201.79
603833.SH,20141024,20141024,20121231,237591671.08
603858.SH,20140620,20140620,20121231,1499298606.68
603866.SH,20151204,20151204,20121231,282207868.2
603868.SH,20150626,20150626,20121231,249834400.0
603877.SH,20141114,20141114,20121231,132224700.0
603882.SH,20160219,20160219,20121231,56967022.06
603883.SH,20150403,20150403,20121231,205367341.0
603885.SH,20150511,20150511,20121231,189590700.16
603888.SH,20150629,20150629,20121231,122109900.0
603899.SH,20150106,20150106,20121231,242766441.18
603920.SH,20150508,20150508,20121231,123337215.84
603927.SH,20130427,20130427,20121231,107724838.12
603939.SH,20150202,20150202,20121231,91480566.39
603979.SH,20150610,20150610,20121231,397419381.99
603983.SH,20140627,20140627,20121231,212797100.0
603986.SH,20150703,20150703,20121231,77441192.9
603993.SH,20130315,20130315,20121231,1046979255.45
605589.SH,20140719,20140719,20121231,241280264.58
688122.SH,20141226,20141226,20121231,91991586.59
688187.SH,20130329,20130329,20121231,
688223.SH,20130625,20130625,20121231,-1116771521.48
688318.SH,20140620,20140620,20121231,59641300.0
688336.SH,20130428,20130428,20121231,227949938.66
688779.SH,20130808,20130808,20121231,
688819.SH,20130502,20130502,20121231,829166100.02
688981.SH,20130325,20130325,20121231,
002608.SZ,20130413,20130413,20121231,74827397.16
002624.SZ,20130422,20130422,20121231,26578038.73
002625.SZ,20130418,20130418,20121231,37858972.68
002635.SZ,20130418,20130418,20121231,215378747.99
002640.SZ,20130424,20130424,20121231,62756618.77
002642.SZ,20130402,20130402,20121231,98004548.18
002646.SZ,20130423,20130423,20121231,380074045.51
002648.SZ,20130328,20130328,20121231,476800206.79
002653.SZ,20130205,20130205,20121231,348812252.74
002657.SZ,20130418,20130418,20121231,52084546.63
002663.SZ,20130409,20130409,20121231,283300916.41
002665.SZ,20130329,20130329,20121231,194887455.66
002670.SZ,20130418,20130418,20121231,71953816.74
002672.SZ,20130328,20130328,20121231,315779717.92
002673.SZ,20130422,20130422,20121231,158280008.44
002678.SZ,20130312,20130312,20121231,206759805.81
002681.SZ,20130411,20130411,20121231,82846429.21
002683.SZ,20130309,20130309,20121231,98396974.4
002690.SZ,20130409,20130409,20121231,150271643.59
002698.SZ,20130409,20130409,20121231,169075911.69
002699.SZ,20130323,20130323,20121231,49722598.1
002701.SZ,20130327,20130327,20121231,489683834.0
002705.SZ,20131231,20131231,20121231,208937798.13
002707.SZ,20140102,20140102,20121231,81287924.52
002709.SZ,20140103,20140103,20121231,72915005.18
002714.SZ,20140109,20140109,20121231,301335260.52
002727.SZ,20140610,20140610,20121231,198887592.61
