ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,end_type,total_share,cap_rese,undistr_porfit,surplus_rese,special_rese,money_cap,trad_asset,notes_receiv,accounts_receiv,oth_receiv,prepayment,div_receiv,int_receiv,inventories,amor_exp,nca_within_1y,sett_rsrv,loanto_oth_bank_fi,premium_receiv,reinsur_receiv,reinsur_res_receiv,pur_resale_fa,oth_cur_assets,total_cur_assets,fa_avail_for_sale,htm_invest,lt_eqt_invest,invest_real_estate,time_deposits,oth_assets,lt_rec,fix_assets,cip,const_materials,fixed_assets_disp,produc_bio_assets,oil_and_gas_assets,intan_assets,r_and_d,goodwill,lt_amor_exp,defer_tax_assets,decr_in_disbur,oth_nca,total_nca,cash_reser_cb,depos_in_oth_bfi,prec_metals,deriv_assets,rr_reins_une_prem,rr_reins_outstd_cla,rr_reins_lins_liab,rr_reins_lthins_liab,refund_depos,ph_pledge_loans,refund_cap_depos,indep_acct_assets,client_depos,client_prov,transac_seat_fee,invest_as_receiv,total_assets,lt_borr,st_borr,cb_borr,depos_ib_deposits,loan_oth_bank,trading_fl,notes_payable,acct_payable,adv_receipts,sold_for_repur_fa,comm_payable,payroll_payable,taxes_payable,int_payable,div_payable,oth_payable,acc_exp,deferred_inc,st_bonds_payable,payable_to_reinsurer,rsrv_insur_cont,acting_trading_sec,acting_uw_sec,non_cur_liab_due_1y,oth_cur_liab,total_cur_liab,bond_payable,lt_payable,specific_payables,estimated_liab,defer_tax_liab,defer_inc_non_cur_liab,oth_ncl,total_ncl,depos_oth_bfi,deriv_liab,depos,agency_bus_liab,oth_liab,prem_receiv_adva,depos_received,ph_invest,reser_une_prem,reser_outstd_claims,reser_lins_liab,reser_lthins_liab,indept_acc_liab,pledge_borr,indem_payable,policy_div_payable,total_liab,treasury_share,ordin_risk_reser,forex_differ,invest_loss_unconf,minority_int,total_hldr_eqy_exc_min_int,total_hldr_eqy_inc_min_int,total_liab_hldr_eqy,lt_payroll_payable,oth_comp_income,oth_eqt_tools,oth_eqt_tools_p_shr,lending_funds,acc_receivable,st_fin_payable,payables,hfs_assets,hfs_sales,cost_fin_assets,fair_value_fin_assets,contract_assets,contract_liab,accounts_receiv_bill,accounts_pay,oth_rcv_total,fix_assets_total,cip_total,oth_pay_total,long_pay_total,debt_invest,oth_debt_invest,update_flag
688223.SH,20250430,,20250331,,,,,,,,,29575249190.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119032648312.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86560848923.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688396.SH,20250430,,20250331,,,,,,,,,8919003748.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29281655370.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4792364397.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000155.SZ,20250430,,20250331,,,,,,,,,6972112791.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28227522299.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15321543785.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601628.SH,20250430,20250430.0,20250331,1.0,3.0,1.0,28264705000.0,54204000000.0,391264000000.0,122479000000.0,,101842000000.0,1952444000000.0,,,,,,,,,,,,,,,14973000000.0,,,,,303429000000.0,12196000000.0,446189000000.0,24332000000.0,,48690000000.0,4604000000.0,,,,,8192000000.0,,,,39050000000.0,,,,,,,,,,,,,,6597000000.0,,,,,,6976390000000.0,5975000000.0,69000000.0,,,,62189000000.0,,,,182342000000.0,,10245000000.0,1692000000.0,,,,,,,,,,,,,,35380000000.0,,,,502000000.0,,,,,,,,121425000000.0,2407000000.0,,,,,,,,,,,6431836000000.0,,74393000000.0,,,12047000000.0,532507000000.0,544554000000.0,6976390000000.0,,-138098000000.0,,,,,,,,,,,,6008003000000.0,,,,,,,,183216000000.0,3587172000000.0,1.0
601865.SH,20250430,20250430.0,20250331,1.0,1.0,1.0,2342920139.0,10702151713.93,9920438395.18,293915529.38,70526661.46,4837877931.84,299129258.31,1281804115.14,2822739389.54,,238653858.52,,,1465451152.54,,,,,,,,,716092249.02,13530844336.03,,,119180385.63,480339541.11,,,,16147053560.95,,,,,,6322831446.62,,,241493113.36,335836563.29,,939456229.77,29559294072.75,,,,798295.74,,,,,,,,,,,,,43090138408.78,7447810636.24,958000000.0,,,,,789809229.73,3927977077.71,,,,69139060.57,186916547.38,44879094.77,1299820.0,160653660.45,,,,,,,,2251064683.54,1764716.57,8437508691.81,3955469136.42,,,4388775.92,401110244.44,212240758.2,,12840479172.8,,133309.13,,,,,,,,,,,,,,,21277987864.61,308043707.47,,,,84958464.2,21727192079.97,21812150544.17,43090138408.78,,-29248293.21,491721745.95,,,,,,,,,,,45871491.96,4104543504.68,4717786307.44,108218405.81,16147053560.95,3538175883.92,206832575.22,48531183.36,143564000.0,325596119.73,0.0
600596.SH,20250430,,20250331,,,,,,,,,1931941923.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22495305671.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8859984241.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000623.SZ,20250430,20250430.0,20250331,1.0,1.0,1.0,1195895387.0,4900422023.2,20301340855.0,2681599551.8,,1065323742.19,1584869029.1,,933364368.64,,52005044.75,,,892786743.89,,,,,,,,,9996684.65,4830817991.73,,,24889398417.49,21780555.25,,,,2052900250.21,436718234.36,,,7053450.42,,466307167.58,84260255.19,,5101213.83,320984201.57,,67118281.61,28680312550.19,,,,,,,,,,,,,,,,,33511130541.92,,1345101197.84,,,,,14001175.19,387371704.82,977582.68,,,63577919.45,39549681.23,32698630.14,665696.46,647315046.6,,,,,,,,21795402.03,3258385.45,2581586219.14,995705070.88,,,,18922681.93,219221904.76,,1249046014.45,,,,,,,,,,,,,,,,,3830632233.59,420005418.42,,,,254318840.33,29426179468.0,29680498308.33,33511130541.92,,766927069.42,,,,,,,,,,,,25273797.25,933364368.64,401372880.01,24856421.76,2052900250.21,436718234.36,680679373.2,,,,0.0
601106.SH,20250430,20250430.0,20250331,1.0,1.0,1.0,6857782927.0,9618170658.68,-11718629825.81,125689638.46,33861568.52,2678729706.27,,1179903715.13,3241692363.13,,1151775168.97,6824721.01,,7852769919.31,,,,,,,,,450504362.66,22757295307.54,,,2998250626.06,915006.26,,,,,,,,,,1953048620.4,522969571.9,,36031787.24,198805615.87,,985425392.23,15813545594.94,,,,,,,,,,,,,,,,,38570840902.48,9071760937.72,3917505059.9,,,,,2268263865.2,5860216662.68,43291.22,,,351102181.41,150026583.97,,1224627.32,,,,,,,,,6099231393.67,630867454.09,21724850429.82,,,,228389830.85,11159809.19,443643346.91,24371419.29,10199154290.07,,,,,,,,,,,,,,,,,31924004719.89,,,,,1354157143.45,5292679039.14,6646836182.59,38570840902.48,232468000.6,375804072.29,,,,,,,,,,,5121320440.29,1828139763.38,4421596078.26,8128480527.88,925285900.81,7275810396.4,1431194620.05,619454174.3,,,,0.0
600498.SH,20250430,20250430.0,20250331,1.0,1.0,1.0,1184472336.0,6284982522.04,5471307863.68,518771522.3,,3879861345.99,,983318664.12,13815312782.1,,503545560.69,92876408.75,,10238445293.9,,,,,,,,,887302976.34,31044474859.15,,,2784278208.43,102906864.39,,,,3673243481.78,972987256.53,,,,,1824421257.62,1394494537.68,86348370.51,40864609.07,212883426.92,,,11367894837.76,,,,,,,,,,,,,,,,,42412369696.91,1937290000.0,4367233210.26,,,,,7599450534.26,5726106330.82,568710.48,,,372241553.03,603290722.64,,9513692.67,,,,,,,,,3161473920.72,100594673.92,24111589541.26,,,,45454771.19,771720.63,434570861.53,,2551922222.25,,,,,,,,,,,,,,,,,26663511763.51,209966143.2,,,,1728634445.83,14020223487.57,15748857933.4,42412369696.91,,34263179.59,736392207.16,,,,,,,,,,,773805184.04,14798631446.22,13325556865.08,483888752.17,3673243481.78,972987256.53,1406824701.09,,,,0.0
600295.SH,20250430,20250430.0,20250331,1.0,1.0,1.0,2798776254.0,2379309356.3,13535850249.43,2493598401.95,219108055.51,7111230887.65,63416.78,343584487.85,1107493909.46,,615235460.11,,,3976773280.14,,,,,,,,,296517648.48,14008605865.84,,,11551098480.4,1863651246.51,,,,,,,,7164.0,,1428052405.66,,55474670.77,593130843.16,81170309.87,,68168593.0,34373567581.47,,,,22166330.04,,,,,,,,,,,,,48382173447.31,1253066666.66,4105960647.87,,,,172675752.22,3436281685.19,7729535114.92,,,,140598369.51,294441240.1,,,,,,,,,,,1191219039.98,573489249.3,19511992056.55,,,,,101712583.47,307460606.33,20812612.34,2779440287.3,,,,,,,,,,,,,,,,,22291432343.85,,,,,4639702053.38,21451039050.08,26090741103.46,48382173447.31,,24396732.89,,,,,,,,,,,,1109164810.86,1451078397.31,11165816800.11,147678191.57,17195845381.44,823887344.78,758626146.6,1005345162.98,,,0.0
600031.SH,20250430,20250430.0,20250331,1.0,1.0,1.0,8474978000.0,5296591000.0,58445347000.0,4408314000.0,,20802679000.0,11846798000.0,460610000.0,26780383000.0,,1197555000.0,1164000.0,,20236263000.0,,10625132000.0,,207484000.0,,,,,7228814000.0,103120671000.0,,,2524608000.0,232796000.0,,,13040345000.0,21984547000.0,,,,,,4591102000.0,253558000.0,49349000.0,172696000.0,3642326000.0,1022979000.0,122925000.0,50717486000.0,,,,182485000.0,,,,,,,,,,,,,153838157000.0,11098410000.0,5247053000.0,,,3595919000.0,,7775306000.0,22680708000.0,,,,2425605000.0,1653903000.0,,213862000.0,,,,,,,,,3614063000.0,2920266000.0,62527650000.0,,,,157553000.0,837453000.0,2412185000.0,7656000.0,15367132000.0,,175029000.0,,,,,,,,,,,,,,,77894782000.0,142628000.0,59244000.0,,,1071379000.0,74871996000.0,75943375000.0,153838157000.0,62386000.0,-1669850000.0,,,,,,,,,,,96948000.0,2656200000.0,27240993000.0,30456014000.0,3023581000.0,21984547000.0,1151146000.0,9783598000.0,497000.0,,,0.0
002460.SZ,20250430,20250430.0,20250331,1.0,1.0,1.0,2017167779.0,10375934191.41,24851107314.87,3113583889.5,39028289.54,7044893225.02,12585075.64,,3271736112.66,,721411808.82,,,9608933807.5,,622105493.75,,,,,,,1468784411.16,25528953094.33,,,12082297619.41,6710920.14,,,166585540.3,18394351576.76,,,,,,22147495996.19,,182010569.66,517771264.01,1222122372.48,,1773041825.21,78999803567.08,,,,,,,,,,,,,,,,,104528756661.41,16088489514.23,10425293888.67,,,,,3651042959.68,8930211481.0,,,,282220393.03,250762493.98,,,,,,,,,,,8207336354.38,811552447.93,34509556936.15,354414677.37,,,264927366.81,1237202462.93,705415874.75,332281624.13,22933578817.21,,46948530.0,,,,,,,,,,,,,,,57443135753.36,560839551.46,,,,5683811569.63,41401809338.42,47085620908.05,104528756661.41,15362727.7,1565827425.56,,,,,,,,,,,,273688708.71,3271736112.66,12581254440.68,326996212.36,18394351576.76,18378289892.61,1630499678.77,3873400208.26,1541310442.23,,0.0
600036.SH,20250430,20250430.0,20250331,1.0,2.0,1.0,25219845601.0,65429000000.0,671193000000.0,122652000000.0,,,628030000000.0,,,,,,,,,,,426343000000.0,,,,262632000000.0,,,,,31971000000.0,1058000000.0,,102228000000.0,,122377000000.0,4171000000.0,,,,,6299000000.0,,9954000000.0,,83388000000.0,6864448000000.0,,,576043000000.0,144734000000.0,8160000000.0,25325000000.0,,,,,,,,,,,,,12529792000000.0,,,238214000000.0,,259117000000.0,85490000000.0,,,,126910000000.0,,35928000000.0,16363000000.0,,,,,,,,,,,,,,166843000000.0,,,17122000000.0,1579000000.0,,,,767919000000.0,23500000000.0,9406230000000.0,,114296000000.0,,,,,,,,,,,,11275928000000.0,,155094000000.0,,,7657000000.0,1246207000000.0,1253864000000.0,12529792000000.0,,26173000000.0,180446000000.0,27468000000.0,,,,,,,1990466000000.0,,,4058000000.0,,,,,,,,,1206757000000.0,1.0
600111.SH,20250430,20250430.0,20250331,1.0,1.0,1.0,3615065842.0,148514893.37,16268403874.37,2515856216.87,196167108.99,5374899669.26,470919107.0,2615747779.55,3796602475.86,,568404572.57,,,15826386161.99,,165712224.79,,,,,,,598707432.41,32151682583.64,,,690009766.55,46683043.35,,,1111852.61,,2521352013.37,,,,,637320792.85,,31749056.28,580361988.91,481458338.55,,779319029.67,14083306449.16,,,,,,,,,,,,,,,,,46234989032.8,5559306602.96,1753290884.69,,,,,1696785592.46,3040689900.55,,,,109125085.1,115674217.85,,125157503.94,,,,,,,,,975778541.68,1840127154.05,10704259081.97,,,,582204.91,82831679.31,481479296.06,4468289.31,6720935879.11,,,,,,,,,,,,,,,,,17425194961.08,,,,,5939561913.11,22870232158.61,28809794071.72,46234989032.8,14354723.8,126224223.01,,,,,,,,,,,,692337203.58,6412350255.41,4737475493.01,204473901.46,6994433807.45,2521352013.37,480450502.01,546578711.17,,,0.0
601880.SH,20250430,20250430.0,20250331,1.0,1.0,1.0,23905474669.0,8983138332.23,5484777768.02,1725136784.15,195558880.16,5881429958.66,550000.0,94162579.26,2658761831.48,,87648412.44,93951166.26,,126915307.02,,,,,,,,,337817793.69,9988090007.24,,,2999555775.68,170831068.39,,,,,,,,,,6101342983.4,,225929504.67,105062243.8,306855620.83,,443607532.8,49336057323.86,,,,,,,,,,,,,,,,,59324147331.1,4424299800.0,56186529.2,,,,,,279728218.38,3637068.76,,,210603953.36,112536622.51,272810796.55,173293731.99,717731531.92,,,,,,,,2587687547.31,15314827.89,4693288740.75,998694062.9,,,150008538.56,252879735.47,496811242.88,56737436.2,11021574494.83,,,,,,,,,,,,,,,,,15714863235.58,445028251.9,,,,3637218253.82,39972065841.7,43609284095.52,59324147331.1,,123007660.04,,,,,,,,,,,,263757912.88,2752924410.74,279728218.38,562317226.45,31753932940.53,2707702467.01,1163836060.46,17500000.0,,,0.0
600875.SH,20250430,20250430.0,20250331,1.0,1.0,1.0,3117482123.0,11559194973.09,23844428829.01,1424889201.23,139892527.37,28508204410.94,1692664695.72,1218566223.25,13616596574.97,,7962834832.03,23297096.99,,24561653456.33,,3028169219.43,,1123755367.76,,,,2423276534.25,1532198472.11,103775186375.69,,,2928048217.23,141160936.82,,,9733404.85,,,,,,,1916621810.11,5060813.39,,15957246.63,3355231675.09,4237897629.79,7471129375.97,45053656550.12,,,,,,,,,,,,,,,,,148828842925.81,3491559432.07,94000847.22,,2195125445.46,,,15513358907.01,29279996803.91,,,,821877543.33,692753629.18,,4355844.82,,,,,,,,,314227125.57,1351220021.59,93026432089.95,,,,5712254491.77,225132515.51,471000313.86,,11363978226.04,,,,,,,,,,,,,,,,,104390410315.99,,,,,4464530736.86,39973901872.96,44438432609.82,148828842925.81,1016541438.05,-111985780.74,,,,,,,,,,,14525601357.27,40816608890.17,14835162798.22,44793355710.92,527729107.8,5476660032.69,1549810709.37,1947262876.51,40480000.0,16909366104.29,,0.0
600153.SH,20250430,20250430.0,20250331,1.0,1.0,1.0,2947095201.0,4598421108.01,46471989320.49,1588674762.06,3553968.8,115459207384.01,1891480434.91,198357433.4,27757066980.39,85895123783.69,42096043391.9,117616418.26,132095.75,358697955373.58,,4202264620.24,,,,,,,24597552958.21,663893037361.86,,,37470869076.96,112421565078.37,,,4246010916.39,10895138086.12,998370594.53,,,,,3155452414.25,18533863.21,1273140906.2,679397369.94,12192810717.14,,4270010462.91,192720582673.13,,,,366459143.12,,,,,,,,,,,,,856613620034.99,73079854152.55,40933879664.95,,,,,55478432101.51,66153892703.93,582612918.5,,,3558265206.2,6519315028.04,11758329.34,790148460.27,59801512823.55,,,,,,,,22771343524.16,25262198381.91,482595079018.4,39900692029.02,,,1179061357.23,16375853966.42,371692521.33,12303707333.23,147218655711.56,,1551870360.9,,,,,,,,,,,,,,,629813734729.96,267743939.5,19267603.2,,,156099163130.01,70700722175.02,226799885305.03,856613620034.99,,765112213.76,14574351937.2,,,,,,,,,,1357523565.17,199179849515.14,27955424413.79,121632324805.44,86012872297.7,10895138086.12,998370594.53,60603419613.16,1851522242.14,38732038.34,,0.0
002340.SZ,20250430,20250430.0,20250331,1.0,1.0,1.0,5126291557.0,8682084338.69,6461129623.66,206412249.78,41918808.04,5225888423.19,249058.9,174711719.4,7304342126.29,,3420218834.11,,,8899251298.13,,,,,,,,,1274545715.31,27631436221.32,,,2030725267.49,,,,,24966678052.87,,,,,,2361572019.02,145356868.11,53355959.94,73938377.84,130839099.21,,5231963395.61,44688679271.81,,,,,,,,,,,,,,,,,72320115493.13,14667064843.92,7997421139.89,,,,,5369286070.09,2552107036.43,,,,61644234.5,315671218.35,,129207600.0,,,,,,,,,5450121705.06,197260436.75,31295341105.04,302647718.87,,,13577305.95,27142304.1,250630946.62,,15839481186.29,,,,,,,,,,,,,,,,,47134822291.33,211789575.55,,,,4877364524.35,20307928677.45,25185293201.8,72320115493.13,,1881675.83,,,,,,,,,,,,1934363649.15,7479053845.69,7921393106.52,1175035436.08,24966678052.87,9077620019.91,7417465614.82,578279229.04,,,0.0
600690.SH,20250430,20250430.0,20250331,1.0,1.0,1.0,9382913334.0,19899672898.04,84879234666.17,5296602892.45,,54124666444.83,5628384564.1,9113504977.09,28235897044.69,,1845962140.82,,820234440.71,44853207581.65,,1050351673.38,,,,,,,3690000886.95,154785527724.92,,,20939092664.32,245914852.41,,,259702475.4,,5762640146.79,,,,,13995561254.37,287749336.31,27515057100.66,593025246.16,2111671750.98,,1495349476.5,138919375028.52,,,,52639240.74,,,,,,,,,,,,,293704902753.44,9513656938.33,18809705985.88,,,,,22212498818.19,54802800718.91,,,,4409005776.17,3576913970.56,,1373409.41,,,,,,,,,13659004844.57,1764197668.07,144212449119.87,1500000000.0,,,2374371342.7,1637286535.79,1316054511.33,180002600.16,24274124656.25,,143735268.16,,,,,,,,,,,,,,,168486573776.12,3510728776.44,,,,7471001093.56,117747327883.76,125218328977.32,293704902753.44,2475547777.64,1799632869.54,,,,,,,,,,,1247853188.49,5861542436.58,37349402021.78,77015299537.1,4553071858.24,38162445588.39,5762640146.79,18973043632.78,312204184.27,15272737304.11,,0.0
601012.SH,20250430,20250430.0,20250331,1.0,1.0,1.0,7578049736.0,12972713793.48,34617440168.69,3789023975.0,,51482654243.61,299837063.52,2201903422.81,10785010352.39,,3160703495.83,69612257.88,,13635073437.8,,52295949.7,,,,,,,1803727539.32,85861261520.43,,,8747639348.73,,,,115516739.93,,,,,,,1037950490.36,,,1683509325.98,3956260458.39,,1452316802.64,63181749503.96,,,,,,,,,,,,,,,,,149043011024.39,17368406850.43,300223666.65,,,,,10209240295.81,21133417013.09,58293952.61,,,1563291975.8,400058416.79,,,,,,,,,,,2517278085.61,880732417.86,53590446819.56,7010155259.76,,,1593784628.91,923225723.19,1553795701.17,,35538649918.42,,,,,,,,,,,,,,,,,89129096737.98,302938257.56,,,,490251342.12,59423662944.29,59913914286.41,149043011024.39,,221621252.84,547752275.84,,,,,,,,,,1566857999.99,7436074435.49,12986913775.2,31342657308.9,373545872.86,34652792390.63,5486316788.79,9091836559.85,,,,0.0
688709.SH,20250430,,20250331,,,,,,,,,956046228.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3673218856.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,816061474.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601919.SH,20250430,20250430.0,20250331,1.0,1.0,1.0,15961686166.0,31985563946.36,181167085969.6,14007241390.02,,187910767671.26,73427264.33,157539380.21,10290229914.88,,1220095384.1,114878679.98,,6571491362.0,,135164565.57,,,,,,,1243423208.14,210912000974.69,,,74664349411.66,3351768250.04,,,871190681.78,,26054288818.71,,,,,7358120774.96,,6422872535.63,521941771.47,1088314635.94,,666264019.53,298701941615.35,,,,,,,,,,,,,,,,,509613942590.04,30112692221.14,2446322232.15,,,,,48432751.28,85598222401.9,91442096.38,,,6005420849.71,4013796120.97,,237439086.31,,,,,,,,,13319199404.58,1830562139.81,123100488214.09,,,,6492471823.45,19773510196.2,371381739.52,1088880.68,90773437239.67,,,,,,,,,,,,,,,,,213873925453.76,3784596116.16,,,,51605624186.23,244134392950.05,295740017136.28,509613942590.04,386352997.26,4797411594.23,,,,,,,,,,,264594421.14,474853702.37,10447769295.09,85646655153.18,3045267803.06,128154948634.22,26054288818.71,9272236514.94,384219948.11,250211891.45,,0.0
000591.SZ,20250430,20250430.0,20250331,1.0,1.0,1.0,3917797839.0,11865416659.2,7482700476.66,424470228.27,71397361.67,1183048765.89,,,13593369452.11,,42017144.35,,,150843626.61,,,,,,,,,3293916.89,15140150129.18,,,,,,,,,3174423369.89,,,1461298.76,,777479430.03,,,89300833.57,97608440.04,,1139977465.49,34722171270.04,,,,,,,,,,,,,,,,,49862321399.22,15567067626.66,1301410893.16,,,,,112508285.51,2239925443.33,7109549.7,,,2464826.94,165184048.18,,71863595.13,,,,,,,,,2498736727.12,2504380.39,6605692735.81,1631000000.0,,,51397520.62,5381873.94,363435631.64,18767515.13,19432627165.98,,,,,,,,,,,,,,,,,26038319901.79,,,,,69382959.26,23754618538.17,23824001497.43,49862321399.22,,-7164026.63,,,,,,,,,,,,20077357.64,13593369452.11,2352433728.84,64535033.03,27559188110.96,3174423369.89,255771223.84,501481401.93,,,0.0
001389.SZ,20250430,20250430.0,20250331,1.0,1.0,1.0,425265000.0,1340411828.51,1451755038.61,163593302.61,,746739781.04,290661429.94,104915703.91,965318950.29,,9234749.84,,,493094227.11,,,,,,,,,40681875.57,2662324783.12,,,,,,,,,,,,,,167033086.31,,,5573772.14,76628389.92,,45936819.97,3041593116.31,,,,,,,,,,,,,,,,,5703917899.43,220150586.51,104923301.78,,,,,509282050.42,933780827.5,0.0,,,69032560.66,28619626.74,,,,,,,,,,,126099530.34,48682881.33,1919762342.39,,,,,69608318.65,162163186.7,,454468164.54,,63967.74,,,,,,,,,,,,,,,2374230506.93,52984550.0,,,,,3329687392.5,3329687392.5,5703917899.43,,1646772.77,,,,,,,,,,,,16432508.44,1070234654.2,1443062877.92,10276005.67,1876769832.92,869494261.46,82845087.44,2546072.68,,,0.0
002385.SZ,20250430,20250430.0,20250331,1.0,1.0,1.0,4300078565.0,1322752501.87,2540527185.6,729035491.12,,4629395892.88,303340001.77,,1399281818.54,,381834736.97,11088000.0,,4424974952.27,,9450966.88,,,,,,,196741516.28,11750878726.38,,,2811779272.1,,,,77368485.61,10267162981.38,201429679.96,,,484486462.1,,1950600023.98,341028594.45,728005871.68,91001062.15,437697685.81,,307713216.15,18514671147.09,,,,,,,,,,,,,,,,,30265549873.47,2739852666.53,8464267045.72,,,,229567697.17,,2176396712.01,,,,268010537.66,62800689.13,,32000.0,,,,,,,,,1735029558.76,150939500.32,14869620004.02,,,,22474493.13,51429555.86,477656352.75,,4626682744.25,,,,,,,,,,,,,,,,,19496302748.27,80220906.1,,,,2085699936.44,8683547188.76,10769247125.2,30265549873.47,,-128625648.73,,,,,,,,,,,,928483402.88,1399281818.54,2176396712.01,306983855.75,10267162981.38,201429679.96,854124860.37,952761742.22,,,0.0
601998.SH,20250430,20250430.0,20250331,1.0,2.0,1.0,55645000000.0,95566000000.0,363299000000.0,67629000000.0,,,653867000000.0,,,,,,,,,,,446523000000.0,,,,99702000000.0,,,,,7518000000.0,573000000.0,,105157000000.0,,50983000000.0,894000000.0,,,,,3620000000.0,,951000000.0,,56440000000.0,5747735000000.0,,,368270000000.0,122133000000.0,31371000000.0,64735000000.0,,,,,,,,,,,,,9855268000000.0,,,109173000000.0,,104422000000.0,2754000000.0,,,,384067000000.0,,18430000000.0,7375000000.0,,,,,,,,,,,,,,1333636000000.0,,,10174000000.0,58000000.0,,,,822554000000.0,66846000000.0,6111779000000.0,,46228000000.0,,,,,,,,,,,,9028427000000.0,,111801000000.0,,,18409000000.0,808432000000.0,826841000000.0,9855268000000.0,,9544000000.0,104948000000.0,34955000000.0,,,,,,,,,,,,,,,,,,1123392000000.0,956456000000.0,0.0
600115.SH,20250430,20250430.0,20250331,1.0,1.0,1.0,22291296570.0,53016000000.0,-58490000000.0,782000000.0,,6646000000.0,102000000.0,0.0,3178000000.0,,314000000.0,,,1860000000.0,,452000000.0,,,,,,,7173000000.0,22627000000.0,,,2743000000.0,95000000.0,,,2000000.0,101112000000.0,16645000000.0,,,,,2997000000.0,,9030000000.0,2934000000.0,9160000000.0,,1628000000.0,262672000000.0,,,,57000000.0,,,,,,,,,,,,,285299000000.0,39924000000.0,34121000000.0,,,,,12785000000.0,13388000000.0,14000000.0,,,1728000000.0,1628000000.0,,,,,,,,,,,38991000000.0,4339000000.0,120265000000.0,9179000000.0,,,8474000000.0,0.0,104000000.0,1441000000.0,124642000000.0,,,,,,,,,,,,,,,,,244907000000.0,287000000.0,,,,1142000000.0,39250000000.0,40392000000.0,285299000000.0,2479000000.0,-3302000000.0,25240000000.0,,,,,,,,,,,9597000000.0,3178000000.0,26173000000.0,2845000000.0,101112000000.0,16645000000.0,3674000000.0,403000000.0,,,1.0
600460.SH,20250430,20250430.0,20250331,1.0,1.0,1.0,1664071845.0,6736395524.1,3471434709.25,482174533.39,,4580194909.37,,182317753.4,2822332021.31,,43494292.44,,,3903501834.21,,9000000.0,,,,,,,124880638.8,13338420248.68,,,1494190696.28,,,,23500000.0,6746655872.79,2014900390.94,,,,,347381880.6,73088145.63,245070046.46,72315288.7,147730514.42,,128861157.64,11762629964.55,,,,,,,,,,,,,,,,,25101050213.23,2948418865.29,1733180146.78,,,,,153819761.97,2798118260.1,,,,208814301.11,109695710.84,,,,,,,,,,,1994751365.94,1210038.83,7083877692.6,,,,,52539566.27,133198639.8,877898127.82,4103181598.63,,,,,,,,,,,,,,,,,11187059291.23,,,,,1550863828.74,12363127093.26,13913990922.0,25101050213.23,,9050481.52,,,,,,,,,,,,15362900.85,3004649774.71,2951938022.07,23456374.07,6746655872.79,2014900390.94,68925206.18,85139138.16,,,0.0
603699.SH,20250430,20250430.0,20250331,1.0,1.0,1.0,768573661.0,1068537432.19,2465254035.73,374531000.0,15594564.76,1920547475.28,20003895.28,123163541.21,2269058377.54,,51428238.2,,,2468989177.61,,,,,,,,,51554177.74,7083603393.61,,,5905834.51,4639813.94,,,,,22095205.54,,,,,161806898.58,,,,148150644.35,,33660875.33,1620333043.5,,,,,,,,,,,,,,,,,8703936437.11,,642730141.19,,,,,590490596.42,1117843490.38,,,,104205244.06,96278855.79,,,,,,,,,,,457455860.72,133038206.51,3952089210.63,,,,,,53085349.08,,54430724.24,,,,,,,,,,,,,,,,,4006519934.87,126245397.88,,,,96627476.61,4600789025.63,4697416502.24,8703936437.11,,34543729.83,,,,,,,,,,,137489630.28,320538236.67,2392221918.75,1708334086.8,25312654.57,1241671569.05,22095205.54,489508578.89,,,,0.0
