ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,end_type,total_share,cap_rese,undistr_porfit,surplus_rese,special_rese,money_cap,trad_asset,notes_receiv,accounts_receiv,oth_receiv,prepayment,div_receiv,int_receiv,inventories,amor_exp,nca_within_1y,sett_rsrv,loanto_oth_bank_fi,premium_receiv,reinsur_receiv,reinsur_res_receiv,pur_resale_fa,oth_cur_assets,total_cur_assets,fa_avail_for_sale,htm_invest,lt_eqt_invest,invest_real_estate,time_deposits,oth_assets,lt_rec,fix_assets,cip,const_materials,fixed_assets_disp,produc_bio_assets,oil_and_gas_assets,intan_assets,r_and_d,goodwill,lt_amor_exp,defer_tax_assets,decr_in_disbur,oth_nca,total_nca,cash_reser_cb,depos_in_oth_bfi,prec_metals,deriv_assets,rr_reins_une_prem,rr_reins_outstd_cla,rr_reins_lins_liab,rr_reins_lthins_liab,refund_depos,ph_pledge_loans,refund_cap_depos,indep_acct_assets,client_depos,client_prov,transac_seat_fee,invest_as_receiv,total_assets,lt_borr,st_borr,cb_borr,depos_ib_deposits,loan_oth_bank,trading_fl,notes_payable,acct_payable,adv_receipts,sold_for_repur_fa,comm_payable,payroll_payable,taxes_payable,int_payable,div_payable,oth_payable,acc_exp,deferred_inc,st_bonds_payable,payable_to_reinsurer,rsrv_insur_cont,acting_trading_sec,acting_uw_sec,non_cur_liab_due_1y,oth_cur_liab,total_cur_liab,bond_payable,lt_payable,specific_payables,estimated_liab,defer_tax_liab,defer_inc_non_cur_liab,oth_ncl,total_ncl,depos_oth_bfi,deriv_liab,depos,agency_bus_liab,oth_liab,prem_receiv_adva,depos_received,ph_invest,reser_une_prem,reser_outstd_claims,reser_lins_liab,reser_lthins_liab,indept_acc_liab,pledge_borr,indem_payable,policy_div_payable,total_liab,treasury_share,ordin_risk_reser,forex_differ,invest_loss_unconf,minority_int,total_hldr_eqy_exc_min_int,total_hldr_eqy_inc_min_int,total_liab_hldr_eqy,lt_payroll_payable,oth_comp_income,oth_eqt_tools,oth_eqt_tools_p_shr,lending_funds,acc_receivable,st_fin_payable,payables,hfs_assets,hfs_sales,cost_fin_assets,fair_value_fin_assets,contract_assets,contract_liab,accounts_receiv_bill,accounts_pay,oth_rcv_total,fix_assets_total,cip_total,oth_pay_total,long_pay_total,debt_invest,oth_debt_invest,update_flag
603596.SH,20250430,20250430,20250331,1,1,1,606510820.0,1556395075.5,4509880180.56,299990693.51,41094636.16,2104959745.84,156000861.9,590310128.73,3235158012.57,,72333499.01,,,1567490827.21,,,,,,,,,246409401.98,9174336162.08,,,,,,,,2511217157.73,546976081.38,,,,,147663700.89,,1821386.63,984865.39,54115994.32,,124717777.12,3564570200.98,,,,,,,,,,,,,,,,,12738906363.06,69490000.0,88824388.89,,,,,2097755170.04,2363042101.05,,,,183083013.8,129998188.14,,,,,,,,,,,12820375.27,19297008.07,5008579199.14,,,,142078345.72,24172589.27,166229163.41,121490000.0,525394599.2,,,,,,,,,,,,,,,,,5533973798.34,112716225.35,,,,382374023.17,6822558541.55,7204932564.72,12738906363.06,,-78596638.83,,,,,,,,,,,,58839159.5,3825468141.3,4460797271.09,19863816.43,2511217157.73,546976081.38,54919794.38,,,,0
600426.SH,20250426,20250426,20250331,1,1,1,2123219998.0,2429081560.22,26218187465.42,1061659999.5,25862944.35,2021514478.0,,45477858.0,116849217.12,,525381049.12,,,1534700703.28,,,,,,,,,2034441900.65,8252238852.93,,,,,,,,,,,,,,2354066212.85,,,257329577.12,53224194.81,,1729697004.78,39814558833.41,,,,,,,,,,,,,,,,,48066797686.34,9154002085.96,249738163.75,,,,,755000000.0,1763806690.54,,,,225064482.03,286378181.96,,,,,,,,,,,982681116.26,79425293.57,5220610039.4,,,,,16470480.27,16837228.98,,9233485377.61,,,,,,,,,,,,,,,,,14454095417.01,121710793.76,,,,1876401095.6,31736301173.73,33612702269.33,48066797686.34,,,,,,,,,,,,,,703015659.41,162327075.12,2518806690.54,2288248.04,30478785495.61,4883072870.2,175500451.88,,,,0
002044.SZ,20250430,20250430,20250331,1,1,1,3914253923.0,2224749105.44,1245607536.91,286024183.33,,2299482245.68,10244812.57,903638.92,2725797794.09,337012515.35,228534797.2,72446858.26,49450.0,178850744.99,,16970436.11,,,,,,,51585302.26,5921878595.43,,,945800550.87,,,,4184423.91,1794195622.21,107958875.55,,,,,390145685.0,22147350.56,5141093099.32,434988893.56,395021674.28,,90113822.35,13296277768.76,,,,,,,,,,,,,,,,,19218156364.19,102500687.44,2678764064.28,,,,,9078643.0,1150447545.45,,,,613948520.21,88962331.71,,45720673.79,,,,,,,,,1300867970.63,97914611.11,8164800577.1,,,,9925799.51,9798584.05,27943154.04,2482604.24,2662117969.7,,,,,,,,,,,,,,,,,10826918546.8,55830576.0,,,,765212767.33,7626025050.06,8391237817.39,19218156364.19,,11220877.38,,,,,,,,,,,,1508283285.84,2726701433.01,1159526188.45,409508823.61,1794195622.21,107958875.55,716533604.87,139783309.66,,,0
600126.SH,20250426,20250426,20250331,1,1,1,3377189083.0,10024963007.04,5059895265.18,903219268.64,6133060.81,5585556329.25,,629815303.35,1675252214.22,,1765808498.76,,,5384098468.64,,,,,,,,,315821239.64,16226897553.87,,,13643405.69,,,,,,,,,,,2665816784.53,,,172875224.19,124039376.15,,18467317.78,15545674015.09,,,,,,,,,,,,,,,,,31772571568.96,42682277.7,709713316.81,,,,,4720882554.93,2055977852.09,,,,17449169.86,119374930.04,,,,,,,,,,,17371086.75,436880661.78,11821306153.13,,,,,602727.44,199595103.36,,386584365.28,,,,,,,,,,,,,,,,,12207890518.41,,,,,192890984.88,19371790065.67,19564681050.55,31772571568.96,,390381.0,,,,,,,,,,,,3271923422.87,2305067517.57,6776860407.02,93222213.49,10110543541.2,1133758416.27,471733158.0,32636208.5,,,0
002008.SZ,20250422,20250422,20250331,1,1,1,1052193000.0,3516561633.9,12018656250.08,533301493.01,,9021841891.21,,757744922.41,8083131477.08,,204564044.91,,,5211632465.68,,41830366.57,,,,,,,343856579.65,25084207693.46,,,448351147.7,322453568.0,,,8900731.76,4214810817.94,2024556057.99,,,,,1602562199.09,34220779.52,194711106.09,251274735.35,734739322.14,,609400140.1,11471253412.63,,,,,,,,,,,,,,,,,36555461106.09,4280790824.66,2592369744.64,,,,8522877.79,2386034403.59,5880784257.84,17477310.93,,,832915052.89,139080833.97,,,,,,,,,,,213157281.05,497206617.78,13883148468.08,,,,148370101.97,103238584.52,90855231.15,268744835.72,5048577305.56,,,,,,,,,,,,,,,,,18931725773.64,500321521.56,,,,1412120929.64,16211614402.81,17623735332.45,36555461106.09,,-408776452.62,,,,,,,,,,,437246923.96,1138461888.02,8840876399.49,8266818661.43,200674041.91,4214810817.94,2024556057.99,177138199.58,6339095.75,,,1
688692.SH,20250425,20250425,20250331,1,1,1,76000000.0,1859914028.73,1361799679.03,38000000.0,,2804899230.96,,13496270.4,457143889.41,,14215713.64,,614931.23,5410813.8,,,,,,,,,5293392.25,3326117670.9,,,,,,,739871.02,26722276.37,232463989.46,,,,,17048050.01,,,1543211.7,38890664.41,,4640770.5,337595956.45,,,,,,,,,,,,,,,,,3663713627.35,,,,,,,,30578766.49,,,,82402018.98,27766816.26,,,,,,,,,,,9306353.61,287679.37,216638197.11,,,,9207275.0,,71168387.91,1351787.22,87669226.28,,,,,,,,,,,,,,,,,304307423.39,,,,,23692496.2,3335713707.76,3359406203.96,3663713627.35,,,,,,,,,,,,,2489418.47,60844077.64,470640159.81,30578766.49,19474761.97,26722276.37,232463989.46,5452484.76,,,,0
000987.SZ,20250430,20250430,20250331,1,1,1,5017132462.0,12227821995.29,11495671129.67,1118701153.22,,18319522265.04,48341441518.27,,866165996.08,,135911309.61,,,1763145056.57,,33619029261.26,889337.73,,,,,,9000974459.63,112591907611.77,,,35419143479.37,17409487.96,,,23176664590.98,,17830153.77,,,,,64640235.56,,,19320040.13,784332288.03,,652803892.89,98356698438.12,,,,,,,,,,,,,,,,,210948606049.89,56894582679.54,7595271385.65,,,,1345679995.53,1495954209.86,564206529.89,2842301676.39,,,448781499.32,207912553.58,,5929965.58,,,,,,,,,40996487866.86,11537629990.48,69570188421.87,35454511070.81,,,81250000.0,213139149.1,6150000.0,,94181822487.75,,,,,,,,,,,,,,,,,163752010909.62,100199244.71,853294264.13,,,15366803000.19,31829792140.08,47196595140.27,210948606049.89,,17370380.48,1200000000.0,,,,,,,,,,3047729.93,256367355.58,866165996.08,2060160739.75,541780677.65,36871393301.55,17830153.77,2279595358.73,1388752875.13,1188493920.79,,0
002436.SZ,20250425,20250425,20250331,1,1,1,1689599309.0,649302622.73,2234352669.22,74966178.69,,1037762580.1,479858868.35,241916555.06,1961711560.53,,33587171.39,,,768535835.99,,7408332.59,,,,,,,499967687.74,5107661684.23,,,347704494.09,138450509.22,,,,,,,,,,283674723.95,,395178298.07,43788818.32,376490006.23,,468131464.07,9461425579.29,,,,1215956.79,,,,,,,,,,,,,14569087263.52,3378540314.23,469481709.44,,,,13544515.79,334228115.91,1439807597.85,,,,253773698.83,114695383.29,,,,,,,,,,,1054961452.08,16336837.85,4093663043.18,,,,11639529.91,142729223.38,29779860.28,1252200031.99,4850929298.74,,49025.24,,,,,,,,,,,,,,,8944592341.92,31108487.5,,,,596978888.89,5027516032.71,5624494921.6,14569087263.52,5232657.71,376033977.69,34369762.88,,,,,,,,,,,52989629.71,2203628115.59,1774035713.76,23887522.5,6231315074.54,617117598.07,343795077.19,,,,0
002436.SZ,20250425,20250425,20250331,1,1,1,1689599309.0,649302622.73,2234352669.22,74966178.69,,1037762580.1,479858868.35,241916555.06,1961711560.53,,33587171.39,,,768535835.99,,7408332.59,,,,,,,499967687.74,5107661684.23,,,347704494.09,138450509.22,,,,6231315074.54,617117598.07,,,,,283674723.95,,395178298.07,43788818.32,376490006.23,,468131464.07,9461425579.29,,,,1215956.79,,,,,,,,,,,,,14569087263.52,3378540314.23,469481709.44,,,,13544515.79,334228115.91,1439807597.85,,,,253773698.83,114695383.29,,,,,,,,,,,1054961452.08,16336837.85,4093663043.18,,,,11639529.91,142729223.38,29779860.28,1252200031.99,4850929298.74,,49025.24,,,,,,,,,,,,,,,8944592341.92,31108487.5,,,,596978888.89,5027516032.71,5624494921.6,14569087263.52,5232657.71,376033977.69,34369762.88,,,,,,,,,,,52989629.71,2203628115.59,1774035713.76,23887522.5,6231315074.54,617117598.07,343795077.19,,,,1
601991.SH,20250429,20250429,20250331,1,1,1,18506711000.0,6115791000.0,-9185189000.0,16602111000.0,867395000.0,10584460000.0,,151042000.0,20853252000.0,1081152000.0,3709124000.0,164161000.0,9808000.0,3303704000.0,,662164000.0,,,,,,,4161741000.0,44684508000.0,,,21123134000.0,481209000.0,,,43521000.0,,,,,,,4379356000.0,379602000.0,642802000.0,453889000.0,2798385000.0,,8120186000.0,277960862000.0,,,,,,,,,,,,,,,,,322645370000.0,118130137000.0,34586713000.0,,,,,885174000.0,21554486000.0,515000.0,,,177864000.0,1131849000.0,,144259000.0,,,,,,,,,23772059000.0,4208965000.0,91382133000.0,7000000000.0,,,24725000.0,636290000.0,1217235000.0,,133275681000.0,,,,,,,,,,,,,,,,,224657814000.0,,,,,17518139000.0,80469417000.0,97987556000.0,322645370000.0,5264000.0,-591273000.0,48153871000.0,,,,,,,,,,,532003000.0,21004294000.0,22439660000.0,1255121000.0,204248391000.0,27804254000.0,4532505000.0,4591918000.0,191777000.0,,0
601991.SH,20250429,20250429,20250331,1,1,1,18506710504.0,6115791000.0,-9185189000.0,16602111000.0,867395000.0,10584460000.0,,151042000.0,20853252000.0,1081152000.0,3709124000.0,164161000.0,9808000.0,3303704000.0,,662164000.0,,,,,,,4161741000.0,44684508000.0,,,21123134000.0,481209000.0,,,43521000.0,,,,,,,4379356000.0,379602000.0,642802000.0,453889000.0,2798385000.0,,8120186000.0,277960862000.0,,,,,,,,,,,,,,,,,322645370000.0,118130137000.0,34586713000.0,,,,,885174000.0,21554486000.0,515000.0,,,177864000.0,1131849000.0,,144259000.0,,,,,,,,,23772059000.0,4208965000.0,91382133000.0,7000000000.0,,,24725000.0,636290000.0,1217235000.0,,133275681000.0,,,,,,,,,,,,,,,,,224657814000.0,,,,,17518139000.0,80469417000.0,97987556000.0,322645370000.0,5264000.0,-591273000.0,48153871000.0,,,,,,,,,,,532003000.0,21004294000.0,22439660000.0,1255121000.0,204248391000.0,27804254000.0,4532505000.0,4591918000.0,191777000.0,,1
600967.SH,20250426,20250426,20250331,1,1,1,1701794667.0,4595919657.95,4761589613.68,597683089.76,126637432.19,3666173844.3,,493760872.54,1946840913.03,,2287581805.01,,,2179095224.18,,2545501587.45,,,,,,,221078488.23,13712850250.88,,,,21745413.88,,,,,277533199.8,,,,,1960657112.24,,,,46405110.33,,15979306.92,6954359192.83,,,,,,,,,,,,,,,,,20667209443.71,,50982952.25,,,,,1640121717.65,5025421291.37,201000.0,,,67175795.74,212674886.95,,1213300.0,,,,,,,,,12431026.75,36268722.03,8404613988.68,,,,,,55667485.57,,457214261.18,,,,,,,,,,,,,,,,,8861828249.86,8575750.17,,,,32883602.04,11772497591.81,11805381193.85,20667209443.71,,-2551118.6,,,,,,,,,,,270131093.34,1310430920.63,2440601785.57,6665543009.02,30991966.75,1978906410.35,277533199.8,48905675.31,388336471.96,2628441587.44,,1
000709.SZ,20250425,20250425,20250331,1,1,1,10337121092.0,21990801392.04,15968078418.7,3156845103.06,234698741.29,30656988000.66,,7490600527.07,1464014993.69,,1530594466.32,230806800.0,,20744020533.32,,,,,,,,,5517937831.7,68821110375.94,,,5811012509.79,,,,,,,,,,,6755255609.73,,87924.78,1049322.82,936267220.18,,1710354652.32,204273735925.0,,,,,,,,,,,,,,,,,273094846300.94,39535603862.23,70312550000.0,,,,,25363194274.36,19981762700.42,,,,822658812.23,829327048.34,,23255582.94,,,,,,,,,18165093040.8,694244376.29,146320774167.14,3877220129.97,,,,503052581.88,437878451.51,,58229195142.88,,,,,,,,,,,,,,,,,204549969310.02,,,,,9072684879.37,59472192111.55,68544876990.92,273094846300.94,,-272223468.87,8056870833.33,,,,,,,,,,,5340341356.09,8954615520.76,45344956974.78,928875980.44,157525642961.98,27272962271.35,4811602558.61,11361210125.86,,,0
601995.SH,20250429,20250429,20250331,1,4,1,4827256868.0,39510697846.0,35973905252.0,2592250323.0,,131172724121.0,285434281311.0,,,,,,,,,,22970196862.0,,,,,21945316593.0,,,,,962303806.0,13541315.0,,1302695981.0,,985538144.0,922788566.0,,,,,2011519413.0,,1622663283.0,,2829663647.0,,,,,,,10389889605.0,,,,,9756772802.0,,,,83248035197.0,13679993504.0,,,673200948427.0,,,,,41808335125.0,27462475403.0,,,,99033407270.0,,4942325779.0,1071164570.0,,,,,,,,,107233234976.0,,,,,136748097992.0,,,81075003.0,460107380.0,,,,,10775633848.0,,,3825180989.0,,,,,,,,,,,,555724781523.0,,9394835825.0,,,323332412.0,117152834492.0,117476166904.0,673200948427.0,,1953888378.0,22900000000.0,,45310772718.0,36692905873.0,15134659308.0,102385140143.0,,,,,,569655076.0,,,,,,,,,85399528148.0,0
000825.SZ,20250428,20250428,20250331,1,1,1,5706913596.0,6552418111.71,17441613459.85,3072977050.63,46395755.58,8779751401.23,,200518.0,1245847588.59,,170634648.59,3155568.88,,9285026329.2,,,,,,,,,150726924.22,21439893909.78,,,2385725952.42,126845142.7,,,,,,,,,,2201208370.49,,,1574999.56,368941942.82,,277222174.78,46486657195.14,,,,,,,,,,,,,,,,,67926551104.92,2032231497.3,59001163.94,,,,,11437108456.7,6791814911.17,2014229.47,,,85728711.96,62300802.16,,,,,,,,,,,7427375699.13,390543633.72,30308818606.3,,,,,4026050.81,60301780.76,,2498536061.25,,,,,,,,,,,,,,,,,32807354667.55,39356802.0,,,,2363281243.76,32755915193.61,35119196437.37,67926551104.92,12784818.95,-25045978.16,,,,,,,,,,,,3048944205.79,1246048106.59,18228923367.87,45393953.79,38636953707.26,1522854653.1,1003986792.26,,,,0
300037.SZ,20250429,20250429,20250331,1,1,1,753883446.0,2871750572.39,5752890400.03,376941723.0,3793298.69,1671959632.72,635524751.88,432265366.81,2640782397.71,,74683481.3,,,1127754003.77,,353764527.49,,,,,,,187754922.64,8229515175.51,,,500055137.6,79943888.06,,,,4000853393.4,,,,,,815458058.69,23991295.63,419379155.43,115870913.88,141955564.59,,1679891908.44,9356067594.0,,,,20800.0,,,,,,,,,,,,,17585582769.51,484632000.0,550710283.33,,,,,1584166962.76,1568032997.92,62541.98,,,97364117.67,79043742.68,,,,,,,,,,,147825269.83,91990926.56,4408775786.88,1813991499.36,,,,78033138.47,276702896.02,,2707954550.11,,,,,,,,,,,,,,,,,7116730336.99,250344988.85,,,,476314938.99,9992537493.53,10468852432.52,17585582769.51,40803411.79,208849864.47,274773177.8,,,,,,,,,,,20659018.0,3073047764.52,3152199960.68,40918709.01,4000853393.4,1251303157.83,268919926.15,,,,0
300033.SZ,20250425,20250425,20250331,1,1,1,537600000.0,356802975.99,5180280245.71,360815351.25,,7512937845.2,,,52530816.12,,715719.2,,,,,,,,,,,,18988205.15,7623057998.71,,,3859975.87,,,,,621372157.15,630753053.04,,,,,329254972.03,,3895328.16,,709106.53,,,1596867812.91,,,,,,,,,,,,,,,,,9219925811.62,,,,,,,,116993677.25,,,,62133597.56,141944253.61,,,,,,,,,,,,1802399.4,2632823198.61,,,,2129064.02,,1204433.64,103578713.65,106912211.31,,,,,,,,,,,,,,,,,2739735409.92,,,,,277628.67,6479912773.03,6480190401.7,9219925811.62,,44414200.08,,,,,,,,,,,,1868119837.69,52530816.12,116993677.25,37885413.04,621372157.15,630753053.04,441829433.1,,,,0
601696.SH,20250430,20250430,20250331,1,4,1,2778000000.0,7341149140.21,3544777080.87,964154834.84,,28983509565.3,15039962530.54,,,,,,,,,,5510659543.04,,,,,98975105.82,,,,,,,,96323814.57,,66332059.47,,,,,,172515516.96,,,,356721175.19,,,,,,,361316.77,,,,,3749384866.83,,,,25828031734.47,5280974728.22,,,71037524823.75,,,,,1339953708.31,755509081.54,,,,5765185829.67,,359411932.13,98599884.23,,,,,,,,,25156531552.23,,,,,3521221917.71,,,9211696.0,,,,,,,,,55117889.03,,,,,,,,,,,,52775223098.57,,3617054368.01,,,3617112.16,18258684613.02,18262301725.18,71037524823.75,,13549189.09,,,14420578493.5,171163605.59,6328659753.46,260203617.94,,,,,,,,,,,,,,,1744490027.8,0
603589.SH,20250429,20250429,20250331,1,1,1,600000000.0,982462592.65,9304586574.39,359594123.61,,928761153.7,967633597.03,709433790.0,21736711.05,,20263001.33,,,5912680845.99,,,,,,,,,435820.8,8573502811.54,,,,93039030.85,,,,,,,,,,494281242.98,,,,786691.52,,442013882.1,5207707916.84,,,,,,,,,,,,,,,,,13781210728.38,,,,,,,417700000.0,396164657.71,,,,25074010.36,407519133.99,,5641584.6,,,,,,,,,1663073.42,16860708.22,2443646760.03,,,,,138244716.58,74403223.98,,212705698.05,,,,,,,,,,,,,,,,,2656352458.08,121785020.35,,,,,11124858270.3,11124858270.3,13781210728.38,,,,,,,,,,,,,,269779265.88,731170501.05,813864657.71,12557891.64,3191274745.3,983554949.68,908885910.45,,,,0
600007.SH,20250430,20250430,20250331,1,1,1,1007282534.0,1873587184.0,6580065816.0,503641267.0,,4441785325.0,,,212676289.0,,18913050.0,,,29366174.0,,,,,,,,,188465.0,4708806557.0,,,29213888.0,5902926828.0,,,,1365668337.0,,,,,,428984698.0,,,78443723.0,66341579.0,,35758823.0,7946661547.0,,,,,,,,,,,,,,,,,12655468104.0,1085000000.0,,,,,,,110151557.0,33838910.0,,,53670868.0,203232126.0,,,,,,,,,,,4256369.0,,1560802666.0,,,,,,,,1125030464.0,,,,,,,,,,,,,,,,,2685833130.0,,,,,5058173.0,9964576801.0,9969634974.0,12655468104.0,,,,,,,,,,,,,,61321613.0,212676289.0,110151557.0,5877254.0,1365668337.0,,1094331223.0,,,,0
000878.SZ,20250425,20250425,20250331,1,1,1,2003628310.0,7983848638.31,4165570914.68,869059163.62,138549863.68,4565142059.32,166458390.22,,730798335.8,,6043913478.08,,,14991881202.48,,,,,,,,,3229123615.5,29963409685.44,,,1141984229.07,,,,,,,,,,,1774528676.21,,,248558629.63,406275345.96,,192842795.38,19293067178.26,,,,0.0,,,,,,,,,,,,,49256476863.7,9718024006.93,8168787820.82,,,,0.0,1988607260.12,4312110360.11,2787333.8,,,150633332.35,370214246.1,,47040000.0,,,,,,,,,2324779717.58,82141510.69,20159144454.98,,,,269515734.16,68748445.84,93340657.92,,10572100533.25,,575781083.31,,,,,,,,,,,,,,,30731244988.23,,,,,3546959696.87,14978272178.6,18525231875.47,49256476863.7,,-182384711.69,,,,,,,,,,,,1095781117.88,730798335.8,6300717620.23,235242604.04,13411905319.73,2025147432.73,1087520672.22,372203074.04,,,0
603565.SH,20250430,20250430,20250331,1,1,1,2100063103.0,3344674351.19,5141017188.63,993701103.59,,7326780478.68,5083607840.92,,413900351.33,,23075940.6,,,59392668.29,,,,,,,,,471681372.87,13498196212.99,,,1550679931.12,,,,,7396315729.3,109613848.12,,,,,300630019.69,,,1741930.04,102980307.49,,213861979.8,11115349653.55,,,,,,,,,,,,,,,,,24613545866.54,5687829618.9,,,,,,,2506698121.16,,,,37909548.09,268094919.48,,,,,,,,,,,2249318753.37,13326766.48,5693286529.36,,,,,446145518.15,24591085.67,,7299859177.37,,,,,,,,,,,,,,,,,12993145706.73,,,,,23904763.25,11596495396.56,11620400159.81,24613545866.54,,17039650.15,,,,,,,,,,,,238899440.21,413900351.33,2506698121.16,93467228.56,7396315729.3,109613848.12,379038980.57,381814945.09,20759984.97,,0
000513.SZ,20250424,20250424,20250331,1,1,1,911345730.0,529398356.6,12398087110.19,744801154.15,,10830774329.69,68319837.03,1317101336.3,2001140014.74,,138544180.44,,,1900256033.7,,,,,,,,,166931096.84,16465641594.27,,,1061082396.62,9715633.28,,,,,293686579.62,,,,,394064994.35,250027865.41,124911302.94,168672404.51,352425871.1,,576488788.73,8019630244.13,,,,,,,,,,,,,,,,,24485271838.4,1432681669.17,2325000000.0,,,,1227675.21,953498175.53,585419897.93,,,,143146994.16,186152256.33,,9845887.63,,,,,,,,,84731300.54,3641643.91,7235299576.08,,,,,208730765.43,218535628.14,,1874670752.09,,,,,,,,,,,,,,,,,9109970328.17,517949967.87,,,,1209652636.36,14165648873.87,15375301510.23,24485271838.4,,99966490.8,,,,,,,,,,,,70601334.44,3318241351.04,1538918073.46,42574765.53,4193164127.05,293686579.62,2881880298.03,,,,0
603979.SH,20250425,20250425,20250331,1,1,1,623776176.0,2195439487.14,5898838462.95,260842270.05,48865184.24,3406880647.45,1769664.06,90441114.07,2435641405.51,,122732340.2,,,1591732031.65,,5007748.99,,,,,,,407465496.36,9091255252.42,,,405780182.8,,,,,,,,,,,1348845399.37,,,55966201.08,472116106.08,,261170617.76,8970718054.89,,,,,,,,,,,,,,,,,18061973307.31,1290276606.62,1108400955.3,,,,,,1397744210.41,,,,400721103.26,824106010.34,,,,,,,,,,,963924305.16,124785404.65,5789747161.22,466866338.08,,,173770520.26,294554049.21,4281242.33,,2753934432.95,,,,,,,,,,,,,,,,,8543681594.17,,,,,77946141.47,9440345571.67,9518291713.14,18061973307.31,24666234.17,295661710.49,116922280.8,,,,,,,,,,637477805.27,89250044.97,2526082519.58,1397744210.41,149702203.46,5787437759.88,246235519.32,880815127.13,407910399.79,,,0
603979.SH,20250425,20250425,20250331,1,1,1,623776176.0,2195439487.14,5898838462.95,260842270.05,48865184.24,3406880647.45,1769664.06,90441114.07,2435641405.51,,122732340.2,,,1591732031.65,,5007748.99,,,,,,,407465496.36,9091255252.42,,,405780182.8,,,,,5787437759.88,,,,,,1348845399.37,,,55966201.08,472116106.08,,261170617.76,8970718054.89,,,,,,,,,,,,,,,,,18061973307.31,1290276606.62,1108400955.3,,,,,,1397744210.41,,,,400721103.26,824106010.34,,,,,,,,,,,963924305.16,124785404.65,5789747161.22,466866338.08,,,173770520.26,294554049.21,4281242.33,,2753934432.95,,,,,,,,,,,,,,,,,8543681594.17,,,,,77946141.47,9440345571.67,9518291713.14,18061973307.31,24666234.17,295661710.49,116922280.8,,,,,,,,,,637477805.27,89250044.97,2526082519.58,1397744210.41,149702203.46,5787437759.88,246235519.32,880815127.13,407910399.79,,,1
600487.SH,20250425,20250425,20250331,1,1,1,2466734657.0,10362261594.47,16221314594.75,830550516.85,200099.72,11856675629.36,408567821.48,2002915036.63,18550705072.79,,1949671565.38,,,9301396682.77,,7266237.43,,,,,,,1647464233.31,48285944959.64,,,1592594978.29,77807449.1,,,10527451.2,,,,,,,1554585434.78,115917025.5,848052287.19,112882460.92,1014538586.48,,482150268.38,19281019644.34,,,,,,,,,,,,,,,,,67566964603.98,2921514598.76,8363348071.43,,,,,5637198337.43,6491422442.99,601877.05,,,417578134.47,257506508.18,,10000000.0,,,,,,,,,4157888847.99,260690137.59,32316946948.91,,,,23522543.28,127608700.19,318760625.96,,3511728294.23,,,,,,,,,,,,,,,,,35828675243.14,423654080.92,,,,2415609536.49,29322679824.35,31738289360.84,67566964603.98,21783083.45,-134727557.52,,,,,,,,,,,1588695160.77,5660810550.73,20553620109.42,12128620780.42,671325653.01,12142642364.13,776510427.31,1069902041.05,,,,0
600487.SH,20250425,20250425,20250331,1,1,1,2466734657.0,10362261594.47,16221314594.75,830550516.85,200099.72,11856675629.36,408567821.48,2002915036.63,18550705072.79,,1949671565.38,,,9301396682.77,,7266237.43,,,,,,,1647464233.31,48285944959.64,,,1592594978.29,77807449.1,,,10527451.2,12142642364.13,,,,,,1554585434.78,115917025.5,848052287.19,112882460.92,1014538586.48,,482150268.38,19281019644.34,,,,,,,,,,,,,,,,,67566964603.98,2921514598.76,8363348071.43,,,,,5637198337.43,6491422442.99,601877.05,,,417578134.47,257506508.18,,10000000.0,,,,,,,,,4157888847.99,260690137.59,32316946948.91,,,,23522543.28,127608700.19,318760625.96,,3511728294.23,,,,,,,,,,,,,,,,,35828675243.14,423654080.92,,,,2415609536.49,29322679824.35,31738289360.84,67566964603.98,21783083.45,-134727557.52,,,,,,,,,,,1588695160.77,5660810550.73,20553620109.42,12128620780.42,671325653.01,12142642364.13,776510427.31,1069902041.05,,,,1
600460.SH,20250430,20250430,20250331,1,1,1,1664071845.0,6736395524.1,3471434709.25,482174533.39,,4580194909.37,,182317753.4,2822332021.31,,43494292.44,,,3903501834.21,,9000000.0,,,,,,,124880638.8,13338420248.68,,,1494190696.28,,,,23500000.0,6746655872.79,2014900390.94,,,,,347381880.6,73088145.63,245070046.46,72315288.7,147730514.42,,128861157.64,11762629964.55,,,,,,,,,,,,,,,,,25101050213.23,2948418865.29,1733180146.78,,,,,153819761.97,2798118260.1,,,,208814301.11,109695710.84,,,,,,,,,,,1994751365.94,1210038.83,7083877692.6,,,,,52539566.27,133198639.8,877898127.82,4103181598.63,,,,,,,,,,,,,,,,,11187059291.23,,,,,1550863828.74,12363127093.26,13913990922.0,25101050213.23,,9050481.52,,,,,,,,,,,,15362900.85,3004649774.71,2951938022.07,23456374.07,6746655872.79,2014900390.94,68925206.18,85139138.16,,,0
