ts_code,ann_date,f_ann_date,end_date,comp_type,report_type,end_type,net_profit,finan_exp,c_fr_sale_sg,recp_tax_rends,n_depos_incr_fi,n_incr_loans_cb,n_inc_borr_oth_fi,prem_fr_orig_contr,n_incr_insured_dep,n_reinsur_prem,n_incr_disp_tfa,ifc_cash_incr,n_incr_disp_faas,n_incr_loans_oth_bank,n_cap_incr_repur,c_fr_oth_operate_a,c_inf_fr_operate_a,c_paid_goods_s,c_paid_to_for_empl,c_paid_for_taxes,n_incr_clt_loan_adv,n_incr_dep_cbob,c_pay_claims_orig_inco,pay_handling_chrg,pay_comm_insur_plcy,oth_cash_pay_oper_act,st_cash_out_act,n_cashflow_act,oth_recp_ral_inv_act,c_disp_withdrwl_invest,c_recp_return_invest,n_recp_disp_fiolta,n_recp_disp_sobu,stot_inflows_inv_act,c_pay_acq_const_fiolta,c_paid_invest,n_disp_subs_oth_biz,oth_pay_ral_inv_act,n_incr_pledge_loan,stot_out_inv_act,n_cashflow_inv_act,c_recp_borrow,proc_issue_bonds,oth_cash_recp_ral_fnc_act,stot_cash_in_fnc_act,free_cashflow,c_prepay_amt_borr,c_pay_dist_dpcp_int_exp,incl_dvd_profit_paid_sc_ms,oth_cashpay_ral_fnc_act,stot_cashout_fnc_act,n_cash_flows_fnc_act,eff_fx_flu_cash,n_incr_cash_cash_equ,c_cash_equ_beg_period,c_cash_equ_end_period,c_recp_cap_contrib,incl_cash_rec_saims,uncon_invest_loss,prov_depr_assets,depr_fa_coga_dpba,amort_intang_assets,lt_amort_deferred_exp,decr_deferred_exp,incr_acc_exp,loss_disp_fiolta,loss_scr_fa,loss_fv_chg,invest_loss,decr_def_inc_tax_assets,incr_def_inc_tax_liab,decr_inventories,decr_oper_payable,incr_oper_payable,others,im_net_cashflow_oper_act,conv_debt_into_cap,conv_copbonds_due_within_1y,fa_fnc_leases,im_n_incr_cash_equ,net_dism_capital_add,net_cash_rece_sec,credit_impa_loss,use_right_asset_dep,oth_loss_asset,end_bal_cash,beg_bal_cash,end_bal_cash_equ,beg_bal_cash_equ,update_flag
000301.SZ,20251031,20251031,20250930,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,11788101976.09,,,,,,,6686472840.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300308.SZ,20251031,20251031,20250930,1,1,3,,,23092408112.25,1978912959.25,,,,,,,,,,,,301206056.41,25372527127.91,17261333577.45,1446557125.49,728462136.1,,,,,,481353061.44,19917705900.48,5454821227.43,37540388.6,999498809.41,37453424.89,7938354.48,,1082430977.38,1614538256.06,772264556.69,,,,2386802812.75,-1304371835.37,860573320.0,,,1068858268.09,,1792980534.37,607470690.94,,11516867.52,2411968092.83,-1343109824.74,-52515487.27,2754824080.05,4987790480.51,7742614560.56,208284948.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
601888.SH,20251031,20251031,20250930,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,3387993629.01,,,,,,,859138084.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600039.SH,20251031,20251031,20250930,1,1,3,,,69094836186.72,8691788.61,,,,,,,,,,,,2361958460.78,72126737839.76,61007910676.63,3366204324.56,1395172744.06,,,,,,4854945017.93,72362864033.02,-236126193.26,60776179.24,273873930.48,32804208.12,,,367454317.84,1141138128.38,957902762.62,,,,2099040891.0,-1731586573.16,16696713724.65,,304150432.19,18210504156.84,,13262522167.89,2880382069.9,,131762451.2,16274666688.99,1935837467.85,-8506620.64,-40381919.21,20086825536.49,20046443617.28,1209640000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
600720.SH,20251031,20251031,20250930,1,1,3,,,5609653950.88,29797.66,,,,,,,,,,,,1163650181.33,6773333929.87,4191331747.02,1706474694.02,555179835.63,,,,,,1407885603.58,7860871880.25,-1087537950.38,,9286342.67,177437168.46,6691645.51,,193415156.64,116496365.82,32156861.6,,380.0,,148653607.42,44761549.22,322112100.47,,30000000.0,352112100.47,-1029014807.5751,328781358.12,402094334.52,,22532733.44,753408426.08,-401296325.61,-2209849.6,-1446282576.37,7525962798.57,6079680222.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
000034.SZ,20251031,20251031,20250930,1,1,3,,,129742170819.79,23959142.77,,,,,,,,,,,,137034959.33,129903164921.89,127521797554.92,1311231629.19,745812894.44,,,,,,1115757043.92,130694599122.47,-791434200.58,10017416.67,334378141.18,81392210.81,528753.25,,426316521.91,399094636.56,851821795.38,40242496.85,,,1291158928.79,-864842406.88,15109516137.58,,6510000.0,15366710029.83,-1012290402.2422,11964981692.15,662443990.36,,1452344162.2,14079769844.71,1286940185.12,-44118859.89,-413455282.23,5596074751.7,5182619469.47,250683892.25,150000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
000415.SZ,20251031,20251031,20250930,1,1,3,,,19595600000.0,,,,,,,,,,,,,1874241000.0,21469841000.0,844422000.0,930248000.0,231995000.0,,,,,,1687785000.0,3694450000.0,17775391000.0,1233567000.0,746543000.0,80093000.0,20467634000.0,,23370738000.0,15209128000.0,,7562945000.0,6828599000.0,,29600672000.0,-6229934000.0,30029079000.0,33115625000.0,,64254379000.0,-24670645196.1072,84455186000.0,8581414000.0,736173000.0,174147000.0,93210747000.0,-28956368000.0,-140544000.0,-17551455000.0,24060321000.0,6508866000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
601156.SH,20251031,20251031,20250930,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,3752599955.76,,,,,,,413827989.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601198.SH,20251031,20251031,20250930,4,1,3,,,,,,,,,,,,3148392047.61,,5360000000.0,,3257303013.63,22384879072.38,,834041715.56,374555822.5,,,,747221301.75,,4431794825.15,13997111453.22,8387767619.16,,79105458.33,576901754.84,182316.22,,656189529.39,35372412.45,,,,,7781027105.45,-7124837576.06,774993220.76,17398150000.0,,18173143220.76,,16684578225.12,772971054.75,,117097377.99,17574646657.86,598496562.9,-4350087.82,1857076518.18,20653899237.29,22510975755.47,,,,,,,,,,,,,,,,,,,,,,,,,,3872705081.97,,,,,,,,0.0
601857.SH,20251031,20251031,20250930,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,343100000000.0,,,,,,,177658000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002180.SZ,20251031,20251031,20250930,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,715701857.94,,,,,,,612792399.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002925.SZ,20251031,20251031,20250930,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,397138311.98,,,,,,,392879412.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002168.SZ,20251031,20251031,20250930,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,27699626.97,,,,,,,1297272.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000612.SZ,20251031,20251031,20250930,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,597823849.91,,,,,,,48083935.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000596.SZ,20251031,20251031,20250930,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,2627053477.01,,,,,,,1364052252.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000592.SZ,20251031,20251031,20250930,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,149598707.39,,,,,,,16906745.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000826.SZ,20251031,20251031,20250930,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,442663276.8,,,,,,,100677780.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000681.SZ,20251031,20251031,20250930,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,64518390.36,,,,,,,26591387.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000669.SZ,20251031,20251031,20250930,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,72941604.38,,,,,,,35512171.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000564.SZ,20251031,20251031,20250930,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,-824353354.53,,,,,,,55768471.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000555.SZ,20251031,20251031,20250930,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1294683120.73,,,,,,,36538026.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000552.SZ,20251031,20251031,20250930,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,-288210488.13,,,,,,,3290345113.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002317.SZ,20251031,20251031,20250930,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,154985125.74,,,,,,,193178273.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000539.SZ,20251031,20251031,20250930,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,6789804495.0,,,,,,,8422325929.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000800.SZ,20251031,20251031,20250930,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,3512754083.47,,,,,,,748678619.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000680.SZ,20251031,20251031,20250930,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,393934322.65,,,,,,,45677562.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000829.SZ,20251031,20251031,20250930,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,347275735.26,,,,,,,134407953.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600900.SH,20251031,20251031,20250930,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,42895214451.84,,,,,,,8351159234.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002019.SZ,20251031,20251031,20250930,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,326150987.29,,,,,,,433009680.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002024.SZ,20251031,20251031,20250930,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,1629184000.0,,,,,,,240937000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002161.SZ,20251031,20251031,20250930,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,-17232924.91,,,,,,,60285798.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000488.SZ,20251031,20251031,20250930,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,702589282.04,,,,,,,3180247.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601818.SH,20251031,20251031,20250930,2,1,3,,,,,151511000000.0,76614000000.0,,,,,,138858000000.0,,,,27125000000.0,647666000000.0,,16238000000.0,13725000000.0,125217000000.0,76021000000.0,,75602000000.0,,14513000000.0,429169000000.0,218497000000.0,,783339000000.0,52747000000.0,1033000000.0,,837119000000.0,6522000000.0,1004296000000.0,,,,1010818000000.0,-173699000000.0,,810823000000.0,,810823000000.0,,839615000000.0,36365000000.0,,2129000000.0,878109000000.0,-67286000000.0,-123000000.0,-22611000000.0,128057000000.0,105446000000.0,,,,,,,,,,,,,,,,,,,,,,,,,61579000000.0,,,,,,,,,0.0
000977.SZ,20251031,20251031,20250930,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12573930381.76,,,,,,,164560450.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603885.SH,20251031,20251031,20250930,1,1,3,,,19849256101.65,478163217.71,,,,,,,,,,,,1071340343.46,21398759662.82,10464736070.64,3117065324.36,1562185795.55,,,,,,820630009.33,15964617199.88,5434142462.94,776352640.71,11712796.98,254826.23,6871460.34,,795191724.26,1003348777.05,,,,,1003348777.05,-208157052.79,13898126461.92,,,13898126461.92,,12301009777.61,540417755.21,,4874696837.94,17716124370.76,-3817997908.84,-12380996.99,1395606504.32,1350610372.67,2746216876.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
000600.SZ,20251031,20251031,20250930,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,3672526747.92,,,,,,,2658159851.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000623.SZ,20251031,20251031,20250930,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,161051103.7,,,,,,,91049710.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600406.SH,20251031,20251031,20250930,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,4714110770.9,,,,,,,1237649038.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000825.SZ,20251031,20251031,20250930,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,3208541878.22,,,,,,,1295748283.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688772.SH,20251031,20251031,20250930,1,1,3,,,9047657732.6,680610991.31,,,,,,,,,,,,204366324.48,9932635048.39,5074277147.06,2281482143.8,217066978.84,,,,,,624022821.51,8196849091.21,1735785957.18,,2092467779.14,17893283.56,,,2110361062.7,2904755753.6,2865671000.0,,,,5770426753.6,-3660065690.9,2615527696.44,,,3457092264.94,-1702968447.95,1596646305.03,408392909.56,,95311874.69,2100351089.28,1356741175.66,2994604.11,-564543953.95,2396789661.6,1832245707.65,841564568.5,800000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
000726.SZ,20251031,20251031,20250930,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,409180600.91,,,,,,,94819577.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000732.SZ,20251031,20251031,20250930,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,921220419.56,,,,,,,368187.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600803.SH,20251031,20251031,20250930,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,6551460000.0,,,,,,,5704970000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600690.SH,20251031,20251031,20250930,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,17491126692.81,,,,,,,6578049149.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002739.SZ,20251031,20251031,20250930,1,1,3,,,10802554890.73,36980924.71,,,,,,,,,,,,48457061.0,10887992876.44,6069035413.52,1498711001.38,632999785.55,,,,,,595442207.66,8796188408.11,2091804468.33,,5530000000.0,21553537.38,307787.08,,5551861324.46,375364730.5,7032285600.0,1553953.66,,,7409204284.16,-1857342959.7,4083691438.36,,,4083691438.36,,4377876688.36,453518532.72,,400455874.18,5231851095.26,-1148159656.9,8061016.49,-905637131.78,3552733442.48,2647096310.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
601169.SH,20251031,20251031,20250930,2,1,3,,,,,352887000000.0,12854000000.0,,,,,,79093000000.0,,113909000000.0,,17291000000.0,600040000000.0,,7899000000.0,9492000000.0,174058000000.0,12732000000.0,,38140000000.0,,10668000000.0,266721000000.0,333319000000.0,6000000.0,1260346000000.0,26897000000.0,209000000.0,,1287458000000.0,736000000.0,1583320000000.0,,,,1584289000000.0,-296831000000.0,,681680000000.0,,701680000000.0,,523529000000.0,18074000000.0,,1111000000.0,542714000000.0,158966000000.0,-91000000.0,195363000000.0,399473000000.0,594836000000.0,,,,,,,,,,,,,,,,,,,,,,,,,13732000000.0,,,,,,,,,0.0
600085.SH,20251031,20251031,20250930,1,1,3,,,13686269490.15,6242705.71,,,,,,,,,,,,368915972.67,14061428168.53,6868648675.35,2577249719.09,1141600987.44,,,,,,1486065353.84,12073564735.72,1987863432.81,385455210.4,1465205.11,1943801.09,698530.5,,389562747.1,246061106.82,12095121.0,2527705.58,531291269.86,,791975203.26,-402412456.16,1311000000.0,,,1325383000.0,1048526994.2979,1368609276.0,1088963495.23,351504603.74,437208687.71,2894781458.94,-1569398458.94,-22067935.9,-6015418.19,10535910096.39,10529894678.2,14383000.0,14383000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
000697.SZ,20251031,20251031,20250930,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,-93606127.0,,,,,,,112334844.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600885.SH,20251031,20251031,20250930,1,1,3,,,11857333528.25,367604612.63,,,,,,,,,,,,207580454.31,12432518595.19,7015557941.08,2476447390.39,937526849.79,,,,,,430029256.75,10859561438.01,1572957157.18,32316079.52,2771000000.0,54075280.52,1629787.92,,2859021147.96,845558336.9,2119541084.08,,,,2965099420.98,-106078273.02,887603449.23,,16500000.0,904103449.23,179787982.1374,1911444825.67,640814127.46,,13154092.03,2565413045.16,-1661309595.93,10131950.26,-184298761.51,1863346775.5,1679048013.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
000785.SZ,20251031,20251031,20250930,1,1,3,,,10223650932.08,,,,,,,,,12070759.16,,,,275049281.32,10566434867.08,6538176067.58,858906668.89,560734266.49,,,,,,1263427186.66,9221244189.62,1345190677.46,,117756988.15,-2466616.85,777938.26,,116068309.56,584213085.89,,,,,584213085.89,-468144776.33,1694041248.79,,49667791.43,1749809040.22,-1129635092.8089,2554623801.77,170824659.3,9006041.7,1193126903.22,3918575364.29,-2168766324.07,24806.79,-1291695616.15,2181162545.04,889466928.89,6100000.0,6100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
002277.SZ,20251031,20251031,20250930,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,99235629.66,,,,,,,7587329.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002269.SZ,20251031,20251031,20250930,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,-153336479.17,,,,,,,12011151.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002352.SZ,20251031,20251031,20250930,1,1,3,,,233069855000.0,598897000.0,,,,,,,,,,,,77295434000.0,311323988000.0,170774710000.0,27236359000.0,6348994000.0,90204000.0,,,,,87457796000.0,291908774000.0,19415214000.0,72255072000.0,251294000.0,550020000.0,149997000.0,1909311000.0,75115694000.0,6671789000.0,1566703000.0,21844000.0,86029027000.0,,94289363000.0,-19173669000.0,24001914000.0,,279179000.0,27269208000.0,4373252371.9103,29237343000.0,5792543000.0,449504000.0,6615285000.0,41645171000.0,-14375963000.0,43470000.0,-14090948000.0,32646055000.0,18555107000.0,2988115000.0,46081000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
002152.SZ,20251031,20251031,20250930,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,-400655478.46,,,,,,,268814743.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000970.SZ,20251031,20251031,20250930,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,184798826.84,,,,,,,109156100.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
001696.SZ,20251031,20251031,20250930,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,686706982.62,,,,,,,248568501.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
001213.SZ,20251031,20251031,20250930,1,1,3,,,8707608256.08,1854311.18,,,,,,,,,,,,3848107776.79,12557570344.05,6844187574.23,573091995.95,243729828.77,,,,,,4336449983.23,11997459382.18,560110961.87,,,16135658.75,16553472.09,,32689130.84,1563918057.59,,,,,1563918057.59,-1531228926.75,,,,,-1323167043.771,,271111111.08,,86486231.61,357597342.69,-357597342.69,,-1328715307.57,4763552003.92,3434836696.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
001872.SZ,20251031,20251031,20250930,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,5333444634.74,,,,,,,1758375692.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000685.SZ,20251031,20251031,20250930,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,-54454791.24,,,,,,,548894670.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000898.SZ,20251031,20251031,20250930,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,1968000000.0,,,,,,,2444000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600398.SH,20251031,20251031,20250930,1,1,3,,,16566973383.05,16674272.28,,,,,,,,,,,,330483660.26,16914131315.59,9023421405.68,2019212950.39,1387451496.98,,,,,,2457365701.71,14887451554.76,2026679760.83,250000000.0,191290855.14,25036298.02,1979635.35,,468306788.51,293058523.91,150000.0,,1485000000.0,,1778208523.91,-1309901735.4,,,780000000.0,780000000.0,1267967371.2486,,864498653.28,,1778761649.05,2643260302.33,-1863260302.33,-9454882.47,-1155937159.37,6704053825.54,5548116666.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
000425.SZ,20251031,20251031,20250930,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,5691650030.27,,,,,,,2499252629.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002044.SZ,20251031,20251031,20250930,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,-181868438.48,,,,,,,336258780.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600132.SH,20251031,20251031,20250930,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,3928896223.86,,,,,,,352206264.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002422.SZ,20251031,20251031,20250930,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,1684442332.0,,,,,,,1160484894.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601816.SH,20251031,20251031,20250930,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,16331635875.01,,,,,,,591304692.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600018.SH,20251031,20251031,20250930,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,9850357550.88,,,,,,,3863627821.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600104.SH,20251031,20251031,20250930,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,31938106598.25,,,,,,,10132422469.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600019.SH,20251031,20251031,20250930,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,30843010585.2,,,,,,,14365797027.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600031.SH,20251031,20251031,20250930,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,14547126000.0,,,,,,,1820616000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002238.SZ,20251031,20251031,20250930,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,10141420.47,,,,,,,109232106.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000157.SZ,20251031,20251031,20250930,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,2866113330.72,,,,,,,3169922836.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002203.SZ,20251031,20251031,20250930,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,77088396.93,,,,,,,603866965.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002030.SZ,20251031,20251031,20250930,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,81517901.55,,,,,,,172105488.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002714.SZ,20251031,20251031,20250930,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,28579542847.47,,,,,,,7286587136.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002050.SZ,20251031,20251031,20250930,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,3058283516.66,,,,,,,2057789989.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601166.SH,20251031,20251031,20250930,2,1,3,,,,,319389000000.0,12498000000.0,,,,,,218079000000.0,,,,15375000000.0,780050000000.0,,25660000000.0,27293000000.0,292533000000.0,,,121849000000.0,,35814000000.0,577147000000.0,202903000000.0,,3780026000000.0,82645000000.0,293000000.0,,3862964000000.0,8966000000.0,3745701000000.0,,,,3754667000000.0,108297000000.0,,775616000000.0,,827601000000.0,,1099892000000.0,39851000000.0,70000000.0,61467000000.0,1201210000000.0,-373609000000.0,-307000000.0,-62716000000.0,512603000000.0,449887000000.0,51985000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
