date,ts_code,name,category,shares,cost_price,current_price,market_value,weight,profit_pct,cash,total_value
2019-03-29,600900.SH,长江电力,基础设施红利,4300,16.887,16.87,72541.0,4.95,-0.1,16758.09,1466420.97
2019-03-29,600028.SH,中国石化,周期资源红利,19200,6.199,5.74,110208.0,7.52,-7.41,16758.09,1466420.97
2019-03-29,002601.SZ,龙佰集团,周期资源红利,5600,16.136,16.12,90272.0,6.16,-0.1,16758.09,1466420.97
2019-03-29,600019.SH,宝钢股份,周期资源红利,12600,7.237,7.23,91098.0,6.21,-0.1,16758.09,1466420.97
2019-03-29,000157.SZ,中联重科,防御红利,16500,3.744,4.48,73920.0,5.04,19.67,16758.09,1466420.97
2019-06-28,511880.SH,银华日利,现金管理,1900,114.599,115.189,218858.36,14.86,0.51,3098.79,1473112.15
2019-06-28,000895.SZ,双汇发展,消费红利,5900,25.371,24.89,146851.0,9.97,-1.9,3098.79,1473112.15
2019-06-28,600660.SH,福耀玻璃,消费红利,3200,22.753,22.73,72736.0,4.94,-0.1,3098.79,1473112.15
2019-06-28,600377.SH,宁沪高速,基础设施红利,7400,9.91,10.74,79476.0,5.4,8.38,3098.79,1473112.15
2019-06-28,601288.SH,农业银行,金融红利,15300,3.443,3.6,55080.0,3.74,4.55,3098.79,1473112.15
2019-06-28,601006.SH,大秦铁路,基础设施红利,16300,8.218,8.09,131867.0,8.95,-1.56,3098.79,1473112.15
2019-06-28,600023.SH,浙能电力,基础设施红利,16600,4.424,4.42,73372.0,4.98,-0.1,3098.79,1473112.15
2019-06-28,601328.SH,交通银行,金融红利,11600,5.746,6.12,70992.0,4.82,6.51,3098.79,1473112.15
2019-06-28,600741.SH,华域汽车,消费红利,3700,20.946,21.6,79920.0,5.43,3.12,3098.79,1473112.15
2019-06-28,000625.SZ,长安汽车,消费红利,33300,8.291,6.63,220779.0,14.99,-20.04,3098.79,1473112.15
2019-06-28,600028.SH,中国石化,周期资源红利,12300,6.199,5.47,67281.0,4.57,-11.76,3098.79,1473112.15
2019-06-28,002601.SZ,龙佰集团,周期资源红利,2900,16.136,14.83,43007.0,2.92,-8.09,3098.79,1473112.15
2019-06-28,600019.SH,宝钢股份,周期资源红利,12600,7.237,6.5,81900.0,5.56,-10.19,3098.79,1473112.15
2019-06-28,601169.SH,北京银行,金融红利,12400,5.916,5.91,73284.0,4.97,-0.1,3098.79,1473112.15
2019-06-28,000708.SZ,中信特钢,周期资源红利,4300,12.713,12.7,54610.0,3.71,-0.1,3098.79,1473112.15
2019-09-27,511880.SH,银华日利,现金管理,500,114.599,115.847,57923.64,3.93,1.09,1444.68,1472772.32
2019-09-27,000895.SZ,双汇发展,消费红利,5900,25.371,24.07,142013.0,9.64,-5.13,1444.68,1472772.32
2019-09-27,600660.SH,福耀玻璃,消费红利,5700,22.292,21.68,123576.0,8.39,-2.74,1444.68,1472772.32
2019-09-27,601288.SH,农业银行,金融红利,15300,3.443,3.49,53397.0,3.63,1.35,1444.68,1472772.32
2019-09-27,601398.SH,工商银行,金融红利,11300,5.546,5.54,62602.0,4.25,-0.1,1444.68,1472772.32
2019-09-27,601006.SH,大秦铁路,基础设施红利,24700,8.014,7.61,187967.0,12.76,-5.04,1444.68,1472772.32
2019-09-27,600023.SH,浙能电力,基础设施红利,16600,4.424,3.92,65072.0,4.42,-11.4,1444.68,1472772.32
2019-09-27,601328.SH,交通银行,金融红利,27400,5.601,5.49,150426.0,10.21,-1.99,1444.68,1472772.32
2019-09-27,600741.SH,华域汽车,消费红利,3700,20.946,24.01,88837.0,6.03,14.63,1444.68,1472772.32
2019-09-27,000338.SZ,潍柴动力,消费红利,5500,11.341,11.33,62315.0,4.23,-0.1,1444.68,1472772.32
2019-09-27,600028.SH,中国石化,周期资源红利,12300,6.199,4.99,61377.0,4.17,-19.51,1444.68,1472772.32
2019-09-27,601009.SH,南京银行,金融红利,7200,8.619,8.61,61992.0,4.21,-0.1,1444.68,1472772.32
2019-09-27,601169.SH,北京银行,金融红利,12400,5.916,5.39,66836.0,4.54,-8.89,1444.68,1472772.32
2019-09-27,600016.SH,民生银行,金融红利,24900,6.046,6.04,150396.0,10.21,-0.1,1444.68,1472772.32
2019-09-27,600919.SH,江苏银行,金融红利,11000,6.797,6.79,74690.0,5.07,-0.1,1444.68,1472772.32
2019-09-27,601229.SH,上海银行,金融红利,6600,9.389,9.38,61908.0,4.2,-0.1,1444.68,1472772.32
2019-12-27,511880.SH,银华日利,现金管理,1100,115.723,116.542,128196.53,8.16,0.71,19851.48,1571648.01
2019-12-27,000895.SZ,双汇发展,消费红利,2800,25.371,28.7,80360.0,5.11,13.12,19851.48,1571648.01
2019-12-27,600660.SH,福耀玻璃,消费红利,3500,22.292,22.74,79590.0,5.06,2.01,19851.48,1571648.01
2019-12-27,601288.SH,农业银行,金融红利,15300,3.443,3.73,57069.0,3.63,8.32,19851.48,1571648.01
2019-12-27,601006.SH,大秦铁路,基础设施红利,19400,8.014,8.1,157140.0,10.0,1.07,19851.48,1571648.01
2019-12-27,600023.SH,浙能电力,基础设施红利,16600,4.424,3.94,65404.0,4.16,-10.95,19851.48,1571648.01
2019-12-27,601328.SH,交通银行,金融红利,16800,5.601,5.62,94416.0,6.01,0.33,19851.48,1571648.01
2019-12-27,600741.SH,华域汽车,消费红利,3700,20.946,25.3,93610.0,5.96,20.79,19851.48,1571648.01
